場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,エルドラド,87.4,15.0,98.167,9.0,80.833,14.0,266.4,88.8,11.0
中山,1,2,クイーンオブハート,98.2,8.0,,,105.333,3.0,,,
中山,1,3,エコロバロン,109.0,1.0,120.0,2.0,98.333,7.0,327.33299999999997,109.111,1.0
中山,1,4,ポセイドンテソーロ,99.6,6.0,85.571,13.0,104.5,4.0,289.671,96.557,8.0
中山,1,5,セイカユウヒ,97.0,9.0,118.429,4.0,76.833,15.0,292.262,97.421,7.0
中山,1,6,コスモラパウィラ,100.2,5.0,120.714,1.0,97.333,8.0,318.24699999999996,106.082,3.0
中山,1,7,エクスプレスナイト,92.2,13.0,101.333,7.0,100.5,6.0,294.033,98.011,5.0
中山,1,8,ジェム,95.2,11.0,,,107.833,1.0,,,
中山,1,9,タイセイガナール,96.8,10.0,96.286,10.0,96.0,11.0,289.086,96.362,9.0
中山,1,10,ベアアッコチャン,99.2,7.0,120.0,2.0,105.429,2.0,324.629,108.21,2.0
中山,1,11,タマコロリン,106.0,2.0,86.0,12.0,70.333,16.0,262.33299999999997,87.444,12.0
中山,1,12,ドリームガッサン,92.4,12.0,,,97.333,8.0,,,
中山,1,13,ニケフェリーチェ,103.0,3.0,101.429,6.0,88.143,13.0,292.572,97.524,6.0
中山,1,14,キタノドンカルロ,90.4,14.0,93.167,11.0,97.0,10.0,280.567,93.522,10.0
中山,1,15,トップマジシャン,100.4,4.0,114.714,5.0,101.167,5.0,316.281,105.427,4.0
中山,1,16,ロゼインパルス,,,101.0,8.0,94.0,12.0,,,
中山,2,1,オーキッドワン,91.8,9.0,101.333,4.0,99.333,5.0,292.466,97.489,4.0
中山,2,2,ブリサマリーナ,99.4,4.0,91.833,7.0,98.333,6.0,289.56600000000003,96.522,6.0
中山,2,3,ユメシルベ,93.8,8.0,102.0,3.0,86.333,9.0,282.13300000000004,94.044,7.0
中山,2,4,ムーングレイル,101.8,2.0,102.143,2.0,124.667,1.0,328.61,109.537,1.0
中山,2,5,ブルージェネシス,,,,,91.167,8.0,,,
中山,2,6,ゴットタレント,95.4,7.0,,,95.0,7.0,,,
中山,2,7,コスモクラシック,101.0,3.0,101.143,5.0,101.5,4.0,303.64300000000003,101.214,3.0
中山,2,8,アイムスティルミー,98.8,5.0,100.5,6.0,107.0,2.0,306.3,102.1,2.0
中山,2,9,ホッカイダイオー,98.8,5.0,,,105.5,3.0,,,
中山,2,10,ファインブライト,102.2,1.0,103.167,1.0,84.5,10.0,289.867,96.622,5.0
中山,3,1,アリーワーク,96.6,9.0,90.571,15.0,103.143,5.0,290.31399999999996,96.771,9.0
中山,3,2,スターライトナイト,80.0,13.0,100.143,6.0,92.167,12.0,272.31,90.77,11.0
中山,3,3,アイアンオバーカム,93.2,12.0,87.571,16.0,86.5,14.0,267.271,89.09,13.0
中山,3,4,ビスケットマリー,,,92.571,14.0,85.714,15.0,,,
中山,3,5,エイシンパルサー,96.2,10.0,114.429,1.0,112.167,1.0,322.79600000000005,107.599,1.0
中山,3,6,トーアケルキラ,96.8,7.0,100.0,7.0,109.0,2.0,305.8,101.933,3.0
中山,3,7,レヴァントリ,99.8,4.0,104.667,2.0,99.667,6.0,304.134,101.378,4.0
中山,3,8,ルリモンハナバチ,102.4,2.0,101.667,5.0,94.714,10.0,298.781,99.594,6.0
中山,3,9,ディーズゴールド,104.2,1.0,99.286,9.0,94.857,9.0,298.34299999999996,99.448,7.0
中山,3,10,ソルデマジョ,97.0,6.0,97.167,11.0,91.714,13.0,285.881,95.294,10.0
中山,3,11,カフェヘニーハイ,,,103.833,3.0,99.333,7.0,,,
中山,3,12,ボストンクーラー,96.8,7.0,99.0,10.0,76.0,16.0,271.8,90.6,12.0
中山,3,13,ヤサカエトワール,95.2,11.0,102.143,4.0,104.833,4.0,302.17600000000004,100.725,5.0
