場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
新潟,1,1,ミスデルマー,88.2,11.0,,,109.5,2.0,,,
新潟,1,2,タナスーペルノーバ,91.0,7.0,,,89.167,11.0,,,
新潟,1,3,ヒャクレツケン,88.6,8.0,101.571,2.0,94.833,8.0,285.004,95.001,4.0
新潟,1,4,マイネルゼーロス,97.4,4.0,110.571,1.0,94.167,9.0,302.13800000000003,100.713,2.0
新潟,1,5,ロジケープ,95.0,6.0,,,91.333,10.0,,,
新潟,1,6,ハートニヒヲツケテ,88.4,9.0,99.5,3.0,114.667,1.0,302.567,100.856,1.0
新潟,1,7,エターナルビジョン,88.4,9.0,96.833,5.0,98.333,6.0,283.56600000000003,94.522,5.0
新潟,1,8,スマッシング,102.4,2.0,,,,,,,
新潟,1,9,チェリヴェント,95.2,5.0,,,95.857,7.0,,,
新潟,1,10,ワイルドカモミール,80.2,13.0,,,100.667,5.0,,,
新潟,1,11,シーズンシート,101.8,3.0,94.0,6.0,,,,,
新潟,1,12,リアライズブラーヴ,83.8,12.0,96.857,4.0,106.5,3.0,287.157,95.719,3.0
新潟,1,13,ルージュリリック,103.0,1.0,,,102.429,4.0,,,
新潟,2,1,ゴールデンブラッド,96.6,5.0,,,106.333,6.0,,,
新潟,2,2,アドフランマム,93.6,8.0,101.5,5.0,99.5,9.0,294.6,98.2,6.0
新潟,2,3,フリッシュ,86.2,13.0,102.429,3.0,99.429,10.0,288.058,96.019,8.0
新潟,2,4,ティンバーライン,111.6,1.0,105.833,1.0,113.333,1.0,330.76599999999996,110.255,1.0
新潟,2,5,タガノアイゼン,96.6,5.0,94.833,9.0,106.5,5.0,297.933,99.311,5.0
新潟,2,6,マリブ,,,,,108.333,2.0,,,
新潟,2,7,ビッキーセカンド,103.4,3.0,101.5,5.0,106.167,7.0,311.067,103.689,3.0
新潟,2,8,オトシダマ,94.6,7.0,102.429,3.0,103.667,8.0,300.696,100.232,4.0
新潟,2,9,ウルトラハート,97.8,4.0,105.833,1.0,108.167,3.0,311.79999999999995,103.933,2.0
新潟,2,10,マツリダシリウス,92.8,9.0,,,97.0,11.0,,,
新潟,2,11,アスパラゴ,89.8,11.0,96.0,8.0,95.833,12.0,281.63300000000004,93.878,9.0
新潟,2,12,ニシノロッドマン,91.0,10.0,99.0,7.0,82.167,13.0,272.16700000000003,90.722,10.0
新潟,2,13,ウインターブレス,89.8,11.0,94.0,10.0,107.833,4.0,291.63300000000004,97.211,7.0
新潟,2,14,テンバコウクウ,104.2,2.0,,,,,,,
新潟,3,1,ニシノセイエス,91.0,15.0,,,,,,,
新潟,3,2,ユイノピカゴロウ,95.2,11.0,96.833,8.0,105.833,6.0,297.866,99.289,9.0
新潟,3,3,レッドアイスピア,94.8,13.0,96.167,11.0,107.833,4.0,298.79999999999995,99.6,7.0
新潟,3,4,ニシノメイホウ,104.8,2.0,119.667,2.0,108.0,3.0,332.467,110.822,2.0
新潟,3,5,メテオロイド,95.2,11.0,107.5,3.0,163.2,1.0,365.9,121.967,1.0
新潟,3,6,ラブソング,99.4,6.0,96.5,9.0,89.0,15.0,284.9,94.967,11.0
新潟,3,7,ハヤテノオジョー,98.0,8.0,95.714,12.0,106.333,5.0,300.047,100.016,6.0
新潟,3,8,ヒバリノコ,97.8,9.0,93.667,14.0,109.167,2.0,300.634,100.211,5.0
新潟,3,9,ドリーマーズ,99.8,5.0,,,92.167,13.0,,,
新潟,3,10,ヨドノティアラ,97.4,10.0,,,85.667,16.0,,,
新潟,3,11,ナンヨーラーク,92.2,14.0,102.0,5.0,98.0,8.0,292.2,97.4,10.0
新潟,3,12,ハッピーラッキー,101.8,4.0,103.5,4.0,92.833,11.0,298.13300000000004,99.378,8.0
新潟,3,13,イソダ,103.0,3.0,127.0,1.0,91.333,14.0,321.33299999999997,107.111,3.0
新潟,3,14,ガラベイヤ,98.4,7.0,85.429,15.0,96.333,10.0,280.16200000000003,93.387,13.0
新潟,3,15,オレンジリバー,88.6,17.0,97.333,7.0,97.571,9.0,283.504,94.501,12.0
新潟,3,16,シャンデヴィーニュ,90.8,16.0,96.5,9.0,,,,,
新潟,3,17,サマーブリーズ,113.2,1.0,95.571,13.0,105.667,7.0,314.438,104.813,4.0
新潟,3,18,カシノリアーナ,,,99.0,6.0,92.5,12.0,,,
新潟,4,1,オウケンヴィーナス,103.8,4.0,99.286,8.0,95.143,10.0,298.22900000000004,99.41,8.0
新潟,4,2,ライヴスプーン,85.4,13.0,97.167,9.0,92.833,12.0,275.4,91.8,13.0
新潟,4,3,アイムアクイーン,102.6,5.0,95.667,11.0,115.0,1.0,313.267,104.422,2.0
新潟,4,4,アンジュグルーヴ,92.6,10.0,102.667,5.0,97.714,8.0,292.981,97.66,11.0
新潟,4,5,ステラスプレンダー,92.6,10.0,100.333,7.0,101.5,7.0,294.433,98.144,9.0
新潟,4,6,キタノマーシャル,94.4,8.0,126.667,1.0,95.0,11.0,316.067,105.356,1.0
新潟,4,7,シンボリノエル,108.8,2.0,104.5,3.0,79.833,14.0,293.13300000000004,97.711,10.0
新潟,4,8,ルージュマローネ,,,94.714,13.0,92.0,13.0,,,
新潟,4,9,イッシンフラン,113.6,1.0,95.667,11.0,102.143,6.0,311.40999999999997,103.803,3.0
新潟,4,10,メイショウウメゴチ,85.8,12.0,106.833,2.0,96.0,9.0,288.633,96.211,12.0
新潟,4,11,ドゥラリス,96.0,7.0,96.143,10.0,106.857,2.0,299.0,99.667,7.0
新潟,4,12,フォンデネージュ,93.2,9.0,104.333,4.0,103.5,3.0,301.033,100.344,5.0
新潟,4,13,ヴァズレーヌ,104.6,3.0,94.286,14.0,102.714,5.0,301.6,100.533,4.0
新潟,4,14,サイモンポーリア,96.4,6.0,100.5,6.0,102.833,4.0,299.733,99.911,6.0
新潟,5,1,コブラツイスト,86.0,12.0,,,116.0,1.0,,,
新潟,5,2,ローズライズ,97.0,7.0,97.833,6.0,95.0,9.0,289.83299999999997,96.611,6.0
新潟,5,3,スピットブレイク,80.0,14.0,116.0,2.0,96.0,8.0,292.0,97.333,4.0
新潟,5,4,アルサック,96.0,9.0,94.0,7.0,102.667,3.0,292.66700000000003,97.556,3.0
新潟,5,5,サドルトウショウ,71.2,15.0,99.167,5.0,92.667,11.0,263.034,87.678,9.0
新潟,5,6,ジェイエルキャリア,96.8,8.0,,,96.167,7.0,,,
新潟,5,7,サンライズロイ,109.2,3.0,132.833,1.0,102.0,5.0,344.033,114.678,1.0
新潟,5,8,ジョリュウジャンシ,113.6,1.0,,,78.833,15.0,,,
新潟,5,9,ナムラオットー,88.4,11.0,87.5,9.0,97.167,6.0,273.067,91.022,8.0
新潟,5,10,マメーアップル,100.4,6.0,,,87.667,13.0,,,
新潟,5,11,シンシア,112.6,2.0,,,102.5,4.0,,,
新潟,5,12,ジャックナダル,104.0,4.0,93.5,8.0,93.167,10.0,290.66700000000003,96.889,5.0
新潟,5,13,ニシノゲッパク,93.4,10.0,,,90.333,12.0,,,
新潟,5,14,フクシマグランツ,102.0,5.0,101.333,4.0,82.0,14.0,285.33299999999997,95.111,7.0
新潟,5,15,カワキタベレッタ,81.6,13.0,102.833,3.0,108.333,2.0,292.76599999999996,97.589,2.0
新潟,6,1,ブリスフル,105.2,2.0,103.167,5.0,94.5,12.0,302.867,100.956,4.0
新潟,6,2,トクシージェネラル,,,,,103.143,3.0,,,
新潟,6,3,グランエシェゾー,104.4,4.0,,,97.167,9.0,,,
新潟,6,4,チェイスザウィンド,108.8,1.0,101.571,8.0,101.143,7.0,311.514,103.838,2.0
新潟,6,5,コスモフレディ,65.4,14.0,109.5,2.0,101.714,6.0,276.61400000000003,92.205,10.0
新潟,6,6,ゴールデンクラウド,96.0,9.0,,,104.571,1.0,,,
新潟,6,7,ブルーゴールド,95.4,10.0,153.667,1.0,102.833,4.0,351.9,117.3,1.0
新潟,6,8,キャストロププ,104.6,3.0,73.333,11.0,95.714,10.0,273.647,91.216,11.0
新潟,6,9,スマートクラビ,89.2,13.0,102.0,7.0,102.714,5.0,293.914,97.971,7.0
新潟,6,10,レイワサンサン,99.4,7.0,99.333,9.0,104.571,1.0,303.304,101.101,3.0
新潟,6,11,ブレイクバウンズ,91.6,12.0,97.0,10.0,94.857,11.0,283.457,94.486,9.0
新潟,6,12,ルクスメンデス,94.6,11.0,105.0,3.0,97.714,8.0,297.31399999999996,99.105,5.0
新潟,6,13,ハイクオリティ,96.8,8.0,105.0,3.0,94.333,13.0,296.13300000000004,98.711,6.0
新潟,6,14,イスタンテ,100.4,6.0,103.167,5.0,85.429,14.0,288.996,96.332,8.0
新潟,6,15,イーブンナウ,102.6,5.0,,,,,,,
新潟,7,1,スピアッジャローザ,109.2,2.0,102.714,6.0,90.333,17.0,302.24699999999996,100.749,8.0
新潟,7,2,ミエノフェアリー,,,104.167,4.0,99.0,12.0,,,
新潟,7,3,カレンラップスター,94.6,11.0,100.0,8.0,102.286,8.0,296.88599999999997,98.962,10.0
新潟,7,4,サトノシュタール,99.6,8.0,95.0,14.0,91.333,16.0,285.933,95.311,12.0
新潟,7,5,ゴールドジェスター,66.6,15.0,96.833,12.0,98.429,13.0,261.86199999999997,87.287,15.0
新潟,7,6,オーサムピクチャ,86.4,13.0,104.0,5.0,110.333,1.0,300.733,100.244,9.0
新潟,7,7,ウインリベラシオン,88.4,12.0,105.857,2.0,72.286,18.0,266.543,88.848,14.0
新潟,7,8,レッドイステル,105.6,4.0,94.429,16.0,102.429,7.0,302.45799999999997,100.819,7.0
新潟,7,9,ヴォラヴィア,105.6,4.0,84.714,17.0,102.0,9.0,292.31399999999996,97.438,11.0
新潟,7,10,ポタリング,82.6,14.0,,,94.429,15.0,,,
新潟,7,11,ツインクルステージ,66.2,16.0,95.0,14.0,106.571,4.0,267.77099999999996,89.257,13.0
新潟,7,12,リオンプライム,,,96.143,13.0,95.667,14.0,,,
新潟,7,13,ハニードレス,106.0,3.0,106.333,1.0,106.167,5.0,318.5,106.167,2.0
新潟,7,14,ソルトブリーズ,102.4,6.0,97.333,11.0,106.0,6.0,305.733,101.911,3.0
新潟,7,15,アンドローゼス,102.4,6.0,101.333,7.0,99.714,11.0,303.447,101.149,4.0
新潟,7,16,プレミアシップ,110.8,1.0,99.429,10.0,109.143,2.0,319.37199999999996,106.457,1.0
新潟,7,17,ムゾラシカ,95.4,10.0,105.857,2.0,102.0,9.0,303.257,101.086,5.0
新潟,7,18,ロジルーラー,96.8,9.0,99.571,9.0,106.857,3.0,303.22799999999995,101.076,6.0
新潟,8,1,ミッキーマカパ,,,100.0,8.0,94.857,9.0,,,
新潟,8,2,ゲーベル,84.0,12.0,101.0,7.0,98.714,6.0,283.714,94.571,8.0
新潟,8,3,ライヴドライバー,93.2,8.0,185.333,1.0,90.167,12.0,368.70000000000005,122.9,1.0
新潟,8,4,メイショウハボマイ,94.8,6.0,101.429,6.0,104.833,3.0,301.062,100.354,6.0
新潟,8,5,ゲクウ,88.0,9.0,123.167,2.0,103.5,5.0,314.66700000000003,104.889,2.0
新潟,8,6,ダニエルバローズ,99.2,4.0,98.833,9.0,105.429,2.0,303.462,101.154,3.0
新潟,8,7,アイファーリーベン,107.0,1.0,,,62.667,15.0,,,
新潟,8,8,ノビル,87.4,10.0,90.0,12.0,95.571,8.0,272.971,90.99,9.0
新潟,8,9,エスグラシア,,,95.167,11.0,88.667,14.0,,,
新潟,8,10,ディニトーソ,94.0,7.0,102.714,5.0,104.833,3.0,301.547,100.516,5.0
新潟,8,11,ペイシャスウィフト,,,107.833,3.0,89.286,13.0,,,
新潟,8,12,トモサカエ,101.8,3.0,96.143,10.0,92.429,11.0,290.37199999999996,96.791,7.0
新潟,8,13,サンライズジュピタ,97.2,5.0,106.857,4.0,98.167,7.0,302.22400000000005,100.741,4.0
新潟,8,14,トモジャアルマンド,105.8,2.0,,,108.571,1.0,,,
新潟,8,15,アツキヤマト,85.6,11.0,,,92.667,10.0,,,
新潟,9,1,グランセゾン,94.6,11.0,104.833,1.0,93.167,14.0,292.6,97.533,9.0
新潟,9,2,レーヴドロペラ,96.6,9.0,96.429,12.0,97.143,10.0,290.172,96.724,11.0
新潟,9,3,テイキットイージー,96.8,8.0,100.333,6.0,101.5,5.0,298.633,99.544,6.0
新潟,9,4,ラブカ,88.4,14.0,102.5,4.0,93.5,12.0,284.4,94.8,13.0
新潟,9,5,ドマーネ,110.8,1.0,100.0,9.0,104.5,3.0,315.3,105.1,1.0
新潟,9,6,イゾレエオリア,99.6,7.0,96.0,13.0,93.5,12.0,289.1,96.367,12.0
新潟,9,7,ハルノドゥミプリエ,100.4,6.0,97.0,11.0,94.143,11.0,291.543,97.181,10.0
新潟,9,8,ジェットブレード,109.2,2.0,103.0,3.0,97.667,9.0,309.86699999999996,103.289,2.0
新潟,9,9,コスモイシュタル,106.0,3.0,100.143,7.0,102.5,4.0,308.64300000000003,102.881,4.0
新潟,9,10,ペリプルス,92.0,13.0,97.429,10.0,108.833,1.0,298.262,99.421,7.0
新潟,9,11,ハナアヤメ,106.0,3.0,104.333,2.0,99.0,7.0,309.33299999999997,103.111,3.0
新潟,9,12,スイートオレンジ,102.4,5.0,100.143,7.0,98.5,8.0,301.043,100.348,5.0
新潟,9,13,デルタフォー,96.0,10.0,95.571,14.0,105.833,2.0,297.404,99.135,8.0
新潟,9,14,ビップチェイス,82.6,15.0,91.6,15.0,101.167,6.0,275.36699999999996,91.789,15.0
新潟,9,15,トラストモアリズム,92.4,12.0,100.667,5.0,90.571,15.0,283.63800000000003,94.546,14.0
新潟,10,1,イナフセド,98.0,9.0,94.0,9.0,106.167,4.0,298.16700000000003,99.389,4.0
新潟,10,2,モリノセピア,101.8,6.0,103.5,1.0,90.667,12.0,295.967,98.656,6.0
新潟,10,3,サンディブロンド,103.8,4.0,95.571,8.0,107.5,3.0,306.871,102.29,2.0
新潟,10,4,ダークンストーミー,83.0,15.0,92.714,11.0,105.429,6.0,281.14300000000003,93.714,10.0
新潟,10,5,ザウリ,96.6,10.0,98.0,5.0,105.857,5.0,300.457,100.152,3.0
新潟,10,6,ダズリングダンス,106.0,2.0,,,85.167,14.0,,,
新潟,10,7,バンブトンプロ,104.8,3.0,100.833,3.0,90.667,12.0,296.29999999999995,98.767,5.0
新潟,10,8,ホワイトターフ,84.0,14.0,92.0,12.0,101.5,8.0,277.5,92.5,11.0
新潟,10,9,ヴェラリーシャ,85.6,13.0,96.857,6.0,102.143,7.0,284.6,94.867,9.0
新潟,10,10,ファムエレガンテ,102.8,5.0,,,98.714,9.0,,,
新潟,10,11,ジャスパーバローズ,96.0,11.0,94.0,9.0,96.286,10.0,286.286,95.429,8.0
新潟,10,12,ミスエル,110.0,1.0,102.667,2.0,108.5,2.0,321.16700000000003,107.056,1.0
新潟,10,13,スペキオサレジーナ,101.8,6.0,99.5,4.0,92.571,11.0,293.871,97.957,7.0
新潟,10,14,ストリンジェンド,99.0,8.0,96.5,7.0,,,,,
新潟,10,15,オーロラアーク,91.0,12.0,,,112.429,1.0,,,
新潟,11,1,イサチルシーサイド,95.8,11.0,103.429,3.0,105.571,4.0,304.79999999999995,101.6,3.0
新潟,11,2,アルトシュタット,92.6,14.0,101.167,7.0,100.143,9.0,293.90999999999997,97.97,11.0
新潟,11,3,パクスロマーナ,101.4,5.0,127.8,1.0,,,,,
新潟,11,4,ウルトラソニック,93.6,13.0,93.833,16.0,106.857,3.0,294.28999999999996,98.097,9.0
新潟,11,5,テイエムタリスマ,112.0,1.0,102.429,4.0,91.5,15.0,305.929,101.976,2.0
新潟,11,6,レッドエヴァンス,105.4,2.0,101.5,5.0,,,,,
新潟,11,7,ショウナンラスボス,83.2,17.0,97.167,12.0,96.5,12.0,276.867,92.289,14.0
新潟,11,8,グレタ,88.0,16.0,,,108.0,2.0,,,
新潟,11,9,エコロジーク,97.0,10.0,126.5,2.0,105.143,5.0,328.64300000000003,109.548,1.0
新潟,11,10,ソノママソノママ,100.2,6.0,100.167,11.0,102.333,8.0,302.70000000000005,100.9,5.0
新潟,11,11,アスティスプマンテ,83.2,17.0,101.5,5.0,,,,,
新潟,11,12,フリッカージャブ,94.6,12.0,90.2,17.0,108.429,1.0,293.22900000000004,97.743,12.0
新潟,11,13,ルーフ,104.2,3.0,97.167,12.0,97.833,11.0,299.20000000000005,99.733,6.0
新潟,11,14,ハピネスアゲン,97.6,8.0,100.833,9.0,95.714,13.0,294.147,98.049,10.0
新潟,11,15,シカゴスティング,103.0,4.0,100.333,10.0,100.143,9.0,303.476,101.159,4.0
新潟,11,16,エマヌエーレ,99.8,7.0,101.167,7.0,93.5,14.0,294.467,98.156,8.0
新潟,11,17,トールキン,97.2,9.0,97.167,12.0,102.714,7.0,297.081,99.027,7.0
新潟,11,18,ソルトクィーン,89.8,15.0,96.167,15.0,103.429,6.0,289.39599999999996,96.465,13.0
新潟,12,1,ラインパシオン,83.4,13.0,96.833,12.0,91.833,12.0,272.06600000000003,90.689,14.0
新潟,12,2,ジョウゲンノツキ,97.2,8.0,103.5,6.0,100.429,6.0,301.129,100.376,5.0
新潟,12,3,アーコレード,102.8,4.0,95.333,15.0,101.333,5.0,299.466,99.822,6.0
新潟,12,4,ヒメカミノイタダキ,99.8,7.0,101.167,9.0,91.0,14.0,291.967,97.322,8.0
新潟,12,5,ラブカムーン,92.6,10.0,95.714,14.0,117.0,1.0,305.31399999999996,101.771,3.0
新潟,12,6,フラッシュポイント,101.4,6.0,105.5,3.0,90.143,16.0,297.043,99.014,7.0
新潟,12,7,カウンターセブン,104.2,3.0,95.857,13.0,82.429,17.0,282.486,94.162,12.0
新潟,12,8,ハッピーパンニャ,105.4,2.0,91.857,18.0,90.333,15.0,287.59000000000003,95.863,11.0
新潟,12,9,レイム,88.0,11.0,93.714,16.0,100.167,7.0,281.881,93.96,13.0
新潟,12,10,ハッピーダンシング,72.8,15.0,102.6,8.0,113.0,2.0,288.4,96.133,9.0
新潟,12,11,マオノボルケーノ,,,105.5,3.0,104.0,4.0,,,
新潟,12,12,ノーブルオリンポス,87.6,12.0,104.857,5.0,95.143,10.0,287.6,95.867,10.0
新潟,12,13,サイコウダネ,,,105.714,2.0,91.286,13.0,,,
新潟,12,14,シュラフ,102.0,5.0,201.2,1.0,93.5,11.0,396.7,132.233,1.0
新潟,12,15,パレスドフィーヌ,97.0,9.0,97.167,11.0,107.833,3.0,302.0,100.667,4.0
新潟,12,16,ザブルース,81.4,14.0,99.5,10.0,82.333,18.0,263.233,87.744,15.0
新潟,12,17,リアンエターナル,110.4,1.0,102.714,7.0,95.667,8.0,308.781,102.927,2.0
新潟,12,18,シャトーボビー,,,93.333,17.0,95.667,8.0,,,
東京,1,1,サイモフェーン,98.8,5.0,,,107.333,2.0,,,
東京,1,2,フクスケ,101.2,3.0,100.857,6.0,100.833,6.0,302.89,100.963,5.0
東京,1,3,カンタベリービーム,97.6,6.0,,,100.429,7.0,,,
東京,1,4,マテンロウストーム,103.0,2.0,110.714,3.0,105.333,4.0,319.047,106.349,2.0
東京,1,5,キタイノホシ,97.0,9.0,100.143,7.0,72.429,11.0,269.572,89.857,7.0
東京,1,6,カシノユメミヅキ,74.8,10.0,89.333,9.0,86.833,10.0,250.96599999999998,83.655,8.0
東京,1,7,マッドゲイル,97.6,6.0,98.429,8.0,103.167,5.0,299.196,99.732,6.0
東京,1,8,サンデーパーティー,103.4,1.0,106.0,5.0,95.571,8.0,304.971,101.657,4.0
東京,1,9,ラインジーク,,,114.429,1.0,89.333,9.0,,,
東京,1,10,ファイヤサラマンダ,100.2,4.0,107.429,4.0,105.833,3.0,313.462,104.487,3.0
東京,1,11,モズジェネラル,97.2,8.0,113.0,2.0,109.167,1.0,319.36699999999996,106.456,1.0
東京,2,1,コパノセビリア,103.0,2.0,87.286,8.0,69.333,9.0,259.619,86.54,7.0
東京,2,2,セントリアン,,,97.571,4.0,93.167,8.0,,,
東京,2,3,カセノアステリア,103.4,1.0,115.5,1.0,94.5,7.0,313.4,104.467,2.0
東京,2,4,ラヴィングリー,97.0,7.0,,,103.5,4.0,,,
東京,2,5,イヌボウノアサヒ,97.6,5.0,96.143,6.0,98.167,5.0,291.90999999999997,97.303,5.0
東京,2,6,ジェイドテソーロ,101.2,3.0,110.143,2.0,114.714,2.0,326.057,108.686,1.0
東京,2,7,バレンタインビスタ,98.2,4.0,100.429,3.0,106.5,3.0,305.129,101.71,4.0
東京,2,8,レディアエラ,97.6,5.0,93.833,7.0,116.333,1.0,307.76599999999996,102.589,3.0
東京,2,9,ミヤエスケープ,94.0,8.0,97.571,4.0,97.833,6.0,289.404,96.468,6.0
東京,3,1,ラグアイリータ,102.2,2.0,98.5,6.0,86.0,7.0,286.7,95.567,5.0
東京,3,2,シトリンテソーロ,97.8,5.0,106.714,2.0,92.571,4.0,297.08500000000004,99.028,2.0
東京,3,3,スチールナイト,93.6,6.0,97.5,7.0,90.667,6.0,281.767,93.922,6.0
東京,3,4,パーシヴァル,98.6,4.0,101.0,3.0,91.333,5.0,290.933,96.978,3.0
東京,3,5,ダノンセフィーロ,101.8,3.0,,,99.0,2.0,,,
東京,3,6,ウインターアヘッド,92.4,7.0,110.333,1.0,108.667,1.0,311.4,103.8,1.0
東京,3,7,マイネルアイフェル,90.8,8.0,101.0,3.0,96.167,3.0,287.967,95.989,4.0
東京,3,8,エルアン,102.4,1.0,99.667,5.0,,,,,
東京,4,1,スティルアイライズ,,,,,83.167,15.0,,,
東京,4,2,ホテルストリート,94.8,12.0,99.333,8.0,90.833,12.0,284.966,94.989,11.0
東京,4,3,シュガームーン,54.2,16.0,,,51.833,18.0,,,
東京,4,4,シンデレラカラー,,,87.5,14.0,83.167,15.0,,,
東京,4,5,アルデバローズ,95.2,11.0,,,91.333,11.0,,,
東京,4,6,モーブプリエール,92.8,13.0,100.833,5.0,124.667,1.0,318.29999999999995,106.1,3.0
東京,4,7,クシマトゥルー,85.0,15.0,98.0,10.0,83.833,14.0,266.83299999999997,88.944,13.0
東京,4,8,エピッククイーン,98.2,8.0,102.333,4.0,99.5,6.0,300.033,100.011,5.0
東京,4,9,ミスチヴマリアンヌ,100.6,4.0,,,93.667,9.0,,,
東京,4,10,ウッケン,100.6,4.0,110.333,2.0,101.333,2.0,312.26599999999996,104.089,4.0
東京,4,11,ジッピーチューン,96.2,10.0,95.0,13.0,96.333,8.0,287.533,95.844,10.0
東京,4,12,ミスティユニバンス,102.4,2.0,96.5,12.0,101.0,3.0,299.9,99.967,6.0
東京,4,13,アイアムステキ,98.4,7.0,100.333,6.0,100.0,5.0,298.733,99.578,7.0
東京,4,14,トウシンラヴ,100.8,3.0,97.167,11.0,100.167,4.0,298.134,99.378,8.0
東京,4,15,ソチミルコ,99.6,6.0,100.333,6.0,90.5,13.0,290.433,96.811,9.0
東京,4,16,ノアシルヴィ,85.8,14.0,103.833,3.0,79.667,17.0,269.29999999999995,89.767,12.0
東京,4,17,イヌボウノウタゴエ,98.2,8.0,130.833,1.0,98.333,7.0,327.366,109.122,1.0
東京,4,18,イデアジュアンイハ,129.6,1.0,99.333,8.0,93.667,9.0,322.6,107.533,2.0
東京,5,1,カドドゥディエ,,,,,98.333,10.0,,,
東京,5,2,ゴーフォアブローク,85.0,14.0,,,105.333,3.0,,,
東京,5,3,ダンデノン,96.0,12.0,96.833,10.0,100.0,8.0,292.83299999999997,97.611,9.0
東京,5,4,ベストレイク,96.2,11.0,100.833,6.0,96.333,14.0,293.366,97.789,7.0
東京,5,5,ジーティートゥーリ,104.8,3.0,130.833,1.0,103.0,5.0,338.633,112.878,2.0
東京,5,6,ジュナベーラ,96.8,10.0,92.5,12.0,106.5,1.0,295.8,98.6,6.0
東京,5,7,アドマイヤクワッズ,102.4,4.0,109.833,3.0,103.333,4.0,315.56600000000003,105.189,3.0
東京,5,8,ハルノアメ,129.6,1.0,119.667,2.0,98.667,9.0,347.93399999999997,115.978,1.0
東京,5,9,ハニージョー,99.6,8.0,,,83.833,16.0,,,
東京,5,10,マダックス,100.8,7.0,100.333,7.0,100.167,7.0,301.29999999999995,100.433,5.0
東京,5,11,オーパパ,94.8,13.0,97.0,9.0,97.0,12.0,288.8,96.267,11.0
東京,5,12,スペルーチェ,101.2,5.0,101.167,4.0,90.5,15.0,292.867,97.622,8.0
東京,5,13,バンダムソレール,,,101.167,4.0,97.833,11.0,,,
東京,5,14,ノブレスラブリエ,97.2,9.0,95.167,11.0,96.833,13.0,289.20000000000005,96.4,10.0
東京,5,15,スフェーンテソーロ,101.0,6.0,,,106.333,2.0,,,
東京,5,16,ショウナンサイオウ,105.8,2.0,98.0,8.0,100.5,6.0,304.3,101.433,4.0
