場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,ジャストマイウェイ,99.2,3.0,101.0,3.0,93.667,6.0,293.86699999999996,97.956,3.0
東京,1,2,レースクイーン,90.4,10.0,,,69.429,10.0,,,
東京,1,3,モルニケ,98.4,4.0,,,102.167,2.0,,,
東京,1,4,ルージュブリッツ,98.0,5.0,80.667,5.0,100.0,3.0,278.66700000000003,92.889,5.0
東京,1,5,クイーンオブハート,98.0,5.0,,,98.667,4.0,,,
東京,1,6,ルサフィール,110.6,1.0,95.667,4.0,92.833,7.0,299.1,99.7,2.0
東京,1,7,ダイユウヴェンティ,95.6,8.0,101.333,2.0,87.5,9.0,284.433,94.811,4.0
東京,1,8,ブルーエ,95.4,9.0,,,98.333,5.0,,,
東京,1,9,セルリア,96.6,7.0,118.0,1.0,115.833,1.0,330.433,110.144,1.0
東京,1,10,ニシノマーレ,104.2,2.0,,,90.5,8.0,,,
東京,2,1,クールフィールド,100.2,2.0,119.714,1.0,94.167,8.0,314.081,104.694,1.0
東京,2,2,ラブデウザ,81.0,12.0,108.714,2.0,90.333,10.0,280.047,93.349,4.0
東京,2,3,フロリスタン,100.4,1.0,,,102.333,3.0,,,
東京,2,4,ルーナディサングエ,73.8,14.0,108.714,2.0,89.0,12.0,271.514,90.505,8.0
東京,2,5,コパノカーター,96.2,6.0,,,116.333,1.0,,,
東京,2,6,ファストワーカー,95.0,7.0,100.143,5.0,90.167,11.0,285.31,95.103,2.0
東京,2,7,マリンディーゼル,76.6,13.0,99.571,6.0,72.5,15.0,248.671,82.89,9.0
東京,2,8,ツァレヴナ,99.0,3.0,,,84.667,14.0,,,
東京,2,9,サトミノアカリ,82.2,11.0,94.857,9.0,94.5,7.0,271.557,90.519,7.0
東京,2,10,イーアンベ,98.4,4.0,97.571,7.0,86.833,13.0,282.804,94.268,3.0
東京,2,11,ビップムーラン,97.6,5.0,77.286,11.0,99.0,6.0,273.88599999999997,91.295,6.0
東京,2,12,カンタベリービーム,88.4,10.0,,,106.5,2.0,,,
東京,2,13,トモエナゲ,92.4,8.0,96.714,8.0,90.571,9.0,279.685,93.228,5.0
東京,2,14,アイファーローレル,91.0,9.0,,,101.167,4.0,,,
東京,2,15,シーキングザバース,,,91.286,10.0,71.0,16.0,,,
東京,2,16,マジッククッキー,,,102.714,4.0,100.5,5.0,,,
東京,3,1,ラストスマイル,100.0,2.0,,,97.0,5.0,,,
東京,3,2,リスレジャンデール,99.6,4.0,97.714,6.0,94.5,7.0,291.81399999999996,97.271,5.0
東京,3,3,ファインブライト,99.8,3.0,100.167,5.0,85.667,9.0,285.634,95.211,7.0
東京,3,4,ゴールドパレード,99.2,5.0,120.286,1.0,92.333,8.0,311.81899999999996,103.94,1.0
東京,3,5,ケンブリッジサクラ,100.2,1.0,96.0,7.0,100.0,3.0,296.2,98.733,4.0
東京,3,6,ナデシコ,,,110.833,2.0,75.429,10.0,,,
東京,3,7,ベアサナエチャン,98.4,8.0,101.0,4.0,99.667,4.0,299.067,99.689,3.0
東京,3,8,タイセイカラーズ,98.6,7.0,92.0,8.0,96.167,6.0,286.767,95.589,6.0
東京,3,9,エミフルソウタ,99.2,5.0,103.571,3.0,100.167,2.0,302.938,100.979,2.0
東京,3,10,ビップルーク,85.2,9.0,82.714,9.0,106.143,1.0,274.057,91.352,8.0
東京,4,1,ルクソンライト,93.0,8.0,103.333,4.0,97.5,7.0,293.83299999999997,97.944,4.0
東京,4,2,ポッドシャンク,99.167,6.0,,,100.333,3.0,,,
東京,4,3,ニシノオトムスメ,85.167,12.0,101.5,7.0,102.167,2.0,288.834,96.278,6.0
東京,4,4,フライデイゼーン,91.5,10.0,116.333,1.0,86.833,15.0,294.666,98.222,3.0
東京,4,5,ジーティーニッツァ,,,,,88.833,14.0,,,
東京,4,6,カフェオリーブ,93.0,8.0,99.833,8.0,92.333,10.0,285.166,95.055,7.0
東京,4,7,ワルキューレキング,111.0,1.0,104.5,2.0,90.5,11.0,306.0,102.0,2.0
東京,4,8,ファイアリービート,98.167,7.0,103.333,4.0,124.333,1.0,325.83299999999997,108.611,1.0
東京,4,9,ウィッキドピケット,102.0,3.0,83.833,12.0,96.167,8.0,282.0,94.0,8.0
東京,4,10,カーリキュー,103.667,2.0,99.333,9.0,60.5,16.0,263.5,87.833,11.0
東京,4,11,ネオアカジョウ,101.333,4.0,,,97.667,6.0,,,
東京,4,12,ストロボエッジ,78.0,13.0,102.333,6.0,90.167,13.0,270.5,90.167,9.0
東京,4,13,アイアムアヒーロー,100.5,5.0,92.333,11.0,97.833,5.0,290.666,96.889,5.0
東京,4,14,アレキサンダーサン,,,104.0,3.0,96.167,8.0,,,
東京,4,15,マイネルオランチア,72.5,14.0,95.5,10.0,98.5,4.0,266.5,88.833,10.0
東京,4,16,アイアンナックル,87.667,11.0,69.0,13.0,90.333,12.0,247.0,82.333,12.0
東京,5,1,ベネファクター,91.8,11.0,100.833,6.0,97.0,7.0,289.633,96.544,6.0
東京,5,2,エコロラヴァー,102.4,3.0,102.333,2.0,100.5,6.0,305.233,101.744,3.0
東京,5,3,レアリゼソンレーヴ,101.2,5.0,,,96.167,8.0,,,
東京,5,4,ジャンプストリート,,,,,91.833,11.0,,,
東京,5,5,ブラーヴジャン,102.4,3.0,,,95.5,9.0,,,
東京,5,6,サントマーレ,96.8,9.0,95.0,8.0,85.167,13.0,276.967,92.322,7.0
東京,5,7,ボニープリンス,99.6,8.0,101.167,4.0,102.833,4.0,303.6,101.2,4.0
東京,5,8,テーオーカイザー,94.8,10.0,101.5,3.0,107.0,2.0,303.3,101.1,5.0
東京,5,9,ストライプブルー,101.0,6.0,,,91.0,12.0,,,
東京,5,10,ミッキースワン,110.4,1.0,,,106.333,3.0,,,
東京,5,11,フォワードマーチ,85.0,13.0,101.167,4.0,83.833,14.0,270.0,90.0,8.0
東京,5,12,シュペルリング,104.8,2.0,130.833,1.0,101.167,5.0,336.79999999999995,112.267,1.0
東京,5,13,ヨドノサファイア,100.6,7.0,98.333,7.0,107.667,1.0,306.6,102.2,2.0
東京,5,14,バディーズライズ,85.2,12.0,,,93.833,10.0,,,
東京,6,1,タイセイギガース,98.167,6.0,,,97.5,7.0,,,
東京,6,2,ブロンザイト,95.667,8.0,,,97.167,8.0,,,
東京,6,3,ブルースパーダ,97.0,7.0,69.0,11.0,92.667,10.0,258.66700000000003,86.222,11.0
東京,6,4,カナタコナタ,100.833,5.0,69.0,11.0,60.5,16.0,230.333,76.778,12.0
東京,6,5,ウリズンベー,95.0,9.0,115.167,1.0,98.167,6.0,308.334,102.778,3.0
東京,6,6,アオイミズホ,103.833,1.0,87.167,10.0,92.333,11.0,283.33299999999997,94.444,7.0
東京,6,7,ディレクティオ,87.167,16.0,103.0,4.0,104.0,4.0,294.16700000000003,98.056,6.0
東京,6,8,ツイスティドシルク,102.0,4.0,102.333,5.0,90.167,12.0,294.5,98.167,5.0
東京,6,9,ノーブルティアラ,94.333,10.0,99.833,7.0,81.833,15.0,275.999,92.0,10.0
東京,6,10,ロードストラダーレ,103.167,2.0,95.333,9.0,111.833,2.0,310.33299999999997,103.444,1.0
