場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
函館,1,1,スカイピア,95.0,8.0,,,,,,,
函館,1,2,クワイエットアイ,103.167,4.0,,,106.0,4.0,,,
函館,1,3,マーシャルアン,103.0,5.0,98.833,4.0,107.333,3.0,309.166,103.055,2.0
函館,1,4,スノーランス,107.667,1.0,100.333,2.0,113.833,1.0,321.83299999999997,107.278,1.0
函館,1,5,タガノアラリア,99.667,6.0,98.0,6.0,109.333,2.0,307.0,102.333,3.0
函館,1,6,ラブミーヘンリー,105.0,2.0,99.0,3.0,101.667,6.0,305.66700000000003,101.889,4.0
函館,1,7,スミッコディスコ,98.833,7.0,,,104.5,5.0,,,
函館,1,8,イッスンボウシ,87.4,9.0,,,82.25,9.0,,,
函館,1,9,ヒッグスボソン,104.833,3.0,98.833,4.0,96.0,7.0,299.666,99.889,5.0
函館,1,10,エターナルギア,,,102.0,1.0,95.5,8.0,,,
函館,2,1,タマゴ,107.0,1.0,89.143,12.0,93.0,8.0,289.14300000000003,96.381,7.0
函館,2,2,マニーシーン,,,107.375,2.0,96.0,7.0,,,
函館,2,3,モウフブキ,94.0,8.0,95.167,8.0,84.167,11.0,273.334,91.111,9.0
函館,2,4,サツキレジーナ,96.167,7.0,99.125,7.0,104.833,3.0,300.125,100.042,2.0
函館,2,5,グランシャット,101.667,3.0,93.0,9.0,100.5,4.0,295.16700000000003,98.389,5.0
函館,2,6,アウスラフラッグ,96.2,6.0,90.875,10.0,90.75,9.0,277.825,92.608,8.0
函館,2,7,パールフロント,99.0,4.0,100.0,5.0,97.667,6.0,296.66700000000003,98.889,3.0
函館,2,8,フォレストオール,96.667,5.0,107.667,1.0,87.667,10.0,292.001,97.334,6.0
函館,2,9,ファンシーデイ,,,99.875,6.0,82.875,12.0,,,
函館,2,10,ハイエンドモデル,91.5,9.0,106.6,3.0,98.125,5.0,296.225,98.742,4.0
函館,2,11,メルシーボクアスク,105.5,2.0,90.875,10.0,113.75,1.0,310.125,103.375,1.0
函館,2,12,プレインコート,,,100.25,4.0,105.0,2.0,,,
函館,3,1,ビービープリメーロ,96.0,7.0,103.75,4.0,102.75,8.0,302.5,100.833,5.0
函館,3,2,オキョンピー,97.0,6.0,100.5,6.0,94.25,11.0,291.75,97.25,9.0
函館,3,3,ニホンピロカスター,,,100.667,5.0,110.167,2.0,,,
函館,3,4,コットンフラワー,,,89.75,13.0,106.5,3.0,,,
函館,3,5,エスシーボニー,,,96.25,10.0,,,,,
函館,3,6,ナリタヒカリ,97.667,5.0,92.8,12.0,103.0,7.0,293.467,97.822,7.0
函館,3,7,タイセイルーマー,100.0,4.0,106.857,1.0,98.167,9.0,305.024,101.675,3.0
函館,3,8,シュヴァルノワール,101.333,3.0,97.0,8.0,104.333,6.0,302.666,100.889,4.0
函館,3,9,ブレイクバウンズ,109.333,1.0,106.5,2.0,95.833,10.0,311.666,103.889,1.0
函館,3,10,ワウワウワウ,95.167,8.0,93.875,11.0,111.0,1.0,300.04200000000003,100.014,6.0
函館,3,11,ベイビーベリッシモ,89.8,9.0,97.625,7.0,104.5,5.0,291.925,97.308,8.0
函館,3,12,ドルチェリターン,105.333,2.0,96.875,9.0,106.0,4.0,308.20799999999997,102.736,2.0
函館,3,13,マナミン,78.0,10.0,105.667,3.0,94.125,12.0,277.79200000000003,92.597,10.0
函館,4,1,ヒットザグラウンド,105.0,4.0,99.833,5.0,106.5,1.0,311.33299999999997,103.778,2.0
函館,4,2,ズットマツモト,90.667,12.0,106.667,1.0,101.875,5.0,299.209,99.736,7.0
函館,4,3,アークシャルダーム,104.833,5.0,90.167,15.0,97.5,11.0,292.5,97.5,10.0
函館,4,4,メイショウハボマイ,98.167,8.0,98.0,9.0,87.375,13.0,283.54200000000003,94.514,11.0
函館,4,5,ドラマツルギー,,,98.875,8.0,97.25,12.0,,,
函館,4,6,ユナホークパワー,115.8,1.0,105.125,3.0,100.25,7.0,321.175,107.058,1.0
函館,4,7,ピースフルゴールド,100.5,7.0,99.0,7.0,100.333,6.0,299.83299999999997,99.944,6.0
函館,4,8,ブラックティンカー,96.333,9.0,95.333,14.0,80.5,14.0,272.166,90.722,12.0
函館,4,9,ウインコンパス,103.0,6.0,99.833,5.0,102.5,4.0,305.33299999999997,101.778,3.0
函館,4,10,ガジュノリホワイト,95.0,11.0,105.875,2.0,97.875,10.0,298.75,99.583,8.0
函館,4,11,チリーゴールド,87.4,13.0,102.0,4.0,103.5,3.0,292.9,97.633,9.0
函館,4,12,ララバニュルス,105.167,3.0,98.0,9.0,99.667,8.0,302.834,100.945,5.0
函館,4,13,ダディーズグーグー,107.667,2.0,98.0,9.0,99.5,9.0,305.16700000000003,101.722,4.0
函館,4,14,ヴィータレヴィス,,,98.0,9.0,106.0,2.0,,,
函館,4,15,アセンディア,95.833,10.0,97.5,13.0,,,,,
函館,5,1,ショウナンガルフ,98.167,5.0,104.333,1.0,105.667,2.0,308.16700000000003,102.722,2.0
函館,5,2,シャインヴィーラ,96.0,6.0,99.833,4.0,91.5,4.0,287.33299999999997,95.778,6.0
函館,5,3,ロイヤルタイム,102.0,3.0,95.167,5.0,112.0,1.0,309.16700000000003,103.056,1.0
函館,5,4,ヴンダーバール,98.667,4.0,102.0,3.0,91.333,5.0,292.0,97.333,4.0
函館,5,5,オアシスアラン,106.167,1.0,93.5,6.0,100.0,3.0,299.66700000000003,99.889,3.0
函館,5,6,ティブロン,105.333,2.0,104.0,2.0,80.0,6.0,289.33299999999997,96.444,5.0
函館,6,1,シカレ,95.5,9.0,103.0,6.0,,,,,
函館,6,2,ラマヌジャン,105.5,4.0,106.333,2.0,146.4,1.0,358.233,119.411,1.0
函館,6,3,ビスケットマリー,97.667,8.0,103.25,5.0,90.833,10.0,291.75,97.25,7.0
函館,6,4,ミクニインスパイア,106.333,1.0,106.333,2.0,96.0,6.0,308.666,102.889,2.0
函館,6,5,アスクデッドヒート,90.5,11.0,96.833,10.0,102.375,4.0,289.70799999999997,96.569,8.0
函館,6,6,ハクサンミラクル,104.5,5.0,,,104.5,2.0,,,
函館,6,7,フィエールガール,98.667,7.0,94.4,11.0,94.125,8.0,287.192,95.731,9.0
函館,6,8,ターミネーター,106.167,3.0,97.75,8.0,91.333,9.0,295.25,98.417,6.0
函館,6,9,タイムレス,92.333,10.0,105.167,4.0,98.167,5.0,295.66700000000003,98.556,5.0
函館,6,10,シックスパック,106.333,1.0,97.333,9.0,103.833,3.0,307.499,102.5,3.0
函館,6,11,ディアイライザ,,,108.125,1.0,79.875,11.0,,,
函館,6,12,ウインヘリオドール,99.5,6.0,101.667,7.0,94.833,7.0,296.0,98.667,4.0
函館,7,1,モンシェリ,95.5,7.0,98.667,9.0,101.333,7.0,295.5,98.5,6.0
函館,7,2,スパークルジョイ,95.167,8.0,99.625,8.0,,,,,
函館,7,3,グランカメリア,92.667,10.0,101.25,6.0,101.833,4.0,295.75,98.583,5.0
函館,7,4,ジャスパーソレイユ,101.667,5.0,,,101.833,4.0,,,
函館,7,5,メイショウハッブル,104.667,3.0,108.125,2.0,92.5,9.0,305.29200000000003,101.764,3.0
函館,7,6,スノーホルンロード,107.333,2.0,100.333,7.0,104.833,2.0,312.499,104.166,1.0
函館,7,7,サウンドモリアーナ,98.167,6.0,105.167,3.0,105.333,1.0,308.66700000000003,102.889,2.0
函館,7,8,エコロレオナ,,,,,101.833,4.0,,,
函館,7,9,スイッチオン,95.0,9.0,104.0,4.0,94.833,8.0,293.83299999999997,97.944,7.0
函館,7,10,テイオームサシ,114.5,1.0,109.0,1.0,,,,,
函館,7,11,ゴレイジョウ,,,102.25,5.0,78.667,10.0,,,
函館,7,12,メイショウホダワラ,102.667,4.0,97.0,10.0,104.667,3.0,304.334,101.445,4.0
函館,8,1,フリッパー,104.667,2.0,106.75,2.0,82.333,13.0,293.75,97.917,6.0
函館,8,2,トルズイーガー,104.667,2.0,96.0,9.0,105.833,3.0,306.5,102.167,4.0
函館,8,3,ブリスキー,106.0,1.0,98.125,7.0,106.5,2.0,310.625,103.542,3.0
函館,8,4,ニシノルアノーヴァ,104.167,4.0,98.625,6.0,90.875,11.0,293.66700000000003,97.889,7.0
函館,8,5,ブルーゴールド,94.0,9.0,120.667,1.0,98.25,9.0,312.91700000000003,104.306,2.0
函館,8,6,リーゼノアール,104.167,4.0,90.167,11.0,91.125,10.0,285.459,95.153,10.0
函館,8,7,トモジャザーン,95.5,8.0,106.333,3.0,111.167,1.0,313.0,104.333,1.0
函館,8,8,サンダーロード,,,,,99.0,7.0,,,
函館,8,9,レッドライトニング,,,84.167,12.0,104.375,4.0,,,
函館,8,10,ガラスノブルース,102.333,6.0,90.5,10.0,98.833,8.0,291.666,97.222,8.0
函館,8,11,ローズマイスター,93.167,10.0,106.25,4.0,103.167,5.0,302.584,100.861,5.0
函館,8,12,バルティカ,,,96.375,8.0,100.667,6.0,,,
函館,8,13,ロングウェイホーム,98.167,7.0,103.167,5.0,87.0,12.0,288.334,96.111,9.0
函館,9,1,ラパンチュール,96.333,10.0,91.0,11.0,96.5,6.0,283.83299999999997,94.611,11.0
函館,9,2,カウスリップ,99.833,7.0,99.167,7.0,88.375,10.0,287.375,95.792,9.0
函館,9,3,ゴキゲンサン,105.833,3.0,98.333,9.0,100.667,3.0,304.83299999999997,101.611,5.0
函館,9,4,ハートホイップ,103.667,4.0,108.167,3.0,84.125,11.0,295.959,98.653,8.0
函館,9,5,シアター,96.167,11.0,100.5,6.0,89.5,8.0,286.16700000000003,95.389,10.0
函館,9,6,カワキタマナレア,101.833,5.0,99.167,7.0,99.25,4.0,300.25,100.083,6.0
函館,9,7,ルージュラナキラ,99.333,8.0,115.0,2.0,97.5,5.0,311.83299999999997,103.944,2.0
函館,9,8,オルフェスト,99.0,9.0,102.625,5.0,108.75,1.0,310.375,103.458,3.0
函館,9,9,リリーフィールド,108.0,2.0,131.5,1.0,96.333,7.0,335.83299999999997,111.944,1.0
函館,9,10,エリーズダイヤ,112.0,1.0,95.5,10.0,89.5,8.0,297.0,99.0,7.0
函館,9,11,スクルプトーリス,101.667,6.0,103.667,4.0,101.333,2.0,306.66700000000003,102.222,4.0
函館,10,1,ウインネモフィラ,107.667,3.0,98.667,4.0,104.625,6.0,310.959,103.653,4.0
函館,10,2,ハイラント,108.0,2.0,113.5,1.0,100.167,8.0,321.66700000000003,107.222,3.0
函館,10,3,ヒルノデプラーツ,110.333,1.0,91.25,9.0,105.0,5.0,306.58299999999997,102.194,5.0
函館,10,4,ブルーペクトライト,106.833,4.0,95.714,6.0,219.25,1.0,421.797,140.599,1.0
函館,10,5,コルデアニル,80.333,10.0,94.375,7.0,101.0,7.0,275.70799999999997,91.903,9.0
函館,10,6,チュウワモーニング,99.667,8.0,107.875,2.0,95.0,9.0,302.54200000000003,100.847,8.0
函館,10,7,キャリーハピネス,102.667,6.0,92.0,8.0,128.5,2.0,323.16700000000003,107.722,2.0
函館,10,8,パープルクラウド,98.667,9.0,99.833,3.0,107.5,4.0,306.0,102.0,6.0
函館,10,9,シテフローラル,101.333,7.0,96.25,5.0,108.375,3.0,305.95799999999997,101.986,7.0
函館,10,10,バレンタインガール,106.333,5.0,,,90.167,10.0,,,
函館,11,1,ボルザコフスキー,96.5,7.0,105.5,3.0,101.75,4.0,303.75,101.25,4.0
函館,11,2,ダンテバローズ,101.0,5.0,107.5,2.0,109.375,2.0,317.875,105.958,1.0
函館,11,3,ペプチドソレイユ,96.333,8.0,97.625,8.0,111.75,1.0,305.70799999999997,101.903,3.0
函館,11,4,テーオードレフォン,96.167,9.0,107.75,1.0,94.0,9.0,297.91700000000003,99.306,7.0
函館,11,5,ジャスティンアース,99.5,6.0,105.25,4.0,99.0,5.0,303.75,101.25,4.0
函館,11,6,ペリエール,101.833,4.0,102.0,5.0,104.25,3.0,308.08299999999997,102.694,2.0
函館,11,7,ショウナンライシン,91.167,10.0,99.833,7.0,96.833,7.0,287.83299999999997,95.944,8.0
函館,11,8,マリアナトレンチ,107.333,1.0,95.875,9.0,,,,,
函館,11,9,サンライズアリオン,104.5,2.0,100.25,6.0,95.0,8.0,299.75,99.917,6.0
函館,11,10,ジャスパーゴールド,104.167,3.0,,,98.167,6.0,,,
函館,12,1,ホーリーブライト,97.833,6.0,101.125,3.0,97.667,4.0,296.625,98.875,2.0
函館,12,2,マーベリックシチー,86.2,9.0,110.75,1.0,98.5,2.0,295.45,98.483,3.0
函館,12,3,ビッグフラワー,99.333,4.0,99.0,4.0,96.5,5.0,294.83299999999997,98.278,4.0
函館,12,4,ムチャスグラシアス,105.833,2.0,93.333,9.0,92.75,6.0,291.916,97.305,6.0
函館,12,5,ヒメカミノイタダキ,,,97.625,5.0,84.833,8.0,,,
函館,12,6,カップッチョ,91.833,8.0,108.167,2.0,80.5,9.0,280.5,93.5,8.0
函館,12,7,ペルフェツィオーネ,99.0,5.0,96.333,6.0,98.333,3.0,293.666,97.889,5.0
函館,12,8,ラブディーヴァ,96.333,7.0,95.333,8.0,,,,,
函館,12,9,アジュマン,108.0,1.0,92.667,10.0,100.375,1.0,301.04200000000003,100.347,1.0
函館,12,10,デアデルマーレ,101.833,3.0,96.333,6.0,91.5,7.0,289.666,96.555,7.0
福島,1,1,サニーオーシャン,74.2,13.0,89.429,10.0,84.5,12.0,248.12900000000002,82.71,9.0
福島,1,2,サラフィエル,88.6,6.0,,,104.571,5.0,,,
福島,1,3,ブルースピリット,82.6,10.0,95.6,4.0,95.667,8.0,273.86699999999996,91.289,6.0
福島,1,4,ゴットリープ,83.0,8.0,95.571,5.0,89.833,11.0,268.404,89.468,8.0
福島,1,5,ヴァランセカズマ,77.2,12.0,,,74.429,13.0,,,
福島,1,6,ビーンスターク,53.0,14.0,73.2,11.0,117.571,2.0,243.77100000000002,81.257,10.0
福島,1,7,イルディヴィーノ,83.0,8.0,95.286,7.0,91.286,9.0,269.572,89.857,7.0
福島,1,8,スマイルペンダント,97.0,3.0,120.0,2.0,,,,,
福島,1,9,ウィズユアドリーム,97.6,2.0,127.333,1.0,187.5,1.0,412.433,137.478,1.0
福島,1,10,ユイノコキュウ,99.8,1.0,94.0,8.0,102.429,6.0,296.22900000000004,98.743,2.0
福島,1,11,イグニス,92.6,4.0,93.714,9.0,108.167,3.0,294.481,98.16,3.0
福島,1,12,ゴーツウキリシマ,78.8,11.0,,,106.0,4.0,,,
福島,1,13,ノーマジック,86.0,7.0,97.857,3.0,98.0,7.0,281.85699999999997,93.952,4.0
福島,1,14,サトノトルネード,90.6,5.0,95.429,6.0,90.0,10.0,276.029,92.01,5.0
福島,2,1,ライヴスプーン,102.4,3.0,111.143,3.0,94.286,10.0,307.829,102.61,2.0
福島,2,2,トラストパイロ,106.6,2.0,107.143,4.0,93.5,11.0,307.243,102.414,4.0
福島,2,3,マーゴットビースト,101.8,4.0,117.0,1.0,85.286,15.0,304.086,101.362,5.0
福島,2,4,ウーナファータ,89.2,14.0,82.571,15.0,102.833,3.0,274.60400000000004,91.535,14.0
福島,2,5,ミュージックマン,97.8,10.0,90.571,14.0,101.333,4.0,289.70399999999995,96.568,12.0
