場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,シュヴァルノワール,100.2,5.0,98.333,7.0,103.167,3.0,301.70000000000005,100.567,4.0
中山,1,2,サンマルストロング,96.6,10.0,97.286,8.0,76.0,15.0,269.88599999999997,89.962,11.0
中山,1,3,アウフヴィント,95.2,12.0,104.667,5.0,101.667,5.0,301.534,100.511,5.0
中山,1,4,エピックサイクル,98.6,7.0,92.0,12.0,94.333,11.0,284.933,94.978,10.0
中山,1,5,モーニングマジック,104.2,3.0,92.0,12.0,96.5,9.0,292.7,97.567,8.0
中山,1,6,マオノギミック,,,95.0,9.0,103.167,3.0,,,
中山,1,7,マイネルジーニアス,98.8,6.0,117.143,2.0,106.5,2.0,322.443,107.481,1.0
中山,1,8,マーゴットビースト,109.0,1.0,117.833,1.0,86.5,13.0,313.33299999999997,104.444,3.0
中山,1,9,シウダーエヴィータ,,,113.6,3.0,100.167,7.0,,,
中山,1,10,トウテイラン,106.6,2.0,94.429,10.0,97.667,8.0,298.696,99.565,6.0
中山,1,11,ヨドノタイヨウ,96.8,9.0,100.429,6.0,95.667,10.0,292.89599999999996,97.632,7.0
中山,1,12,ロードソルスティス,97.2,8.0,94.0,11.0,100.667,6.0,291.86699999999996,97.289,9.0
中山,1,13,キタノブレイク,102.8,4.0,,,85.167,14.0,,,
中山,1,14,スペースリーガ,93.4,13.0,107.429,4.0,120.857,1.0,321.68600000000004,107.229,2.0
中山,1,15,アクデニズ,96.2,11.0,,,94.167,12.0,,,
中山,2,1,デルマプルート,99.6,8.0,98.4,4.0,87.167,16.0,285.16700000000003,95.056,8.0
中山,2,2,ハナナラツボミ,,,87.333,11.0,101.833,5.0,,,
中山,2,3,ファストパスキー,97.0,11.0,96.857,7.0,109.833,1.0,303.69,101.23,4.0
中山,2,4,サイモングリット,95.2,14.0,83.0,12.0,93.429,14.0,271.629,90.543,11.0
中山,2,5,スリーローズマリー,,,98.4,4.0,98.167,10.0,,,
中山,2,6,グルナルーフス,102.6,3.0,,,99.333,6.0,,,
中山,2,7,サマーツアー,97.0,11.0,96.857,7.0,106.667,2.0,300.524,100.175,6.0
中山,2,8,ガンハンマー,98.4,10.0,110.0,1.0,98.833,7.0,307.233,102.411,1.0
中山,2,9,ルシード,101.0,5.0,106.0,3.0,98.333,9.0,305.33299999999997,101.778,3.0
中山,2,10,ライブリブランコ,111.6,1.0,,,92.0,15.0,,,
中山,2,11,アルフィオーレ,106.2,2.0,97.857,6.0,98.5,8.0,302.557,100.852,5.0
中山,2,12,アラスカフレイバー,98.8,9.0,109.429,2.0,98.0,12.0,306.229,102.076,2.0
中山,2,13,カービスベイ,96.8,13.0,91.2,9.0,94.286,13.0,282.286,94.095,9.0
中山,2,14,ファリードゥーン,101.0,5.0,,,105.0,3.0,,,
中山,2,15,ミニョンマルーン,100.2,7.0,79.8,13.0,98.167,10.0,278.16700000000003,92.722,10.0
中山,2,16,キャンディリボン,102.4,4.0,91.2,9.0,102.333,4.0,295.933,98.644,7.0
中山,3,1,トウショウクラウド,,,99.286,9.0,100.286,4.0,,,
中山,3,2,グラスビジョン,99.8,7.0,,,90.833,11.0,,,
中山,3,3,ホファヴァルト,97.4,11.0,111.833,2.0,85.857,15.0,295.09000000000003,98.363,8.0
中山,3,4,ヴィジブルライト,99.0,9.0,103.833,6.0,109.333,2.0,312.166,104.055,2.0
中山,3,5,ノーブルシーズン,109.0,1.0,98.833,10.0,96.286,9.0,304.119,101.373,4.0
中山,3,6,アイガー,95.2,15.0,115.333,1.0,96.5,8.0,307.033,102.344,3.0
中山,3,7,リリアンファスト,100.4,4.0,94.429,13.0,103.167,3.0,297.996,99.332,7.0
中山,3,8,タキノボリ,100.2,5.0,106.333,4.0,86.571,14.0,293.10400000000004,97.701,10.0
中山,3,9,ウラルト,102.8,3.0,101.333,7.0,112.167,1.0,316.29999999999995,105.433,1.0
中山,3,10,ファイアーワークス,97.2,12.0,107.6,3.0,97.5,7.0,302.3,100.767,5.0
中山,3,11,ワカムシャ,95.8,14.0,90.0,14.0,90.5,12.0,276.3,92.1,12.0
