場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
札幌,1,1,オーシャンステラ,106.833,1.0,100.625,5.0,99.833,3.0,307.291,102.43,2.0
札幌,1,2,サザンテイオー,100.8,4.0,97.625,7.0,91.833,7.0,290.25800000000004,96.753,4.0
札幌,1,3,カデナボニータ,100.0,5.0,101.833,4.0,53.833,8.0,255.666,85.222,6.0
札幌,1,4,ペプチドエレノア,106.5,3.0,98.833,6.0,98.833,5.0,304.166,101.389,3.0
札幌,1,5,モズプリフォール,,,137.875,1.0,100.667,2.0,,,
札幌,1,6,トーセンライティア,80.5,6.0,95.375,8.0,99.333,4.0,275.20799999999997,91.736,5.0
札幌,1,7,ユイノカタリベ,106.833,1.0,114.375,2.0,106.0,1.0,327.20799999999997,109.069,1.0
札幌,1,8,ストロベリーツリー,,,105.333,3.0,96.667,6.0,,,
札幌,2,1,テーオーテバルディ,,,87.0,12.0,72.333,10.0,,,
札幌,2,2,ディクシーヴォーグ,,,105.25,9.0,,,,,
札幌,2,3,レイアポポ,102.167,3.0,116.0,5.0,101.25,2.0,319.41700000000003,106.472,5.0
札幌,2,4,コッコラーレ,104.0,1.0,108.6,6.0,92.333,7.0,304.933,101.644,7.0
札幌,2,5,タマゴ,88.0,9.0,147.8,1.0,92.333,7.0,328.13300000000004,109.378,2.0
札幌,2,6,ハイエンドモデル,96.4,6.0,125.2,4.0,102.667,1.0,324.26700000000005,108.089,3.0
札幌,2,7,サツキレジーナ,99.0,5.0,96.0,11.0,95.0,4.0,290.0,96.667,9.0
札幌,2,8,ファイブエム,103.667,2.0,107.125,8.0,97.625,3.0,308.41700000000003,102.806,6.0
札幌,2,9,エスシーボニー,,,97.0,10.0,,,,,
札幌,2,10,ブギウギウギ,102.0,4.0,128.286,3.0,90.875,9.0,321.161,107.054,4.0
札幌,2,11,ジョイナーテソーロ,95.833,7.0,140.429,2.0,94.0,5.0,330.262,110.087,1.0
札幌,2,12,グランヴァルール,93.0,8.0,107.333,7.0,92.667,6.0,293.0,97.667,8.0
札幌,3,1,グランセゾン,103.333,5.0,104.5,5.0,91.833,15.0,299.666,99.889,10.0
札幌,3,2,アドマイヤアーデル,106.833,2.0,105.375,3.0,93.125,13.0,305.33299999999997,101.778,5.0
札幌,3,3,リックメイン,100.0,9.0,105.333,4.0,101.5,7.0,306.83299999999997,102.278,4.0
札幌,3,4,ハードロックスター,95.833,11.0,95.333,15.0,103.167,3.0,294.33299999999997,98.111,11.0
札幌,3,5,ウインキララ,106.833,2.0,107.25,2.0,103.167,3.0,317.25,105.75,1.0
札幌,3,6,トルストイ,102.5,6.0,99.2,11.0,102.375,6.0,304.075,101.358,6.0
札幌,3,7,エイシンマクルーベ,81.0,12.0,107.75,1.0,113.833,1.0,302.58299999999997,100.861,8.0
札幌,3,8,アウルムレガリア,,,96.333,14.0,99.833,9.0,,,
札幌,3,9,ガジュノリホワイト,101.2,7.0,104.0,7.0,98.667,11.0,303.86699999999996,101.289,7.0
札幌,3,10,フラワームーン,107.667,1.0,99.2,11.0,103.0,5.0,309.867,103.289,2.0
札幌,3,11,ウインヘリオドール,,,101.5,9.0,97.667,12.0,,,
札幌,3,12,ユナホークパワー,100.8,8.0,100.833,10.0,99.333,10.0,300.966,100.322,9.0
札幌,3,13,フェアリーグレン,104.167,4.0,97.167,13.0,91.5,16.0,292.834,97.611,12.0
札幌,3,14,ソレエスピアージャ,98.0,10.0,104.25,6.0,105.5,2.0,307.75,102.583,3.0
札幌,3,15,ココモナカ,,,103.0,8.0,101.25,8.0,,,
札幌,3,16,ピティロディア,,,93.333,16.0,92.333,14.0,,,
札幌,4,1,ダノンラッセル,,,110.167,2.0,101.333,9.0,,,
札幌,4,2,サンライズミモザ,108.5,1.0,108.667,5.0,101.375,8.0,318.54200000000003,106.181,1.0
札幌,4,3,ニコ,87.833,6.0,105.667,7.0,103.875,5.0,297.375,99.125,5.0
札幌,4,4,リドルトリガー,,,110.167,2.0,104.375,2.0,,,
札幌,4,5,タイキインドラ,103.667,3.0,119.375,1.0,95.25,13.0,318.29200000000003,106.097,2.0
札幌,4,6,アイルビリーヴ,,,103.375,8.0,95.333,12.0,,,
札幌,4,7,ニッシンゲッポ,106.333,2.0,109.6,4.0,99.833,10.0,315.76599999999996,105.255,3.0
札幌,4,8,ハイクオリティ,,,106.0,6.0,95.5,11.0,,,
札幌,4,9,ハッピールンナ,98.833,5.0,86.5,14.0,103.0,6.0,288.33299999999997,96.111,6.0
札幌,4,10,ヴァルチャースター,102.667,4.0,94.429,11.0,104.375,2.0,301.471,100.49,4.0
札幌,4,11,ドバイミッション,,,93.833,12.0,107.167,1.0,,,
札幌,4,12,キタノホウセキ,,,90.333,13.0,104.167,4.0,,,
札幌,4,13,ビスケットマリー,,,97.5,9.0,102.5,7.0,,,
札幌,4,14,ブリスディーシャ,,,96.375,10.0,93.125,14.0,,,
札幌,5,1,コパノルーカス,,,124.667,2.0,97.833,5.0,,,
札幌,5,2,ディーズメンフィス,,,,,75.0,8.0,,,
札幌,5,3,トラストサン,,,101.667,3.0,98.0,4.0,,,
札幌,5,4,グリオンヴール,96.833,4.0,100.667,4.0,85.0,6.0,282.5,94.167,2.0
札幌,5,5,ミアエッテ,89.6,5.0,99.833,5.0,100.667,3.0,290.1,96.7,1.0
札幌,5,6,ベラジオリン,,,148.667,1.0,63.667,9.0,,,
札幌,5,7,アンデルストープ,101.5,3.0,,,85.0,6.0,,,
札幌,5,8,コロッセウム,107.167,2.0,,,111.0,2.0,,,
札幌,5,9,ミスジェイド,112.667,1.0,,,111.833,1.0,,,
札幌,6,1,サウンドサンライズ,105.167,3.0,97.625,11.0,,,,,
札幌,6,2,チャイボーグ,101.2,7.0,82.167,14.0,85.5,10.0,268.867,89.622,9.0
札幌,6,3,パルティキュリエ,98.333,8.0,106.333,2.0,84.5,11.0,289.166,96.389,7.0
札幌,6,4,コンバットペスカ,97.5,9.0,98.667,9.0,104.667,2.0,300.834,100.278,3.0
札幌,6,5,ダークブロンド,105.667,2.0,100.5,6.0,106.75,1.0,312.91700000000003,104.306,1.0
札幌,6,6,フラッシングレート,104.833,4.0,101.429,5.0,,,,,
札幌,6,7,メイショウピリカ,107.167,1.0,104.75,3.0,92.25,9.0,304.16700000000003,101.389,2.0
札幌,6,8,トゥルブレンツ,,,103.714,4.0,103.5,3.0,,,
札幌,6,9,トレミニョン,101.833,6.0,99.833,8.0,94.833,7.0,296.499,98.833,4.0
札幌,6,10,イリスレーン,85.667,11.0,96.0,13.0,102.0,4.0,283.66700000000003,94.556,8.0
札幌,6,11,エレガンシア,96.333,10.0,100.5,6.0,99.5,5.0,296.33299999999997,98.778,5.0
札幌,6,12,イゾレエオリア,102.5,5.0,98.375,10.0,94.667,8.0,295.54200000000003,98.514,6.0
札幌,6,13,ザハーフェル,,,96.25,12.0,82.167,12.0,,,
札幌,6,14,モルビド,,,106.5,1.0,96.25,6.0,,,
札幌,7,1,バスターコール,,,101.5,5.0,91.875,13.0,,,
札幌,7,2,パヴァーヌ,106.333,2.0,96.429,11.0,103.167,8.0,305.929,101.976,5.0
札幌,7,3,オランジェロ,111.0,1.0,98.625,9.0,92.5,12.0,302.125,100.708,6.0
