場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
福島,1,1,ラヴスティンガー,108.2,2.0,107.333,5.0,89.167,13.0,304.70000000000005,101.567,6.0
福島,1,2,リッスンクロース,,,114.167,2.0,95.167,10.0,,,
福島,1,3,ベルジャッド,105.2,3.0,99.857,9.0,105.857,4.0,310.914,103.638,4.0
福島,1,4,マンノミューズ,104.6,4.0,108.333,4.0,105.857,4.0,318.78999999999996,106.263,2.0
福島,1,5,サーフプラチナム,91.4,13.0,,,98.667,7.0,,,
福島,1,6,キタノマーシャル,89.2,14.0,90.571,13.0,102.833,6.0,282.60400000000004,94.201,12.0
福島,1,7,ノメンターノ,97.8,9.0,104.714,7.0,87.333,14.0,289.847,96.616,10.0
福島,1,8,リックメイン,97.8,9.0,105.714,6.0,108.333,2.0,311.847,103.949,3.0
福島,1,9,シルヴァーレディ,110.4,1.0,,,85.833,15.0,,,
福島,1,10,エピックサイクル,102.4,5.0,93.286,10.0,97.667,9.0,293.353,97.784,8.0
福島,1,11,ベルチュガダン,95.4,11.0,104.4,8.0,91.333,12.0,291.13300000000004,97.044,9.0
福島,1,12,キミオモウハナ,100.2,8.0,115.667,1.0,108.333,2.0,324.20000000000005,108.067,1.0
福島,1,13,クリムゾンボタン,92.8,12.0,93.143,11.0,98.0,8.0,283.943,94.648,11.0
福島,1,14,ディザーヴユー,101.4,6.0,91.333,12.0,108.667,1.0,301.4,100.467,7.0
福島,1,15,カスバートテソーロ,101.4,6.0,113.0,3.0,94.0,11.0,308.4,102.8,5.0
福島,2,1,ワンダーレジット,97.6,8.0,,,103.333,5.0,,,
福島,2,2,サヨノミッキー,104.8,1.0,102.143,7.0,104.333,4.0,311.27599999999995,103.759,3.0
福島,2,3,ロゴモコ,,,97.571,9.0,99.714,11.0,,,
福島,2,4,タイセイルヴァン,99.8,5.0,123.6,1.0,97.667,12.0,321.067,107.022,1.0
福島,2,5,スナークサンダー,89.6,14.0,103.333,4.0,109.286,1.0,302.219,100.74,6.0
福島,2,6,ゴールドプレミアム,95.0,13.0,87.667,13.0,102.333,8.0,285.0,95.0,12.0
福島,2,7,アイファーモービル,95.6,12.0,,,,,,,
福島,2,8,プレミアムハニー,,,,,100.667,9.0,,,
福島,2,9,モズアカトンボ,101.4,3.0,102.167,5.0,88.0,15.0,291.567,97.189,10.0
福島,2,10,ミッキーショット,97.2,9.0,91.571,12.0,102.571,7.0,291.342,97.114,11.0
福島,2,11,ニシノプライム,101.0,4.0,95.857,10.0,105.333,2.0,302.19,100.73,7.0
福島,2,12,アスコットアイ,96.2,11.0,102.167,5.0,102.667,6.0,301.034,100.345,8.0
福島,2,13,アスクサヴァイバル,99.6,6.0,93.571,11.0,100.286,10.0,293.457,97.819,9.0
福島,2,14,シンフォニーシーズ,99.6,6.0,98.714,8.0,104.833,3.0,303.147,101.049,5.0
福島,2,15,スノーサイレンス,97.2,9.0,117.429,2.0,93.167,14.0,307.79600000000005,102.599,4.0
