場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,ブルームノーズ,100.6,2.0,112.6,1.0,91.167,12.0,304.36699999999996,101.456,3.0
東京,1,2,ポッドロルフ,95.0,12.0,112.333,2.0,98.333,9.0,305.666,101.889,2.0
東京,1,3,キョウエイスレーヴ,97.6,8.0,95.833,11.0,93.833,11.0,287.26599999999996,95.755,12.0
東京,1,4,カイトリヒト,101.8,1.0,102.0,8.0,89.833,14.0,293.63300000000004,97.878,9.0
東京,1,5,イサチルカムカム,89.8,13.0,105.0,4.0,108.0,2.0,302.8,100.933,5.0
東京,1,6,グレイグアン,97.0,10.0,93.857,12.0,105.714,3.0,296.571,98.857,7.0
東京,1,7,ドリームジャック,97.8,7.0,104.286,7.0,90.857,13.0,292.943,97.648,10.0
東京,1,8,ハロルドテソーロ,87.4,14.0,89.714,15.0,109.0,1.0,286.11400000000003,95.371,13.0
東京,1,9,フェアゴー,87.2,15.0,85.4,16.0,97.5,10.0,270.1,90.033,15.0
東京,1,10,ピコテンダー,,,90.167,14.0,103.833,5.0,,,
東京,1,11,プライベートアイズ,98.2,6.0,98.714,9.0,99.0,8.0,295.914,98.638,8.0
東京,1,12,ミスティマウンテン,96.8,11.0,105.0,4.0,102.429,7.0,304.22900000000004,101.41,4.0
東京,1,13,ロンデシャッセ,100.6,2.0,105.0,4.0,103.571,6.0,309.171,103.057,1.0
東京,1,14,バーンズベリー,97.6,8.0,93.333,13.0,89.167,15.0,280.1,93.367,14.0
東京,1,15,グールマン,99.4,5.0,97.667,10.0,104.833,4.0,301.9,100.633,6.0
東京,1,16,ハーレムシャフル,100.2,4.0,110.167,3.0,80.143,16.0,290.51,96.837,11.0
東京,2,1,ベイビーベリッシモ,99.2,6.0,93.143,13.0,113.0,1.0,305.343,101.781,2.0
東京,2,2,フラワーデュエット,98.2,9.0,103.0,3.0,94.143,12.0,295.34299999999996,98.448,7.0
東京,2,3,ジャスパー,93.2,13.0,,,97.167,9.0,,,
東京,2,4,シリウスライト,88.0,16.0,92.714,14.0,111.0,2.0,291.714,97.238,9.0
東京,2,5,スナドケイ,99.6,5.0,97.167,8.0,94.667,10.0,291.43399999999997,97.145,10.0
東京,2,6,ボルダーオパール,101.2,3.0,96.429,10.0,94.167,11.0,291.79600000000005,97.265,8.0
東京,2,7,フィールザゴールド,94.4,11.0,101.2,4.0,88.167,16.0,283.76700000000005,94.589,12.0
東京,2,8,ディペンダブル,99.0,7.0,96.5,9.0,104.667,5.0,300.16700000000003,100.056,6.0
東京,2,9,ロミヒ,98.8,8.0,104.571,1.0,98.667,8.0,302.038,100.679,4.0
東京,2,10,コウセイケンタロス,90.2,15.0,96.0,11.0,90.857,15.0,277.057,92.352,14.0
東京,2,11,ペイシャリサデル,92.0,14.0,99.714,5.0,91.833,13.0,283.547,94.516,13.0
東京,2,12,ティアップドライブ,102.2,1.0,94.286,12.0,91.143,14.0,287.629,95.876,11.0
東京,2,13,ギンガエクスプレス,101.4,2.0,104.429,2.0,99.333,7.0,305.16200000000003,101.721,3.0
東京,2,14,ノイシュタット,101.0,4.0,99.667,6.0,106.5,4.0,307.16700000000003,102.389,1.0
東京,2,15,パワーオブドリーム,97.8,10.0,,,102.5,6.0,,,
東京,2,16,マードラド,93.6,12.0,98.429,7.0,108.857,3.0,300.88599999999997,100.295,5.0
東京,3,1,スイートロータス,100.0,8.0,95.5,9.0,104.5,7.0,300.0,100.0,7.0
東京,3,2,サザンバルドル,100.4,7.0,100.833,6.0,102.5,8.0,303.733,101.244,3.0
東京,3,3,カザーナ,87.8,13.0,93.5,11.0,97.0,14.0,278.3,92.767,10.0
東京,3,4,ミサビスケッツ,101.2,5.0,102.667,2.0,72.5,16.0,276.367,92.122,11.0
東京,3,5,ヴィーナスゼファー,97.8,10.0,94.667,10.0,98.333,12.0,290.79999999999995,96.933,9.0
東京,3,6,ウインクレドール,91.2,12.0,97.833,7.0,110.5,4.0,299.533,99.844,8.0
東京,3,7,クルーンチャン,76.4,15.0,,,90.833,15.0,,,
東京,3,8,ロアリングフレイム,81.6,14.0,,,108.167,5.0,,,
東京,3,9,フォルテッシモダイ,93.0,11.0,62.333,13.0,101.833,9.0,257.166,85.722,12.0
東京,3,10,ライカチャーム,98.4,9.0,,,114.667,1.0,,,
東京,3,11,ストラスモアローズ,,,102.167,3.0,110.667,3.0,,,
東京,3,12,ジーティーネージュ,108.4,1.0,77.833,12.0,114.5,2.0,300.733,100.244,6.0
東京,3,13,グランラティーナ,100.8,6.0,101.0,5.0,99.833,11.0,301.63300000000004,100.544,5.0
東京,3,14,フライングキャット,101.8,4.0,102.167,3.0,105.333,6.0,309.29999999999995,103.1,2.0
東京,3,15,ピチクリ,105.6,2.0,97.167,8.0,100.833,10.0,303.6,101.2,4.0
東京,3,16,メルシージュテーム,103.0,3.0,118.167,1.0,98.167,13.0,319.334,106.445,1.0
東京,4,1,イサゴールド,100.6,5.0,92.167,15.0,94.333,12.0,287.1,95.7,14.0
東京,4,2,アレクレア,91.4,14.0,102.167,6.0,104.333,2.0,297.9,99.3,8.0
東京,4,3,アリスメティーク,100.4,7.0,101.333,8.0,99.5,7.0,301.233,100.411,6.0
東京,4,4,コスモグラニット,,,101.333,8.0,101.0,3.0,,,
東京,4,5,モティスフォント,96.0,12.0,99.571,11.0,96.5,10.0,292.071,97.357,12.0
東京,4,6,オプレントジュエル,98.6,11.0,104.167,2.0,96.5,10.0,299.267,99.756,7.0
東京,4,7,シャドウメテオ,101.8,3.0,102.167,6.0,100.833,4.0,304.79999999999995,101.6,2.0
東京,4,8,タカミノガコイ,101.2,4.0,100.857,10.0,93.0,13.0,295.057,98.352,9.0
東京,4,9,マイネルフィスキオ,108.2,1.0,97.571,13.0,96.714,9.0,302.485,100.828,4.0
東京,4,10,リポサンテ,98.8,10.0,102.286,4.0,100.167,5.0,301.25300000000004,100.418,5.0
東京,4,11,ハニードレス,100.6,5.0,104.0,3.0,106.833,1.0,311.433,103.811,1.0
東京,4,12,ミシュリーヌ,84.0,15.0,84.167,16.0,92.286,15.0,260.453,86.818,15.0
東京,4,13,ルールーリマ,100.2,8.0,104.5,1.0,99.5,7.0,304.2,101.4,3.0
東京,4,14,コインアフレーズ,102.6,2.0,95.714,14.0,92.833,14.0,291.147,97.049,13.0
東京,4,15,ニシノプロテア,99.2,9.0,102.286,4.0,91.0,16.0,292.486,97.495,11.0
東京,4,16,ルトンワージ,95.8,13.0,98.143,12.0,99.667,6.0,293.61,97.87,10.0
東京,5,1,ダノンミッション,,,101.571,5.0,106.0,2.0,,,
東京,5,2,タギマサダス,100.2,4.0,104.5,4.0,95.667,8.0,300.36699999999996,100.122,4.0
東京,5,3,タイショウロマン,100.8,3.0,93.143,12.0,84.667,13.0,278.61,92.87,10.0
東京,5,4,グーテンベルク,97.8,6.0,108.833,1.0,100.286,7.0,306.919,102.306,3.0
東京,5,5,キューティリップ,96.2,8.0,108.429,2.0,102.667,3.0,307.29600000000005,102.432,2.0
東京,5,6,エメラルドラグーン,91.8,10.0,93.714,11.0,92.0,10.0,277.514,92.505,11.0
東京,5,7,プレシャスデイ,94.2,9.0,100.714,6.0,86.667,12.0,281.581,93.86,9.0
東京,5,8,ニシノタンギー,102.4,1.0,91.714,13.0,87.833,11.0,281.947,93.982,8.0
東京,5,9,ゴーゴータカシ,86.8,11.0,97.857,8.0,101.5,5.0,286.157,95.386,7.0
東京,5,10,バブルギャラクシー,96.4,7.0,94.714,10.0,102.167,4.0,293.281,97.76,6.0
東京,5,11,ソードマスター,102.2,2.0,94.833,9.0,101.167,6.0,298.20000000000005,99.4,5.0
東京,5,12,タルバン,74.4,12.0,107.286,3.0,92.143,9.0,273.829,91.276,12.0
東京,5,13,イミグラントソング,98.8,5.0,98.833,7.0,112.167,1.0,309.79999999999995,103.267,1.0
東京,6,1,ザハーフェル,101.2,2.0,99.571,7.0,91.429,14.0,292.20000000000005,97.4,11.0
東京,6,2,ベストミーエヴァー,98.6,8.0,102.833,3.0,96.857,11.0,298.28999999999996,99.43,7.0
東京,6,3,バードウォッチャー,87.6,15.0,93.667,15.0,97.333,10.0,278.6,92.867,15.0
東京,6,4,グレイトクラウン,98.2,9.0,99.571,7.0,99.0,9.0,296.771,98.924,9.0
東京,6,5,トゥルーサクセサー,99.6,6.0,97.667,9.0,106.667,1.0,303.93399999999997,101.311,2.0
東京,6,6,バランスダンサー,100.0,5.0,95.167,13.0,104.167,5.0,299.334,99.778,5.0
東京,6,7,シアブリス,99.0,7.0,95.167,13.0,106.429,2.0,300.596,100.199,4.0
東京,6,8,ディバイングレース,91.0,14.0,104.429,1.0,91.333,15.0,286.762,95.587,13.0
東京,6,9,アンゴラブラック,98.0,10.0,103.857,2.0,95.286,13.0,297.14300000000003,99.048,8.0
東京,6,10,ソルトブリーズ,95.6,11.0,91.429,16.0,105.0,4.0,292.029,97.343,12.0
東京,6,11,ウイントレメンデス,94.6,13.0,97.286,10.0,91.286,16.0,283.172,94.391,14.0
東京,6,12,ルージュカエラ,100.4,3.0,100.833,5.0,100.143,8.0,301.376,100.459,3.0
東京,6,13,ミスティア,100.2,4.0,102.167,4.0,96.714,12.0,299.081,99.694,6.0
東京,6,14,シュネルラウフェン,,,97.0,11.0,101.857,6.0,,,
東京,6,15,ピースヒロフェイス,94.8,12.0,99.714,6.0,101.286,7.0,295.8,98.6,10.0
東京,6,16,マルコタージュ,107.2,1.0,96.857,12.0,106.286,3.0,310.343,103.448,1.0
東京,7,1,アムールドパリ,93.0,10.0,100.143,7.0,110.5,2.0,303.64300000000003,101.214,6.0
東京,7,2,バナマンテソーロ,99.0,8.0,96.333,9.0,103.833,6.0,299.166,99.722,7.0
東京,7,3,トクシースタローン,92.2,11.0,101.286,4.0,111.333,1.0,304.81899999999996,101.606,4.0
