場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
函館,1,1,シンヒダカゴールド,105.0,4.0,99.375,3.0,101.875,5.0,306.25,102.083,1.0
函館,1,2,カルミネイション,86.6,13.0,95.5,8.0,83.5,12.0,265.6,88.533,12.0
函館,1,3,メイズ,103.0,6.0,81.5,13.0,121.5,1.0,306.0,102.0,2.0
函館,1,4,レオンバルディア,,,,,,,,,
函館,1,5,グリフォン,90.667,12.0,99.0,5.0,44.375,14.0,234.042,78.014,13.0
函館,1,6,オーケーダイナ,95.833,10.0,99.25,4.0,104.333,3.0,299.416,99.805,7.0
函館,1,7,ブラックティンカー,96.333,9.0,95.333,9.0,80.5,13.0,272.166,90.722,11.0
函館,1,8,ズットマツモト,97.5,8.0,106.667,1.0,99.125,6.0,303.29200000000003,101.097,4.0
函館,1,9,メルシーボクアスク,105.167,3.0,96.125,7.0,103.0,4.0,304.29200000000003,101.431,3.0
函館,1,10,ホウオウハナビ,93.167,11.0,92.75,12.0,94.25,9.0,280.16700000000003,93.389,9.0
函館,1,11,リリーオブザハート,103.167,5.0,93.125,11.0,105.5,2.0,301.79200000000003,100.597,5.0
函館,1,12,エファセデリエール,113.333,2.0,,,94.75,8.0,,,
函館,1,13,アスコットレイ,78.333,14.0,106.6,2.0,90.667,10.0,275.6,91.867,10.0
函館,1,14,ミストラルフェザー,99.667,7.0,98.167,6.0,96.0,7.0,293.834,97.945,8.0
函館,1,15,グランクリュ,120.167,1.0,94.333,10.0,86.667,11.0,301.16700000000003,100.389,6.0
函館,2,1,ステイアンビシャス,105.833,3.0,107.125,2.0,82.667,12.0,295.625,98.542,8.0
函館,2,2,ケイアイワイラーパ,98.833,10.0,89.875,10.0,96.5,9.0,285.20799999999997,95.069,10.0
函館,2,3,ピストルスター,106.667,1.0,85.125,11.0,113.167,2.0,304.959,101.653,6.0
函館,2,4,メムエクラ,85.333,11.0,101.5,8.0,102.667,7.0,289.5,96.5,9.0
函館,2,5,ドラギニャン,103.833,7.0,102.375,7.0,144.333,1.0,350.541,116.847,1.0
函館,2,6,マージャング,100.667,8.0,,,103.0,5.0,,,
函館,2,7,ライジングショット,99.833,9.0,106.667,3.0,108.0,4.0,314.5,104.833,3.0
函館,2,8,ウィスパーボイス,106.5,2.0,99.625,9.0,111.75,3.0,317.875,105.958,2.0
函館,2,9,ガウラサンダー,105.5,5.0,108.5,1.0,97.167,8.0,311.16700000000003,103.722,5.0
函館,2,10,ハイクオリティ,105.333,6.0,103.25,5.0,102.875,6.0,311.45799999999997,103.819,4.0
函館,2,11,ニホンピロカミーノ,105.833,3.0,105.875,4.0,91.625,11.0,303.33299999999997,101.111,7.0
函館,2,12,サンピラーゴールド,79.333,12.0,103.25,5.0,92.333,10.0,274.916,91.639,11.0
函館,3,1,オルロジェール,93.833,13.0,110.571,2.0,91.333,12.0,295.73699999999997,98.579,10.0
函館,3,2,ロッキンミー,99.4,8.0,108.25,3.0,105.667,4.0,313.317,104.439,4.0
函館,3,3,ハッピールンナ,96.0,12.0,87.25,12.0,115.5,2.0,298.75,99.583,9.0
函館,3,4,クインズマカロン,113.333,1.0,96.667,9.0,128.0,1.0,338.0,112.667,1.0
函館,3,5,ヒサエノオモカゲ,97.0,10.0,,,85.5,13.0,,,
函館,3,6,メイショウナナコ,103.167,7.0,114.0,1.0,103.0,8.0,320.16700000000003,106.722,2.0
函館,3,7,レディゴディヴァ,106.833,3.0,92.8,10.0,104.75,7.0,304.383,101.461,6.0
函館,3,8,デアルーチェ,108.167,2.0,107.0,4.0,,,,,
函館,3,9,デルマアポロニア,97.667,9.0,101.333,8.0,101.333,9.0,300.33299999999997,100.111,8.0
函館,3,10,コスモトロイメル,92.0,14.0,104.25,6.0,104.833,6.0,301.08299999999997,100.361,7.0
函館,3,11,フィヤール,105.333,5.0,104.0,7.0,98.333,10.0,307.666,102.555,5.0
函館,3,12,シルフラ,105.667,4.0,90.286,11.0,96.5,11.0,292.453,97.484,11.0
函館,3,13,キタノホウセキ,96.167,11.0,78.833,13.0,105.167,5.0,280.16700000000003,93.389,12.0
函館,3,14,デザフィアドール,103.5,6.0,104.667,5.0,109.0,3.0,317.16700000000003,105.722,3.0
函館,4,1,レッドヴァリアート,106.333,2.0,96.833,11.0,,,,,
函館,4,2,アルハイルフォート,106.667,1.0,104.25,2.0,108.75,1.0,319.66700000000003,106.556,1.0
函館,4,3,シャインフリーリー,104.5,4.0,99.286,7.0,97.833,7.0,301.619,100.54,4.0
函館,4,4,アルマデオロ,95.833,10.0,92.667,13.0,99.833,5.0,288.33299999999997,96.111,10.0
函館,4,5,マイネルラカイユ,101.8,6.0,102.0,4.0,96.5,10.0,300.3,100.1,5.0
函館,4,6,ペールノエル,106.333,2.0,98.5,9.0,93.5,11.0,298.33299999999997,99.444,7.0
函館,4,7,カリータフェリス,95.5,11.0,101.667,5.0,101.25,4.0,298.41700000000003,99.472,6.0
函館,4,8,ヨヒーン,104.0,5.0,104.375,1.0,99.167,6.0,307.54200000000003,102.514,2.0
函館,4,9,フィエールガール,98.667,9.0,94.4,12.0,82.167,12.0,275.23400000000004,91.745,11.0
函館,4,10,アスクデッドヒート,90.5,12.0,99.0,8.0,103.167,3.0,292.66700000000003,97.556,9.0
函館,4,11,アイルビリーヴ,,,103.75,3.0,96.833,8.0,,,
函館,4,12,ピティロディア,100.833,7.0,97.5,10.0,96.667,9.0,295.0,98.333,8.0
函館,4,13,ホウオウチェスター,99.5,8.0,99.625,6.0,104.875,2.0,304.0,101.333,3.0
函館,5,1,ケイベエ,102.2,6.0,100.5,5.0,102.667,1.0,305.36699999999996,101.789,3.0
函館,5,2,チェンドル,95.5,13.0,90.0,10.0,93.333,8.0,278.83299999999997,92.944,9.0
函館,5,3,チョウブク,99.833,10.0,,,92.833,9.0,,,
函館,5,4,ココソラーレ,119.167,1.0,,,87.833,13.0,,,
函館,5,5,フィオラーノ,97.833,12.0,,,102.667,1.0,,,
函館,5,6,トーセンシーギリヤ,99.333,11.0,,,92.833,9.0,,,
函館,5,7,ロンドンオービタル,101.0,7.0,96.167,8.0,81.667,14.0,278.834,92.945,8.0
函館,5,8,オンマイビート,112.833,3.0,101.333,4.0,90.167,12.0,304.33299999999997,101.444,4.0
函館,5,9,テンバコウクウ,101.0,7.0,,,,,,,
函館,5,10,ブルームオブピース,102.333,5.0,99.667,6.0,99.167,4.0,301.16700000000003,100.389,5.0
函館,5,11,ナムラシンジロー,95.167,14.0,104.167,1.0,95.5,7.0,294.834,98.278,7.0
函館,5,12,ラシューバ,,,92.667,9.0,91.833,11.0,,,
函館,5,13,ピコパープル,113.833,2.0,102.5,3.0,102.5,3.0,318.83299999999997,106.278,1.0
函館,5,14,ハネマン,100.5,9.0,99.333,7.0,96.0,6.0,295.83299999999997,98.611,6.0
函館,5,15,ニシノオールワン,105.333,4.0,104.167,1.0,97.0,5.0,306.5,102.167,2.0
函館,5,16,イッスンボウシ,93.0,15.0,,,71.667,15.0,,,
函館,6,1,ブラックレーション,100.667,3.0,98.75,6.0,92.125,9.0,291.54200000000003,97.181,6.0
函館,6,2,ロコモーション,78.0,10.0,96.125,11.0,99.5,7.0,273.625,91.208,10.0
函館,6,3,レズルレクティオ,105.333,1.0,98.833,5.0,104.125,3.0,308.291,102.764,1.0
函館,6,4,ダイハッシュウ,,,92.875,12.0,102.375,5.0,,,
函館,6,5,ララエキリーブル,96.0,7.0,96.667,9.0,87.5,11.0,280.16700000000003,93.389,9.0
函館,6,6,オキョンピー,97.0,4.0,100.5,3.0,93.667,8.0,291.16700000000003,97.056,7.0
函館,6,7,シティオブロンドン,96.167,6.0,96.4,10.0,106.167,2.0,298.73400000000004,99.578,5.0
函館,6,8,テーオーノーベル,101.167,2.0,97.833,7.0,100.167,6.0,299.16700000000003,99.722,4.0
函館,6,9,サスペンスクィーン,92.0,8.0,102.625,2.0,87.833,10.0,282.45799999999997,94.153,8.0
函館,6,10,アスクガンバーレ,96.5,5.0,100.5,3.0,103.167,4.0,300.16700000000003,100.056,3.0
函館,6,11,スリーセンス,89.8,9.0,97.625,8.0,115.875,1.0,303.3,101.1,2.0
函館,6,12,デコピン,,,107.143,1.0,77.875,12.0,,,
函館,7,1,サノノロンドン,96.667,11.0,107.5,1.0,101.75,7.0,305.91700000000003,101.972,5.0
函館,7,2,シホノインプルソ,,,95.0,13.0,,,,,
函館,7,3,ゴーゴータカシ,95.5,13.0,97.667,9.0,101.333,9.0,294.5,98.167,9.0
函館,7,4,トレミニョン,99.667,6.0,98.333,7.0,93.167,10.0,291.16700000000003,97.056,10.0
函館,7,5,バレル,111.333,1.0,97.0,10.0,,,,,
函館,7,6,マイネルモメンタム,107.333,2.0,100.0,5.0,101.667,8.0,309.0,103.0,2.0
函館,7,7,ホウオウガイア,106.667,3.0,96.0,11.0,93.0,11.0,295.66700000000003,98.556,8.0
函館,7,8,ブラックバラード,85.833,15.0,103.875,2.0,107.0,4.0,296.70799999999997,98.903,7.0
函館,7,9,ウィズマスタング,98.0,9.0,92.5,14.0,117.667,2.0,308.16700000000003,102.722,4.0
函館,7,10,ヴィーナスバブル,98.8,8.0,103.833,3.0,,,,,
函館,7,11,パーリーラスター,102.667,4.0,98.25,8.0,107.667,3.0,308.584,102.861,3.0
函館,7,12,エイシンジェンマ,95.0,14.0,,,106.5,5.0,,,
函館,7,13,マイスターヴェルク,100.5,5.0,102.75,4.0,81.5,13.0,284.75,94.917,11.0
