場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,マリンディーゼル,97.0,10.0,99.857,7.0,76.833,15.0,273.69,91.23,10.0
中山,1,2,タマリスペクト,97.0,10.0,107.143,2.0,94.857,8.0,299.0,99.667,4.0
中山,1,3,ミラクルスパート,,,91.571,11.0,95.5,6.0,,,
中山,1,4,タイセイガナール,100.2,6.0,93.167,10.0,96.0,5.0,289.367,96.456,8.0
中山,1,5,アンバサダネージュ,111.6,1.0,118.857,1.0,94.333,10.0,324.78999999999996,108.263,1.0
中山,1,6,ビップムーラン,98.8,9.0,84.571,13.0,95.333,7.0,278.70399999999995,92.901,9.0
中山,1,7,リオンアンサー,101.2,4.0,101.286,4.0,90.667,12.0,293.153,97.718,5.0
中山,1,8,リケアペンネ,101.0,5.0,102.333,3.0,96.667,4.0,300.0,100.0,3.0
中山,1,9,アルバニクス,,,100.667,5.0,94.857,8.0,,,
中山,1,10,ルルマーレ,104.0,3.0,94.143,9.0,91.5,11.0,289.64300000000003,96.548,7.0
中山,1,11,リバテイー,92.4,12.0,,,98.667,3.0,,,
中山,1,12,エルドラド,87.4,13.0,98.167,8.0,80.833,14.0,266.4,88.8,11.0
中山,1,13,コウユーニポポニコ,99.0,8.0,100.0,6.0,106.286,1.0,305.286,101.762,2.0
中山,1,14,ポセイドンテソーロ,99.6,7.0,86.5,12.0,104.5,2.0,290.6,96.867,6.0
中山,1,15,ミラビリオン,106.0,2.0,,,88.5,13.0,,,
中山,2,1,リケアフェデリーニ,96.8,9.0,102.0,6.0,80.167,13.0,278.967,92.989,7.0
中山,2,2,イデアクリスタル,81.4,10.0,82.0,10.0,91.5,8.0,254.9,84.967,9.0
中山,2,3,グラスベリー,99.8,6.0,120.0,1.0,88.5,12.0,308.3,102.767,2.0
中山,2,4,フライスカイハイ,101.4,5.0,95.857,9.0,90.667,9.0,287.924,95.975,6.0
中山,2,5,タイセイルビー,102.6,3.0,102.167,4.0,100.0,5.0,304.767,101.589,3.0
中山,2,6,ハニーオーケストラ,103.0,1.0,,,109.833,1.0,,,
中山,2,7,イサチルクイーン,97.4,7.0,101.5,7.0,105.167,2.0,304.067,101.356,4.0
中山,2,8,フュルスティン,97.2,8.0,,,104.857,3.0,,,
中山,2,9,フィクセルリリア,,,114.0,2.0,98.5,6.0,,,
中山,2,10,パルストリス,102.8,2.0,104.0,3.0,104.429,4.0,311.22900000000004,103.743,1.0
中山,2,11,ハウスオンファイア,102.0,4.0,102.167,4.0,89.286,10.0,293.453,97.818,5.0
中山,2,12,ルージュアリスタ,,,,,89.167,11.0,,,
中山,2,13,リケアマカロニ,80.2,11.0,97.857,8.0,96.667,7.0,274.72400000000005,91.575,8.0
中山,3,1,アージェンタイド,105.2,3.0,99.143,8.0,105.833,4.0,310.17600000000004,103.392,2.0
中山,3,2,エコロセレナ,107.4,2.0,,,102.5,5.0,,,
中山,3,3,ピコパープル,,,102.286,4.0,97.857,8.0,,,
中山,3,4,ベアサナエチャン,98.4,10.0,99.143,8.0,101.5,7.0,299.043,99.681,4.0
中山,3,5,クロムハーツガール,111.0,1.0,103.0,2.0,93.333,11.0,307.33299999999997,102.444,3.0
中山,3,6,ミュークトーマス,101.2,8.0,102.857,3.0,90.714,13.0,294.771,98.257,6.0
中山,3,7,ガミーヌ,101.6,7.0,119.0,1.0,95.667,9.0,316.267,105.422,1.0
中山,3,8,ニシノマーレ,103.2,5.0,,,91.833,12.0,,,
中山,3,9,ツウキンカイソク,100.6,9.0,95.286,10.0,86.667,14.0,282.553,94.184,7.0
中山,3,10,アースヴィンチ,103.4,4.0,85.143,11.0,108.5,2.0,297.043,99.014,5.0
中山,3,11,ミナヅキ,96.6,12.0,,,106.5,3.0,,,
中山,3,12,スミッコディスコ,102.0,6.0,,,114.714,1.0,,,
中山,3,13,イバラヒメ,73.8,13.0,102.167,5.0,95.5,10.0,271.467,90.489,8.0
中山,3,14,アクアマーズ,96.8,11.0,100.286,7.0,,,,,
中山,3,15,テンハートビート,,,100.833,6.0,102.333,6.0,,,
中山,4,1,イントゥゴールデン,,,,,93.143,10.0,,,
中山,4,2,ホウショウリュウ,99.4,9.0,101.0,5.0,88.5,14.0,288.9,96.3,8.0
中山,4,3,ショウナンパトス,103.0,1.0,107.429,1.0,101.667,5.0,312.096,104.032,1.0
中山,4,4,ミクニフラッシュ,102.6,3.0,95.571,9.0,93.167,9.0,291.33799999999997,97.113,5.0
中山,4,5,キセログラフィカ,,,105.833,2.0,97.714,8.0,,,
中山,4,6,フルールサシェ,100.4,6.0,,,103.0,3.0,,,
中山,4,7,ミラクルカイザー,102.0,4.0,98.857,6.0,89.333,13.0,290.19,96.73,7.0
中山,4,8,サイモフェーン,99.0,10.0,,,105.5,2.0,,,
中山,4,9,カシマライフウ,98.6,11.0,91.714,10.0,93.0,11.0,283.31399999999996,94.438,9.0
中山,4,10,エマープ,93.4,13.0,98.0,8.0,101.833,4.0,293.233,97.744,4.0
中山,4,11,モントーヤ,102.8,2.0,,,,,,,
中山,4,12,テンレディーゴー,101.4,5.0,98.429,7.0,90.429,12.0,290.25800000000004,96.753,6.0
中山,4,13,メイクイット,99.8,7.0,,,77.143,15.0,,,
中山,4,14,ビップルーク,93.0,14.0,88.0,11.0,101.5,6.0,282.5,94.167,10.0
中山,4,15,トルネードアイル,96.8,12.0,102.857,3.0,106.833,1.0,306.49,102.163,2.0
中山,4,16,オルブライト,99.8,7.0,102.286,4.0,100.0,7.0,302.086,100.695,3.0
中山,5,1,エコロゼット,97.6,12.0,116.667,1.0,84.5,18.0,298.767,99.589,10.0
中山,5,2,ボールドフロント,98.8,8.0,101.333,8.0,96.0,13.0,296.133,98.711,12.0
中山,5,3,ハイランドパレス,,,,,113.833,3.0,,,
中山,5,4,マイネルエトルタ,92.6,15.0,99.167,9.0,107.333,5.0,299.1,99.7,9.0
中山,5,5,レフィノス,98.0,10.0,97.5,11.0,95.833,14.0,291.33299999999997,97.111,13.0
中山,5,6,ベストブラザーズ,101.8,5.0,,,120.667,2.0,,,
中山,5,7,エースフライト,98.2,9.0,,,95.0,15.0,,,
中山,5,8,ソーシャルコード,94.8,14.0,108.333,3.0,96.5,12.0,299.633,99.878,8.0
中山,5,9,スカイプレリュード,102.6,3.0,105.833,5.0,100.333,8.0,308.76599999999996,102.922,4.0
中山,5,10,イモータリス,100.8,6.0,110.0,2.0,104.667,6.0,315.467,105.156,2.0
中山,5,11,ニシノカーロ,97.8,11.0,103.167,7.0,99.833,9.0,300.79999999999995,100.267,6.0
中山,5,12,レッドリアライズ,104.8,1.0,97.5,11.0,97.667,11.0,299.967,99.989,7.0
中山,5,13,ベアドッキューン,102.0,4.0,106.667,4.0,104.167,7.0,312.834,104.278,3.0
中山,5,14,ゴディアーモ,97.6,12.0,104.333,6.0,126.167,1.0,328.1,109.367,1.0
中山,5,15,マイネルラズライト,99.6,7.0,99.167,9.0,97.833,10.0,296.6,98.867,11.0
中山,5,16,アルティーノ,62.8,16.0,86.833,15.0,91.5,17.0,241.13299999999998,80.378,14.0
中山,5,17,キリスパークル,103.2,2.0,94.667,14.0,110.0,4.0,307.867,102.622,5.0
中山,5,18,ドッグウッド,,,95.333,13.0,93.833,16.0,,,
中山,6,1,ゴーゴーマンゴー,,,99.667,6.0,99.5,8.0,,,
中山,6,2,イルダメリーノ,89.4,11.0,90.0,9.0,,,,,
中山,6,3,ヴァルク,87.2,12.0,,,96.333,10.0,,,
中山,6,4,ツクバアヴァロン,96.2,5.0,,,107.167,2.0,,,
中山,6,5,トワイライトサイト,104.8,2.0,119.5,1.0,99.833,6.0,324.13300000000004,108.044,1.0
中山,6,6,スケダチムヨウ,100.0,3.0,,,105.0,3.0,,,
中山,6,7,メイショウオタモイ,,,104.0,3.0,100.167,5.0,,,
中山,6,8,ナムラハンナ,91.4,10.0,,,109.833,1.0,,,
中山,6,9,タマモシルエット,96.0,6.0,97.667,7.0,95.667,11.0,289.334,96.445,4.0
