場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,プレイアブルゲーム,104.833,2.0,96.0,10.0,97.875,9.0,298.70799999999997,99.569,5.0
中山,1,2,サクラパステル,99.5,4.0,116.5,2.0,98.333,7.0,314.33299999999997,104.778,2.0
中山,1,3,ウイキャンウイン,77.167,14.0,,,89.25,15.0,,,
中山,1,4,イグニススピリタス,91.833,10.0,103.875,5.0,111.25,1.0,306.95799999999997,102.319,3.0
中山,1,5,サードウインド,96.0,9.0,,,102.167,3.0,,,
中山,1,6,ジョイナーテソーロ,98.167,7.0,146.143,1.0,97.833,10.0,342.14300000000003,114.048,1.0
中山,1,7,キタノライブリー,97.667,8.0,101.333,7.0,89.875,14.0,288.875,96.292,8.0
中山,1,8,グリューネベルグ,99.667,3.0,102.667,6.0,101.333,5.0,303.66700000000003,101.222,4.0
中山,1,9,コウソクグルーヴ,99.333,5.0,95.333,12.0,98.125,8.0,292.791,97.597,6.0
中山,1,10,エスポワールドロワ,57.0,15.0,112.4,3.0,98.5,6.0,267.9,89.3,12.0
中山,1,11,ジークマインド,91.167,12.0,93.5,13.0,95.667,12.0,280.334,93.445,10.0
中山,1,12,ダルドワーズ,99.333,5.0,,,105.667,2.0,,,
中山,1,13,ラウレア,91.833,10.0,99.375,8.0,93.375,13.0,284.58299999999997,94.861,9.0
中山,1,14,デンリッレハウエル,80.667,13.0,96.0,10.0,96.333,11.0,273.0,91.0,11.0
中山,1,15,ベストレーサー,,,96.833,9.0,102.167,3.0,,,
中山,1,16,テングリ,106.833,1.0,109.25,4.0,73.0,16.0,289.08299999999997,96.361,7.0
中山,2,1,ライヴバフィ,98.833,7.0,96.375,10.0,104.0,4.0,299.20799999999997,99.736,5.0
中山,2,2,スーパーチャージ,95.833,12.0,103.5,3.0,101.667,6.0,301.0,100.333,3.0
中山,2,3,ラストレガシー,96.333,11.0,96.375,10.0,102.5,5.0,295.20799999999997,98.403,8.0
中山,2,4,ロジアンドモルタル,98.5,8.0,99.5,7.0,96.167,9.0,294.16700000000003,98.056,9.0
中山,2,5,ベネスピラ,105.5,1.0,94.125,12.0,101.167,7.0,300.79200000000003,100.264,4.0
中山,2,6,ノーブルプライム,75.667,15.0,104.833,1.0,94.833,11.0,275.33299999999997,91.778,13.0
中山,2,7,ニシノブレイゼスト,101.333,4.0,96.833,9.0,106.375,2.0,304.541,101.514,2.0
中山,2,8,ダブルメッセージ,85.667,14.0,88.0,13.0,109.333,1.0,283.0,94.333,12.0
中山,2,9,クリノフローレンス,96.667,10.0,,,86.5,15.0,,,
中山,2,10,ワンダーレジット,,,,,100.667,8.0,,,
中山,2,11,ヘリオトロープ,101.167,5.0,103.833,2.0,105.0,3.0,310.0,103.333,1.0
中山,2,12,ワカギミ,93.0,13.0,102.875,5.0,90.833,13.0,286.70799999999997,95.569,11.0
中山,2,13,ロングウェイホーム,98.333,9.0,102.0,6.0,86.5,15.0,286.83299999999997,95.611,10.0
