場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
福島,1,1,ロケットパンチ,94.0,10.0,92.143,11.0,97.167,11.0,283.31,94.437,10.0
福島,1,2,キタノファーンヒル,108.2,2.0,,,,,,,
福島,1,3,ロミオ,93.8,11.0,,,108.667,4.0,,,
福島,1,4,ハードシングス,94.6,9.0,96.857,10.0,90.667,13.0,282.124,94.041,11.0
福島,1,5,フリーマン,108.2,2.0,,,104.0,7.0,,,
福島,1,6,トワイライトビュー,95.4,8.0,101.857,7.0,100.667,8.0,297.924,99.308,7.0
福島,1,7,セントポールヒロ,99.6,7.0,102.571,6.0,100.5,9.0,302.671,100.89,6.0
福島,1,8,ロードヴェルテクス,100.8,6.0,103.714,5.0,110.167,3.0,314.68100000000004,104.894,3.0
福島,1,9,ヒリュウ,89.0,13.0,99.286,9.0,98.0,10.0,286.286,95.429,8.0
福島,1,10,テンオンスゴールド,89.8,12.0,104.714,3.0,111.714,2.0,306.228,102.076,5.0
福島,1,11,ミスエベレスト,,,,,88.833,14.0,,,
福島,1,12,ココラッシー,75.4,14.0,104.143,4.0,104.833,6.0,284.376,94.792,9.0
福島,1,13,ユニゾン,101.4,5.0,113.714,2.0,93.0,12.0,308.11400000000003,102.705,4.0
福島,1,14,コレデヨカロウ,104.6,4.0,120.714,1.0,105.167,5.0,330.481,110.16,1.0
福島,1,15,ボールドタワー,110.4,1.0,101.857,7.0,113.5,1.0,325.757,108.586,2.0
福島,2,1,メイショウゴールド,100.8,10.0,111.857,1.0,104.429,5.0,317.086,105.695,2.0
福島,2,2,ローズブルーム,102.6,7.0,,,94.429,13.0,,,
福島,2,3,ファイブセンス,95.6,12.0,95.571,12.0,100.857,8.0,292.028,97.343,11.0
福島,2,4,プレゼンティーア,102.0,8.0,102.143,9.0,102.143,7.0,306.286,102.095,6.0
福島,2,5,レジェンダリーデイ,123.2,1.0,108.429,4.0,114.286,2.0,345.915,115.305,1.0
福島,2,6,サイコウダネ,,,106.286,6.0,94.857,12.0,,,
福島,2,7,キーガッツ,108.2,5.0,91.143,13.0,106.0,4.0,305.343,101.781,7.0
福島,2,8,ツーピース,,,98.857,11.0,127.833,1.0,,,
福島,2,9,ベニシア,108.8,4.0,105.571,7.0,87.0,16.0,301.371,100.457,9.0
福島,2,10,シャインミラカナ,107.0,6.0,87.714,14.0,112.571,3.0,307.28499999999997,102.428,5.0
福島,2,11,アスゴッド,101.0,9.0,100.8,10.0,103.0,6.0,304.8,101.6,8.0
福島,2,12,サンロレンツォ,82.4,14.0,110.143,2.0,98.667,11.0,291.21000000000004,97.07,12.0
福島,2,13,スターランウェイ,100.6,11.0,109.667,3.0,99.714,10.0,309.981,103.327,4.0
福島,2,14,タイセイピューマ,94.2,13.0,106.571,5.0,100.5,9.0,301.271,100.424,10.0
福島,2,15,ゴッドカインド,114.4,2.0,104.714,8.0,94.286,14.0,313.4,104.467,3.0
福島,2,16,スピニングマーリン,111.6,3.0,,,91.167,15.0,,,
福島,3,1,ウールヴヘジン,110.8,2.0,91.167,13.0,103.5,7.0,305.467,101.822,4.0
福島,3,2,ブラックジャック,106.2,4.0,,,98.5,8.0,,,
福島,3,3,ダーリンダーリン,110.6,3.0,,,,,,,
福島,3,4,エグジスタンス,,,104.5,2.0,110.571,2.0,,,
福島,3,5,アメティスタ,99.0,8.0,101.667,7.0,107.0,4.0,307.66700000000003,102.556,2.0
福島,3,6,ブランニューホーム,111.0,1.0,104.5,2.0,106.833,5.0,322.33299999999997,107.444,1.0
福島,3,7,ヴルールドロワ,100.6,6.0,86.0,14.0,92.0,13.0,278.6,92.867,11.0
福島,3,8,ウインラファーガ,,,94.143,12.0,79.0,15.0,,,
福島,3,9,ユーゲットミー,100.4,7.0,108.333,1.0,95.333,11.0,304.06600000000003,101.355,5.0
福島,3,10,エオリアンリッジ,93.0,12.0,102.571,4.0,97.5,9.0,293.071,97.69,7.0
福島,3,11,ラスタリア,98.6,9.0,102.5,5.0,84.0,14.0,285.1,95.033,10.0
福島,3,12,アストリル,98.2,10.0,95.0,11.0,113.833,1.0,307.033,102.344,3.0
福島,3,13,ジャケットポケット,94.4,11.0,98.286,10.0,95.714,10.0,288.4,96.133,8.0
福島,3,14,ウインブリザード,76.2,13.0,102.5,5.0,106.833,5.0,285.533,95.178,9.0
福島,3,15,ベルランコントル,102.8,5.0,101.667,7.0,92.167,12.0,296.634,98.878,6.0
福島,3,16,ピコマーキス,,,100.333,9.0,109.167,3.0,,,
福島,4,1,ニシノヒンメル,100.8,6.0,,,107.833,2.0,,,
福島,4,2,ロンドンオービタル,94.2,11.0,101.0,4.0,84.5,12.0,279.7,93.233,5.0
福島,4,3,タヤスロレンヌ,90.6,12.0,98.286,5.0,84.5,12.0,273.38599999999997,91.129,6.0
福島,4,4,ビタールート,105.8,3.0,,,111.167,1.0,,,
福島,4,5,カレンデュラ,101.2,4.0,88.833,10.0,72.333,14.0,262.366,87.455,7.0
福島,4,6,テイエムスワーブ,,,92.0,7.0,58.714,15.0,,,
福島,4,7,ロジスカヤ,,,97.143,6.0,90.333,8.0,,,
福島,4,8,バランソワール,96.4,8.0,,,86.667,11.0,,,
福島,4,9,レッドアイスピア,78.2,13.0,101.833,3.0,107.333,4.0,287.366,95.789,4.0
福島,4,10,ゴールドパレード,95.6,10.0,118.714,1.0,95.0,7.0,309.31399999999996,103.105,2.0
福島,4,11,エイシンウィゾール,101.0,5.0,103.714,2.0,107.667,3.0,312.381,104.127,1.0
福島,4,12,タナスーペルノーバ,111.4,2.0,,,90.167,9.0,,,
福島,4,13,エコロアビス,99.0,7.0,91.286,8.0,107.0,5.0,297.286,99.095,3.0
福島,4,14,サフランメロディ,,,88.143,11.0,95.167,6.0,,,
福島,4,15,ナクソス,96.0,9.0,90.714,9.0,,,,,
福島,4,16,カイトヴァイター,112.0,1.0,,,90.167,9.0,,,
福島,5,1,サイオウガウマ,95.2,9.0,87.5,14.0,102.167,5.0,284.86699999999996,94.956,10.0
福島,5,2,アイスアイスベイビ,110.6,3.0,101.833,6.0,82.333,14.0,294.76599999999996,98.255,7.0
福島,5,3,パルミエ,94.6,10.0,98.0,9.0,83.5,13.0,276.1,92.033,12.0
福島,5,4,エアトベーレ,112.2,1.0,96.833,11.0,103.833,4.0,312.866,104.289,1.0
福島,5,5,ウインポーシャ,108.0,4.0,105.333,1.0,73.833,15.0,287.166,95.722,9.0
福島,5,6,ベルトラッキ,,,96.167,12.0,100.5,6.0,,,
福島,5,7,キョウエイシュバル,83.8,15.0,104.333,3.0,89.667,12.0,277.79999999999995,92.6,11.0
福島,5,8,カイキアス,94.6,10.0,97.667,10.0,109.833,2.0,302.1,100.7,5.0
福島,5,9,ショウグンマサムネ,93.8,13.0,91.5,13.0,,,,,
福島,5,10,フォーチュンローズ,94.2,12.0,102.167,4.0,111.167,1.0,307.534,102.511,4.0
福島,5,11,ノーブルスアーク,103.2,6.0,100.167,8.0,95.667,8.0,299.034,99.678,6.0
福島,5,12,メジロピオラ,98.2,7.0,105.333,1.0,109.0,3.0,312.533,104.178,3.0
福島,5,13,グルノーブル,106.4,5.0,,,92.0,11.0,,,
福島,5,14,タイキヴィグルーズ,112.2,1.0,102.167,4.0,98.5,7.0,312.867,104.289,1.0
福島,5,15,シンショク,90.8,14.0,101.0,7.0,95.667,8.0,287.467,95.822,8.0
福島,5,16,ホウオウストライク,97.6,8.0,,,95.667,8.0,,,
福島,6,1,ラテライト,87.0,11.0,99.0,7.0,93.833,15.0,279.83299999999997,93.278,11.0
福島,6,2,キャストロププ,103.4,6.0,102.2,4.0,95.714,13.0,301.314,100.438,9.0
福島,6,3,ハルフロンティア,,,94.571,12.0,98.833,11.0,,,
福島,6,4,シーリュウシー,76.4,12.0,95.571,11.0,104.333,7.0,276.304,92.101,12.0
福島,6,5,ルシタニア,,,95.714,10.0,95.0,14.0,,,
福島,6,6,セーデルマンランド,113.2,2.0,96.143,9.0,96.714,12.0,306.057,102.019,6.0
福島,6,7,プルーヴンウィナー,115.6,1.0,107.143,1.0,100.286,9.0,323.029,107.676,1.0
福島,6,8,リアンクトワ,90.0,10.0,105.0,3.0,107.857,4.0,302.85699999999997,100.952,7.0
福島,6,9,イエローブリック,106.0,4.0,99.0,7.0,109.667,3.0,314.66700000000003,104.889,4.0
福島,6,10,ピストルスター,,,84.0,16.0,111.5,2.0,,,
福島,6,11,ホウオウラムセス,73.8,13.0,90.143,14.0,80.667,16.0,244.60999999999999,81.537,13.0
福島,6,12,ダンツドール,97.8,9.0,93.167,13.0,124.857,1.0,315.82399999999996,105.275,3.0
福島,6,13,ベイラム,105.0,5.0,87.4,15.0,106.0,5.0,298.4,99.467,10.0
福島,6,14,シドニーホバート,101.0,7.0,100.571,5.0,100.167,10.0,301.738,100.579,8.0
福島,6,15,ジャスティンライズ,106.8,3.0,106.0,2.0,104.286,8.0,317.086,105.695,2.0
福島,6,16,オオタチ,100.4,8.0,100.4,6.0,105.333,6.0,306.13300000000004,102.044,5.0
福島,7,1,セイウンデセオ,113.6,1.0,91.5,14.0,95.333,11.0,300.433,100.144,5.0
福島,7,2,イリスアスール,100.4,5.0,103.429,2.0,107.167,2.0,310.996,103.665,2.0
福島,7,3,ヴィヴァラリス,68.8,13.0,96.333,10.0,96.0,9.0,261.133,87.044,12.0
福島,7,4,リアンエターナル,99.8,6.0,105.286,1.0,102.5,6.0,307.586,102.529,3.0
福島,7,5,ダノンモンテローザ,,,97.667,8.0,89.857,15.0,,,
福島,7,6,フリントロック,,,101.429,4.0,107.0,4.0,,,
福島,7,7,ブルーレース,89.8,9.0,91.0,15.0,102.286,7.0,283.086,94.362,11.0
福島,7,8,アーコレード,109.2,3.0,96.0,11.0,101.833,8.0,307.033,102.344,4.0
福島,7,9,ジェニファー,77.0,11.0,88.833,16.0,95.167,12.0,261.0,87.0,13.0
福島,7,10,クインズスピカ,,,100.857,5.0,88.667,16.0,,,
福島,7,11,ルブリアン,110.2,2.0,98.143,6.0,104.167,5.0,312.51,104.17,1.0
福島,7,12,ジョリーレーヌ,98.0,7.0,96.0,11.0,91.286,14.0,285.286,95.095,10.0
福島,7,13,ペガサスノース,89.2,10.0,96.5,9.0,107.143,3.0,292.84299999999996,97.614,7.0
福島,7,14,アーサーズウェイン,94.8,8.0,97.833,7.0,95.667,10.0,288.29999999999995,96.1,9.0
福島,7,15,アウクソー,106.8,4.0,92.167,13.0,92.167,13.0,291.134,97.045,8.0
福島,7,16,チャージドアップ,75.4,12.0,103.143,3.0,114.857,1.0,293.4,97.8,6.0
福島,8,1,ブリヤディアマンテ,91.4,11.0,96.167,15.0,99.571,6.0,287.13800000000003,95.713,9.0
福島,8,2,マイファミリー,114.8,1.0,99.833,14.0,105.857,3.0,320.49,106.83,1.0
福島,8,3,グローリアミノル,113.0,2.0,100.0,12.0,,,,,
福島,8,4,ウインイルネージュ,97.8,7.0,103.0,5.0,108.571,1.0,309.371,103.124,4.0
福島,8,5,ウールデュボヌール,73.6,13.0,102.714,7.0,96.714,7.0,273.028,91.009,12.0
福島,8,6,エバーステイ,97.2,8.0,109.429,1.0,105.833,4.0,312.462,104.154,3.0
福島,8,7,リポサンテ,104.8,4.0,100.429,10.0,96.429,9.0,301.658,100.553,6.0
福島,8,8,アオラキ,104.2,5.0,100.714,9.0,89.833,14.0,294.74699999999996,98.249,7.0
福島,8,9,ファームツエンティ,100.4,6.0,108.0,3.0,108.5,2.0,316.9,105.633,2.0
福島,8,10,ロードアフェット,107.2,3.0,107.714,4.0,94.0,10.0,308.914,102.971,5.0
福島,8,11,ニホンピロゴルディ,93.4,9.0,103.0,5.0,91.833,12.0,288.233,96.078,8.0
福島,8,12,ウインリュクス,90.0,12.0,100.0,12.0,91.0,13.0,281.0,93.667,11.0
福島,8,13,マーゴットソラーレ,,,109.0,2.0,83.429,15.0,,,
福島,8,14,マイネルアウルム,62.4,14.0,102.714,7.0,93.0,11.0,258.11400000000003,86.038,13.0
福島,8,15,エオアリイ,,,100.143,11.0,101.0,5.0,,,
福島,8,16,エリナ,92.6,10.0,94.143,16.0,96.714,7.0,283.457,94.486,10.0
福島,9,1,マテンロウギフト,98.6,8.0,86.6,14.0,92.333,12.0,277.533,92.511,13.0
福島,9,2,インパクトシー,100.6,7.0,85.833,15.0,91.0,13.0,277.433,92.478,14.0
福島,9,3,トゥルーサクセサー,96.8,10.0,95.5,9.0,105.429,4.0,297.72900000000004,99.243,7.0
福島,9,4,フェアリーグレン,97.6,9.0,95.0,10.0,98.667,10.0,291.267,97.089,10.0
福島,9,5,ケイツークローン,108.0,4.0,106.0,1.0,109.143,2.0,323.14300000000003,107.714,2.0
福島,9,6,ジーティームッシュ,111.8,2.0,102.143,6.0,85.667,16.0,299.61,99.87,6.0
福島,9,7,ウインベラーノ,93.6,14.0,72.4,16.0,108.571,3.0,274.571,91.524,15.0
福島,9,8,フィングステン,108.4,3.0,102.714,5.0,100.167,8.0,311.281,103.76,3.0
福島,9,9,クインズステラ,94.8,11.0,100.667,7.0,104.857,7.0,300.32399999999996,100.108,5.0
福島,9,10,ゴーゴータカシ,94.8,11.0,97.0,8.0,105.333,5.0,297.13300000000004,99.044,9.0
福島,9,11,クモヒトツナイ,107.8,5.0,88.857,12.0,89.667,15.0,286.32399999999996,95.441,11.0
福島,9,12,アウローラシエル,121.0,1.0,103.833,3.0,111.429,1.0,336.262,112.087,1.0
福島,9,13,ブルーメサイア,70.6,16.0,92.429,11.0,91.0,13.0,254.029,84.676,16.0
福島,9,14,エルオンセ,88.2,15.0,87.0,13.0,105.0,6.0,280.2,93.4,12.0
福島,9,15,クレプスクルム,93.8,13.0,103.714,4.0,100.167,8.0,297.68100000000004,99.227,8.0
福島,9,16,マイネルゼウス,104.0,6.0,105.0,2.0,96.5,11.0,305.5,101.833,4.0
福島,10,1,レッドライトニング,,,90.0,14.0,,,,,
福島,10,2,アメージング,94.4,13.0,92.286,12.0,97.286,10.0,283.972,94.657,12.0
福島,10,3,ギマール,99.4,6.0,105.667,2.0,110.143,5.0,315.21000000000004,105.07,5.0
福島,10,4,フラッシング,122.0,1.0,104.167,4.0,111.857,4.0,338.024,112.675,1.0
福島,10,5,チカミリオン,,,103.429,6.0,98.833,7.0,,,
福島,10,6,ファイヴレター,96.8,8.0,,,124.0,2.0,,,
福島,10,7,メイショウタイピン,99.0,7.0,100.25,8.0,94.429,12.0,293.679,97.893,8.0
福島,10,8,ビターゼノビア,95.4,10.0,106.286,1.0,98.286,9.0,299.972,99.991,6.0
福島,10,9,タイセイミッション,113.4,2.0,103.571,5.0,98.667,8.0,315.63800000000003,105.213,4.0
福島,10,10,ライフゲート,102.6,4.0,90.167,13.0,96.429,11.0,289.196,96.399,9.0
福島,10,11,ナチュラルリバー,96.0,9.0,98.714,10.0,142.286,1.0,337.0,112.333,2.0
福島,10,12,サンキャメロン,99.8,5.0,95.833,11.0,99.429,6.0,295.062,98.354,7.0
福島,10,13,シンボリノエル,95.2,11.0,105.0,3.0,84.333,14.0,284.533,94.844,11.0
福島,10,14,オーケーマヒナ,95.0,12.0,100.25,8.0,92.714,13.0,287.964,95.988,10.0
福島,10,15,テーオールビー,106.4,3.0,103.167,7.0,112.429,3.0,321.996,107.332,3.0
福島,11,1,ファムエレガンテ,100.8,6.0,,,96.143,9.0,,,
福島,11,2,タツダイヤモンド,77.6,16.0,98.333,10.0,73.667,14.0,249.6,83.2,10.0
福島,11,3,ユスティニアン,97.2,12.0,111.571,2.0,62.833,15.0,271.60400000000004,90.535,9.0
福島,11,4,アメリカンマーチ,102.0,5.0,134.667,1.0,98.571,7.0,335.238,111.746,1.0
福島,11,5,ハンベルジャイト,89.2,15.0,102.714,7.0,94.714,10.0,286.628,95.543,8.0
福島,11,6,カフジエニアゴン,94.4,14.0,107.0,4.0,104.0,4.0,305.4,101.8,5.0
福島,11,7,シャカシャカシー,100.6,7.0,104.333,5.0,93.714,11.0,298.647,99.549,7.0
福島,11,8,ブレーザー,97.8,10.0,,,84.5,13.0,,,
福島,11,9,ミユキアイラブユー,100.0,8.0,99.167,9.0,101.571,5.0,300.738,100.246,6.0
福島,11,10,メイショウカゼマチ,97.6,11.0,102.857,6.0,105.286,3.0,305.743,101.914,4.0
福島,11,11,メイショウキルギス,108.2,4.0,107.286,3.0,99.429,6.0,314.91499999999996,104.972,3.0
福島,11,12,オソレ,99.6,9.0,,,86.167,12.0,,,
福島,11,13,ワークソング,123.2,1.0,81.333,11.0,111.857,1.0,316.39,105.463,2.0
福島,11,14,フラップシグナス,108.6,3.0,,,109.5,2.0,,,
