場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,エレパイオ,95.2,12.0,100.714,9.0,104.143,4.0,300.057,100.019,7.0
中山,1,2,アミラジオネ,82.8,14.0,109.429,4.0,102.167,6.0,294.39599999999996,98.132,8.0
中山,1,3,ライラックダンサー,100.2,5.0,98.4,11.0,106.667,1.0,305.26700000000005,101.756,5.0
中山,1,4,ビップモアナ,109.0,1.0,111.833,2.0,96.286,11.0,317.119,105.706,2.0
中山,1,5,デンリッレハウエル,78.8,15.0,96.0,12.0,96.333,10.0,271.13300000000004,90.378,12.0
中山,1,6,マハーギータ,100.2,5.0,92.667,13.0,97.833,9.0,290.70000000000005,96.9,10.0
中山,1,7,ヒルビリーエレジー,97.0,9.0,116.667,1.0,104.667,3.0,318.334,106.111,1.0
中山,1,8,ゴールドハンマー,101.4,3.0,79.8,15.0,73.667,15.0,254.867,84.956,14.0
中山,1,9,ガールネクストドア,96.6,11.0,108.429,5.0,88.286,13.0,293.315,97.772,9.0
中山,1,10,キタノエモシオン,92.2,13.0,,,100.5,8.0,,,
中山,1,11,キタノライブリー,100.2,5.0,101.333,8.0,88.143,14.0,289.67600000000004,96.559,11.0
中山,1,12,フジルバーブ,99.2,8.0,102.667,7.0,102.167,6.0,304.034,101.345,6.0
中山,1,13,ドナカルナバル,101.0,4.0,105.667,6.0,105.0,2.0,311.66700000000003,103.889,4.0
中山,1,14,ポートタウランガ,102.2,2.0,110.667,3.0,103.5,5.0,316.367,105.456,3.0
中山,1,15,モモイロカタオモイ,96.8,10.0,85.5,14.0,73.667,15.0,255.967,85.322,13.0
中山,1,16,スマイルバニラ,,,98.857,10.0,96.143,12.0,,,
中山,2,1,ロングウェイホーム,,,100.5,10.0,86.5,15.0,,,
中山,2,2,アッサジャン,105.5,3.0,104.5,4.0,92.25,12.0,302.25,100.75,5.0
中山,2,3,マブアンドフェール,92.5,13.0,93.75,14.0,100.667,4.0,286.91700000000003,95.639,11.0
中山,2,4,ゴールドパートナー,103.167,4.0,109.5,3.0,103.167,3.0,315.834,105.278,3.0
中山,2,5,ルシャルムール,101.333,5.0,112.2,1.0,105.0,2.0,318.533,106.178,1.0
中山,2,6,セイウンピカイチ,82.833,14.0,101.333,9.0,94.667,10.0,278.83299999999997,92.944,13.0
中山,2,7,ベアキングダム,109.0,2.0,96.167,11.0,100.0,5.0,305.16700000000003,101.722,4.0
中山,2,8,エンデューロ,98.333,8.0,103.667,5.0,99.0,6.0,301.0,100.333,6.0
中山,2,9,カレラエンブレマ,98.333,8.0,95.2,12.0,94.833,9.0,288.366,96.122,10.0
中山,2,10,ミスターヨッシャー,,,,,92.375,11.0,,,
中山,2,11,タケルサバイバル,109.167,1.0,102.333,6.0,106.0,1.0,317.5,105.833,2.0
中山,2,12,フィールザゴールド,96.333,11.0,112.2,1.0,88.333,14.0,296.866,98.955,8.0
中山,2,13,スマートクオーレ,95.5,12.0,102.167,7.0,88.5,13.0,286.16700000000003,95.389,12.0
中山,2,14,レッドレントラー,100.667,7.0,94.5,13.0,99.0,6.0,294.16700000000003,98.056,9.0
中山,2,15,セブンスウェイ,101.167,6.0,102.0,8.0,97.5,8.0,300.66700000000003,100.222,7.0
中山,2,16,クリノフローレンス,96.667,10.0,,,86.5,15.0,,,
中山,3,1,フレイム,105.333,3.0,104.0,4.0,93.375,11.0,302.70799999999997,100.903,5.0
