場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
新潟,1,1,ディープレイヤー,84.4,8.0,95.833,8.0,99.429,5.0,279.66200000000003,93.221,8.0
新潟,1,2,フォルガイル,70.4,14.0,87.333,13.0,81.429,10.0,239.162,79.721,13.0
新潟,1,3,プリンセスララア,75.2,12.0,89.714,11.0,65.667,13.0,230.581,76.86,14.0
新潟,1,4,トラモント,123.75,3.0,96.0,7.0,95.857,8.0,315.60699999999997,105.202,2.0
新潟,1,5,ブルースピリット,76.4,11.0,94.6,9.0,98.5,6.0,269.5,89.833,10.0
新潟,1,6,サクセスバラード,94.2,6.0,89.429,12.0,102.333,3.0,285.962,95.321,7.0
新潟,1,7,サルサロッサ,87.6,7.0,103.286,2.0,100.667,4.0,291.553,97.184,5.0
新潟,1,8,ディープグラビティ,116.2,4.0,97.286,6.0,61.429,14.0,274.91499999999996,91.638,9.0
新潟,1,9,コスモゴレアドール,135.0,1.0,98.571,4.0,81.143,11.0,314.714,104.905,4.0
新潟,1,10,ウィズユアドリーム,77.2,10.0,123.833,1.0,222.0,1.0,423.033,141.011,1.0
新潟,1,11,ホウオウエクレール,101.0,5.0,94.0,10.0,96.167,7.0,291.16700000000003,97.056,6.0
新潟,1,12,フリーダムレイン,74.8,13.0,100.429,3.0,65.833,12.0,241.06199999999998,80.354,12.0
新潟,1,13,ドライグ,124.2,2.0,86.714,14.0,104.571,2.0,315.485,105.162,3.0
新潟,1,14,テトラード,80.0,9.0,98.286,5.0,86.167,9.0,264.453,88.151,11.0
新潟,2,1,ラグナトーレ,96.5,8.0,104.25,5.0,110.5,2.0,311.25,103.75,3.0
新潟,2,2,アンデルマット,102.667,4.0,86.4,14.0,87.333,14.0,276.4,92.133,13.0
新潟,2,3,ゼットヒーロ,99.5,7.0,97.5,11.0,100.167,8.0,297.16700000000003,99.056,8.0
新潟,2,4,アンドリーナ,113.333,1.0,94.5,12.0,103.75,6.0,311.58299999999997,103.861,2.0
新潟,2,5,リュウゼツラン,94.833,9.0,104.875,3.0,98.833,9.0,298.541,99.514,7.0
新潟,2,6,ラファエラエンゼル,88.5,13.0,84.167,15.0,90.0,13.0,262.66700000000003,87.556,15.0
新潟,2,7,フロウオブタイム,110.833,2.0,101.667,8.0,111.667,1.0,324.16700000000003,108.056,1.0
新潟,2,8,ミステンザン,79.667,15.0,103.167,6.0,109.333,3.0,292.16700000000003,97.389,10.0
新潟,2,9,ヨドギミ,102.333,5.0,98.625,10.0,105.5,5.0,306.45799999999997,102.153,4.0
新潟,2,10,ファイブエム,103.167,3.0,106.625,1.0,93.667,11.0,303.459,101.153,5.0
新潟,2,11,プルメリアリング,91.833,11.0,91.625,13.0,97.833,10.0,281.291,93.764,12.0
新潟,2,12,ラインアルテミス,93.833,10.0,99.25,9.0,93.333,12.0,286.416,95.472,11.0
新潟,2,13,クインズモナカ,86.0,14.0,105.125,2.0,109.0,4.0,300.125,100.042,6.0
新潟,2,14,クリップクロップ,100.167,6.0,101.833,7.0,67.167,15.0,269.16700000000003,89.722,14.0
新潟,2,15,カレリアンダンス,89.333,12.0,104.667,4.0,101.5,7.0,295.5,98.5,9.0
新潟,3,1,ホワイトマジック,87.333,13.0,105.0,3.0,104.875,4.0,297.20799999999997,99.069,3.0
新潟,3,2,プロピエダッド,108.667,1.0,86.6,11.0,94.167,13.0,289.43399999999997,96.478,6.0
新潟,3,3,イスラコラソン,,,101.25,6.0,114.833,1.0,,,
新潟,3,4,リポジノ,94.333,7.0,114.8,2.0,103.5,5.0,312.633,104.211,1.0
新潟,3,5,モンサンヴデット,90.0,10.0,86.6,11.0,96.833,8.0,273.433,91.144,8.0
新潟,3,6,クラウンセヘル,100.5,4.0,93.0,9.0,98.333,7.0,291.83299999999997,97.278,5.0
新潟,3,7,フューチャステップ,93.833,8.0,95.875,8.0,94.5,12.0,284.20799999999997,94.736,7.0
新潟,3,8,リリードリーマー,94.667,6.0,66.8,14.0,96.833,8.0,258.29999999999995,86.1,11.0
新潟,3,9,ゴールドエンペラー,100.167,5.0,66.8,14.0,96.5,10.0,263.467,87.822,10.0
新潟,3,10,ナックオリオン,88.667,11.0,83.8,13.0,99.0,6.0,271.467,90.489,9.0
新潟,3,11,ワイドデコラシオン,87.5,12.0,100.625,7.0,106.333,3.0,294.45799999999997,98.153,4.0
新潟,3,12,スカイダイバー,93.0,9.0,124.429,1.0,,,,,
新潟,3,13,ペンテリコン,104.0,2.0,91.667,10.0,106.667,2.0,302.334,100.778,2.0
新潟,3,14,チュラット,,,101.667,5.0,95.167,11.0,,,
新潟,3,15,テイエムパイロット,101.5,3.0,103.333,4.0,,,,,
新潟,4,1,エンデュミオン,75.6,12.0,100.143,7.0,113.667,3.0,289.40999999999997,96.47,7.0
新潟,4,2,ラエール,90.2,5.0,90.857,13.0,84.667,13.0,265.72400000000005,88.575,12.0
