場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
新潟,1,1,ショウナンアイバ,98.167,6.0,,,97.0,9.0,,,
新潟,1,2,エキゾチックガール,79.833,13.0,106.0,1.0,114.0,2.0,299.83299999999997,99.944,5.0
新潟,1,3,コヴェナント,97.167,8.0,,,105.5,6.0,,,
新潟,1,4,グラツィオーソ,92.0,9.0,97.0,9.0,108.167,3.0,297.16700000000003,99.056,6.0
新潟,1,5,エリセイラ,97.833,7.0,97.375,7.0,96.75,10.0,291.95799999999997,97.319,7.0
新潟,1,6,カウンティフェア,85.333,12.0,96.0,12.0,99.833,8.0,281.166,93.722,10.0
新潟,1,7,ブラックダイヤ,99.333,4.0,99.833,6.0,106.5,5.0,305.666,101.889,4.0
新潟,1,8,シンデレラダッシュ,91.5,10.0,103.0,3.0,96.5,11.0,291.0,97.0,8.0
新潟,1,9,ラッキーダンス,79.5,14.0,96.0,12.0,88.625,15.0,264.125,88.042,12.0
新潟,1,10,ナウウィアートール,99.0,5.0,101.375,4.0,72.5,16.0,272.875,90.958,11.0
新潟,1,11,エニグマティーク,,,97.333,8.0,93.25,13.0,,,
新潟,1,12,サクラカゼ,106.333,3.0,96.167,11.0,104.25,7.0,306.75,102.25,3.0
新潟,1,13,ジョリーピクシー,90.0,11.0,100.5,5.0,94.167,12.0,284.66700000000003,94.889,9.0
新潟,1,14,ハツコイサイダー,109.0,2.0,93.571,14.0,107.0,4.0,309.571,103.19,2.0
新潟,1,15,ミッドタウンナイト,110.667,1.0,96.5,10.0,116.5,1.0,323.66700000000003,107.889,1.0
新潟,1,16,アイルフィレール,,,104.167,2.0,91.333,14.0,,,
新潟,2,1,グリーンエリクサー,113.333,2.0,103.333,4.0,94.5,10.0,311.166,103.722,3.0
新潟,2,2,エスシーレベッカ,,,103.333,4.0,96.375,8.0,,,
新潟,2,3,ミニョンマルーン,108.667,4.0,83.8,13.0,97.5,6.0,289.967,96.656,8.0
新潟,2,4,ランヴェルセ,92.833,10.0,94.75,12.0,93.25,12.0,280.83299999999997,93.611,10.0
新潟,2,5,トラストパイロ,87.0,13.0,103.333,4.0,96.667,7.0,287.0,95.667,9.0
新潟,2,6,リーサイェイ,98.5,9.0,98.75,11.0,106.833,1.0,304.08299999999997,101.361,5.0
新潟,2,7,チカクール,107.333,5.0,,,94.167,11.0,,,
新潟,2,8,チケットトゥヘブン,99.667,8.0,102.0,7.0,91.5,13.0,293.16700000000003,97.722,7.0
新潟,2,9,ハクサンハナビ,85.167,14.0,,,95.167,9.0,,,
新潟,2,10,キーガッツ,119.5,1.0,101.333,10.0,105.833,2.0,326.666,108.889,1.0
新潟,2,11,ゼットエール,109.167,3.0,106.333,2.0,101.5,4.0,317.0,105.667,2.0
新潟,2,12,アイルクラウン,104.667,6.0,101.667,9.0,99.5,5.0,305.834,101.945,4.0
新潟,2,13,テイエムジェネラル,101.5,7.0,136.2,1.0,,,,,
新潟,2,14,セイウンヤタガラス,88.667,12.0,102.0,7.0,89.167,14.0,279.834,93.278,11.0
新潟,2,15,ワイドレッド,90.0,11.0,106.167,3.0,104.833,3.0,301.0,100.333,6.0
新潟,3,1,ミュージックマン,,,101.875,6.0,111.667,1.0,,,
新潟,3,2,フランキーバローズ,96.167,8.0,103.125,4.0,99.375,8.0,298.66700000000003,99.556,6.0
新潟,3,3,ジャスティンアロー,109.333,2.0,96.25,12.0,107.833,4.0,313.416,104.472,4.0
新潟,3,4,タイセイビートル,107.5,4.0,80.429,15.0,99.0,9.0,286.929,95.643,11.0
新潟,3,5,ミッキーサンズ,,,93.0,14.0,100.5,7.0,,,
新潟,3,6,ニシノプロテア,99.667,7.0,100.625,8.0,87.375,13.0,287.66700000000003,95.889,10.0
新潟,3,7,ラストレガシー,93.833,9.0,96.0,13.0,102.25,6.0,292.08299999999997,97.361,8.0
