場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,チッピンガム,101.0,2.0,96.0,11.0,105.833,3.0,302.83299999999997,100.944,5.0
中山,1,2,ルリモンハナバチ,57.0,14.0,101.333,8.0,98.5,7.0,256.83299999999997,85.611,12.0
中山,1,3,ペイシャヴァルスリ,93.5,11.0,,,92.333,12.0,,,
中山,1,4,グレコ,91.833,12.0,,,88.667,16.0,,,
中山,1,5,アンスリウムリリー,97.667,7.0,97.625,10.0,109.833,2.0,305.125,101.708,4.0
中山,1,6,パラサイコロジー,98.5,5.0,109.2,5.0,94.333,10.0,302.033,100.678,6.0
中山,1,7,ラヴィーズドリーム,,,80.8,14.0,90.5,15.0,,,
中山,1,8,キタノロワーズ,86.0,13.0,87.333,12.0,98.0,8.0,271.33299999999997,90.444,11.0
中山,1,9,コットンフラワー,98.667,4.0,87.333,12.0,98.75,6.0,284.75,94.917,10.0
中山,1,10,ハクシンマルペンサ,95.667,9.0,101.833,7.0,91.667,13.0,289.16700000000003,96.389,9.0
中山,1,11,サトミノマリア,100.667,3.0,99.375,9.0,98.0,8.0,298.04200000000003,99.347,7.0
中山,1,12,タブロー,95.167,10.0,104.333,6.0,93.167,11.0,292.66700000000003,97.556,8.0
中山,1,13,アサクサグレース,98.167,6.0,113.0,2.0,104.667,5.0,315.834,105.278,2.0
中山,1,14,シスター,101.5,1.0,116.5,1.0,90.833,14.0,308.83299999999997,102.944,3.0
中山,1,15,レトロブーム,,,110.833,3.0,104.75,4.0,,,
中山,1,16,ミートザターゲット,96.167,8.0,110.0,4.0,118.333,1.0,324.5,108.167,1.0
中山,2,1,ニシノブレイゼスト,94.333,8.0,96.833,9.0,106.375,2.0,297.541,99.18,8.0
中山,2,2,アステルリヴェール,103.167,3.0,98.75,7.0,103.167,3.0,305.084,101.695,3.0
中山,2,3,バイオマックス,109.0,2.0,99.75,6.0,94.5,8.0,303.25,101.083,4.0
中山,2,4,メイショウコウベ,98.5,6.0,94.5,10.0,98.5,6.0,291.5,97.167,9.0
中山,2,5,タキノボリ,100.667,4.0,112.2,2.0,92.75,9.0,305.617,101.872,2.0
中山,2,6,スパーブケン,98.667,5.0,,,102.125,4.0,,,
中山,2,7,トレインザマインド,92.5,11.0,92.0,11.0,98.375,7.0,282.875,94.292,10.0
中山,2,8,セレブウマザンマイ,94.0,9.0,104.143,3.0,100.625,5.0,298.76800000000003,99.589,7.0
中山,2,9,フォルスマジック,,,100.5,5.0,92.667,10.0,,,
中山,2,10,ミステンザン,95.833,7.0,103.5,4.0,109.333,1.0,308.666,102.889,1.0
中山,2,11,アスコットロマン,93.0,10.0,120.571,1.0,88.167,12.0,301.738,100.579,5.0
中山,2,12,ピコシー,109.5,1.0,98.5,8.0,90.833,11.0,298.83299999999997,99.611,6.0
中山,3,1,オイセサン,95.667,12.0,95.875,9.0,98.0,4.0,289.54200000000003,96.514,7.0
中山,3,2,キープサインオン,108.667,2.0,93.0,11.0,98.0,4.0,299.66700000000003,99.889,5.0
中山,3,3,アイアンオバーカム,91.833,15.0,89.0,14.0,82.667,15.0,263.5,87.833,15.0
中山,3,4,ポッドベル,96.0,11.0,109.2,3.0,97.5,8.0,302.7,100.9,4.0
