場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
札幌,7,8,ブラックバラード,102.0,5.0,105.667,3.0,115.286,1.0,322.953,107.651,1.0
札幌,7,9,スペシャルバニー,105.2,3.0,99.5,6.0,91.333,10.0,296.033,98.678,6.0
札幌,7,10,シンゼンカガ,97.0,9.0,93.167,9.0,100.167,5.0,290.334,96.778,8.0
札幌,8,1,グレイスフルマーチ,106.2,2.0,106.333,2.0,104.167,5.0,316.70000000000005,105.567,1.0
札幌,8,2,ピリカサンライズ,95.0,8.0,96.286,8.0,104.333,4.0,295.619,98.54,6.0
札幌,8,3,タマモジャスミン,,,105.4,4.0,103.143,6.0,,,
札幌,8,4,スノーホルンロード,,,98.5,6.0,110.167,1.0,,,
札幌,8,5,スパークインザアイ,101.6,4.0,97.571,7.0,104.667,3.0,303.83799999999997,101.279,4.0
札幌,8,6,シーリュウシー,103.6,3.0,104.857,5.0,101.0,8.0,309.457,103.152,2.0
札幌,8,7,ニシノブレイゼスト,100.6,6.0,93.857,10.0,105.286,2.0,299.743,99.914,5.0
札幌,8,8,リアライズカミオン,,,106.286,3.0,102.0,7.0,,,
札幌,8,9,ファイヤーウィップ,111.2,1.0,80.667,11.0,98.714,9.0,290.581,96.86,7.0
札幌,8,10,ララエキリーブル,100.2,7.0,95.667,9.0,85.167,11.0,281.034,93.678,8.0
札幌,8,11,ハイケンス,101.0,5.0,107.571,1.0,96.429,10.0,305.0,101.667,3.0
札幌,9,1,テリオスルル,104.0,3.0,88.6,8.0,97.667,6.0,290.267,96.756,4.0
札幌,9,2,クインズスピカ,,,100.167,5.0,85.833,10.0,,,
札幌,9,3,マジカルシャイン,97.0,6.0,,,99.857,3.0,,,
札幌,9,4,テイクイットオール,85.0,7.0,102.5,4.0,112.286,1.0,299.786,99.929,3.0
札幌,9,5,アルマロクザン,110.6,1.0,105.333,3.0,90.667,8.0,306.6,102.2,2.0
札幌,9,6,パッシングシャワー,97.25,5.0,89.4,7.0,99.167,4.0,285.817,95.272,5.0
札幌,9,7,ドランクマン,,,97.5,6.0,97.833,5.0,,,
札幌,9,8,スピニングマーリン,105.8,2.0,,,88.333,9.0,,,
札幌,9,9,ルシード,103.4,4.0,108.286,2.0,97.667,6.0,309.353,103.118,1.0
札幌,9,10,ジャスパーディビネ,,,118.0,1.0,101.143,2.0,,,
札幌,10,1,ウインルピナス,110.0,1.0,99.5,9.0,92.143,10.0,301.64300000000003,100.548,7.0
札幌,10,2,サクソンジェンヌ,102.0,9.0,114.167,1.0,98.0,8.0,314.16700000000003,104.722,3.0
札幌,10,3,レッセパッセ,105.2,5.0,105.667,3.0,111.714,1.0,322.581,107.527,1.0
札幌,10,4,ウォータークラーク,97.0,12.0,,,91.286,12.0,,,
札幌,10,5,ルクスジニア,101.2,11.0,103.0,7.0,91.429,11.0,295.629,98.543,9.0
札幌,10,6,マイネルバーテクス,101.4,10.0,93.5,12.0,101.286,7.0,296.18600000000004,98.729,8.0
札幌,10,7,アラタマフェーヴル,103.2,8.0,105.833,2.0,101.571,6.0,310.60400000000004,103.535,4.0
札幌,10,8,ピンクジン,108.6,2.0,105.167,4.0,95.5,9.0,309.267,103.089,5.0
札幌,10,9,ジェットマグナム,107.6,4.0,82.286,13.0,89.143,13.0,279.029,93.01,10.0
札幌,10,10,シャイニースイフト,,,105.167,4.0,106.0,3.0,,,
札幌,10,11,マルカオペラ,103.4,7.0,101.667,8.0,101.667,5.0,306.73400000000004,102.245,6.0
札幌,10,12,ビジューブリランテ,103.8,6.0,98.333,10.0,,,,,
札幌,10,13,リラボニート,108.0,3.0,105.0,6.0,105.286,4.0,318.286,106.095,2.0
札幌,10,14,ロードマンハイム,,,98.167,11.0,106.333,2.0,,,
札幌,11,1,サトノクローク,102.0,8.0,94.8,15.0,99.833,11.0,296.63300000000004,98.878,10.0
札幌,11,2,エラトー,,,108.857,2.0,109.0,2.0,,,
札幌,11,3,ガジュノリ,107.6,2.0,103.286,8.0,100.5,9.0,311.38599999999997,103.795,3.0
札幌,11,4,ハニーコム,110.0,1.0,97.5,11.0,101.167,7.0,308.66700000000003,102.889,6.0
札幌,11,5,ソリダリティ,105.2,4.0,95.143,14.0,109.0,2.0,309.343,103.114,4.0
札幌,11,6,ショーモン,107.2,3.0,99.5,9.0,,,,,
札幌,11,7,テリオスララ,103.2,7.0,124.0,1.0,96.143,12.0,323.34299999999996,107.781,1.0
札幌,11,8,ナムラフッカー,97.0,12.0,97.4,12.0,101.0,8.0,295.4,98.467,11.0
札幌,11,9,アスクオンディープ,87.2,14.0,96.333,13.0,,,,,
札幌,11,10,ラーンザロープス,103.4,6.0,104.857,6.0,113.333,1.0,321.59000000000003,107.197,2.0
札幌,11,11,アマイ,86.6,15.0,105.143,3.0,94.857,13.0,286.6,95.533,12.0
札幌,11,12,テーオーダグラス,101.4,9.0,99.143,10.0,106.333,5.0,306.876,102.292,7.0
札幌,11,13,エープラス,97.2,11.0,105.143,3.0,102.143,6.0,304.486,101.495,8.0
札幌,11,14,フェステスバント,103.8,5.0,105.143,3.0,99.857,10.0,308.79999999999995,102.933,5.0
札幌,11,15,クレバーテースト,94.8,13.0,104.571,7.0,,,,,
札幌,11,16,フェミナフォルテ,99.6,10.0,91.833,16.0,107.0,4.0,298.433,99.478,9.0
札幌,12,1,ベルギューン,,,89.0,14.0,105.714,3.0,,,
札幌,12,2,グレイスオブゴッド,100.2,10.0,114.667,2.0,85.0,14.0,299.867,99.956,13.0
札幌,12,3,アンブロジアーナ,99.0,11.0,103.0,8.0,104.833,4.0,306.83299999999997,102.278,8.0
札幌,12,4,オールマキシマム,93.25,13.0,102.167,9.0,110.5,2.0,305.91700000000003,101.972,9.0
札幌,12,5,メイショウリリー,116.8,1.0,100.286,11.0,97.667,13.0,314.75300000000004,104.918,4.0
札幌,12,6,リアルクィーン,101.0,8.0,104.0,6.0,104.0,6.0,309.0,103.0,7.0
札幌,12,7,カプラローラ,108.6,3.0,108.0,5.0,100.167,9.0,316.767,105.589,3.0
札幌,12,8,マフィン,101.6,7.0,100.857,10.0,102.667,8.0,305.124,101.708,10.0
札幌,12,9,メイショウタムシバ,100.6,9.0,111.333,4.0,100.0,11.0,311.933,103.978,6.0
札幌,12,10,サツキノジョウ,106.2,4.0,94.5,12.0,100.167,9.0,300.86699999999996,100.289,12.0
札幌,12,11,スマートケープ,103.4,6.0,112.333,3.0,104.667,5.0,320.4,106.8,2.0
札幌,12,12,ヤマニンバロネス,98.0,12.0,116.0,1.0,113.286,1.0,327.286,109.095,1.0
札幌,12,13,ミレニアムヒロイン,111.2,2.0,103.333,7.0,100.0,11.0,314.533,104.844,5.0
札幌,12,14,クォーツァイト,106.0,5.0,94.5,12.0,103.0,7.0,303.5,101.167,11.0
新潟,1,1,ブライテストドーン,91.2,8.0,97.167,6.0,104.286,3.0,292.653,97.551,6.0
新潟,1,2,シュガーコルト,77.2,12.0,93.714,8.0,200.25,1.0,371.164,123.721,1.0
新潟,1,3,ボルタドマール,87.6,9.0,92.429,9.0,98.833,5.0,278.86199999999997,92.954,9.0
新潟,1,4,ダノンロッキー,75.2,13.0,109.571,2.0,97.857,8.0,282.62800000000004,94.209,8.0
新潟,1,5,マグナレガリア,84.4,10.0,88.667,12.0,99.667,4.0,272.73400000000004,90.911,10.0
新潟,1,6,ヴラディア,94.2,7.0,105.857,3.0,98.5,7.0,298.557,99.519,5.0
新潟,1,7,コスモゴレアドール,135.0,1.0,97.857,5.0,80.167,13.0,313.024,104.341,3.0
新潟,1,8,リーゼントジャンボ,70.4,14.0,98.571,4.0,86.5,12.0,255.471,85.157,11.0
新潟,1,9,アメリカンピース,105.2,5.0,90.714,10.0,,,,,
新潟,1,10,コガクボウ,124.2,2.0,,,93.714,11.0,,,
新潟,1,11,ホウオウエクレール,101.0,6.0,94.714,7.0,96.167,10.0,291.881,97.294,7.0
新潟,1,12,オーバーザドリーム,80.0,11.0,,,111.333,2.0,,,
新潟,1,13,ザロック,116.2,4.0,89.143,11.0,98.833,5.0,304.17600000000004,101.392,4.0
新潟,1,14,ロードプレイヤー,117.75,3.0,121.5,1.0,97.833,9.0,337.08299999999997,112.361,2.0
新潟,2,1,サクラコーラル,96.8,9.0,86.714,11.0,92.0,12.0,275.514,91.838,13.0
新潟,2,2,ザタイムズ,102.4,2.0,86.4,13.0,99.667,9.0,288.467,96.156,10.0
新潟,2,3,レベチアミーゴ,,,93.857,6.0,107.5,5.0,,,
新潟,2,4,トンヤイビーン,96.2,11.0,92.0,10.0,103.429,7.0,291.629,97.21,6.0
新潟,2,5,アバレリュウ,96.6,10.0,98.857,5.0,110.0,2.0,305.457,101.819,2.0
新潟,2,6,ヴァルトバーデン,89.8,13.0,86.333,14.0,100.5,8.0,276.633,92.211,12.0
新潟,2,7,ファリードゥーン,101.2,5.0,,,109.0,3.0,,,
新潟,2,8,ミッキーサンズ,95.8,12.0,93.0,8.0,98.857,10.0,287.65700000000004,95.886,11.0
新潟,2,9,ガルガファルム,101.4,4.0,105.5,2.0,107.0,6.0,313.9,104.633,1.0
新潟,2,10,トキノカンピオーネ,98.2,6.0,101.167,3.0,89.167,14.0,288.534,96.178,9.0
新潟,2,11,レッドシュトラール,97.8,8.0,100.714,4.0,95.333,11.0,293.847,97.949,5.0
新潟,2,12,フラッシュタイム,111.6,1.0,86.429,12.0,91.833,13.0,289.86199999999997,96.621,8.0
新潟,2,13,センジュコスモス,89.2,14.0,115.857,1.0,86.167,15.0,291.22400000000005,97.075,7.0
新潟,2,14,グールマン,102.0,3.0,93.167,7.0,109.0,3.0,304.16700000000003,101.389,3.0
新潟,2,15,オンザバサラ,98.0,7.0,92.714,9.0,111.667,1.0,302.381,100.794,4.0
新潟,3,1,シーキングザバース,,,94.167,5.0,73.333,11.0,,,
新潟,3,2,マイントップスター,88.6,8.0,79.571,9.0,65.833,12.0,234.004,78.001,8.0
新潟,3,3,フレンドモナコ,92.2,4.0,94.143,6.0,77.5,10.0,263.843,87.948,6.0
新潟,3,4,プリティーミズホ,100.2,2.0,134.857,1.0,95.333,3.0,330.39,110.13,1.0
新潟,3,5,シンデレラリバティ,71.6,10.0,104.857,2.0,79.167,9.0,255.624,85.208,7.0
新潟,3,6,イイクニパッション,91.2,5.0,94.0,8.0,105.833,1.0,291.033,97.011,3.0
新潟,3,7,ミルトハッピー,113.2,1.0,104.714,3.0,92.833,4.0,310.74699999999996,103.582,2.0
新潟,3,8,トコトコリズム,90.2,7.0,,,91.667,5.0,,,
新潟,3,9,メープルタフィー,70.6,11.0,,,87.667,7.0,,,
新潟,3,10,メーテルリンク,80.2,9.0,102.143,4.0,105.833,1.0,288.17600000000004,96.059,4.0
新潟,3,11,ミスエベレスト,91.0,6.0,,,88.0,6.0,,,
新潟,3,12,エレクトロン,99.8,3.0,94.143,6.0,87.667,7.0,281.61,93.87,5.0
新潟,4,1,マテンロウストーム,99.8,3.0,102.5,4.0,101.667,7.0,303.967,101.322,7.0
新潟,4,2,ルミノヴァンクール,111.8,1.0,100.833,6.0,99.833,8.0,312.466,104.155,1.0
新潟,4,3,パレスノハレブタイ,105.2,2.0,100.833,6.0,94.0,12.0,300.033,100.011,8.0
新潟,4,4,パントルナイーフ,98.6,6.0,103.833,1.0,105.5,4.0,307.933,102.644,3.0
新潟,4,5,アートバーゼル,97.4,7.0,103.0,3.0,90.5,13.0,290.9,96.967,10.0
新潟,4,6,ジーティーソレイユ,97.0,8.0,99.5,8.0,111.667,1.0,308.16700000000003,102.722,2.0
新潟,4,7,ハクシンスマイル,58.4,13.0,97.6,12.0,98.333,9.0,254.333,84.778,12.0
新潟,4,8,マイネルシュラハト,94.0,11.0,,,98.0,10.0,,,
新潟,4,9,フォルナックス,97.0,8.0,99.5,8.0,109.167,2.0,305.66700000000003,101.889,6.0
新潟,4,10,アンリミテッド,97.0,8.0,103.833,1.0,106.5,3.0,307.33299999999997,102.444,4.0
新潟,4,11,チャームドウイング,99.0,5.0,98.5,10.0,102.333,6.0,299.83299999999997,99.944,9.0
新潟,4,12,ステラデラセーラ,99.4,4.0,102.5,4.0,104.0,5.0,305.9,101.967,5.0
新潟,4,13,セキテイリノ,81.4,12.0,98.167,11.0,97.333,11.0,276.9,92.3,11.0
新潟,5,1,ラヴィーズドリーム,,,64.833,14.0,86.167,13.0,,,
新潟,5,2,ガールネクストドア,97.0,7.0,102.143,7.0,82.333,14.0,281.476,93.825,12.0
新潟,5,3,ベルツリー,71.4,14.0,100.571,9.0,74.5,15.0,246.471,82.157,13.0
新潟,5,4,サンパギータチャン,92.8,9.0,106.286,4.0,99.0,9.0,298.086,99.362,4.0
新潟,5,5,ルージュミネルバ,104.8,2.0,99.857,10.0,89.5,11.0,294.157,98.052,8.0
新潟,5,6,エファルジェント,112.8,1.0,,,89.167,12.0,,,
新潟,5,7,シンフォニーシーズ,102.4,3.0,98.286,11.0,103.167,4.0,303.853,101.284,3.0
新潟,5,8,アミラジオネ,78.8,13.0,107.857,2.0,99.5,7.0,286.157,95.386,11.0
新潟,5,9,ジュリスタ,97.2,6.0,133.833,1.0,107.286,3.0,338.319,112.773,1.0
新潟,5,10,インレット,102.4,3.0,107.286,3.0,112.571,1.0,322.257,107.419,2.0
新潟,5,11,フクチャンサクラ,101.2,5.0,96.0,12.0,100.714,5.0,297.914,99.305,5.0
新潟,5,12,コオリナラグーン,91.8,10.0,100.714,8.0,100.167,6.0,292.68100000000004,97.56,10.0
新潟,5,13,フランシナテソーロ,89.6,12.0,106.0,5.0,99.167,8.0,294.767,98.256,7.0
新潟,5,14,マオノクラッシュ,95.2,8.0,104.0,6.0,96.667,10.0,295.86699999999996,98.622,6.0
新潟,5,15,トレジャーハウス,90.4,11.0,94.167,13.0,108.143,2.0,292.71000000000004,97.57,9.0
新潟,6,1,ダノンセンチュリー,98.2,8.0,106.833,1.0,93.286,12.0,298.319,99.44,5.0
新潟,6,2,レッドロスタム,98.2,8.0,101.167,4.0,92.0,13.0,291.367,97.122,8.0
新潟,6,3,カーラデマドレ,101.4,6.0,103.286,3.0,96.0,9.0,300.68600000000004,100.229,4.0
新潟,6,4,カザンラク,97.0,12.0,96.714,7.0,100.167,6.0,293.881,97.96,6.0
新潟,6,5,アンパドゥ,99.6,7.0,92.167,11.0,101.714,5.0,293.481,97.827,7.0
新潟,6,6,ダイユウハミルトン,109.2,2.0,98.571,5.0,93.857,10.0,301.62800000000004,100.543,3.0
新潟,6,7,グラスビジョン,89.8,14.0,,,93.5,11.0,,,
新潟,6,8,クイーンズワーフ,97.8,10.0,89.333,12.0,97.5,8.0,284.633,94.878,10.0
新潟,6,9,ソニックライン,103.0,5.0,98.5,6.0,,,,,
新潟,6,10,フェンスブレイカー,105.0,3.0,94.857,8.0,102.286,4.0,302.14300000000003,100.714,2.0
新潟,6,11,ダガーリング,90.0,13.0,104.667,2.0,88.167,14.0,282.834,94.278,11.0
新潟,6,12,テンミラクルスター,104.6,4.0,94.667,9.0,109.0,1.0,308.267,102.756,1.0
新潟,6,13,シャンクス,110.4,1.0,,,104.667,3.0,,,
新潟,6,14,ドリーミングアップ,97.4,11.0,94.167,10.0,98.833,7.0,290.4,96.8,9.0
新潟,6,15,ハードワーカー,83.2,15.0,,,106.333,2.0,,,
新潟,7,1,オレデイイノカ,87.8,14.0,,,95.667,14.0,,,
新潟,7,2,メテオールライト,96.4,12.0,95.667,13.0,96.143,13.0,288.21000000000004,96.07,13.0
新潟,7,3,ウィンドフォール,98.2,9.0,103.0,5.0,102.429,6.0,303.629,101.21,6.0
新潟,7,4,クレメダンジュ,97.2,11.0,113.5,1.0,95.571,15.0,306.27099999999996,102.09,4.0
新潟,7,5,フジマサテイオー,82.4,15.0,102.0,6.0,99.571,10.0,283.971,94.657,14.0
新潟,7,6,サノノエスポ,100.6,4.0,103.286,4.0,102.5,5.0,306.38599999999997,102.129,3.0
新潟,7,7,ユアフラッシュ,102.6,2.0,99.714,9.0,100.857,7.0,303.171,101.057,7.0
新潟,7,8,フルオール,102.6,2.0,100.429,7.0,98.5,11.0,301.529,100.51,9.0
新潟,7,9,ジャスパーグレイト,97.6,10.0,92.667,14.0,106.286,2.0,296.553,98.851,11.0
新潟,7,10,エンセリオ,100.4,5.0,104.714,2.0,100.0,9.0,305.11400000000003,101.705,5.0
新潟,7,11,ゴールドアローン,108.8,1.0,104.714,2.0,97.667,12.0,311.18100000000004,103.727,1.0
新潟,7,12,デコラシオン,99.6,7.0,99.429,10.0,108.667,1.0,307.696,102.565,2.0
新潟,7,13,タクシンイメル,95.4,13.0,100.167,8.0,102.833,4.0,298.4,99.467,10.0
新潟,7,14,シェットランド,98.4,8.0,96.167,12.0,100.143,8.0,294.71000000000004,98.237,12.0
新潟,7,15,サトノアイオライト,99.8,6.0,97.167,11.0,104.571,3.0,301.538,100.513,8.0
新潟,8,1,ウィンターダフネ,102.6,2.0,97.143,8.0,91.714,10.0,291.457,97.152,9.0
新潟,8,2,ヴァナルガンド,99.6,7.0,,,105.571,2.0,,,
新潟,8,3,ビターゼノビア,101.8,3.0,102.0,5.0,96.667,8.0,300.467,100.156,3.0
新潟,8,4,ピクシレーション,108.8,1.0,95.429,9.0,106.833,1.0,311.062,103.687,1.0
新潟,8,5,アトラクティーボ,97.2,9.0,102.714,4.0,90.143,11.0,290.057,96.686,10.0
新潟,8,6,インペリアルライン,98.2,8.0,94.571,11.0,102.5,4.0,295.271,98.424,5.0
新潟,8,7,ユイノマチブセ,93.2,10.0,109.857,2.0,102.857,3.0,305.914,101.971,2.0
新潟,8,8,ヴァルドルチャ,100.6,4.0,99.333,7.0,95.0,9.0,294.933,98.311,6.0
新潟,8,9,キャネル,92.2,11.0,104.667,3.0,97.167,7.0,294.034,98.011,7.0
新潟,8,10,マーシヴィガラス,82.4,12.0,123.5,1.0,65.667,12.0,271.567,90.522,11.0
新潟,8,11,プライベートアイズ,100.4,5.0,102.0,5.0,97.667,6.0,300.067,100.022,4.0
新潟,8,12,アルファヒディ,99.8,6.0,95.429,9.0,98.143,5.0,293.37199999999996,97.791,8.0
新潟,9,1,エンデュミオン,75.6,8.0,100.143,2.0,113.667,1.0,289.40999999999997,96.47,4.0
新潟,9,2,ブラビオ,85.4,6.0,98.857,3.0,78.143,9.0,262.4,87.467,9.0
新潟,9,3,サルサロッサ,88.0,4.0,101.429,1.0,104.333,4.0,293.762,97.921,3.0
新潟,9,4,ウインチェレステ,86.8,5.0,93.857,4.0,88.857,8.0,269.514,89.838,8.0
新潟,9,5,ブリエヴェール,126.5,1.0,90.857,7.0,101.5,6.0,318.85699999999997,106.286,1.0
新潟,9,6,ビップランバン,72.4,9.0,90.857,7.0,111.857,2.0,275.11400000000003,91.705,7.0
新潟,9,7,プラチナドリーム,116.0,2.0,91.143,6.0,98.143,7.0,305.286,101.762,2.0
新潟,9,8,モントライゼ,79.8,7.0,92.571,5.0,111.5,3.0,283.871,94.624,5.0
新潟,9,9,トゥラッタッタ,90.2,3.0,90.571,9.0,102.0,5.0,282.771,94.257,6.0
新潟,10,1,リヤンドゥミラクル,98.4,9.0,97.857,11.0,99.0,6.0,295.257,98.419,8.0
新潟,10,2,プロスペクトパーク,100.4,6.0,105.0,4.0,95.333,11.0,300.733,100.244,5.0
新潟,10,3,プルシャプラ,103.2,2.0,100.286,7.0,109.5,1.0,312.986,104.329,2.0
新潟,10,4,カージオイド,98.2,10.0,98.143,9.0,96.833,9.0,293.17600000000004,97.725,9.0
新潟,10,5,メルシージュテーム,99.8,7.0,106.571,2.0,94.571,13.0,300.942,100.314,4.0
新潟,10,6,ファリーザ,101.8,4.0,101.286,5.0,97.333,8.0,300.419,100.14,6.0
新潟,10,7,ブルーゴールド,95.4,12.0,155.143,1.0,102.833,2.0,353.376,117.792,1.0
新潟,10,8,アンクエンチャブル,99.4,8.0,98.143,9.0,95.0,12.0,292.543,97.514,10.0
新潟,10,9,ノーブルアクト,73.2,13.0,100.571,6.0,98.333,7.0,272.10400000000004,90.701,12.0
新潟,10,10,カゼノタカトシ,97.6,11.0,99.429,8.0,101.429,3.0,298.45799999999997,99.486,7.0
新潟,10,11,ヴィーデ,102.6,3.0,73.333,12.0,99.667,5.0,275.6,91.867,11.0
新潟,10,12,トウタツ,100.6,5.0,106.571,2.0,100.571,4.0,307.74199999999996,102.581,3.0
