場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,リザンテラ,95.5,12.0,103.0,7.0,101.0,4.0,299.5,99.833,9.0
中山,1,2,アイガー,95.833,11.0,115.333,1.0,96.5,8.0,307.666,102.555,5.0
中山,1,3,キープオントップ,109.0,2.0,99.0,10.0,100.333,6.0,308.33299999999997,102.778,3.0
中山,1,4,フジレイメイ,98.667,10.0,115.333,1.0,94.167,11.0,308.16700000000003,102.722,4.0
中山,1,5,エポカリーナ,100.667,6.0,,,76.0,16.0,,,
中山,1,6,グラスビジョン,98.833,9.0,,,90.833,13.0,,,
中山,1,7,カイトヴィント,94.167,13.0,112.2,3.0,96.5,8.0,302.867,100.956,7.0
中山,1,8,アルデツヨシ,93.0,14.0,92.0,12.0,109.125,2.0,294.125,98.042,10.0
中山,1,9,ロジアヴァンセ,105.5,4.0,,,94.333,10.0,,,
中山,1,10,ドリームパンジャ,104.833,5.0,90.429,13.0,105.875,3.0,301.137,100.379,8.0
中山,1,11,シップウジョー,99.833,8.0,99.75,8.0,93.75,12.0,293.33299999999997,97.778,11.0
中山,1,12,カフェノーチェ,100.667,6.0,106.143,4.0,100.667,5.0,307.477,102.492,6.0
中山,1,13,ミスターロスカボス,,,97.167,11.0,89.5,15.0,,,
中山,1,14,チェインズモーカー,106.333,3.0,103.833,6.0,127.0,1.0,337.166,112.389,1.0
中山,1,15,ブラザービート,92.5,15.0,99.75,8.0,90.833,13.0,283.08299999999997,94.361,12.0
中山,1,16,ミヤグリフォン,109.167,1.0,104.833,5.0,100.0,7.0,314.0,104.667,2.0
中山,2,1,スマートアシェル,100.667,7.0,98.333,8.0,98.833,9.0,297.83299999999997,99.278,7.0
中山,2,2,サヨノスピークロウ,110.167,1.0,91.2,11.0,107.125,3.0,308.492,102.831,3.0
中山,2,3,キーベスト,,,86.75,12.0,96.5,12.0,,,
中山,2,4,ジルクン,95.667,11.0,102.125,6.0,109.833,1.0,307.625,102.542,4.0
中山,2,5,タッカーバリアント,97.833,9.0,110.0,3.0,98.333,10.0,306.166,102.055,5.0
中山,2,6,カウンターセブン,99.167,8.0,92.625,10.0,73.667,16.0,265.459,88.486,13.0
中山,2,7,チュラット,94.833,13.0,101.625,7.0,101.167,8.0,297.625,99.208,8.0
中山,2,8,コーシューパンジャ,101.5,6.0,81.857,14.0,93.375,14.0,276.73199999999997,92.244,12.0
中山,2,9,ナックオリオン,104.333,5.0,79.8,15.0,102.5,5.0,286.633,95.544,10.0
中山,2,10,タッチザシーリング,104.667,4.0,84.5,13.0,92.333,15.0,281.5,93.833,11.0
中山,2,11,イデアニポーテ,104.833,3.0,121.8,2.0,94.375,13.0,321.008,107.003,1.0
中山,2,12,アンエクスプロード,96.0,10.0,104.125,5.0,105.667,4.0,305.79200000000003,101.931,6.0
中山,2,13,ミンナデガンバル,91.833,14.0,96.5,9.0,102.167,7.0,290.5,96.833,9.0
中山,2,14,ニシノカクテル,106.833,2.0,,,102.333,6.0,,,
中山,2,15,ゴールドリッカ,,,124.875,1.0,98.0,11.0,,,
中山,2,16,サマースイートピー,95.167,12.0,109.2,4.0,107.167,2.0,311.534,103.845,2.0
中山,3,1,ヒロノビックバン,94.167,12.0,107.0,3.0,94.0,10.0,295.16700000000003,98.389,9.0
中山,3,2,オンクラウドナイン,103.333,3.0,114.667,1.0,109.333,1.0,327.33299999999997,109.111,1.0
中山,3,3,カズナリ,109.0,2.0,103.667,5.0,99.333,7.0,312.0,104.0,2.0
中山,3,4,ノイシュタット,99.5,7.0,99.875,10.0,105.167,3.0,304.54200000000003,101.514,3.0
中山,3,5,カゼニナッテル,95.5,11.0,,,101.0,4.0,,,
中山,3,6,ロジジェンス,92.5,13.0,104.25,4.0,100.667,5.0,297.41700000000003,99.139,7.0
中山,3,7,ライジンシチー,,,113.25,2.0,98.167,8.0,,,
中山,3,8,リアライズハロック,98.5,8.0,,,106.625,2.0,,,
中山,3,9,サンマルストロング,97.5,9.0,96.167,12.0,76.0,13.0,269.66700000000003,89.889,10.0
中山,3,10,ゲンパチルーナ,99.833,6.0,101.0,9.0,100.333,6.0,301.166,100.389,5.0
中山,3,11,デアマトローナ,100.667,4.0,103.667,5.0,92.375,12.0,296.709,98.903,8.0
中山,3,12,トラストギャロップ,100.333,5.0,103.5,7.0,97.0,9.0,300.83299999999997,100.278,6.0
中山,3,13,ハルノート,109.167,1.0,99.0,11.0,93.625,11.0,301.79200000000003,100.597,4.0
中山,3,14,メモリアカフェ,97.333,10.0,102.429,8.0,,,,,
中山,4,1,ノアフェイス,198.5,1.0,105.0,3.0,95.5,8.0,399.0,133.0,1.0
中山,4,2,ポリトナリティー,110.5,3.0,123.0,1.0,101.5,6.0,335.0,111.667,2.0
中山,4,3,コスモゴレアドール,88.0,8.0,99.0,7.0,75.5,13.0,262.5,87.5,11.0
中山,4,4,ガンダルフ,85.5,9.0,98.5,9.0,90.0,10.0,274.0,91.333,10.0
中山,4,5,イチリュウオー,74.5,14.0,84.5,13.0,88.5,11.0,247.5,82.5,13.0
中山,4,6,フェーングロッテン,77.5,13.0,107.0,2.0,107.0,4.0,291.5,97.167,8.0
中山,4,7,ワタシダケドナニカ,83.0,11.0,91.5,12.0,87.5,12.0,262.0,87.333,12.0
中山,4,8,ネイチャーシップ,96.0,6.0,99.0,7.0,112.5,2.0,307.5,102.5,4.0
中山,4,9,グラヴィテ,110.0,4.0,74.5,14.0,50.0,14.0,234.5,78.167,14.0
中山,4,10,タイセイエピソード,113.5,2.0,93.5,10.0,113.0,1.0,320.0,106.667,3.0
中山,4,11,マルベリーシチー,93.5,7.0,93.5,10.0,100.5,7.0,287.5,95.833,9.0
中山,4,12,ドライブアローカス,83.5,10.0,101.0,6.0,109.5,3.0,294.0,98.0,6.0
中山,4,13,グランサバナ,105.5,5.0,103.5,5.0,94.5,9.0,303.5,101.167,5.0
中山,4,14,セファーラジエル,83.0,11.0,104.0,4.0,107.0,4.0,294.0,98.0,6.0
中山,5,1,アルガムベイ,102.0,6.0,98.0,7.0,102.571,5.0,302.571,100.857,2.0
中山,5,2,ファンタイムギフト,101.8,7.0,103.571,1.0,92.0,12.0,297.371,99.124,5.0
中山,5,3,キャナルクルーズ,99.6,9.0,98.5,5.0,97.333,9.0,295.433,98.478,8.0
