場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
札幌,1,1,ライトアズフェザー,102.833,7.0,82.375,9.0,94.833,5.0,280.041,93.347,6.0
札幌,1,2,ヨッシーリオ,93.5,10.0,117.5,2.0,112.333,1.0,323.33299999999997,107.778,1.0
札幌,1,3,モズプリフォール,84.667,12.0,133.25,1.0,102.0,4.0,319.91700000000003,106.639,2.0
札幌,1,4,ブライトフレア,106.5,4.0,,,,,,,
札幌,1,5,マルモリラピダス,102.667,8.0,91.125,7.0,82.5,8.0,276.29200000000003,92.097,9.0
札幌,1,6,スカイピア,100.6,9.0,,,,,,,
札幌,1,7,コマチチャン,114.667,2.0,104.375,3.0,58.5,10.0,277.54200000000003,92.514,8.0
札幌,1,8,サザンテイオー,115.8,1.0,97.5,5.0,90.333,6.0,303.63300000000004,101.211,4.0
札幌,1,9,ケイベエ,93.167,11.0,95.5,6.0,109.0,2.0,297.66700000000003,99.222,5.0
札幌,1,10,ストームサンダー,105.333,5.0,88.5,8.0,84.0,7.0,277.83299999999997,92.611,7.0
札幌,1,11,ルーセントムーン,106.833,3.0,,,64.167,9.0,,,
札幌,1,12,アニマレイ,104.667,6.0,98.875,4.0,109.0,2.0,312.54200000000003,104.181,3.0
札幌,2,1,キャットテイル,109.333,1.0,107.75,2.0,98.5,7.0,315.58299999999997,105.194,3.0
札幌,2,2,キタノホウセキ,94.833,12.0,90.333,14.0,104.167,5.0,289.33299999999997,96.444,10.0
札幌,2,3,アルマヴィーナス,98.833,8.0,100.375,7.0,93.333,11.0,292.541,97.514,9.0
札幌,2,4,グランシャット,96.167,11.0,129.429,1.0,90.833,13.0,316.429,105.476,2.0
札幌,2,5,ミサビスケッツ,96.833,10.0,97.5,8.0,76.625,14.0,270.95799999999997,90.319,13.0
札幌,2,6,クインズマカロン,107.833,3.0,97.5,8.0,105.667,4.0,311.0,103.667,4.0
札幌,2,7,ネトル,87.833,13.0,102.833,6.0,94.333,10.0,284.999,95.0,11.0
札幌,2,8,ダノンブロッサム,106.5,5.0,97.5,8.0,91.625,12.0,295.625,98.542,8.0
札幌,2,9,アンタンシオン,107.167,4.0,93.0,12.0,109.125,3.0,309.29200000000003,103.097,6.0
札幌,2,10,ユウメモリー,108.5,2.0,106.125,3.0,95.25,8.0,309.875,103.292,5.0
札幌,2,11,ミートザターゲット,106.333,6.0,104.625,5.0,135.833,1.0,346.791,115.597,1.0
札幌,2,12,アウスラフラッグ,97.0,9.0,92.625,13.0,95.167,9.0,284.79200000000003,94.931,12.0
札幌,2,13,コスモトロイメル,103.667,7.0,105.667,4.0,98.667,6.0,308.001,102.667,7.0
