場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
函館,1,1,ヘクセンハウス,104.0,5.0,110.5,1.0,99.333,7.0,313.83299999999997,104.611,5.0
函館,1,2,ダイヤテソーロ,99.5,8.0,109.143,3.0,110.667,1.0,319.31,106.437,2.0
函館,1,3,ムーンリットアイル,105.0,3.0,106.429,4.0,105.833,3.0,317.262,105.754,3.0
函館,1,4,アニマレイ,106.2,2.0,100.333,7.0,105.167,4.0,311.70000000000005,103.9,6.0
函館,1,5,シーグルロス,89.8,12.0,,,98.833,8.0,,,
函館,1,6,マルモリラピダス,104.2,4.0,93.0,9.0,82.5,12.0,279.7,93.233,8.0
函館,1,7,ジャストビート,93.4,10.0,98.0,8.0,87.333,10.0,278.733,92.911,9.0
函館,1,8,ステイフリー,93.2,11.0,,,94.857,9.0,,,
函館,1,9,ルーセントムーン,98.6,9.0,,,83.5,11.0,,,
函館,1,10,ラインカシウス,101.2,7.0,105.833,5.0,100.143,6.0,307.17600000000004,102.392,7.0
函館,1,11,カレンショー,107.2,1.0,105.833,5.0,103.143,5.0,316.17600000000004,105.392,4.0
函館,1,12,プレザントトーン,103.8,6.0,110.143,2.0,107.667,2.0,321.61,107.203,1.0
函館,2,1,メイショウハボマイ,105.0,1.0,102.167,5.0,92.714,8.0,299.881,99.96,5.0
函館,2,2,サッポロキタコ,,,106.714,3.0,118.167,1.0,,,
函館,2,3,ウォーターカルミア,,,124.429,1.0,90.833,9.0,,,
函館,2,4,ダブルシルバー,93.25,8.0,90.833,9.0,54.5,12.0,238.583,79.528,8.0
函館,2,5,オンサイト,85.5,10.0,,,100.833,7.0,,,
函館,2,6,ストラテージュ,93.8,7.0,106.6,4.0,105.5,4.0,305.9,101.967,3.0
函館,2,7,コッコラーレ,87.4,9.0,92.6,8.0,90.833,9.0,270.83299999999997,90.278,7.0
函館,2,8,ママアリガトー,94.0,6.0,,,104.833,5.0,,,
