場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,リオクリスハーレー,98.333,8.0,,,90.625,12.0,,,
中山,1,2,リケアペンネ,99.167,7.0,102.333,5.0,96.667,4.0,298.16700000000003,99.389,4.0
中山,1,3,ドレドレ,100.667,5.0,104.625,2.0,96.333,5.0,301.625,100.542,2.0
中山,1,4,トントンビョウシ,97.667,9.0,,,88.5,14.0,,,
中山,1,5,セイブルーアイ,80.667,13.0,,,96.0,6.0,,,
中山,1,6,カーマインジュエル,97.5,10.0,104.625,2.0,91.667,10.0,293.79200000000003,97.931,6.0
中山,1,7,スーパーガール,99.667,6.0,104.625,2.0,96.0,6.0,300.29200000000003,100.097,3.0
中山,1,8,チャーミングアイ,104.667,3.0,,,90.333,13.0,,,
中山,1,9,ベルオーシャン,,,,,,,,,
中山,1,10,コウジハラ,95.667,11.0,,,106.167,1.0,,,
中山,1,11,ブルーアンバー,104.833,2.0,98.167,7.0,101.5,2.0,304.5,101.5,1.0
中山,1,12,カワキタベレッタ,91.167,12.0,95.667,8.0,95.333,8.0,282.16700000000003,94.056,8.0
中山,1,13,トコシエノヒトミ,106.833,1.0,82.667,9.0,98.667,3.0,288.16700000000003,96.056,7.0
中山,1,14,アドミ,102.333,4.0,99.625,6.0,92.167,9.0,294.125,98.042,5.0
中山,1,15,ジャメビュ,,,110.833,1.0,90.667,11.0,,,
中山,2,1,ゴットタレント,105.5,2.0,,,95.333,10.0,,,
中山,2,2,クアッドフォルツァ,96.667,9.0,90.625,13.0,94.667,11.0,281.959,93.986,9.0
中山,2,3,カフェオリーブ,,,104.375,4.0,97.0,6.0,,,
中山,2,4,グスタフ,104.0,3.0,,,99.833,4.0,,,
中山,2,5,ネイティヴプライド,101.333,5.0,,,105.625,1.0,,,
中山,2,6,アンジュリオ,107.333,1.0,96.75,11.0,99.0,5.0,303.08299999999997,101.028,3.0
中山,2,7,ウインビギニング,,,99.5,9.0,96.833,7.0,,,
中山,2,8,ビービーアジャイル,94.0,12.0,112.333,2.0,101.667,3.0,308.0,102.667,1.0
中山,2,9,ハングローズ,103.333,4.0,104.375,4.0,89.75,15.0,297.45799999999997,99.153,6.0
中山,2,10,サイオウガウマ,95.5,11.0,115.875,1.0,88.5,16.0,299.875,99.958,4.0
中山,2,11,イデアジュアンイハ,100.333,6.0,99.167,10.0,96.667,8.0,296.16700000000003,98.722,7.0
中山,2,12,ライカ,98.5,8.0,111.0,3.0,94.375,12.0,303.875,101.292,2.0
中山,2,13,サバイバルトゥルー,85.667,13.0,99.75,8.0,94.333,13.0,279.75,93.25,10.0
中山,2,14,コウソクルリアン,95.833,10.0,102.167,6.0,92.75,14.0,290.75,96.917,8.0
中山,2,15,テイクオンミー,100.333,6.0,96.5,12.0,103.0,2.0,299.83299999999997,99.944,5.0
中山,2,16,パッセージピーク,,,100.125,7.0,96.5,9.0,,,
中山,3,1,チュラヴェール,99.667,3.0,103.125,3.0,95.75,11.0,298.54200000000003,99.514,4.0
中山,3,2,リバテイー,95.333,8.0,,,98.667,6.0,,,
中山,3,3,マーガレットクレア,93.5,9.0,,,96.833,9.0,,,
中山,3,4,コロッセウム,102.833,2.0,,,95.75,11.0,,,
中山,3,5,パータリプトラ,98.333,5.0,98.75,8.0,108.5,2.0,305.58299999999997,101.861,1.0
中山,3,6,カスターニエ,96.0,7.0,101.0,7.0,96.0,10.0,293.0,97.667,7.0
中山,3,7,ニケフェリーチェ,91.833,10.0,101.333,5.0,88.25,15.0,281.416,93.805,8.0
中山,3,8,ティーエンティー,104.667,1.0,101.167,6.0,99.167,5.0,305.001,101.667,3.0
中山,3,9,ベンガルボダイジュ,91.833,10.0,102.667,4.0,101.333,4.0,295.83299999999997,98.611,6.0
