場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,ベアサナエチャン,111.0,1.0,99.0,9.0,101.5,5.0,311.5,103.833,1.0
中山,1,2,トンガリボウシ,74.6,12.0,92.714,13.0,85.5,15.0,252.814,84.271,11.0
中山,1,3,ルサフィール,93.0,10.0,102.714,5.0,91.333,9.0,287.047,95.682,7.0
中山,1,4,カゼノハゴロモ,101.0,7.0,95.0,11.0,102.833,2.0,298.83299999999997,99.611,4.0
中山,1,5,ルーチェフィオーレ,102.0,5.0,,,102.714,4.0,,,
中山,1,6,ミセスジョーンズ,87.4,11.0,104.167,4.0,88.5,10.0,280.067,93.356,8.0
中山,1,7,ミスエベレスト,,,,,87.833,12.0,,,
中山,1,8,タヤスロレンヌ,73.8,13.0,100.143,8.0,86.667,13.0,260.61,86.87,10.0
中山,1,9,ジャメビュ,101.2,6.0,105.0,2.0,86.667,13.0,292.86699999999996,97.622,6.0
中山,1,10,サクライズ,105.6,2.0,107.857,1.0,88.5,10.0,301.957,100.652,2.0
中山,1,11,コズミックボックス,,,99.0,9.0,98.0,6.0,,,
中山,1,12,リケアラザニア,94.8,9.0,104.571,3.0,72.5,16.0,271.871,90.624,9.0
中山,1,13,クインズツバキ,98.8,8.0,101.714,6.0,97.0,7.0,297.514,99.171,5.0
中山,1,14,ハングローズ,103.4,3.0,101.5,7.0,96.5,8.0,301.4,100.467,3.0
中山,1,15,レヴェランジェ,103.2,4.0,,,113.5,1.0,,,
中山,1,16,フィオーレグリーン,,,93.143,12.0,102.833,2.0,,,
中山,2,1,メイポール,97.667,7.0,104.25,2.0,87.667,14.0,289.584,96.528,6.0
中山,2,2,カンタベリービーム,91.833,13.0,,,101.167,4.0,,,
中山,2,3,マーシャルアン,,,93.167,9.0,103.0,2.0,,,
中山,2,4,イーリスアスター,95.667,9.0,,,91.167,12.0,,,
中山,2,5,トモエナゲ,80.667,15.0,97.25,6.0,100.5,5.0,278.41700000000003,92.806,8.0
中山,2,6,エクスプレスナイト,110.167,1.0,101.333,3.0,97.125,8.0,308.625,102.875,1.0
中山,2,7,コンフィアンサ,104.667,3.0,82.333,10.0,90.333,13.0,277.33299999999997,92.444,9.0
中山,2,8,ファンシーフリル,95.333,10.0,120.0,1.0,80.833,16.0,296.166,98.722,3.0
中山,2,9,ホーリーデイ,102.667,4.0,,,104.5,1.0,,,
中山,2,10,セントリアン,99.167,5.0,101.333,3.0,97.333,7.0,297.83299999999997,99.278,2.0
中山,2,11,ニシノランペイジ,95.167,11.0,101.125,5.0,94.333,10.0,290.625,96.875,5.0
中山,2,12,ケイベエ,98.667,6.0,93.375,8.0,101.333,3.0,293.375,97.792,4.0
中山,2,13,リバテイー,96.0,8.0,,,98.667,6.0,,,
中山,2,14,ハナムラサキ,91.833,13.0,,,93.5,11.0,,,
中山,2,15,ラウンドヒル,93.5,12.0,97.25,6.0,95.333,9.0,286.08299999999997,95.361,7.0
中山,2,16,カイトヴァイター,104.833,2.0,,,87.667,14.0,,,
中山,3,1,スチールナイト,103.4,2.0,108.667,3.0,97.333,7.0,309.4,103.133,3.0
中山,3,2,リアライズリバティ,101.2,5.0,131.4,1.0,108.0,2.0,340.6,113.533,1.0
中山,3,3,パントルナイーフ,97.2,7.0,104.833,5.0,103.167,4.0,305.20000000000005,101.733,5.0
中山,3,4,ラストスマイル,102.2,3.0,,,89.667,10.0,,,
中山,3,5,マイネルゼーロス,101.0,6.0,100.5,7.0,98.667,6.0,300.16700000000003,100.056,6.0
中山,3,6,タイセイアストロ,,,102.143,6.0,124.667,1.0,,,
中山,3,7,ラシッド,101.8,4.0,,,100.167,5.0,,,
中山,3,8,エイシンイクサボシ,105.6,1.0,115.0,2.0,97.167,8.0,317.767,105.922,2.0
中山,3,9,リケアリングイネ,95.2,8.0,106.0,4.0,105.571,3.0,306.77099999999996,102.257,4.0
中山,3,10,カシノスパーク,80.8,9.0,88.0,8.0,94.5,9.0,263.3,87.767,7.0
中山,4,1,カワキタスズリノ,99.333,9.0,,,108.0,3.0,,,
中山,4,2,クイーンズホリデー,97.0,12.0,99.667,9.0,102.0,6.0,298.66700000000003,99.556,11.0
中山,4,3,サンラザール,,,,,125.167,1.0,,,
中山,4,4,アンディラメナ,97.667,10.0,,,101.0,8.0,,,
中山,4,5,チッタデラモーレ,104.667,4.0,104.0,4.0,94.333,14.0,303.0,101.0,8.0
中山,4,6,アーティラリー,109.0,1.0,102.5,6.0,96.833,13.0,308.33299999999997,102.778,4.0
中山,4,7,エイシンジザイテン,99.5,8.0,110.167,2.0,101.333,7.0,311.0,103.667,2.0
中山,4,8,ナリノシャーウッド,103.333,6.0,95.167,13.0,98.167,10.0,296.66700000000003,98.889,12.0
中山,4,9,アンバサダネージュ,96.0,13.0,120.833,1.0,91.333,16.0,308.166,102.722,5.0
中山,4,10,ブルーサーマル,105.833,3.0,104.0,4.0,108.0,3.0,317.83299999999997,105.944,1.0
中山,4,11,クアッドフォルツァ,97.333,11.0,108.5,3.0,94.333,14.0,300.166,100.055,10.0
中山,4,12,ブームバップビート,95.667,15.0,99.167,11.0,97.5,12.0,292.334,97.445,13.0
