場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,ホワイトナイル,98.667,7.0,106.875,4.0,104.5,3.0,310.04200000000003,103.347,3.0
中山,1,2,トウシンライオット,95.667,8.0,,,91.167,14.0,,,
中山,1,3,オンマイビート,,,102.0,5.0,95.75,11.0,,,
中山,1,4,オダイ,99.167,5.0,114.125,1.0,105.333,2.0,318.625,106.208,1.0
中山,1,5,ドングラミ,92.5,12.0,107.375,3.0,92.375,13.0,292.25,97.417,8.0
中山,1,6,ベアゴーフォー,99.167,5.0,99.667,7.0,101.333,4.0,300.16700000000003,100.056,4.0
中山,1,7,チャンピオンホース,103.0,2.0,,,91.167,14.0,,,
中山,1,8,マインセーラ,91.833,13.0,,,78.833,16.0,,,
中山,1,9,フクノエルデ,93.5,10.0,,,108.125,1.0,,,
中山,1,10,ヘイスティハート,99.333,4.0,114.125,1.0,98.667,6.0,312.125,104.042,2.0
中山,1,11,クラウンプレゼンタ,95.167,9.0,,,93.5,12.0,,,
中山,1,12,ラムールデュヴォン,,,,,98.667,6.0,,,
中山,1,13,ガルディーノ,104.667,1.0,95.333,10.0,96.0,9.0,296.0,98.667,5.0
中山,1,14,ヴェネチアンキング,99.667,3.0,99.5,8.0,96.0,9.0,295.16700000000003,98.389,6.0
中山,1,15,カセノソレイユ,,,101.125,6.0,97.333,8.0,,,
中山,1,16,ジュニアスウィート,93.5,10.0,99.5,8.0,100.0,5.0,293.0,97.667,7.0
中山,2,1,パトリシア,111.0,1.0,,,101.5,8.0,,,
中山,2,2,ディサイドオンミー,,,,,103.167,7.0,,,
中山,2,3,カシノプロスペリテ,91.4,13.0,,,78.429,15.0,,,
中山,2,4,シンデレラリバティ,95.0,11.0,99.167,4.0,77.333,16.0,271.5,90.5,8.0
中山,2,5,モーニングダリア,74.6,14.0,,,79.286,14.0,,,
中山,2,6,ツルノマイハシ,106.0,3.0,97.571,7.0,101.5,8.0,305.071,101.69,3.0
中山,2,7,アリアス,100.6,5.0,,,98.333,10.0,,,
中山,2,8,ワディアルリヤハ,99.6,6.0,,,96.333,12.0,,,
中山,2,9,ノブピースオブラブ,109.2,2.0,106.714,1.0,109.167,1.0,325.081,108.36,1.0
中山,2,10,ムーンシェイド,98.8,7.0,96.0,8.0,104.833,6.0,299.63300000000004,99.878,6.0
中山,2,11,エンカウンターベイ,95.0,11.0,,,106.857,4.0,,,
中山,2,12,ジャスフォール,103.4,4.0,100.286,3.0,108.167,3.0,311.853,103.951,2.0
中山,2,13,セイウンプーパ,96.6,8.0,102.714,2.0,105.167,5.0,304.481,101.494,4.0
中山,2,14,ニルマーネル,95.6,10.0,97.833,6.0,109.167,1.0,302.6,100.867,5.0
中山,2,15,ヘリオドール,96.4,9.0,99.143,5.0,96.5,11.0,292.043,97.348,7.0
中山,2,16,グランフォワイエ,73.8,15.0,91.714,9.0,90.571,13.0,256.08500000000004,85.362,9.0
中山,3,1,ラッキースウィッチ,97.167,13.0,,,106.667,4.0,,,
中山,3,2,アイアムアッパレ,92.167,17.0,100.375,10.0,105.375,6.0,297.91700000000003,99.306,8.0
中山,3,3,コスモラムバック,87.5,18.0,99.833,11.0,99.333,7.0,286.666,95.555,15.0
中山,3,4,ピュアエンブレム,98.667,12.0,101.667,4.0,94.333,16.0,294.66700000000003,98.222,12.0
