場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
札幌,1,1,ミアエッテ,87.4,8.0,97.167,6.0,107.333,3.0,291.9,97.3,5.0
札幌,1,2,ショウサンカナヲ,106.0,5.0,101.25,2.0,91.125,5.0,298.375,99.458,4.0
札幌,1,3,コルテオソレイユ,106.5,4.0,104.375,1.0,,,,,
札幌,1,4,マルモリラピダス,107.833,2.0,91.333,7.0,82.5,7.0,281.666,93.889,6.0
札幌,1,5,チェイサー,106.833,3.0,97.5,4.0,97.125,4.0,301.45799999999997,100.486,3.0
札幌,1,6,サザンテイオー,115.8,1.0,97.5,4.0,90.333,6.0,303.63300000000004,101.211,2.0
札幌,1,7,グロリアスマーチ,104.667,7.0,97.875,3.0,109.0,2.0,311.54200000000003,103.847,1.0
札幌,1,8,コロッセウム,105.333,6.0,,,114.333,1.0,,,
札幌,2,1,ハイライトニング,,,103.875,5.0,110.5,1.0,,,
札幌,2,2,コレデヨカロウ,93.333,8.0,112.5,2.0,103.0,3.0,308.83299999999997,102.944,3.0
札幌,2,3,マリノリュミエール,107.667,1.0,,,76.167,10.0,,,
札幌,2,4,アッカン,106.5,4.0,101.625,7.0,100.0,4.0,308.125,102.708,4.0
札幌,2,5,サントルドパリ,105.833,5.0,121.429,1.0,98.833,5.0,326.095,108.698,1.0
札幌,2,6,コスモナエマ,106.833,2.0,110.167,3.0,105.0,2.0,322.0,107.333,2.0
札幌,2,7,フクチャンブラック,103.333,7.0,105.333,4.0,98.333,6.0,306.999,102.333,5.0
札幌,2,8,ウンボイクザーム,,,99.167,8.0,78.833,9.0,,,
札幌,2,9,ワラビガミ,104.833,6.0,103.875,5.0,91.125,8.0,299.83299999999997,99.944,6.0
札幌,2,10,シデンイッセン,106.833,2.0,84.0,9.0,93.167,7.0,284.0,94.667,7.0
札幌,3,1,キタノホウセキ,,,90.333,14.0,104.167,9.0,,,
札幌,3,2,アンタンシオン,107.167,2.0,93.0,12.0,110.75,4.0,310.91700000000003,103.639,5.0
札幌,3,3,メルシーボクアスク,101.667,5.0,92.625,13.0,109.667,5.0,303.959,101.32,6.0
札幌,3,4,ビスケットマリー,,,97.5,9.0,102.5,11.0,,,
札幌,3,5,ピンクパラダイス,107.833,1.0,98.0,8.0,93.5,12.0,299.33299999999997,99.778,8.0
札幌,3,6,メレサンク,,,107.167,5.0,115.125,3.0,,,
札幌,3,7,カワキタホクレア,85.667,10.0,103.833,6.0,87.625,14.0,277.125,92.375,11.0
札幌,3,8,ハイラブソング,78.0,11.0,107.333,4.0,104.25,8.0,289.58299999999997,96.528,10.0
札幌,3,9,ハローエンジェル,102.667,4.0,94.167,10.0,115.375,2.0,312.209,104.07,4.0
札幌,3,10,カスバートテソーロ,103.667,3.0,119.5,2.0,91.75,13.0,314.91700000000003,104.972,2.0
札幌,3,11,リポジノ,97.0,8.0,132.6,1.0,126.0,1.0,355.6,118.533,1.0
札幌,3,12,メイショウアキカゼ,100.5,6.0,108.875,3.0,103.667,10.0,313.04200000000003,104.347,3.0
札幌,3,13,エピファランド,100.0,7.0,93.625,11.0,109.125,6.0,302.75,100.917,7.0
札幌,3,14,テーオーカバリエ,89.8,9.0,102.0,7.0,105.625,7.0,297.425,99.142,9.0
札幌,4,1,ホウオウライダイ,107.833,2.0,97.75,12.0,103.625,3.0,309.20799999999997,103.069,2.0
札幌,4,2,アイスヴィレッジ,86.5,12.0,104.333,4.0,92.625,10.0,283.45799999999997,94.486,9.0
札幌,4,3,セガンティーニ,105.333,7.0,92.167,14.0,83.833,12.0,281.33299999999997,93.778,10.0
札幌,4,4,サマースピリット,106.833,3.0,101.0,9.0,92.5,11.0,300.33299999999997,100.111,6.0
札幌,4,5,モモイロカタオモイ,84.667,13.0,95.429,13.0,78.5,13.0,258.596,86.199,13.0
札幌,4,6,スカイダイバー,,,116.429,2.0,,,,,
札幌,4,7,ピースオブライツ,,,104.0,5.0,98.5,5.0,,,
札幌,4,8,タイヨウノキセツ,104.667,8.0,98.0,11.0,97.0,8.0,299.66700000000003,99.889,7.0
札幌,4,9,ライラックダンサー,,,102.4,7.0,137.75,1.0,,,
札幌,4,10,グリフォン,106.833,3.0,102.4,7.0,52.167,15.0,261.4,87.133,12.0
札幌,4,11,シャオシンユン,100.6,9.0,103.0,6.0,98.833,4.0,302.433,100.811,5.0
札幌,4,12,ベルヴィヴァン,96.167,11.0,86.2,15.0,94.167,9.0,276.534,92.178,11.0
札幌,4,13,ジョーブラック,106.5,5.0,104.5,3.0,98.167,6.0,309.16700000000003,103.056,3.0
札幌,4,14,リーサイェイ,106.0,6.0,100.667,10.0,97.667,7.0,304.334,101.445,4.0
札幌,4,15,アメリータ,98.833,10.0,82.0,16.0,107.5,2.0,288.33299999999997,96.111,8.0
札幌,4,16,テーオーリップマン,115.8,1.0,135.571,1.0,75.167,14.0,326.538,108.846,1.0
札幌,5,1,ベレーザフィン,101.667,6.0,94.625,10.0,,,,,
札幌,5,2,ジーティーファラオ,107.833,2.0,110.167,3.0,100.625,7.0,318.625,106.208,4.0
札幌,5,3,キャットデイ,94.833,10.0,,,106.167,5.0,,,
札幌,5,4,リドルトリガー,107.167,3.0,110.167,3.0,102.5,6.0,319.834,106.611,2.0
札幌,5,5,エンジョイドライブ,98.833,9.0,109.6,5.0,114.833,1.0,323.26599999999996,107.755,1.0
札幌,5,6,ブレスドナイル,102.667,5.0,107.5,6.0,109.5,3.0,319.66700000000003,106.556,3.0
札幌,5,7,エンドレスバンカー,108.5,1.0,93.833,12.0,99.833,9.0,302.166,100.722,8.0
札幌,5,8,ドゥラエテルノ,100.0,8.0,98.25,9.0,112.5,2.0,310.75,103.583,6.0
札幌,5,9,タマモスノーダンス,89.8,11.0,119.375,1.0,89.75,13.0,298.925,99.642,9.0
札幌,5,10,アシャカルーク,100.5,7.0,117.333,2.0,96.833,11.0,314.666,104.889,5.0
札幌,5,11,ホウオウハナビ,,,93.833,12.0,100.0,8.0,,,
札幌,5,12,ハルフロンティア,,,94.167,11.0,106.667,4.0,,,
札幌,5,13,ホウオウサムレット,103.667,4.0,103.333,7.0,99.125,10.0,306.125,102.042,7.0
札幌,5,14,ボールドハーテッド,,,102.833,8.0,96.5,12.0,,,
札幌,6,1,ラブミーナッソー,93.4,10.0,86.0,10.0,102.75,6.0,282.15,94.05,8.0
札幌,6,2,シャインミラカナ,109.5,1.0,81.375,11.0,110.5,2.0,301.375,100.458,6.0
札幌,6,3,スイッチオン,,,104.0,5.0,89.833,9.0,,,
札幌,6,4,ハヤテノツバサ,107.5,2.0,105.5,4.0,107.333,4.0,320.33299999999997,106.778,3.0
札幌,6,5,ペレグリン,98.5,7.0,100.5,7.0,125.125,1.0,324.125,108.042,2.0
札幌,6,6,キボウノホシ,104.333,3.0,100.75,6.0,106.375,5.0,311.45799999999997,103.819,4.0
札幌,6,7,ミッキースピナッチ,98.667,6.0,99.833,9.0,,,,,
札幌,6,8,サードウインド,103.167,4.0,,,95.5,7.0,,,
札幌,6,9,ブルーデイジー,89.167,11.0,108.5,2.0,78.0,11.0,275.66700000000003,91.889,9.0
札幌,6,10,アルマロクザン,95.0,9.0,107.5,3.0,87.667,10.0,290.16700000000003,96.722,7.0
札幌,6,11,ライヴドライバー,97.8,8.0,157.714,1.0,94.0,8.0,349.514,116.505,1.0
札幌,6,12,ナンヨークリスタル,101.833,5.0,100.0,8.0,107.833,3.0,309.666,103.222,5.0
札幌,7,1,スマイルラッシュ,103.333,7.0,93.75,10.0,94.0,9.0,291.08299999999997,97.028,7.0
札幌,7,2,ルージュカエラ,103.667,6.0,94.6,9.0,95.0,8.0,293.267,97.756,6.0
札幌,7,3,グランヴァルール,,,102.625,4.0,77.5,13.0,,,
札幌,7,4,アルマグラース,107.5,2.0,97.125,7.0,102.667,4.0,307.29200000000003,102.431,3.0
札幌,7,5,チャイボーグ,101.2,9.0,82.167,12.0,82.375,12.0,265.742,88.581,10.0
札幌,7,6,ダイヤモンドレイン,105.167,4.0,103.25,3.0,112.0,1.0,320.41700000000003,106.806,1.0
札幌,7,7,コンバットペスカ,,,98.667,6.0,104.667,3.0,,,
札幌,7,8,イズジョーノヒカリ,104.833,5.0,81.2,13.0,92.0,10.0,278.033,92.678,9.0
札幌,7,9,イリスレーン,85.667,10.0,96.0,8.0,102.0,6.0,283.66700000000003,94.556,8.0
札幌,7,10,エイトスターズ,107.167,3.0,105.0,2.0,85.5,11.0,297.66700000000003,99.222,5.0
札幌,7,11,トゥルブレンツ,,,102.0,5.0,110.333,2.0,,,
札幌,7,12,マルカシャルマン,107.833,1.0,109.375,1.0,97.667,7.0,314.875,104.958,2.0
札幌,7,13,ニシノエピカリ,102.6,8.0,93.4,11.0,102.375,5.0,298.375,99.458,4.0
札幌,8,1,ルブリアン,106.833,4.0,98.167,13.0,114.5,2.0,319.5,106.5,3.0
札幌,8,2,スピニングマーリン,106.0,7.0,,,88.333,12.0,,,
札幌,8,3,カウンターセブン,105.167,8.0,98.375,12.0,80.5,15.0,284.04200000000003,94.681,11.0
札幌,8,4,ショウナンマリーナ,105.0,10.0,105.125,5.0,123.5,1.0,333.625,111.208,1.0
札幌,8,5,オイランブチ,85.833,15.0,107.0,2.0,83.125,13.0,275.95799999999997,91.986,13.0
札幌,8,6,ウインアリス,86.2,14.0,116.714,1.0,,,,,
札幌,8,7,オーケーダイナ,100.667,13.0,101.167,8.0,112.25,3.0,314.084,104.695,4.0
札幌,8,8,ジーティーエンジン,116.2,1.0,103.75,6.0,104.0,5.0,323.95,107.983,2.0
札幌,8,9,ヒラボクカレラ,106.167,6.0,97.333,14.0,107.5,4.0,311.0,103.667,5.0
札幌,8,10,セゾンデフィーユ,106.333,5.0,95.667,15.0,99.167,6.0,301.16700000000003,100.389,10.0
札幌,8,11,ストレイトアスク,111.0,2.0,100.0,9.0,93.375,11.0,304.375,101.458,7.0
札幌,8,12,クレセントウイング,,,99.667,11.0,95.167,9.0,,,
札幌,8,13,ルージュレベッカ,107.333,3.0,102.333,7.0,94.0,10.0,303.666,101.222,9.0
