場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,ゴールドハンマー,村田一誠,-2449,-3583.0,-3702.0,-2164,-3038.0,-2769,,,-17705.0,16.0
中山,1,2,ラヴィーズドリーム,伊藤伸一,730,-1973.0,-1993.0,-2611,-775.0,-698,,,-7320.0,15.0
中山,1,3,マンゲタック,古賀慎明,319,631.0,-591.0,472,73.0,-420,-362.0,,122.0,7.0
中山,1,4,ダノンリュラ,菊沢隆徳,-699,304.0,-27.0,524,1349.0,-639,,,812.0,6.0
中山,1,5,パラサイコロジー,新開幸一,-245,-329.0,-651.0,-1027,-535.0,-367,,,-3154.0,13.0
中山,1,6,チュンビーム,深山雅史,1683,665.0,-234.0,35,731.0,1932,,,4812.0,1.0
中山,1,7,ロッカバイベイビー,伊藤圭三,-1387,-680.0,919.0,557,244.0,-144,,,-491.0,8.0
中山,1,8,スプリット,小西一男,-343,-1792.0,-297.0,174,-696.0,-61,,,-3015.0,12.0
中山,1,9,モリオン,尾形和幸,-323,-840.0,-1767.0,-605,-1436.0,-596,,,-5567.0,14.0
中山,1,10,ラインアルテミス,武藤善則,-761,-20.0,-1252.0,352,-550.0,268,-495.0,,-2458.0,11.0
中山,1,11,ロッキンミー,杉浦宏昭,-663,458.0,203.0,572,882.0,835,,,2287.0,4.0
中山,1,12,イクアンロー,加藤征弘,-552,326.0,40.0,313,347.0,-1018,,,-544.0,9.0
中山,1,13,サツキレジーナ,石栗龍彦,-470,-196.0,722.0,94,1232.0,-251,,,1131.0,5.0
中山,1,14,ベルトネ,牧光二　,-404,1408.0,911.0,919,473.0,816,-775.0,,3348.0,3.0
中山,1,15,バースフラワー,小手川準,259,-312.0,1019.0,-1187,-138.0,-949,,,-1308.0,10.0
中山,1,16,スターランウェイ,斎藤誠　,-160,1148.0,673.0,394,2099.0,202,,,4356.0,2.0
中山,2,1,レヴァントリ,大和田成,-1150,1366.0,991.0,961,-594.0,-1485,,,89.0,5.0
中山,2,2,トラストモアリズム,高橋文雅,398,-473.0,17.0,-897,-874.0,194,,,-1635.0,7.0
中山,2,3,コンストラクション,和田正一,-32,853.0,97.0,1170,981.0,1232,,,4301.0,3.0
中山,2,4,ユガフ,和田雄二,147,161.0,-2355.0,646,-675.0,-731,,,-2807.0,9.0
中山,2,5,チャールズテソーロ,武市康男,-1162,-2410.0,-2334.0,-1462,-511.0,-1800,,,-9679.0,15.0
中山,2,6,コスモインディ,武市康男,-1162,-2410.0,-2334.0,-1462,-511.0,-1800,,,-9679.0,15.0
中山,2,7,ジーティーブライト,宗像義忠,8,-1103.0,-512.0,-486,-61.0,731,564.0,,-859.0,6.0
中山,2,8,ライズトゥザトップ,牧光二　,-404,1408.0,911.0,919,1614.0,816,,,5264.0,1.0
中山,2,9,フォアファン,松山将樹,-1571,-33.0,-392.0,-1451,425.0,-1932,,,-4954.0,14.0
中山,2,10,ネバーランドリーム,尾形和幸,-323,-840.0,-1767.0,-605,381.0,-596,,,-3750.0,11.0
中山,2,11,オブシディアーナ,国枝栄　,-472,-895.0,-611.0,-1342,-744.0,-856,,,-4920.0,13.0
中山,2,12,セラード,佐藤吉勝,-792,-1237.0,753.0,-1387,-691.0,-1071,,,-4425.0,12.0
中山,2,13,アミラジオネ,西田雄一,635,739.0,536.0,-801,-750.0,-65,,,294.0,4.0
中山,2,14,ロンパイア,尾関知人,-241,-914.0,-763.0,-1465,-42.0,-109,,,-3534.0,10.0
中山,2,15,レインボーギフト,根本康広,687,1169.0,1364.0,639,597.0,755,-125.0,,5086.0,2.0
中山,2,16,オキョンピー,高柳瑞樹,-405,-390.0,-836.0,-465,-445.0,-246,,,-2787.0,8.0
中山,3,1,アルデツヨシ,田中剛　,266,1210.0,820.0,2070,1122.0,1035,1000.0,,7523.0,1.0
中山,3,2,ブランディストック,辻哲英　,1211,505.0,-129.0,404,1065.0,683,,,3739.0,5.0
中山,3,3,シバノストムキット,大和田成,-1150,1366.0,991.0,961,-594.0,-1485,,,89.0,9.0
中山,3,4,ガイ,高木登　,149,1384.0,959.0,647,1330.0,311,38.0,,4818.0,2.0
中山,3,5,パワーオブドリーム,上原佑紀,828,-364.0,729.0,247,534.0,2645,158.0,,4777.0,3.0
中山,3,6,バブルギャラクシー,清水英克,-235,929.0,-1236.0,761,814.0,1660,,,2693.0,6.0
中山,3,7,ダブルメッセージ,和田正一,-32,853.0,97.0,1170,981.0,1232,,,4301.0,4.0
中山,3,8,フィンガーダンシン,萱野浩二,1058,-342.0,-1278.0,-332,-351.0,-450,,,-1695.0,11.0
中山,3,9,ラブリーウィザード,小笠倫弘,-405,-993.0,-35.0,-1082,-1094.0,-134,,,-3743.0,12.0
中山,3,10,チンプンカンプン,奥平雅士,257,-334.0,-503.0,-423,193.0,1552,,,742.0,8.0
中山,3,11,マジックスクロール,石毛善彦,58,-826.0,-2094.0,-1,-657.0,-529,,,-4049.0,13.0
中山,3,12,キタノブレイク,本間忍　,-1056,-1127.0,-1531.0,-1656,-1301.0,-2583,,,-9254.0,15.0
中山,3,13,ラブリールチア,高橋文雅,398,-473.0,17.0,-897,-874.0,194,,,-1635.0,10.0
中山,3,14,ノメンターノ,武市康男,-1162,-2410.0,-2334.0,-1462,-511.0,-1800,,,-9679.0,16.0
中山,3,15,トーセンビギン,田村康仁,-927,-267.0,-584.0,-326,-1080.0,-1042,,,-4226.0,14.0
中山,3,16,ナックシュバリエ,杉浦宏昭,-663,458.0,203.0,572,-233.0,835,-28.0,,1144.0,7.0
中山,4,1,テンメジャーガール,高柳大輔,122,387.0,,-92,-133.0,1150,,,1434.0,5.0
中山,4,2,アルカンサス,土田稔　,-1087,-2629.0,,-1226,-331.0,-1331,,,-6604.0,11.0
中山,4,3,ジオフロント,清水久詞,1059,-809.0,,1448,1229.0,141,,,3068.0,2.0
中山,4,4,モーソンピーク,国枝栄　,-472,-895.0,,-581,-245.0,-856,-335.0,,-3384.0,9.0
中山,4,5,グルーヴビート,中村直也,-89,845.0,,-200,94.0,-502,,,148.0,7.0
中山,4,6,サラフィエル,鈴木慎太,588,882.0,,-20,-143.0,1281,,,2588.0,3.0
中山,4,7,フォルコメン,森一誠　,913,908.0,,-388,52.0,2107,155.0,,3747.0,1.0
中山,4,8,クラウドクラスター,和田雄二,147,161.0,,-998,-101.0,-731,-82.0,,-1604.0,8.0
中山,4,9,タナサンブラック,伊坂重信,-1441,-636.0,,-905,-462.0,-1876,,,-5320.0,10.0
中山,4,10,ディナースタ,辻野泰之,-268,787.0,,123,109.0,890,406.0,,2047.0,4.0
中山,4,11,ソルドラード,蛯名正義,-104,1896.0,,-430,-312.0,428,-356.0,,1122.0,6.0
中山,5,1,ルルファーレ,菊沢隆徳,-699,102.0,887.0,524,1349.0,-639,,,1524.0,5.0
中山,5,2,ジェバーダ,松下武士,99,-231.0,-527.0,-545,443.0,-1022,,,-1783.0,12.0
中山,5,3,ブトラゲーニョ,小手川準,259,19.0,-2335.0,-1187,-138.0,-949,,,-4331.0,15.0
中山,5,4,ウインソラネル,鈴木慎太,588,1529.0,949.0,1165,1696.0,1281,,,7208.0,1.0
中山,5,5,スタークルージング,小椋研介,-158,-174.0,-3643.0,-2190,-2200.0,-5043,,,-13408.0,16.0
中山,5,6,ホウオウショコラ,大竹正博,-210,399.0,-659.0,-299,-520.0,-1188,,,-2477.0,14.0
中山,5,7,インヴォーグ,福永祐一,-473,-362.0,-109.0,389,204.0,479,,,128.0,7.0
中山,5,8,ヴィヴィッドムーン,古賀慎明,319,-460.0,132.0,472,73.0,-420,,,116.0,8.0
中山,5,9,ケルティックハーツ,杉浦宏昭,-663,-326.0,298.0,572,882.0,835,,,1598.0,4.0
中山,5,10,ゼットダイヤ,宮徹　　,126,-357.0,1131.0,-569,496.0,-151,,,676.0,6.0
中山,5,11,グランダイト,奥村武　,-493,63.0,206.0,-691,173.0,-309,,,-1051.0,10.0
中山,5,12,エミネントキャリア,稲垣幸雄,1099,69.0,61.0,761,852.0,635,,,3477.0,3.0
中山,5,13,テルケンユミカグラ,矢嶋大樹,667,-481.0,-1578.0,1832,-1048.0,-1344,,,-1952.0,13.0
中山,5,14,マオノクラッシュ,黒岩陽一,-179,23.0,358.0,-581,543.0,-509,-475.0,,-820.0,9.0
中山,5,15,イーブンベター,牧浦充徳,473,275.0,1174.0,724,952.0,1733,,,5331.0,2.0
中山,5,16,ホウオウハナビ,奥村武　,-493,63.0,206.0,-691,173.0,-309,,,-1051.0,10.0
中山,6,1,バニーラビット,武幸四郎,792,949.0,856.0,761,304.0,1166,,,4828.0,2.0
中山,6,2,フィリップバローズ,森一誠　,913,-592.0,474.0,1443,-910.0,2107,,,3435.0,5.0
中山,6,3,ヤマメキング,田島俊明,-977,353.0,670.0,635,-107.0,-186,,,388.0,9.0
中山,6,4,マーゴットオービス,伊坂重信,-1441,-2878.0,-1935.0,-1773,-1715.0,-1876,-121.0,,-11739.0,16.0
中山,6,5,コックリサン,深山雅史,1683,-49.0,-234.0,35,731.0,1932,,,4098.0,4.0
中山,6,6,ドリフトウッド,南田美知,-739,-1599.0,-2460.0,-301,-3960.0,-1452,-240.0,,-10751.0,15.0
中山,6,7,オカメノコイ,小笠倫弘,-405,-21.0,-35.0,-1082,414.0,-134,,,-1263.0,11.0
中山,6,8,エーデルムート,矢野英一,-275,-1263.0,-1147.0,-750,-1282.0,-1440,,,-6157.0,13.0
中山,6,9,エコロアゼル,森秀行　,745,1070.0,1009.0,-168,1615.0,848,,,5119.0,1.0
中山,6,10,イマージョン,高野友和,20,-122.0,298.0,147,669.0,1035,,,2047.0,6.0
中山,6,11,ルークススペイ,伊藤圭三,-1387,1153.0,919.0,557,244.0,-144,,,1342.0,8.0
中山,6,12,アリオーンスマイル,土田稔　,-1087,-780.0,-2924.0,-1508,-2647.0,-1331,,,-10277.0,14.0
中山,6,13,テントウムシサンバ,石栗龍彦,-470,504.0,722.0,94,1232.0,-251,-433.0,,1398.0,7.0
中山,6,14,ブリッツアロング,上原博之,-93,-93.0,-279.0,-19,-492.0,268,,,-708.0,10.0
中山,6,15,フリッカージャブ,西園翔太,-49,1699.0,997.0,889,431.0,858,,,4825.0,3.0
中山,6,16,ポミチョッタ,萱野浩二,1058,-538.0,-1278.0,-332,-555.0,-450,-458.0,,-2553.0,12.0
中山,7,1,サンカルミア,伊坂重信,-1441,-2878.0,-1935.0,-777,-1440.0,-1876,-913.0,,-11260.0,12.0
中山,7,2,プレジール,嘉藤貴行,-137,59.0,476.0,411,319.0,574,284.0,,1986.0,4.0
中山,7,3,アイウィル,高木登　,149,-546.0,959.0,265,1330.0,311,73.0,,2541.0,2.0
中山,7,4,モーメントキャッチ,松山将樹,-1571,-972.0,-392.0,-307,425.0,-1932,246.0,,-4503.0,10.0
中山,7,5,ジャンビ,勢司和浩,-12,-547.0,-1354.0,-306,-808.0,-126,-1213.0,,-4366.0,8.0
中山,7,6,オウケンシルヴァー,松永康利,-650,87.0,202.0,-280,-226.0,119,193.0,,-555.0,5.0
中山,7,7,コレクテイニア,戸田博文,550,-457.0,-353.0,-1744,-1005.0,-115,,,-3124.0,6.0
中山,7,8,ザロック,武井亮　,571,255.0,1402.0,-229,550.0,1211,,,3760.0,1.0
中山,7,9,ミルトパワー,武市康男,-1162,-316.0,-2334.0,11,-511.0,-1800,-1464.0,,-7576.0,11.0
中山,7,10,ゴットリープ,栗田徹　,-299,-1311.0,-1703.0,270,-356.0,-990,,,-4389.0,9.0
中山,7,11,イデアイゴッソウ,小野次郎,-91,899.0,-356.0,219,549.0,1266,,,2486.0,3.0
中山,7,12,ソレルビュレット,宮田敬介,-913,-81.0,-842.0,23,-580.0,-1342,-238.0,,-3973.0,7.0
中山,7,13,マーゴットミニモ,伊坂重信,-1441,-2878.0,-1935.0,-905,-1440.0,-1876,-2533.0,,-13008.0,13.0
中山,8,1,タイセイミッション,伊藤圭三,-1387,1153.0,-816.0,355,-600.0,-144,,,-1439.0,7.0
中山,8,2,マイネルブリックス,黒岩陽一,-179,368.0,358.0,1038,-545.0,-509,,,531.0,5.0
中山,8,3,アヴニールドブリエ,宮田敬介,-913,-81.0,-511.0,-344,-580.0,-1342,317.0,,-3454.0,10.0
中山,8,4,ガールズレジェンド,上原佑紀,828,2171.0,1702.0,371,534.0,2645,,,8251.0,1.0
中山,8,5,ウインアクトゥール,栗田徹　,-299,-1311.0,-564.0,-427,-356.0,-990,-380.0,,-4327.0,11.0
中山,8,6,タイキラフター,大竹正博,-210,-2149.0,-659.0,-67,-453.0,-1188,-413.0,,-5139.0,13.0
