場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
新潟,1,未勝利,障害,2850,良,1,エターナリー,5歳以上,石神深一,池上昌和,先行,0.0,,長距離,左回り,,,462,休明初戦,距離短縮
新潟,1,未勝利,障害,2850,良,2,ワンダーサーイター,5歳以上,土田真翔,畠山吉宏,追込,0.0,,長距離,左回り,,,474,休明初戦,距離短縮
新潟,1,未勝利,障害,2850,良,3,シエロエスティーボ,4歳,上野翔,小手川準,差し,,,長距離,左回り,,,496,休明初戦,距離延長
新潟,1,未勝利,障害,2850,良,4,ロコルルハーツ,4歳,草野太郎,大竹正博,先行,,,長距離,左回り,,,478,休明2走,距離延長
新潟,1,未勝利,障害,2850,良,5,ディープマインド,4歳,中村将之,本田優,先行,,,長距離,左回り,,,532,休明3走,距離短縮
新潟,1,未勝利,障害,2850,良,6,トーセンアウローラ,4歳,五十嵐雄,尾形和幸,先行,0.0,,長距離,左回り,,,456,休明初戦,距離短縮
新潟,1,未勝利,障害,2850,良,7,ダイノハイド,3歳,江田勇亮,清水英克,追込,,,長距離,左回り,,,450,休明3走,距離延長
新潟,1,未勝利,障害,2850,良,8,マイネルエール,5歳以上,井上敏樹,蛯名利弘,先行,,,長距離,左回り,,,464,休明初戦,距離延長
新潟,1,未勝利,障害,2850,良,9,アルカンサス,5歳以上,大江原圭,土田稔,追込,0.0,,長距離,左回り,,,478,,距離短縮
新潟,1,未勝利,障害,2850,良,10,テイエムエメラルド,5歳以上,難波剛健,小椋研介,差し,,,長距離,左回り,,,468,休明2走,距離短縮
新潟,1,未勝利,障害,2850,良,11,クラウンセト,5歳以上,伴啓太,本間忍,先行,0.0,,長距離,左回り,,,458,,距離短縮
新潟,2,未勝利,ダート,1800,良,1,ソルトチューダ,2歳,小沢大仁,木原一良,先行,,,中距離,左回り,,Lv1 ,492,休明初戦,距離延長
新潟,2,未勝利,ダート,1800,良,2,アルムチャーチル,2歳,秋山稔樹,北出成人,先行,,100.0,中距離,左回り,,Lv1 ,470,,
新潟,2,未勝利,ダート,1800,良,3,アレグランサ,2歳,横山武史,栗田徹,先行,,,中距離,左回り,,Lv1 ,482,,距離短縮
新潟,2,未勝利,ダート,1800,良,4,ラブミーハーパー,2歳,石神深道,土田稔,追込,0.0,,中距離,左回り,,Lv1 ,466,,距離延長
新潟,2,未勝利,ダート,1800,良,5,カイトヴィント,2歳,丸山元気,和田雄二,追込,,0.0,中距離,左回り,,Lv1 ,474,,
新潟,2,未勝利,ダート,1800,良,6,パナランギン,2歳,大野拓弥,松山将樹,追込,,0.0,中距離,左回り,,Lv1 ,488,,
新潟,2,未勝利,ダート,1800,良,7,マイネルラカイユ,2歳,丹内祐次,天間昭一,差し,0.0,0.0,中距離,左回り,,Lv1 ,490,,
新潟,2,未勝利,ダート,1800,良,8,ミルトオーケストラ,2歳,菊沢一樹,武市康男,追込,,,中距離,左回り,,Lv1 ,440,休明初戦,
新潟,2,未勝利,ダート,1800,良,9,チェリースカヤ,2歳,小林凌大,小西一男,差し,,0.0,中距離,左回り,,Lv1 ,494,,
新潟,3,自己条件,ダート,1800,良,1,スマートプレシャス,3歳,田中健,中村直也,先行,,40.0,中距離,左回り,,Lv3 ,504,休明2走,距離短縮
