場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,ツクバヴァンガード,横山武史,-2171.0,-365.0,-2781.0,-1275.0,-2164.0,,-8756.0,15.0
東京,1,2,ライカ,大野拓弥,427.0,-326.0,-724.0,1084.0,220.0,,681.0,5.0
東京,1,3,ビップブレット,木幡巧也,1252.0,955.0,473.0,875.0,1522.0,,5077.0,3.0
東京,1,4,フォーエバーラブ,上里直汰,-3.0,-504.0,893.0,-2460.0,1999.0,,-75.0,7.0
東京,1,5,エクスプレスナイト,原優介　,345.0,-2246.0,-351.0,-1496.0,-369.0,,-4117.0,14.0
東京,1,6,コウソクルリアン,石川裕紀,-315.0,-140.0,102.0,-186.0,-1450.0,,-1989.0,11.0
東京,1,7,ライヴマティーニ,佐藤翔馬,-1272.0,-19.0,-188.0,1683.0,-173.0,,31.0,6.0
東京,1,8,テンノルーキー,三浦皇成,1081.0,1075.0,1764.0,996.0,171.0,,5087.0,2.0
東京,1,9,エフハリスト,横山和生,-694.0,-47.0,742.0,-264.0,-945.0,,-1208.0,10.0
東京,1,10,ゲンテン,岩田康誠,42.0,-856.0,-51.0,-1436.0,-327.0,,-2628.0,12.0
東京,1,11,タマモトップハット,長浜鴻緒,2239.0,-226.0,786.0,864.0,452.0,,4115.0,4.0
東京,1,12,タイセイゴッシュ,キング　,,,,,,,,
東京,1,13,プラネタリーアワー,北村友一,-666.0,1253.0,198.0,-253.0,-1277.0,,-745.0,8.0
東京,1,14,トウカイレオ,佐々木大,-1372.0,-258.0,-1647.0,1158.0,-834.0,,-2953.0,13.0
東京,1,15,スーホ,荻野極　,-50.0,796.0,1668.0,4139.0,2875.0,,9428.0,1.0
東京,1,16,パンパネイラ,吉田豊　,-42.0,-619.0,212.0,-266.0,-93.0,,-808.0,9.0
東京,2,1,オウケンシルヴァー,木幡育也,-706.0,4.0,-533.0,-201.0,-645.0,,-2081.0,14.0
東京,2,2,メイショウコウベ,長浜鴻緒,2239.0,2830.0,786.0,1673.0,452.0,,7980.0,1.0
東京,2,3,ベネスピラ,三浦皇成,1081.0,348.0,1764.0,-24.0,171.0,,3340.0,4.0
東京,2,4,カイトヴィント,丸田恭介,-563.0,1062.0,1148.0,-780.0,-530.0,,337.0,9.0
東京,2,5,ライノ,川田将雅,217.0,1157.0,161.0,844.0,798.0,,3177.0,5.0
東京,2,6,タケルゴールド,岩田康誠,42.0,237.0,-51.0,1457.0,-327.0,,1358.0,8.0
東京,2,7,スマートクオーレ,柴田大知,-2547.0,-1005.0,-1013.0,-1015.0,-2875.0,,-8455.0,16.0
東京,2,8,アルカナエ,上里直汰,-3.0,721.0,893.0,2851.0,1999.0,,6461.0,2.0
東京,2,9,ブレイヴアロウ,大野拓弥,427.0,338.0,-724.0,-604.0,220.0,,-343.0,12.0
東京,2,10,メイショウアゴナス,柴田善臣,173.0,-417.0,437.0,-31.0,88.0,,250.0,10.0
東京,2,11,ソリッドベーシス,木幡巧也,1252.0,-1476.0,473.0,-405.0,1522.0,,1366.0,7.0
東京,2,12,ディースプレマシー,石橋脩　,-1645.0,552.0,1728.0,-641.0,-311.0,,-317.0,11.0
東京,2,13,トレインザマインド,荻野極　,-50.0,1728.0,1668.0,-316.0,2875.0,,5905.0,3.0
東京,2,14,ロードインフェルノ,田辺裕信,591.0,716.0,-541.0,66.0,735.0,,1567.0,6.0
東京,2,15,チュラビックタイム,原優介　,345.0,103.0,-351.0,-1187.0,-369.0,,-1459.0,13.0
東京,2,16,カージオイド,佐々木大,-1372.0,344.0,-1647.0,-2305.0,-834.0,,-5814.0,15.0
東京,3,1,ピードモント,岩田康誠,42.0,-856.0,-51.0,-1436.0,-327.0,,-2628.0,12.0
東京,3,2,ホウオウファラオ,石川裕紀,-315.0,-140.0,102.0,-186.0,-1450.0,,-1989.0,10.0
東京,3,3,タニセンローマ,北村友一,-666.0,1253.0,198.0,-253.0,-1277.0,,-745.0,9.0
東京,3,4,フクノエルデ,江田照男,-1596.0,1307.0,-3669.0,-2749.0,-1847.0,,-8554.0,14.0
東京,3,5,ロードトライデント,横山武史,-2171.0,-365.0,-2781.0,-1275.0,-2164.0,,-8756.0,15.0
東京,3,6,ニシノヒンメル,池添謙一,-610.0,457.0,94.0,-743.0,314.0,,-488.0,7.0
東京,3,7,ポッドスモーカー,大久保友,0.0,-141.0,-379.0,-157.0,,,-677.0,8.0
東京,3,8,イナズマダイモン,川田将雅,217.0,-270.0,161.0,-46.0,798.0,,860.0,6.0
東京,3,9,アスクホープマン,木幡巧也,1252.0,955.0,473.0,875.0,1522.0,,5077.0,3.0
東京,3,10,ドゥーニ,津村明秀,683.0,2377.0,-338.0,490.0,2338.0,,5550.0,1.0
東京,3,11,トルネードアイル,ルメール,1134.0,-197.0,-108.0,45.0,1062.0,,1936.0,5.0
東京,3,12,スカイレックス,菅原明良,1268.0,267.0,-314.0,1872.0,1516.0,,4609.0,4.0
東京,3,13,ニシノナスタチウム,原田和真,220.0,-4727.0,475.0,520.0,1243.0,,-2269.0,11.0
東京,3,14,ワルキューレキング,佐々木大,-1372.0,-258.0,-1647.0,1158.0,-834.0,,-2953.0,13.0
東京,3,15,レイズテンペスト,三浦皇成,1081.0,1075.0,1764.0,996.0,171.0,,5087.0,2.0
東京,3,16,リアライズタキオン,キング　,,,,,,,,
東京,4,1,プティシラー,長浜鴻緒,2239.0,-309.0,786.0,864.0,452.0,,4032.0,3.0
東京,4,2,ルビーサンセット,荻野極　,-50.0,249.0,1668.0,4139.0,2875.0,,8881.0,1.0
東京,4,3,レウコテア,津村明秀,683.0,651.0,-338.0,490.0,2338.0,,3824.0,5.0
東京,4,4,アスクドゥチャンプ,横山武史,-2171.0,505.0,-2781.0,-1275.0,-2164.0,,-7886.0,15.0
東京,4,5,ミアルーチェ,北村友一,-666.0,310.0,198.0,-253.0,-1277.0,,-1688.0,12.0
東京,4,6,トウカイティエラ,菅原明良,1268.0,-506.0,-314.0,1872.0,1516.0,,3836.0,4.0
東京,4,7,ナムラコハル,木幡巧也,1252.0,-455.0,473.0,875.0,1522.0,,3667.0,6.0
東京,4,8,ヘルヴィッツ,丸田恭介,-563.0,1267.0,1148.0,1602.0,-530.0,,2924.0,7.0
東京,4,9,ラガッツァケコーレ,柴田大知,-2547.0,-882.0,-1013.0,-1918.0,-2875.0,,-9235.0,16.0
東京,4,10,リバーブレーション,上里直汰,-3.0,200.0,893.0,-2460.0,1999.0,,629.0,10.0
東京,4,11,ノースブルースカイ,松岡正海,-1721.0,150.0,-2061.0,-1050.0,-2162.0,,-6844.0,14.0
東京,4,12,ベラジオカイザー,佐々木大,-1372.0,79.0,-1647.0,1158.0,-834.0,,-2616.0,13.0
東京,4,13,クィーンコッチャン,原田和真,220.0,1737.0,475.0,520.0,1243.0,,4195.0,2.0
東京,4,14,ヴィスクレス,岩田康誠,42.0,136.0,-51.0,-1436.0,-327.0,,-1636.0,11.0
東京,4,15,アンジュブルー,柴田善臣,173.0,41.0,437.0,102.0,88.0,,841.0,9.0
東京,4,16,フライトマップ,石橋脩　,-1645.0,-60.0,1728.0,1377.0,-311.0,,1089.0,8.0
東京,5,1,ルージュリリック,荻野極　,-50.0,796.0,2157.0,4139.0,2875.0,,9917.0,1.0
東京,5,2,ヤマニンアレシス,大野拓弥,427.0,-326.0,1117.0,1084.0,220.0,,2522.0,6.0
東京,5,3,ペルシアーノ,石川裕紀,-315.0,-140.0,69.0,-186.0,-1450.0,,-2022.0,9.0
東京,5,4,フォセットジェンヌ,岩田康誠,42.0,-856.0,36.0,-1436.0,-327.0,,-2541.0,11.0
東京,5,5,ダイユウルミナス,佐藤翔馬,-1272.0,-19.0,889.0,1683.0,-173.0,,1108.0,7.0
東京,5,6,サンデースマッシュ,ルメール,1134.0,-197.0,831.0,45.0,1062.0,,2875.0,5.0
東京,5,7,ダイシンレスター,松岡正海,-1721.0,178.0,1526.0,-1050.0,-2162.0,,-3229.0,12.0
東京,5,8,ケイツータカ,柴田大知,-2547.0,-542.0,-1682.0,-1918.0,-2875.0,,-9564.0,15.0
東京,5,9,ブレイシオン,原優介　,345.0,-2246.0,-2587.0,-1496.0,-369.0,,-6353.0,14.0
東京,5,10,ヨドノティアラ,津村明秀,683.0,2377.0,1585.0,490.0,2338.0,,7473.0,2.0
東京,5,11,アイアムアヒーロー,吉田豊　,-42.0,-619.0,-1035.0,-266.0,-93.0,,-2055.0,10.0
東京,5,12,ベアカッコウ,長浜鴻緒,2239.0,-226.0,1531.0,864.0,452.0,,4860.0,4.0
東京,5,13,タイキプレジール,キング　,,,,,,,,
東京,5,14,レゲンデ,菅原明良,1268.0,267.0,274.0,1872.0,1516.0,,5197.0,3.0
東京,5,15,ナックセシリア,上里直汰,-3.0,-504.0,-504.0,-2460.0,1999.0,,-1472.0,8.0
東京,5,16,アイムインディ,武豊　　,-91.0,-824.0,-2039.0,-1193.0,-249.0,,-4396.0,13.0
東京,6,1,スカーレットジーン,長浜鴻緒,2239.0,-226.0,1531.0,1673.0,452.0,,5669.0,2.0
東京,6,2,シャンパンクォーツ,荻野極　,-50.0,796.0,2157.0,-316.0,2875.0,,5462.0,3.0
東京,6,3,シンデレラヒメ,上里直汰,-3.0,-504.0,-504.0,2851.0,1999.0,,3839.0,4.0
東京,6,4,ミズノミヤコ,原優介　,345.0,-2246.0,-2587.0,-1187.0,-369.0,,-6044.0,13.0
東京,6,5,マンサニージャ,佐々木大,-1372.0,-258.0,796.0,-2305.0,-834.0,,-3973.0,11.0
東京,6,6,マトリカリア,遠藤汰月,-7042.0,-7636.0,-3767.0,-2147.0,-6513.0,,-27105.0,15.0
東京,6,7,アルペンローゼ,菅原明良,1268.0,267.0,274.0,-1693.0,1516.0,,1632.0,7.0
東京,6,8,ダーリングハースト,キング　,,,,,,,,
東京,6,9,ラインクインビー,木幡巧也,1252.0,955.0,-640.0,-405.0,1522.0,,2684.0,6.0
東京,6,10,クイーンズレイン,津村明秀,683.0,2377.0,1585.0,298.0,2338.0,,7281.0,1.0
東京,6,11,キコリータ,柴田善臣,173.0,197.0,-502.0,-31.0,88.0,,-75.0,9.0
東京,6,12,ソルトバーン,柴田大知,-2547.0,-542.0,-1682.0,-1015.0,-2875.0,,-8661.0,14.0
東京,6,13,ジーティーウブラブ,谷原柚希,353.0,-2525.0,-2051.0,-1105.0,-409.0,,-5737.0,12.0
東京,6,14,コンサートピアノ,北村友一,-666.0,1253.0,571.0,667.0,-1277.0,,548.0,8.0
東京,6,15,シニャンガ,ルメール,1134.0,-197.0,831.0,191.0,1062.0,,3021.0,5.0
東京,6,16,サートゥルチェア,横山和生,-694.0,-47.0,295.0,1042.0,-945.0,,-349.0,10.0
東京,7,1,ニシノセイドウ,池添謙一,-610.0,36.0,301.0,-743.0,314.0,,-702.0,8.0
東京,7,2,フローラルツッキー,上里直汰,-3.0,721.0,-504.0,-2460.0,1999.0,,-247.0,7.0
東京,7,3,タイセイアストロ,荻野極　,-50.0,1728.0,2157.0,4139.0,2875.0,,10849.0,1.0
東京,7,4,グリオンヴール,ルメール,1134.0,553.0,831.0,45.0,1062.0,,3625.0,2.0
東京,7,5,シャオママル,横山武史,-2171.0,-2194.0,-119.0,-1275.0,-2164.0,,-7923.0,13.0
東京,7,6,ルージュブリッツ,キング　,,,,,,,,
東京,7,7,ベレーバスク,武豊　　,-91.0,-789.0,-2039.0,-1193.0,-249.0,,-4361.0,12.0
東京,7,8,ディヴァインスカイ,石川裕紀,-315.0,547.0,69.0,-186.0,-1450.0,,-1335.0,9.0
東京,7,9,フォトンゲイザー,木幡巧也,1252.0,-1476.0,-640.0,875.0,1522.0,,1533.0,5.0
東京,7,10,トラスコンガーデン,田辺裕信,591.0,716.0,1091.0,102.0,735.0,,3235.0,4.0
東京,7,11,シュペルリング,津村明秀,683.0,-1698.0,1585.0,490.0,2338.0,,3398.0,3.0
