,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,141.0,112.0,,137.0,100.0,16.0,113.0,140.0,14.0,,3.0,13.0,83.0,72.0,17.0,,46.0,5.0,20.0,28.0,18.0,51.0,128.0,16.0,40.0
2022,226.0,165.0,,198.0,187.0,6.0,168.0,223.0,4.0,,,6.0,36.0,21.0,126.0,,155.0,43.0,44.0,49.0,37.0,102.0,183.0,25.0,44.0
2023,197.0,137.0,,165.0,156.0,13.0,107.0,227.0,37.0,,1.0,1.0,38.0,20.0,68.0,67.0,102.0,,41.0,48.0,28.0,92.0,158.0,15.0,41.0
2024,171.0,106.0,,136.0,133.0,8.0,88.0,189.0,23.0,,3.0,11.0,45.0,29.0,32.0,102.0,16.0,16.0,22.0,39.0,21.0,83.0,113.0,14.0,46.0
2025,174.0,139.0,,159.0,136.0,18.0,124.0,189.0,24.0,,16.0,2.0,97.0,66.0,25.0,29.0,54.0,,26.0,43.0,28.0,70.0,158.0,15.0,42.0
