場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,シュートザムーン,サトノジェネシス,,,,,,,,,,
東京,1,2,センノウィン,アルアイン,-1623.0,-1478.0,-1679.0,-2430.0,571.0,-1383.0,481.0,-771.0,-8312.0,14.0
東京,1,3,マジンタクシー,マテラスカイ,-509.0,-202.0,-432.0,108.0,-1215.0,586.0,-130.0,,-1794.0,12.0
東京,1,4,ナンヨーロイヤル,キタサンブラック,346.0,122.0,-104.0,-143.0,1069.0,-194.0,1569.0,-287.0,2378.0,6.0
東京,1,5,ジョイグリーン,ルヴァンスレーヴ,1980.0,-185.0,9332.0,8529.0,2153.0,2664.0,,,24473.0,1.0
東京,1,6,アツンケル,タニノフランケル,,,,,,,,,,
東京,1,7,ドレドレ,ドレフォン,1128.0,1595.0,5315.0,2869.0,2469.0,1428.0,-740.0,1232.0,15296.0,4.0
東京,1,8,ヌクレオチド,モズアスコット,963.0,3811.0,3010.0,2625.0,3566.0,4784.0,-1692.0,1412.0,18479.0,3.0
東京,1,9,ジュピターテソーロ,キタサンブラック,346.0,122.0,-104.0,-143.0,1069.0,-194.0,,,1096.0,8.0
東京,1,10,ベアハンドキャッチ,ミスターメロディ,-76.0,2.0,-949.0,1134.0,691.0,-686.0,-992.0,-770.0,-1646.0,11.0
東京,1,11,オセアフェアモント,オルフェーヴル,-571.0,1462.0,-133.0,686.0,-1175.0,-1024.0,282.0,620.0,147.0,9.0
東京,1,12,カンノンミッキー,ミッキーロケット,54.0,119.0,-160.0,-106.0,211.0,-417.0,741.0,-582.0,-140.0,10.0
東京,1,13,マランドロ,ダノンキングリー,-215.0,113.0,661.0,595.0,218.0,128.0,594.0,,2094.0,7.0
東京,1,14,ロザヴィータ,サンダースノー,449.0,3456.0,3648.0,3139.0,2727.0,297.0,-438.0,1991.0,15269.0,5.0
東京,1,15,ウェスケンジントン,タワーオブロンドン,514.0,448.0,-921.0,-1980.0,-1986.0,-586.0,,,-4511.0,13.0
東京,1,16,レピュニット,モズアスコット,963.0,3811.0,3010.0,2625.0,3566.0,4784.0,2534.0,1412.0,22705.0,2.0
東京,2,1,ユイアンゴロー,サトノダイヤモンド,314.0,1095.0,973.0,-2260.0,-488.0,-169.0,-1294.0,79.0,-1750.0,8.0
東京,2,2,バッハ,ホッコータルマエ,773.0,1436.0,1620.0,1329.0,1511.0,1684.0,842.0,1764.0,10959.0,2.0
東京,2,3,モロノカガヤキ,ゴールドドリーム,-970.0,-1742.0,-1839.0,-984.0,534.0,-1656.0,-1374.0,-2969.0,-11000.0,12.0
東京,2,4,オンザギャラクシー,レイデオロ,1404.0,2847.0,-1287.0,-699.0,348.0,2741.0,151.0,-796.0,4709.0,3.0
東京,2,5,タケルムサシ,ルヴァンスレーヴ,1980.0,-185.0,9332.0,8529.0,7661.0,2664.0,3010.0,3715.0,36706.0,1.0
東京,2,6,ブラックパロット,アドマイヤマーズ,-305.0,-1760.0,1725.0,24.0,513.0,-192.0,-1385.0,116.0,-1264.0,7.0
東京,2,7,ブルースパーダ,ゴールドドリーム,-970.0,-1742.0,-1839.0,-984.0,534.0,-1656.0,-1374.0,-2969.0,-11000.0,12.0
東京,2,8,コスモラムバック,ゴールドシップ,-1165.0,-923.0,-658.0,-890.0,-19.0,-185.0,-1152.0,-626.0,-5618.0,10.0
東京,2,9,ボンボンベイビー,コントレイル,194.0,-394.0,-300.0,-419.0,244.0,-311.0,-79.0,,-1065.0,6.0
東京,2,10,ロイヤルドリーム,ヴァンゴッホ,-944.0,-1291.0,-483.0,1090.0,-1389.0,-489.0,291.0,,-3215.0,9.0
東京,2,11,ジーティーブラック,キタサンブラック,346.0,122.0,-104.0,-143.0,499.0,-194.0,1038.0,-287.0,1277.0,5.0
東京,2,12,リーピングサイン,ハービンジャー,-1145.0,-1622.0,-1294.0,-654.0,-1583.0,-2402.0,360.0,84.0,-8256.0,11.0
東京,2,13,キョウエイアート,オルフェーヴル,-571.0,1462.0,-133.0,686.0,505.0,-1024.0,988.0,620.0,2533.0,4.0
東京,3,1,コスモカノーネ,エピファネイア,177.0,-1162.0,-2324.0,-3396.0,-2550.0,-899.0,-4399.0,-448.0,-15001.0,14.0
東京,3,2,スティルアイライズ,タニノフランケル,,,,,,,,,,
東京,3,3,カラクリスピリッツ,モーリス,1446.0,-707.0,-2595.0,-1490.0,-2479.0,24.0,-598.0,-499.0,-6898.0,12.0
東京,3,4,ホテルストリート,オルフェーヴル,-571.0,1462.0,-133.0,686.0,-1175.0,-1024.0,988.0,620.0,853.0,5.0
東京,3,5,セントポールヒロ,ストロングリターン,-389.0,13.0,-676.0,-484.0,-375.0,-535.0,,,-2446.0,8.0
東京,3,6,グラスベリー,シニスターミニスター,104.0,2541.0,6646.0,2818.0,2149.0,1091.0,1847.0,1639.0,18835.0,1.0
東京,3,7,キタノエピックアン,ベストウォーリア,-517.0,-370.0,592.0,-30.0,398.0,-779.0,368.0,203.0,-135.0,7.0
東京,3,8,サラサチャチャチャ,ダノンスマッシュ,-491.0,-1092.0,-1088.0,-677.0,-435.0,-785.0,-551.0,,-5119.0,11.0
東京,3,9,ダイユウアドバンス,クリソベリル,-404.0,-600.0,-541.0,-1064.0,-578.0,,,,-3187.0,9.0
東京,3,10,エアトベーレ,レイデオロ,1404.0,2847.0,-1287.0,-699.0,1962.0,2741.0,2070.0,-796.0,8242.0,4.0
東京,3,11,ゼフィリア,サンダースノー,449.0,3456.0,3648.0,3139.0,2727.0,297.0,,,13716.0,3.0
東京,3,12,モントゥリエ,サートゥルナーリア,538.0,-10.0,-2606.0,-3016.0,685.0,544.0,,,-3865.0,10.0
東京,3,13,ティーナ,Earthlight,,,,,,,,,,
東京,3,14,タートルインメイ,ロージズインメイ,401.0,18.0,30.0,-35.0,-224.0,207.0,-285.0,189.0,301.0,6.0
東京,3,15,ティルベリー,ドレフォン,1128.0,1595.0,5315.0,2869.0,2469.0,1428.0,2395.0,1232.0,18431.0,2.0
東京,3,16,タマモシルエット,シャンハイボビー,-12.0,-379.0,-1987.0,-852.0,-925.0,-1047.0,-1542.0,-1009.0,-7753.0,13.0
東京,4,1,ドラゴンパッセ,キタサンブラック,346.0,-495.0,-104.0,-143.0,1069.0,-194.0,,,479.0,11.0
東京,4,2,マッドヘッドラブ,パイロ,678.0,315.0,1918.0,1768.0,250.0,146.0,,,5075.0,5.0
東京,4,3,ジュンレイ,マインドユアビスケッツ,2220.0,663.0,-290.0,-222.0,552.0,1673.0,,,4596.0,6.0
東京,4,4,ジューングレイス,シニスターミニスター,104.0,705.0,6646.0,2818.0,2149.0,1091.0,,,13513.0,1.0
東京,4,5,ウイングラナート,ポエティックフレア,477.0,637.0,4.0,-78.0,2.0,,,,1042.0,10.0
東京,4,6,ペリドットテソーロ,フィエールマン,-45.0,567.0,-35.0,2611.0,1282.0,744.0,,,5124.0,4.0
東京,4,7,ステラデルークス,インカンテーション,,,,,,,,,,
