場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1200,良,1,アレキサンダーサン,3歳,上里直汰,伊坂重信,追込,,,短距離,右回り,,Lv3 ,エスケンデレヤ,休明初戦,距離短縮,15,E,13.6,14.0,13.7,15.0,37.7,,39.2,,C,C,,,
中山,1,未勝利,ダート,1200,良,2,ガクエンテンゴク,3歳,野中悠太,根本康広,差し,0.0,0.0,短距離,右回り,,Lv3 ,アメリカンペイトリオット,,,4,C,12.8,8.0,12.8,6.0,36.2,4.0,37.5,2.0,C,,,,
中山,1,未勝利,ダート,1200,良,3,ケンブリッジルプス,3歳,岩部純二,萱野浩二,追込,,,短距離,右回り,,Lv3 ,ミッキーグローリー,,距離短縮,16,E,14.1,16.0,14.1,16.0,41.6,,41.4,,C,,,,
中山,1,未勝利,ダート,1200,良,4,アンプイットアップ,3歳,丹内祐次,岩戸孝樹,逃げ,100.0,100.0,短距離,右回り,,Lv3 ,ディスクリートキャット,休明初戦,距離短縮,2,B,12.1,1.0,12.9,8.0,35.4,1.0,37.7,4.0,C,C,,,
中山,1,未勝利,ダート,1200,良,5,タイキプレジール,3歳,石橋脩,矢野英一,先行,0.0,0.0,短距離,右回り,,Lv3 ,ダノンプレミアム,,,6,D,12.3,3.0,12.3,2.0,35.5,2.0,37.5,2.0,D,B,C,,
中山,1,未勝利,ダート,1200,良,6,ゼファーテソーロ,3歳,戸崎圭太,栗田徹,先行,100.0,100.0,短距離,右回り,,Lv3 ,モズアスコット,,,3,B,12.7,7.0,12.7,4.0,36.6,7.0,37.7,4.0,D,,,,
中山,1,未勝利,ダート,1200,良,7,キッショウダラニ,3歳,木幡巧也,牧光二,逃げ,,,短距離,右回り,,Lv3 ,リオンディーズ,,,1,B,12.1,1.0,12.1,1.0,,,,,B,D,,,
中山,1,未勝利,ダート,1200,良,8,サンマルフォース,3歳,大野拓弥,和田勇介,追込,,,短距離,右回り,,Lv3 ,フォーウィールドライブ,休明初戦,距離短縮,9,D,13.5,13.0,13.5,13.0,37.2,8.0,38.0,7.0,C,D,,,
中山,1,未勝利,ダート,1200,良,9,マインセーラ,3歳,柴田大知,的場均,追込,0.0,0.0,短距離,右回り,,Lv3 ,アポロケンタッキー,,,10,E,12.8,8.0,12.8,6.0,36.4,6.0,37.2,1.0,C,C,C,C,
中山,1,未勝利,ダート,1200,良,10,ショウナンタヅナ,3歳,荻野極,武市康男,先行,0.0,,短距離,右回り,,Lv3 ,ドレフォン,,距離短縮,7,D,12.9,10.0,12.9,8.0,36.2,4.0,39.3,,D,B,D,C,B
中山,1,未勝利,ダート,1200,良,11,トウシンライオット,3歳,舟山瑠泉,尾形和幸,先行,0.0,0.0,短距離,右回り,,Lv3 ,フィレンツェファイア,休明2走,,13,E,12.5,5.0,13.3,11.0,37.3,,37.8,6.0,C,C,,,
中山,1,未勝利,ダート,1200,良,12,ユキノサイエンス,3歳,北村宏司,小野次郎,差し,,,短距離,右回り,,Lv3 ,ノヴェリスト,,,5,D,12.5,5.0,12.7,4.0,,,,,C,D,C,,
中山,1,未勝利,ダート,1200,良,13,サリーアン,3歳,黛弘人,鈴木伸尋,差し,,,短距離,右回り,,Lv3 ,ダノンプレミアム,休明初戦,距離短縮,11,E,13.6,14.0,13.6,14.0,37.7,,38.7,,C,,,,
中山,1,未勝利,ダート,1200,良,14,スラッシュコード,3歳,佐藤翔馬,伊藤圭三,差し,0.0,0.0,短距離,右回り,,Lv3 ,ミスターメロディ,,,8,D,12.3,3.0,12.3,2.0,35.7,3.0,38.2,8.0,C,C,D,C,
中山,1,未勝利,ダート,1200,良,15,モーニングダリア,3歳,谷原柚希,土田稔,差し,,,短距離,右回り,,Lv3 ,ミスチヴィアスアレックス,休明2走,,12,E,13.1,11.0,13.1,10.0,,,,,C,E,B,,
中山,1,未勝利,ダート,1200,良,16,タマリスペクト,3歳,横山琉人,相沢郁,追込,0.0,0.0,短距離,右回り,,Lv3 ,カリフォルニアクローム,休明2走,,14,E,13.3,12.0,13.3,11.0,37.9,,38.6,,C,C,C,,
中山,2,未勝利,ダート,1800,良,1,シシリアンキッス,3歳,菊沢一樹,佐藤吉勝,追込,,,中距離,右回り,,Lv3 ,イスラボニータ,休明初戦,距離延長,14,E,13.8,15.0,13.8,12.0,,,,,D,B,,,
中山,2,未勝利,ダート,1800,良,2,ニケフェリーチェ,3歳,柴田大知,菊川正達,追込,0.0,0.0,中距離,右回り,,Lv3 ,アジアエクスプレス,休明2走,距離延長,13,E,13.0,5.0,13.1,6.0,36.5,3.0,38.4,4.0,C,D,D,C,C
中山,2,未勝利,ダート,1800,良,3,プレイメイカー,3歳,横山武史,栗田徹,先行,,,中距離,右回り,,Lv3 ,ベンバトル,,距離延長,5,D,12.8,3.0,12.8,2.0,,,,,C,C,,,
中山,2,未勝利,ダート,1800,良,4,アイアンパイク,3歳,横山典弘,村田一誠,先行,,,中距離,右回り,,Lv3 ,ヘンリーバローズ,,,1,B,13.0,5.0,13.0,5.0,,,,,D,,,,
中山,2,未勝利,ダート,1800,良,5,トリエンナーレ,3歳,荻野極,森一誠,先行,,,中距離,右回り,,Lv3 ,マインドユアビスケッツ,,距離延長,7,D,12.7,1.0,12.7,1.0,37.4,7.0,37.4,1.0,C,,,,
中山,2,未勝利,ダート,1800,良,6,アッシズオブローズ,3歳,ルメール,尾関知人,先行,,,中距離,右回り,,Lv3 ,アドマイヤマーズ,休明初戦,,2,B,13.1,7.0,13.3,7.0,,,,,C,B,,,
中山,2,未勝利,ダート,1800,良,7,プリンセスダーコ,3歳,原優介,清水英克,先行,0.0,0.0,中距離,右回り,,Lv3 ,マクフィ,,,6,D,13.2,8.0,14.6,15.0,38.4,,38.2,3.0,C,C,,,
中山,2,未勝利,ダート,1800,良,8,アルティオーラ,3歳,小林脩斗,浅利英明,追込,,,中距離,右回り,,Lv3 ,ダノンプレミアム,休明2走,,16,E,13.5,11.0,13.5,8.0,,,,,B,B,,,
中山,2,未勝利,ダート,1800,良,9,ピンクサウスポー,3歳,石橋脩,勢司和浩,追込,0.0,0.0,中距離,右回り,,Lv3 ,エポカドーロ,,,15,E,13.5,11.0,13.5,8.0,37.2,6.0,39.5,,C,B,,,
中山,2,未勝利,ダート,1800,良,10,ビーチイン,3歳,丹内祐次,和田勇介,追込,,,中距離,右回り,,Lv3 ,ダノンプレミアム,,距離延長,9,D,13.5,11.0,13.5,8.0,37.0,4.0,37.8,2.0,C,C,,,
中山,2,未勝利,ダート,1800,良,11,クイーンズホリデー,3歳,舟山瑠泉,林徹,差し,0.0,0.0,中距離,右回り,,Lv3 ,オルフェーヴル,,距離延長,8,D,12.8,3.0,12.8,2.0,36.1,2.0,39.3,,B,C,C,,
中山,2,未勝利,ダート,1800,良,12,イデアクリスタル,3歳,横山和生,小西一男,追込,50.0,50.0,中距離,右回り,,Lv3 ,ホークビル,,,3,B,13.6,14.0,14.8,16.0,38.0,8.0,38.7,5.0,C,E,D,,
中山,2,未勝利,ダート,1800,良,13,ノーブルクラウド,3歳,西村淳也,久保田貴,差し,0.0,0.0,中距離,右回り,,Lv3 ,カレンブラックヒル,,,4,C,13.3,9.0,13.8,12.0,37.1,5.0,38.7,5.0,E,C,,,
中山,2,未勝利,ダート,1800,良,14,アスパラゴ,3歳,江田照男,田村康仁,差し,0.0,0.0,中距離,右回り,,Lv3 ,カリフォルニアクローム,休明2走,,11,E,13.3,9.0,13.5,8.0,38.3,,38.9,7.0,C,C,C,,
中山,2,未勝利,ダート,1800,良,15,ライヴマルガリータ,3歳,木幡巧也,牧光二,先行,,,中距離,右回り,,Lv3 ,モズアスコット,休明2走,距離延長,10,D,12.7,1.0,12.9,4.0,35.7,1.0,39.1,8.0,B,C,C,D,
中山,2,未勝利,ダート,1800,良,16,ペカリーナ,3歳,木幡初也,竹内正洋,追込,,,中距離,右回り,,Lv3 ,ルーラーシップ,,距離延長,12,E,13.8,15.0,13.8,12.0,,,,,D,,,,
中山,3,未勝利,ダート,1800,良,1,ハッピーカーン,3歳,木幡育也,松永康利,差し,0.0,0.0,中距離,右回り,,Lv3 ,ベンバトル,,,8,D,13.6,10.0,14.3,13.0,37.0,4.0,38.7,6.0,C,C,,,
中山,3,未勝利,ダート,1800,良,2,ゴットタレント,3歳,杉原誠人,田村康仁,差し,0.0,0.0,中距離,右回り,,Lv3 ,ダノンプレミアム,,,6,D,12.4,1.0,13.6,8.0,36.1,3.0,37.3,2.0,C,C,D,C,B
中山,3,未勝利,ダート,1800,良,3,アイアムアッパレ,3歳,柴田善臣,奥平雅士,差し,,,中距離,右回り,,Lv3 ,リオンディーズ,休明2走,距離短縮,11,E,13.5,8.0,13.5,6.0,,,,,C,B,,,
中山,3,未勝利,ダート,1800,良,4,セイウォリアー,3歳,舟山瑠泉,古賀慎明,差し,0.0,0.0,中距離,右回り,,Lv3 ,マジェスティックウォリアー,,,9,D,13.6,10.0,13.9,10.0,37.2,5.0,40.0,,C,C,,,
中山,3,未勝利,ダート,1800,良,5,ネイティヴプライド,3歳,菅原明良,高木登,差し,0.0,0.0,中距離,右回り,,Lv3 ,クリソベリル,休明2走,,5,D,13.3,5.0,14.1,11.0,38.2,,38.3,4.0,C,D,,,
中山,3,未勝利,ダート,1800,良,6,ホワイトナイル,3歳,木幡巧也,牧光二,差し,0.0,,中距離,右回り,,Lv3 ,American Pharoah,休明2走,距離延長,15,E,12.7,2.0,13.1,2.0,35.4,1.0,39.1,8.0,C,C,C,,
中山,3,未勝利,ダート,1800,良,7,ミスターキャンベラ,3歳,戸崎圭太,稲垣幸雄,先行,100.0,100.0,中距離,右回り,,Lv3 ,クリソベリル,,,1,A,13.3,5.0,13.3,3.0,37.3,6.0,38.5,5.0,C,,,,
中山,3,未勝利,ダート,1800,良,8,ヤマメイッカ,3歳,佐々木大,久保田貴,差し,,,中距離,右回り,,Lv3 ,リアルスティール,,距離延長,3,C,12.7,2.0,12.7,1.0,35.9,2.0,36.4,1.0,C,D,,,
中山,3,未勝利,ダート,1800,良,9,ルアグロール,3歳,小林脩斗,嘉藤貴行,差し,0.0,0.0,中距離,右回り,,Lv3 ,リオンディーズ,,,13,E,14.4,15.0,14.4,14.0,39.1,,40.8,,C,,,,
中山,3,未勝利,ダート,1800,良,10,ハンドフル,3歳,内田博幸,田中勝春,差し,0.0,0.0,中距離,右回り,,Lv3 ,パイロ,休明2走,,12,E,13.7,12.0,13.7,9.0,37.5,7.0,39.9,,C,C,,,
中山,3,未勝利,ダート,1800,良,11,サルサブラヴァ,3歳,原優介,奥村武,差し,0.0,0.0,中距離,右回り,,Lv3 ,シニスターミニスター,,,7,D,14.4,15.0,14.4,14.0,39.1,,40.5,,C,,,,
中山,3,未勝利,ダート,1800,良,12,チェイサー,3歳,横山琉人,相沢郁,逃げ,0.0,0.0,中距離,右回り,,Lv3 ,レイデオロ,休明3走,,14,E,12.9,4.0,13.3,3.0,38.3,,40.7,,C,B,C,C,B
中山,3,未勝利,ダート,1800,良,13,メイクイット,3歳,酒井学,土田稔,差し,0.0,0.0,中距離,右回り,,Lv3 ,Bolt d'Oro,休明2走,,10,D,13.3,5.0,13.4,5.0,37.7,8.0,41.3,,C,C,,,
中山,3,未勝利,ダート,1800,良,14,アルファシーナ,3歳,遠藤汰月,伊藤伸一,追込,0.0,0.0,中距離,右回り,,Lv3 ,アポロケンタッキー,休明2走,,16,E,14.1,14.0,14.6,16.0,39.7,,39.0,7.0,D,C,C,,
中山,3,未勝利,ダート,1800,良,15,ショコラキュイ,3歳,三浦皇成,森一誠,差し,0.0,0.0,中距離,右回り,,Lv3 ,ヘニーヒューズ,休明初戦,,4,D,13.5,8.0,13.5,6.0,38.7,,40.8,,C,,,,
中山,3,未勝利,ダート,1800,良,16,ファイタージェット,3歳,津村明秀,林徹,先行,100.0,100.0,中距離,右回り,,Lv3 ,デクラレーションオブウォー,休明3走,,2,B,13.7,12.0,14.2,12.0,38.8,,38.0,3.0,B,B,B,,
中山,4,自己条件,ダート,1200,良,1,エコロシード,3歳,佐々木大,堀宣行,先行,100.0,100.0,短距離,右回り,,Lv3 ,Adios Charlie,,,1,B,11.8,2.0,11.8,1.0,34.2,1.0,37.4,7.0,B,B,C,D,
中山,4,自己条件,ダート,1200,良,2,レッドスティンガー,3歳,戸崎圭太,矢嶋大樹,差し,0.0,0.0,短距離,右回り,,Lv3 ,レッドファルクス,,,2,B,12.4,12.0,12.4,10.0,34.9,4.0,39.4,,D,D,D,C,C
中山,4,自己条件,ダート,1200,良,3,レディサン,3歳,小林美駒,栗田徹,先行,100.0,66.66666666666666,短距離,右回り,,Lv3 ,パイロ,休明初戦,,8,D,12.0,5.0,12.0,2.0,35.3,7.0,37.1,2.0,D,C,C,,
中山,4,自己条件,ダート,1200,良,4,モンサンゴールデン,3歳,柴田裕一,中竹和也,先行,,100.0,短距離,右回り,,Lv3 ,シルバーステート,,,3,B,11.9,3.0,12.2,7.0,35.4,8.0,36.6,1.0,C,C,D,C,
中山,4,自己条件,ダート,1200,良,5,ジャレッド,3歳,酒井学,秋山真一,先行,,,短距離,右回り,,Lv3 ,Yaupon,,距離短縮,15,E,12.6,14.0,12.6,13.0,35.6,,38.1,,C,C,,,
中山,4,自己条件,ダート,1200,良,6,ヴェネチアンキング,3歳,丹内祐次,伊藤圭三,逃げ,50.0,100.0,短距離,右回り,,Lv3 ,マジェスティックウォリアー,,,9,D,12.2,10.0,12.2,7.0,35.5,,38.3,,C,C,B,,
中山,4,自己条件,ダート,1200,良,7,シーグルロス,3歳,石田拓郎,尾形和幸,先行,,,短距離,右回り,,Lv3 ,フィレンツェファイア,休明2走,,12,E,11.9,3.0,12.2,7.0,,,,,B,B,B,B,C
中山,4,自己条件,ダート,1200,良,8,アンティミスト,3歳,横山武史,鈴木伸尋,逃げ,0.0,50.0,短距離,右回り,,Lv3 ,Caravaggio,休明3走,,6,C,12.1,6.0,12.4,10.0,35.0,5.0,38.3,,D,D,C,C,
中山,4,自己条件,ダート,1200,良,9,ビップムーラン,3歳,大野拓弥,田島俊明,逃げ,66.66666666666666,66.66666666666666,短距離,右回り,,Lv3 ,アルアイン,,,13,E,11.6,1.0,12.0,2.0,35.9,,37.2,4.0,C,C,B,C,C
中山,4,自己条件,ダート,1200,良,10,ピュール,3歳,木幡巧也,久保田貴,差し,100.0,100.0,短距離,右回り,,Lv3 ,ダノンプレミアム,,,16,E,12.4,12.0,12.4,10.0,35.8,,38.2,,C,D,,,
中山,4,自己条件,ダート,1200,良,11,ドナシェーン,3歳,荻野極,栗田徹,先行,,100.0,短距離,右回り,,Lv3 ,Munnings,,距離延長,5,C,12.2,10.0,12.9,14.0,35.4,8.0,37.3,6.0,C,C,C,C,
中山,4,自己条件,ダート,1200,良,12,アパタイトテソーロ,3歳,原優介,畠山吉宏,差し,0.0,50.0,短距離,右回り,,Lv3 ,スワーヴリチャード,休明3走,,11,D,12.1,6.0,12.1,4.0,34.5,2.0,37.1,2.0,B,,E,C,
中山,4,自己条件,ダート,1200,良,13,ルクスポップスター,3歳,三浦皇成,西園翔太,先行,100.0,100.0,短距離,右回り,,Lv3 ,ミスターメロディ,,,10,D,13.1,16.0,13.1,15.0,36.9,,37.2,4.0,D,,,,
中山,4,自己条件,ダート,1200,良,14,ナオミライトニング,3歳,西村淳也,矢作芳人,先行,,,短距離,右回り,,Lv3 ,ビッグアーサー,休明初戦,距離短縮,7,D,12.7,15.0,13.2,16.0,,,,,C,D,C,,
中山,4,自己条件,ダート,1200,良,15,セイウンアインス,3歳,武藤雅,武藤善則,先行,0.0,50.0,短距離,右回り,,Lv3 ,フォーウィールドライブ,休明2走,,14,E,12.1,6.0,12.1,4.0,34.5,2.0,39.8,,B,D,B,C,B
中山,4,自己条件,ダート,1200,良,16,ジェラートキティ,3歳,舟山瑠泉,嘉藤貴行,逃げ,100.0,100.0,短距離,右回り,,Lv3 ,ディスクリートキャット,,,4,C,12.1,6.0,12.1,4.0,35.1,6.0,37.7,8.0,C,,,,
中山,5,新馬,ダート,1800,良,1,キョウエイアート,3歳,原優介,萱野浩二,,,,中距離,右回り,,Lv2 ,オルフェーヴル,,,14,E,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,2,エスシービクトリア,3歳,遠藤汰月,村田一誠,,,,中距離,右回り,,Lv2 ,マクフィ,,,9,D,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,3,パワポケグッド,3歳,小林凌大,大和田成,,,,中距離,右回り,,Lv2 ,インカンテーション,,,15,E,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,4,ミリオンヴォイス,3歳,丹内祐次,加藤士津,,,,中距離,右回り,,Lv2 ,ゴールドドリーム,,,6,D,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,5,モウレツ,3歳,原田和真,蛯名利弘,,,,中距離,右回り,,Lv2 ,モーニン,,,13,E,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,6,サクセスゴールド,3歳,田辺裕信,久保田貴,,,,中距離,右回り,,Lv2 ,ルヴァンスレーヴ,,,5,D,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,7,グラムエッジ,3歳,石川裕紀,手塚貴久,,,,中距離,右回り,,Lv2 ,ナダル,,,8,D,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,8,サクラピアチェーレ,3歳,大野拓弥,高柳瑞樹,,,,中距離,右回り,,Lv2 ,モズアスコット,,,10,E,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,9,サトノフェンサー,3歳,三浦皇成,高柳瑞樹,,,,中距離,右回り,,Lv2 ,デクラレーションオブウォー,,,2,B,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,10,ホウオウファミリー,3歳,戸崎圭太,田中博康,,,,中距離,右回り,,Lv2 ,レイデオロ,,,1,B,,,,,,,,,,,,,
中山,5,新馬,ダート,1800,良,11,リクスダラー,3歳,荻野極,上原佑紀,,,,中距離,右回り,,Lv2 ,ニューイヤーズデイ,,,4,C,,,,,,,,,,,,,
