場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1200,良,1,ビックリパラダイス,3歳,岩部純二,萱野浩二,追込,0.0,0.0,短距離,右回り,,Lv2 ,スマートファルコン,休明2走,,16,E,13.2,13.0,13.2,13.0,37.1,,38.7,,C,C,,,
中山,1,未勝利,ダート,1200,良,2,カシスピーチ,3歳,菅原隆一,蛯名利弘,,,,短距離,右回り,,Lv2 ,ノーブルミッション,,,15,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,良,3,アシャカバッハ,3歳,小林美駒,小笠倫弘,先行,,0.0,短距離,右回り,,Lv2 ,モーニン,休明初戦,距離延長,9,D,13.1,10.0,13.1,9.0,36.1,8.0,38.9,,C,,,,
中山,1,未勝利,ダート,1200,良,4,エコロバロン,3歳,菊沢一樹,菊沢隆徳,差し,100.0,66.66666666666666,短距離,右回り,,Lv2 ,フォーウィールドライブ,休明2走,,4,C,12.4,5.0,13.1,9.0,35.3,2.0,37.3,3.0,C,C,D,C,
中山,1,未勝利,ダート,1200,良,5,アイアムステキ,3歳,松岡正海,奥平雅士,差し,,,短距離,右回り,,Lv2 ,リオンディーズ,休明初戦,距離短縮,5,C,13.2,13.0,13.2,13.0,,,,,D,,,,
中山,1,未勝利,ダート,1200,良,6,アシャカルッカ,3歳,石田拓郎,鈴木伸尋,差し,0.0,0.0,短距離,右回り,,Lv2 ,シニスターミニスター,,,10,E,13.0,8.0,13.0,7.0,37.1,,37.2,2.0,C,D,,,
中山,1,未勝利,ダート,1200,良,7,ウチュウノハナ,3歳,木幡巧也,牧光二,差し,,,短距離,右回り,,Lv2 ,ベストウォーリア,,距離短縮,12,E,13.1,10.0,13.1,9.0,36.7,,40.0,,C,,,,
中山,1,未勝利,ダート,1200,良,8,ラストシャイニー,3歳,横山和生,千葉直人,差し,0.0,0.0,短距離,右回り,,Lv2 ,ダノンプレミアム,休明2走,,6,D,12.3,4.0,12.7,6.0,35.5,5.0,39.2,,B,B,B,,
中山,1,未勝利,ダート,1200,良,9,イイクニパッション,3歳,内田博幸,深山雅史,逃げ,100.0,100.0,短距離,右回り,,Lv2 ,ビッグアーサー,,,2,B,11.7,1.0,11.7,1.0,35.0,1.0,38.2,7.0,C,D,B,D,C
中山,1,未勝利,ダート,1200,良,10,タイセイガナール,3歳,長浜鴻緒,伊藤圭三,差し,0.0,20.0,短距離,右回り,,Lv2 ,タワーオブロンドン,,,7,D,12.1,2.0,12.2,2.0,35.5,5.0,38.2,7.0,C,C,B,B,C
