場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
札幌,1,1,ソルプレーザ,菊川正達,152.0,101.0,93.0,84.0,92.0,95.0,,,102.833,5.0
札幌,1,2,ラシッド,杉浦宏昭,136.0,105.0,103.0,100.0,97.0,105.0,,,107.667,3.0
札幌,1,3,アイムスティルミー,手塚貴久,92.0,111.0,107.0,115.0,103.0,102.0,,,105.0,4.0
札幌,1,4,ジャストビート,安達昭夫,73.0,79.0,86.0,81.0,96.0,95.0,,,85.0,8.0
札幌,1,5,ヴィラジョヴィス,小栗実　,138.0,123.0,108.0,115.0,111.0,109.0,,,117.333,1.0
札幌,1,6,シャインヴィーラ,本田優　,71.0,84.0,99.0,90.0,95.0,91.0,,,88.333,6.0
札幌,1,7,ブルームオブピース,北出成人,126.0,108.0,113.0,105.0,99.0,108.0,,,109.833,2.0
札幌,1,8,チェンドル,小手川準,59.0,98.0,78.0,99.0,93.0,94.0,,,86.833,7.0
札幌,2,1,インユアアイズ,中村直也,116.0,109.0,98.0,99.0,85.0,97.0,,,100.667,6.0
札幌,2,2,ブラックエンパイア,松永康利,69.0,99.0,102.0,105.0,95.0,101.0,109.0,,97.143,7.0
札幌,2,3,フルグライト,堀内岳志,108.0,97.0,86.0,85.0,108.0,90.0,,,95.667,10.0
札幌,2,4,ハナヒラク,萱野浩二,68.0,97.0,90.0,96.0,95.0,96.0,,,90.333,11.0
札幌,2,5,ローレルゼロ,高橋康之,108.0,93.0,91.0,86.0,102.0,96.0,,,96.0,8.0
札幌,2,6,メイショウルーチェ,飯田祐史,148.0,108.0,97.0,105.0,95.0,93.0,,,107.667,3.0
札幌,2,7,オンサイト,小西一男,137.0,82.0,98.0,102.0,93.0,99.0,,,101.833,5.0
札幌,2,8,カービスベイ,武藤善則,123.0,100.0,92.0,103.0,96.0,102.0,,,102.667,4.0
札幌,2,9,デルタニュートラル,加藤士津,48.0,94.0,104.0,90.0,98.0,104.0,,,89.667,12.0
札幌,2,10,ステラノヴァ,千田輝彦,109.0,118.0,115.0,115.0,115.0,113.0,,,114.167,1.0
札幌,2,11,マカニ,尾形和幸,101.0,94.0,85.0,95.0,87.0,96.0,113.0,,95.857,9.0
札幌,2,12,アンノドミニ,佐々木晶,149.0,103.0,106.0,110.0,113.0,104.0,,,114.167,1.0
札幌,3,1,グラツィオーソ,田中剛　,119.0,113.0,107.0,120.0,116.0,112.0,,,114.5,1.0
札幌,3,2,ラルフテソーロ,伊藤圭三,124.0,95.0,103.0,103.0,93.0,101.0,86.0,,100.714,8.0
札幌,3,3,マイネルアース,金成貴史,73.0,107.0,113.0,101.0,102.0,103.0,,,99.833,11.0
札幌,3,4,ビザンティーノ,上原佑紀,71.0,95.0,108.0,102.0,105.0,118.0,127.0,,103.714,6.0
札幌,3,5,ジーティーララバイ,矢作芳人,96.0,101.0,105.0,100.0,99.0,102.0,,,100.5,9.0
札幌,3,6,ハルフロンティア,池添学　,111.0,112.0,108.0,99.0,102.0,108.0,112.0,,107.429,5.0
札幌,3,7,アーロッタレット,須貝尚介,136.0,107.0,101.0,100.0,101.0,100.0,,,107.5,4.0
札幌,3,8,ミスターボビー,栗田徹　,82.0,91.0,90.0,89.0,98.0,94.0,,,90.667,14.0
札幌,3,9,シャドーストライク,茶木太樹,99.0,102.0,103.0,97.0,92.0,96.0,,,98.167,12.0
札幌,3,10,マンボルンバ,加藤征弘,101.0,103.0,100.0,102.0,94.0,93.0,106.0,,99.857,10.0
札幌,3,11,トリプレーテ,武英智　,83.0,98.0,101.0,100.0,102.0,101.0,,,97.5,13.0
札幌,3,12,アックアヴィリーレ,佐々木晶,149.0,103.0,106.0,110.0,97.0,104.0,,,111.5,3.0
