場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,稍重,1,アイビースピネル,3歳,木幡巧也,牧光二,差し,0.0,,短距離,右回り,ダ道悪,Lv2 ,470,,距離短縮
中山,1,未勝利,ダート,1200,稍重,2,マミーブルー,3歳,佐藤翔馬,杉浦宏昭,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,436,,
中山,1,未勝利,ダート,1200,稍重,3,キーベスト,3歳,原優介,黒岩陽一,先行,,,短距離,右回り,ダ道悪,Lv2 ,496,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,稍重,4,モズアンドモズ,3歳,大野拓弥,栗田徹,先行,,,短距離,右回り,ダ道悪,Lv2 ,442,,
中山,1,未勝利,ダート,1200,稍重,5,テントウムシサンバ,3歳,長浜鴻緒,石栗龍彦,追込,,0.0,短距離,右回り,ダ道悪,Lv2 ,494,,距離短縮
中山,1,未勝利,ダート,1200,稍重,6,ナインオブレター,3歳,吉田豊,高橋文雅,先行,100.0,100.0,短距離,右回り,ダ道悪,Lv2 ,448,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,稍重,7,ハクサンリンド,3歳,小林脩斗,菊川正達,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,450,,
中山,1,未勝利,ダート,1200,稍重,8,アラスカフレイバー,3歳,戸崎圭太,松永康利,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,510,,
中山,1,未勝利,ダート,1200,稍重,9,シュレン,3歳,菊沢一樹,千葉直人,追込,50.0,50.0,短距離,右回り,ダ道悪,Lv2 ,372,,
中山,1,未勝利,ダート,1200,稍重,10,ノーブルアイガー,3歳,武藤雅,水野貴広,差し,,,短距離,右回り,ダ道悪,Lv2 ,484,,距離短縮
中山,1,未勝利,ダート,1200,稍重,11,フクノジョヴァンニ,3歳,横山和生,伊藤圭三,差し,,,短距離,右回り,ダ道悪,Lv2 ,430,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,稍重,12,マカニ,3歳,佐々木大,尾形和幸,逃げ,,,短距離,右回り,ダ道悪,Lv2 ,460,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,稍重,13,フラッシュタイム,3歳,小林美駒,佐藤吉勝,先行,,,短距離,右回り,ダ道悪,Lv2 ,524,,距離短縮
中山,1,未勝利,ダート,1200,稍重,14,ジークマインド,3歳,石神深道,和田雄二,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,458,休明3走,
中山,1,未勝利,ダート,1200,稍重,15,キタノロワーズ,3歳,岩部純二,萱野浩二,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,418,,
中山,1,未勝利,ダート,1200,稍重,16,エベリンテソーロ,3歳,横山武史,加藤士津,先行,100.0,100.0,短距離,右回り,ダ道悪,Lv2 ,470,,
中山,2,未勝利,ダート,1800,稍重,1,レオプレセア,3歳,佐藤翔馬,杉浦宏昭,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,444,,
中山,2,未勝利,ダート,1800,稍重,2,エルバステラ,3歳,内田博幸,高柳瑞樹,先行,50.0,50.0,中距離,右回り,ダ道悪,Lv2 ,486,休明2走,
中山,2,未勝利,ダート,1800,稍重,3,カルタジローネ,3歳,小林美駒,池上昌和,差し,,,中距離,右回り,ダ道悪,Lv2 ,460,休明初戦,距離延長
中山,2,未勝利,ダート,1800,稍重,4,ラトラディシオン,3歳,三浦皇成,小手川準,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,496,,
中山,2,未勝利,ダート,1800,稍重,5,アップリンク,3歳,大野拓弥,和田勇介,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,434,休明2走,
中山,2,未勝利,ダート,1800,稍重,6,ポリアンセモス,3歳,ドイル,辻哲英,差し,,,中距離,右回り,ダ道悪,Lv2 ,468,,距離延長
