場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
札幌,1,1,ヴンダーバール,ナダル,-157.0,-285.0,1035.0,-380.0,443.0,55.0,53.0,21.0,785.0,8.0
札幌,1,2,ワンモメンタム,ルヴァンスレーヴ,1364.0,-957.0,891.0,2380.0,1137.0,3608.0,-611.0,-291.0,7521.0,2.0
札幌,1,3,ナムラシンジロー,ミッキーアイル,-283.0,682.0,-837.0,460.0,47.0,1117.0,-77.0,-10.0,1099.0,7.0
札幌,1,4,ワンインザスカイ,デクラレーションオブウォー,391.0,-365.0,-1041.0,506.0,-1205.0,81.0,-878.0,946.0,-1565.0,11.0
札幌,1,5,チャーリー,クリソベリル,,,,,,,,,,
札幌,1,6,ロードアマルフィ,ルヴァンスレーヴ,1364.0,-957.0,891.0,2380.0,1137.0,3608.0,,,8423.0,1.0
札幌,1,7,ハグレジョー,エスポワールシチー,-30.0,842.0,1555.0,416.0,351.0,1074.0,,,4208.0,3.0
札幌,1,8,スズランクイーン,アニマルキングダム,-324.0,-1465.0,-736.0,-1029.0,33.0,106.0,-1282.0,-391.0,-5088.0,12.0
札幌,1,9,リフレックス,モーニン,-498.0,-1368.0,-2772.0,-111.0,-858.0,-1088.0,-334.0,-330.0,-7359.0,13.0
札幌,1,10,レイサンソク,シスキン,46.0,-27.0,424.0,35.0,424.0,243.0,,,1145.0,6.0
札幌,1,11,チカマヨルキーナ,ナダル,-157.0,-285.0,1035.0,-380.0,443.0,55.0,,,711.0,9.0
札幌,1,12,ニミッツハイウェイ,ジャスタウェイ,552.0,681.0,1037.0,-79.0,-334.0,826.0,,,2683.0,4.0
札幌,1,13,ニャンタロウ,ホッコータルマエ,524.0,954.0,965.0,591.0,40.0,-768.0,,,2306.0,5.0
札幌,1,14,ユイノカタリベ,タワーオブロンドン,221.0,494.0,-614.0,338.0,246.0,-157.0,-414.0,315.0,429.0,10.0
札幌,2,1,タイセイアビリティ,フォーウィールドライブ,70.0,1462.0,1178.0,3796.0,1050.0,,,,7556.0,2.0
札幌,2,2,ジークリヒト,トーセンラー,-154.0,-673.0,-491.0,-294.0,483.0,-162.0,-402.0,-231.0,-1924.0,10.0
札幌,2,3,ファンシーデイ,ニューイヤーズデイ,-250.0,-354.0,-123.0,-171.0,244.0,-660.0,,,-1314.0,9.0
札幌,2,4,サツキレジーナ,リオンディーズ,-363.0,-1814.0,-460.0,-2627.0,-1631.0,1038.0,,,-5857.0,11.0
札幌,2,5,メイショウハボマイ,マジェスティックウォリアー,297.0,-2275.0,1907.0,1616.0,83.0,2076.0,-764.0,1854.0,4794.0,5.0
札幌,2,6,レイワエポック,Mendelssohn,0.0,577.0,765.0,624.0,193.0,483.0,,,2642.0,6.0
札幌,2,7,ダーカザンブラック,サートゥルナーリア,130.0,78.0,452.0,418.0,-390.0,,,,688.0,8.0
札幌,2,8,デンリッレハウエル,レイデオロ,-199.0,44.0,-284.0,-4861.0,251.0,-3153.0,10.0,-478.0,-8670.0,12.0
