場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
札幌,1,1,ヴンダーバール,横山武史,98.0,100.0,92.0,97.0,98.0,92.0,96.167,8.0
札幌,1,2,ワンモメンタム,丹内祐次,112.0,102.0,100.0,107.0,104.0,97.0,103.667,3.0
札幌,1,3,ナムラシンジロー,古川奈穂,67.0,89.0,94.0,90.0,92.0,95.0,87.833,10.0
札幌,1,4,ワンインザスカイ,浜中俊　,109.0,103.0,95.0,103.0,103.0,87.0,100.0,5.0
札幌,1,5,チャーリー,キング　,,,,,,,,
札幌,1,6,ロードアマルフィ,横山和生,103.0,96.0,103.0,104.0,106.0,104.0,102.667,4.0
札幌,1,7,ハグレジョー,池添謙一,107.0,102.0,98.0,103.0,98.0,83.0,98.5,6.0
札幌,1,8,スズランクイーン,森田誠也,,,,,,,,
札幌,1,9,リフレックス,柴田裕一,91.0,96.0,72.0,82.0,108.0,,89.8,9.0
札幌,1,10,レイサンソク,鮫島克駿,101.0,107.0,105.0,107.0,106.0,113.0,106.5,2.0
札幌,1,11,チカマヨルキーナ,藤岡佑介,116.0,112.0,107.0,109.0,107.0,105.0,109.333,1.0
札幌,1,12,ニミッツハイウェイ,和田陽希,,,,,,,,
札幌,1,13,ニャンタロウ,舟山瑠泉,,,,,,,,
札幌,1,14,ユイノカタリベ,小林美駒,90.0,90.0,97.0,96.0,112.0,,97.0,7.0
札幌,2,1,タイセイアビリティ,鮫島克駿,101.0,107.0,105.0,102.0,106.0,113.0,105.667,3.0
札幌,2,2,ジークリヒト,森田誠也,,,,,,,,
札幌,2,3,ファンシーデイ,鷲頭虎太,88.0,104.0,107.0,113.0,108.0,102.0,103.667,4.0
札幌,2,4,サツキレジーナ,古川吉洋,102.0,103.0,94.0,105.0,101.0,89.0,99.0,7.0
札幌,2,5,メイショウハボマイ,松本大輝,157.0,102.0,103.0,104.0,106.0,90.0,110.333,1.0
札幌,2,6,レイワエポック,柴田裕一,91.0,96.0,104.0,82.0,108.0,,96.2,8.0
札幌,2,7,ダーカザンブラック,古川奈穂,67.0,89.0,94.0,91.0,92.0,95.0,88.0,10.0
札幌,2,8,デンリッレハウエル,舟山瑠泉,,,,,,,,
札幌,2,9,エイシンパルサー,松岡正海,152.0,102.0,88.0,101.0,104.0,99.0,107.667,2.0
札幌,2,10,ゴッドテソロ,菱田裕二,101.0,101.0,107.0,103.0,104.0,99.0,102.5,5.0
札幌,2,11,タッカーバリアント,横山武史,98.0,100.0,92.0,95.0,98.0,92.0,95.833,9.0
札幌,2,12,タイセイルヴァン,丹内祐次,112.0,102.0,100.0,98.0,104.0,97.0,102.167,6.0
札幌,3,1,スティレセイル,和田陽希,,,,,,,,
札幌,3,2,サトノベリル,池添謙一,107.0,102.0,101.0,103.0,98.0,,102.2,7.0
札幌,3,3,ストレートブラック,松岡正海,152.0,102.0,108.0,98.0,104.0,,112.8,1.0
札幌,3,4,コンスピラシー,丹内祐次,112.0,102.0,107.0,107.0,104.0,,106.4,4.0
札幌,3,5,スイートフェアリー,鷲頭虎太,88.0,104.0,105.0,101.0,108.0,,101.2,10.0
札幌,3,6,ルーメン,古川奈穂,67.0,89.0,91.0,90.0,92.0,,85.8,14.0
札幌,3,7,スピアッジャローザ,松本大輝,157.0,102.0,92.0,93.0,106.0,,110.0,2.0
札幌,3,8,ユナホークパワー,橋木太希,88.0,163.0,44.0,55.0,,,87.5,13.0
札幌,3,9,サンタンドレア,キング　,,,,,,,,
札幌,3,10,サイモンイロハニー,鮫島克駿,101.0,107.0,103.0,107.0,106.0,,104.8,6.0
札幌,3,11,メレサンク,浜中俊　,109.0,103.0,107.0,103.0,103.0,,105.0,5.0
札幌,3,12,シュエットアムール,小林美駒,90.0,102.0,97.0,96.0,,,96.25,12.0
札幌,3,13,アルディスティーノ,横山和生,103.0,96.0,102.0,104.0,106.0,,102.2,7.0
札幌,3,14,リックメイン,横山武史,98.0,100.0,100.0,97.0,98.0,,98.6,11.0
札幌,3,15,リュウゼツラン,菱田裕二,101.0,101.0,100.0,102.0,104.0,,101.6,9.0
札幌,3,16,テンミラージュ,黛弘人　,112.0,108.0,102.0,108.0,109.0,,107.8,3.0
札幌,4,1,メイショウゲキハ,藤岡佑介,116.0,112.0,107.0,109.0,107.0,105.0,109.333,1.0
札幌,4,2,オキョンピー,横山武史,98.0,100.0,92.0,97.0,98.0,92.0,96.167,8.0
札幌,4,3,レッドアトラーニ,舟山瑠泉,,,,,,,,
札幌,4,4,ジーティーレイナ,鷲頭虎太,88.0,104.0,107.0,101.0,108.0,102.0,101.667,6.0
