場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
東京,1,1,ベアエクスプレス,柄崎将寿,99.0,-1650.0,-1258.0,-1177.0,-1779.0,-634.0,,,-6399.0,14.0
東京,1,2,アーティラリー,松山将樹,-237.0,646.0,177.0,-615.0,-150.0,880.0,,,701.0,6.0
東京,1,3,レディソフィア,小笠倫弘,-106.0,-817.0,-235.0,-863.0,178.0,-332.0,,,-2175.0,10.0
東京,1,4,トラストレガート,高橋文雅,-584.0,-1719.0,-892.0,-1222.0,-215.0,-977.0,,,-5609.0,13.0
東京,1,5,エリカビアリッツ,堀宣行　,549.0,171.0,86.0,-240.0,604.0,760.0,8.0,,1938.0,4.0
東京,1,6,フローレスカラーズ,高木登　,1617.0,423.0,1231.0,841.0,1634.0,1883.0,153.0,,7782.0,1.0
東京,1,7,キミガハマ,嘉藤貴行,-296.0,-272.0,146.0,-474.0,35.0,-471.0,213.0,,-1119.0,8.0
東京,1,8,パレホ,中川公成,242.0,164.0,6.0,978.0,830.0,723.0,,,2943.0,2.0
東京,1,9,エフハリスト,奥村武　,-409.0,-411.0,-1317.0,-563.0,-1003.0,-556.0,,,-4259.0,11.0
東京,1,10,ヤマニンジェンナ,秋本大介,,,,,,,,,,
東京,1,11,サマースプラッシュ,石栗龍彦,228.0,534.0,776.0,-154.0,821.0,139.0,237.0,,2581.0,3.0
東京,1,12,カスターニエ,伊藤圭三,700.0,-1193.0,995.0,471.0,133.0,769.0,,,1875.0,5.0
東京,1,13,ミツカネルナ,鈴木伸尋,-207.0,580.0,-376.0,660.0,-657.0,-515.0,-952.0,,-1467.0,9.0
東京,1,14,バーヴァンシー,村田一誠,-681.0,-2408.0,-2025.0,-1170.0,-2333.0,-1744.0,-314.0,,-10675.0,15.0
東京,1,15,フレアリングベリー,池上昌和,357.0,179.0,-319.0,-784.0,757.0,460.0,-186.0,,464.0,7.0
東京,1,16,ユーゲットミー,西田雄一,-905.0,10.0,-16.0,-1365.0,-336.0,-1561.0,-143.0,,-4316.0,12.0
東京,2,1,ユニバーサルラヴ,尾関知人,-1474.0,-1140.0,-1991.0,-1939.0,-3153.0,-2250.0,-119.0,,-12066.0,16.0
東京,2,2,ジャメビュ,佐藤吉勝,-1877.0,-1569.0,-744.0,-2049.0,335.0,-854.0,,,-6758.0,13.0
