場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,ベアエクスプレス,アジアエクスプレス,-32.0,-659.0,1453.0,81.0,869.0,112.0,,,1824.0,7.0
東京,1,2,アーティラリー,ホッコータルマエ,773.0,1436.0,1620.0,1329.0,-7.0,1684.0,1178.0,,8013.0,2.0
東京,1,3,レディソフィア,ニューイヤーズデイ,-734.0,190.0,643.0,-135.0,1193.0,1023.0,,,2180.0,5.0
東京,1,4,トラストレガート,マクフィ,524.0,-1525.0,-583.0,-1344.0,-329.0,251.0,,,-3006.0,15.0
東京,1,5,エリカビアリッツ,キズナ,-323.0,2090.0,-72.0,1369.0,-863.0,955.0,,,3156.0,4.0
東京,1,6,フローレスカラーズ,ダノンレジェンド,746.0,-66.0,3873.0,1930.0,3216.0,791.0,272.0,,10762.0,1.0
東京,1,7,キミガハマ,ディーマジェスティ,139.0,1859.0,1746.0,1911.0,560.0,298.0,,,6513.0,3.0
東京,1,8,パレホ,スワーヴリチャード,-466.0,1545.0,-1118.0,-1607.0,-2309.0,-923.0,101.0,,-4777.0,16.0
東京,1,9,エフハリスト,ロードカナロア,693.0,-653.0,-292.0,-756.0,945.0,532.0,,,469.0,9.0
東京,1,10,ヤマニンジェンナ,ストロングリターン,-389.0,13.0,-676.0,-484.0,-375.0,-535.0,,,-2446.0,14.0
東京,1,11,サマースプラッシュ,アポロケンタッキー,-296.0,381.0,684.0,151.0,245.0,252.0,,,1417.0,8.0
東京,1,12,カスターニエ,オルフェーヴル,-571.0,1462.0,-133.0,686.0,-1175.0,-1024.0,282.0,,-473.0,12.0
東京,1,13,ミツカネルナ,ミッキーロケット,54.0,119.0,-160.0,-106.0,211.0,-417.0,741.0,,442.0,10.0
東京,1,14,バーヴァンシー,リオンリオン,-249.0,144.0,-83.0,,-166.0,-414.0,,,-768.0,13.0
東京,1,15,フレアリングベリー,ポエティックフレア,477.0,-96.0,4.0,,-78.0,2.0,,,309.0,11.0
東京,1,16,ユーゲットミー,ダノンバラード,997.0,-367.0,15.0,221.0,-184.0,1285.0,,,1967.0,6.0
東京,2,1,ユニバーサルラヴ,ミスチヴィアスアレックス,1282.0,-197.0,2237.0,,2186.0,2547.0,-8.0,,8047.0,5.0
東京,2,2,ジャメビュ,ダノンレジェンド,746.0,-66.0,3873.0,1930.0,3216.0,791.0,1042.0,,11532.0,4.0
東京,2,3,セイカユウヒ,グレーターロンドン,590.0,824.0,-97.0,1232.0,1666.0,276.0,-578.0,,3913.0,8.0
東京,2,4,キリミツ,ルヴァンスレーヴ,1980.0,-185.0,9332.0,8529.0,2153.0,2664.0,2073.0,,26546.0,1.0
東京,2,5,グランマエストロ,エピファネイア,177.0,-1162.0,-2324.0,-3396.0,-2550.0,-899.0,,,-10154.0,16.0
東京,2,6,トワイライトビュー,アジアエクスプレス,-32.0,-659.0,1453.0,81.0,869.0,112.0,229.0,,2053.0,11.0
東京,2,7,ピュアクローム,カリフォルニアクローム,662.0,2027.0,1351.0,1522.0,3334.0,-553.0,-314.0,,8029.0,6.0
東京,2,8,カテドラルクォーツ,ブリックスアンドモルタル,-438.0,718.0,-1580.0,-27.0,-1603.0,-255.0,1568.0,,-1617.0,14.0
東京,2,9,ショウナンタヅナ,ドレフォン,1128.0,1595.0,5315.0,2869.0,2469.0,1428.0,-740.0,,14064.0,3.0
東京,2,10,テラシエスタ,ジャスタウェイ,373.0,-87.0,297.0,-306.0,788.0,-209.0,,,856.0,12.0
東京,2,11,ホウオウライセンス,マインドユアビスケッツ,2220.0,1338.0,-290.0,-222.0,552.0,1673.0,-83.0,,5188.0,7.0
東京,2,12,ビーストウォーズ,アニマルキングダム,-424.0,608.0,536.0,925.0,-634.0,-701.0,-674.0,,-364.0,13.0
東京,2,13,ミラビリオン,ベンバトル,1260.0,1307.0,-383.0,,435.0,1235.0,-218.0,,3636.0,9.0
東京,2,14,セランディア,ベンバトル,1260.0,1307.0,-383.0,,435.0,1235.0,-218.0,,3636.0,9.0
東京,2,15,タイヨウノユビワ,モズアスコット,963.0,3811.0,3010.0,2625.0,3566.0,4784.0,2534.0,,21293.0,2.0
東京,2,16,ゴールデンボート,ゴールドシップ,-1165.0,-923.0,-658.0,-890.0,-1465.0,-185.0,-697.0,,-5983.0,15.0
東京,3,1,ピードモント,キズナ,-323.0,2090.0,-72.0,1369.0,-863.0,955.0,-374.0,,2782.0,7.0
東京,3,2,ブレイブシュガー,ミスチヴィアスアレックス,1282.0,-197.0,2237.0,,2186.0,2547.0,-8.0,,8047.0,4.0
東京,3,3,ティブロン,リオンディーズ,-1186.0,-2276.0,183.0,-2090.0,-878.0,-1995.0,638.0,,-7604.0,15.0
東京,3,4,カシマライフウ,シュヴァルグラン,-475.0,-789.0,-1904.0,80.0,-795.0,-784.0,,,-4667.0,14.0
東京,3,5,エッチェレンテ,リアルスティール,958.0,1582.0,893.0,3343.0,967.0,712.0,,,8455.0,2.0
東京,3,6,ヴァンデスペランス,ドレフォン,1128.0,1595.0,5315.0,2869.0,2469.0,1428.0,2395.0,,17199.0,1.0
東京,3,7,ブッチギレ,マジェスティックウォリアー,25.0,-1942.0,396.0,258.0,197.0,87.0,-705.0,,-1684.0,11.0
東京,3,8,ウインルナロッサ,インディチャンプ,649.0,1391.0,448.0,,800.0,781.0,-161.0,,3908.0,5.0
東京,3,9,ベアブルージュ,リアルスティール,958.0,1582.0,893.0,3343.0,967.0,712.0,,,8455.0,2.0
東京,3,10,ベネファクター,サートゥルナーリア,538.0,-10.0,-2606.0,-3016.0,685.0,544.0,-395.0,,-4260.0,13.0
東京,3,11,スミレノハナ,ブラックタイド,-374.0,351.0,1095.0,295.0,-744.0,-299.0,,,324.0,10.0
