場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,プレイアブルゲーム,丸田恭介,2211.0,-353.0,1727.0,706.0,1212.0,-166.0,5337.0,1.0
中山,1,2,サクラパステル,丸山元気,132.0,-218.0,-955.0,-725.0,-1593.0,542.0,-2817.0,9.0
中山,1,3,ウイキャンウイン,永島まな,-395.0,-2700.0,-4754.0,-3380.0,-4167.0,-1509.0,-16905.0,15.0
中山,1,4,イグニススピリタス,柴田大知,-694.0,-1585.0,-2164.0,-2932.0,-1268.0,-34.0,-8677.0,14.0
中山,1,5,サードウインド,横山武史,-311.0,69.0,-2911.0,-1784.0,-845.0,-796.0,-6578.0,11.0
中山,1,6,ジョイナーテソーロ,戸崎圭太,-410.0,318.0,-1345.0,-943.0,203.0,-474.0,-2651.0,7.0
中山,1,7,キタノライブリー,横山琉人,-132.0,-1045.0,567.0,-1128.0,-563.0,51.0,-2250.0,6.0
中山,1,8,グリューネベルグ,丹内祐次,-784.0,665.0,-92.0,-600.0,3082.0,-243.0,2028.0,3.0
中山,1,9,コウソクグルーヴ,田辺裕信,-133.0,425.0,-661.0,-105.0,260.0,-407.0,-621.0,5.0
中山,1,10,エスポワールドロワ,菅原隆一,-632.0,-732.0,-751.0,-641.0,-909.0,-127.0,-3792.0,10.0
中山,1,11,ジークマインド,石神深道,-377.0,-455.0,-3589.0,-2057.0,-2181.0,419.0,-8240.0,13.0
中山,1,12,ダルドワーズ,石川裕紀,1580.0,-560.0,-98.0,-265.0,274.0,-730.0,201.0,4.0
中山,1,13,ラウレア,水沼元輝,-651.0,-789.0,-315.0,-867.0,-847.0,769.0,-2700.0,8.0
中山,1,14,デンリッレハウエル,石田拓郎,-3555.0,980.0,-675.0,-2815.0,-1195.0,-329.0,-7589.0,12.0
中山,1,15,ベストレーサー,上里直汰,,,,,,,,
中山,1,16,テングリ,長浜鴻緒,-145.0,1492.0,-605.0,-1080.0,254.0,3080.0,2996.0,2.0
中山,2,1,ライヴバフィ,木幡巧也,-820.0,715.0,298.0,298.0,-432.0,-621.0,-562.0,8.0
中山,2,2,スーパーチャージ,武藤雅　,-441.0,-644.0,-262.0,-727.0,-939.0,-65.0,-3078.0,13.0
中山,2,3,ラストレガシー,横山武史,-311.0,69.0,-2911.0,-1160.0,-845.0,-796.0,-5954.0,14.0
中山,2,4,ロジアンドモルタル,大野拓弥,-410.0,-593.0,-1332.0,378.0,485.0,-124.0,-1596.0,9.0
中山,2,5,ベネスピラ,三浦皇成,566.0,1497.0,1338.0,623.0,1109.0,1077.0,6210.0,1.0
中山,2,6,ノーブルプライム,土田真翔,-969.0,1190.0,-1185.0,-1334.0,-61.0,-232.0,-2591.0,11.0
中山,2,7,ニシノブレイゼスト,菅原明良,-1023.0,883.0,583.0,-762.0,-353.0,820.0,148.0,6.0
中山,2,8,ダブルメッセージ,石神深道,-377.0,-455.0,-3589.0,-3918.0,-2181.0,419.0,-10101.0,15.0
中山,2,9,クリノフローレンス,佐藤翔馬,1830.0,648.0,-199.0,-2039.0,465.0,-838.0,-133.0,7.0
中山,2,10,ワンダーレジット,舟山瑠泉,,,,,,,,
中山,2,11,ヘリオトロープ,丹内祐次,-784.0,665.0,-92.0,3048.0,3082.0,-243.0,5676.0,2.0
中山,2,12,ワカギミ,江田照男,20.0,1213.0,-1634.0,-1190.0,-443.0,-735.0,-2769.0,12.0
中山,2,13,ロングウェイホーム,戸崎圭太,-410.0,318.0,-1345.0,-349.0,203.0,-474.0,-2057.0,10.0
中山,2,14,モリブトバクカジ,丸田恭介,2211.0,-353.0,1727.0,840.0,1212.0,-166.0,5471.0,3.0
中山,2,15,ハルノアラシ,石川裕紀,1580.0,-560.0,-98.0,88.0,274.0,-730.0,554.0,5.0
中山,2,16,ヘルオブアライド,佐々木大,268.0,537.0,468.0,-818.0,2169.0,838.0,3462.0,4.0
中山,3,1,テイエムファラオ,佐藤翔馬,1830.0,648.0,-199.0,802.0,465.0,-838.0,2708.0,2.0
中山,3,2,チャロ,菅原明良,-1023.0,883.0,583.0,1418.0,-353.0,820.0,2328.0,3.0
中山,3,3,ゴールドハンマー,横山典弘,64.0,463.0,608.0,-451.0,-807.0,362.0,239.0,7.0
中山,3,4,ベンメリア,丸田恭介,2211.0,-353.0,1727.0,706.0,1212.0,-166.0,5337.0,1.0
中山,3,5,アジアート,上里直汰,,,,,,,,
中山,3,6,ノブダブルホワイト,木幡育也,-669.0,826.0,-33.0,518.0,190.0,279.0,1111.0,6.0
中山,3,7,イデアニポーテ,津村明秀,361.0,707.0,-40.0,1782.0,-302.0,-578.0,1930.0,5.0
中山,3,8,ヤスエ,木幡初也,395.0,-343.0,-623.0,-130.0,119.0,-382.0,-964.0,9.0
中山,3,9,ジーティーウララ,遠藤汰月,,,,,,,,
中山,3,10,ボンボニエーレ,小林凌大,398.0,-1225.0,-73.0,-627.0,-523.0,-269.0,-2319.0,12.0
中山,3,11,デルマアリエル,石神深道,-377.0,-455.0,-3589.0,-2057.0,-2181.0,419.0,-8240.0,14.0
中山,3,12,タルトポワール,丹内祐次,-784.0,665.0,-92.0,-600.0,3082.0,-243.0,2028.0,4.0
中山,3,13,アルパインハット,大野拓弥,-410.0,-593.0,-1332.0,445.0,485.0,-124.0,-1529.0,11.0
中山,3,14,ジェイエルバース,田辺裕信,-133.0,425.0,-661.0,-105.0,260.0,-407.0,-621.0,8.0
中山,3,15,ショージージョ,武藤雅　,-441.0,-644.0,-262.0,-1816.0,-939.0,-65.0,-4167.0,13.0
中山,3,16,ナックトライアンフ,木幡巧也,-820.0,715.0,298.0,-122.0,-432.0,-621.0,-982.0,10.0
