場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,プレイアブルゲーム,レイデオロ,-288.0,44.0,-284.0,-4861.0,251.0,-3153.0,,,-8291.0,11.0
中山,1,2,サクラパステル,シニスターミニスター,1331.0,3492.0,9037.0,4395.0,2774.0,8102.0,,,29131.0,1.0
中山,1,3,ウイキャンウイン,サングレーザー,,,,,,,,,,
中山,1,4,イグニススピリタス,パイロ,-271.0,495.0,1911.0,1709.0,324.0,1506.0,61.0,554.0,6289.0,3.0
中山,1,5,サードウインド,Dandy Man,,,,,,,,,,
中山,1,6,ジョイナーテソーロ,フィエールマン,1278.0,1356.0,342.0,292.0,140.0,-349.0,491.0,,3550.0,6.0
中山,1,7,キタノライブリー,アジアエクスプレス,264.0,-621.0,586.0,-534.0,816.0,1529.0,,,2040.0,7.0
中山,1,8,グリューネベルグ,ヘニーヒューズ,-165.0,1232.0,1991.0,551.0,341.0,990.0,,,4940.0,5.0
中山,1,9,コウソクグルーヴ,スワーヴリチャード,509.0,145.0,-1297.0,-1873.0,-3067.0,-2064.0,,,-7647.0,10.0
中山,1,10,エスポワールドロワ,ルヴァンスレーヴ,540.0,-957.0,891.0,1262.0,3608.0,,,,5344.0,4.0
中山,1,11,ジークマインド,マインドユアビスケッツ,-1444.0,-272.0,-2646.0,-2569.0,389.0,-2241.0,,,-8783.0,13.0
中山,1,12,ダルドワーズ,エピカリス,,,,,,,,,,
中山,1,13,ラウレア,リオンディーズ,428.0,-1814.0,-460.0,-2627.0,-1631.0,1038.0,481.0,337.0,-4248.0,8.0
中山,1,14,デンリッレハウエル,レイデオロ,-288.0,44.0,-284.0,-4861.0,251.0,-3153.0,,,-8291.0,11.0
中山,1,15,ベストレーサー,シルバーステート,1918.0,-2175.0,-4781.0,-716.0,-1355.0,-268.0,,,-7377.0,9.0
中山,1,16,テングリ,ディスクリートキャット,388.0,684.0,293.0,831.0,2616.0,1280.0,2208.0,824.0,9124.0,2.0
中山,2,1,ライヴバフィ,マクフィ,-625.0,-286.0,-385.0,-999.0,330.0,-47.0,614.0,-1425.0,-2823.0,9.0
中山,2,2,スーパーチャージ,ヘニーヒューズ,-165.0,1232.0,1991.0,551.0,1535.0,990.0,234.0,802.0,7170.0,1.0
中山,2,3,ラストレガシー,ドゥラメンテ,-602.0,-806.0,-2151.0,-753.0,-1137.0,-809.0,-1099.0,-942.0,-8299.0,12.0
中山,2,4,ロジアンドモルタル,ブリックスアンドモルタル,351.0,-621.0,-981.0,1564.0,1306.0,-1051.0,-1593.0,307.0,-718.0,7.0
中山,2,5,ベネスピラ,レイデオロ,-288.0,44.0,-284.0,-4861.0,-1787.0,-3153.0,-1258.0,-478.0,-12065.0,14.0
中山,2,6,ノーブルプライム,カリフォルニアクローム,496.0,1874.0,1310.0,1253.0,55.0,1358.0,,,6346.0,2.0
中山,2,7,ニシノブレイゼスト,シルバーステート,1918.0,-2175.0,-4781.0,-716.0,-864.0,-268.0,,,-6886.0,11.0
中山,2,8,ダブルメッセージ,モーニン,-501.0,-1368.0,-2772.0,-2999.0,-858.0,-1088.0,,,-9586.0,13.0
中山,2,9,クリノフローレンス,アドミラブル,,,,,,,,,,
中山,2,10,ワンダーレジット,ノーブルミッション,,,,,,,,,,
中山,2,11,ヘリオトロープ,ヘニーヒューズ,-165.0,1232.0,1991.0,551.0,1535.0,990.0,,,6134.0,3.0
中山,2,12,ワカギミ,ディーマジェスティ,-72.0,138.0,699.0,544.0,150.0,869.0,-546.0,365.0,2147.0,5.0
中山,2,13,ロングウェイホーム,ジャスタウェイ,-465.0,681.0,1037.0,-92.0,-334.0,826.0,1279.0,532.0,3464.0,4.0
中山,2,14,モリブトバクカジ,ダンカーク,564.0,523.0,259.0,1235.0,-128.0,28.0,-1264.0,575.0,1792.0,6.0
中山,2,15,ハルノアラシ,ミスターメロディ,-463.0,-228.0,-1856.0,-411.0,-473.0,,,,-3431.0,10.0
中山,2,16,ヘルオブアライド,アメリカンペイトリオット,851.0,-181.0,-1007.0,-452.0,315.0,1481.0,-939.0,-797.0,-729.0,8.0
中山,3,1,テイエムファラオ,フォーウィールドライブ,439.0,1462.0,1178.0,3796.0,1050.0,,,,7925.0,2.0
中山,3,2,チャロ,ヘニーヒューズ,-165.0,1232.0,1991.0,551.0,341.0,990.0,,,4940.0,3.0
中山,3,3,ゴールドハンマー,ミスターメロディ,-463.0,-228.0,-1856.0,-167.0,-473.0,,,,-3187.0,12.0
中山,3,4,ベンメリア,アメリカンペイトリオット,851.0,-181.0,-1007.0,-452.0,-87.0,1481.0,-939.0,-797.0,-1131.0,10.0
中山,3,5,アジアート,アジアエクスプレス,264.0,-621.0,586.0,-534.0,816.0,1529.0,,,2040.0,6.0
中山,3,6,ノブダブルホワイト,バゴ,-1037.0,-2134.0,-150.0,-1956.0,500.0,94.0,-102.0,256.0,-4529.0,14.0
中山,3,7,イデアニポーテ,フィエールマン,1278.0,1356.0,342.0,292.0,140.0,-349.0,491.0,,3550.0,5.0
中山,3,8,ヤスエ,アジアエクスプレス,264.0,-621.0,586.0,-534.0,816.0,1529.0,,,2040.0,6.0
中山,3,9,ジーティーウララ,ゴールドドリーム,-263.0,-1060.0,-384.0,-2512.0,108.0,,,,-4111.0,13.0
中山,3,10,ボンボニエーレ,ベストウォーリア,-75.0,-1001.0,-175.0,-875.0,51.0,-227.0,102.0,67.0,-2133.0,11.0
中山,3,11,デルマアリエル,ストロングリターン,-89.0,10.0,-189.0,-438.0,224.0,-23.0,,,-505.0,9.0
中山,3,12,タルトポワール,モーニン,-501.0,-1368.0,-2772.0,-2999.0,-1992.0,-1088.0,,,-10720.0,16.0
中山,3,13,アルパインハット,サンダースノー,1570.0,3025.0,4847.0,4503.0,2687.0,4169.0,,,20801.0,1.0
中山,3,14,ジェイエルバース,マジェスティックウォリアー,1.0,-2275.0,1907.0,1616.0,83.0,2076.0,-764.0,1854.0,4498.0,4.0
中山,3,15,ショージージョ,シャンハイボビー,-752.0,722.0,264.0,-556.0,145.0,873.0,,,696.0,8.0
中山,3,16,ナックトライアンフ,バゴ,-1037.0,-2134.0,-150.0,-1956.0,500.0,94.0,,,-4683.0,15.0
中山,4,1,カイトレッド,ゴールドヘイロー,,,,,,,,,,
中山,4,2,プラチナムレイアー,マツリダゴッホ,,,,,,,,,,
中山,4,3,メイショウオキビ,トウケイヘイロー,,,,,,,,,,
中山,4,4,サラフィエル,ヤマニンセラフィム,,,,,,,,,,
中山,4,5,アルデドゥオーモ,オルフェーヴル,129.0,930.0,,,,,,,1059.0,1.0
中山,4,6,ゴールデンルーキー,Catholic Boy,,,,,,,,,,
中山,4,7,ユイノコキュウ,マジェスティックウォリアー,1.0,-2275.0,,,,,,,-2274.0,4.0
中山,4,8,グランナヴィール,ゴールドシップ,-608.0,396.0,,,,,,,-212.0,2.0
中山,4,9,コスモエスメラルダ,ゴールドシップ,-608.0,396.0,,,,,,,-212.0,2.0
中山,5,1,ブライトメール,サートゥルナーリア,-707.0,78.0,-800.0,-851.0,-390.0,,,,-2670.0,11.0
中山,5,2,エリジブル,サトノダイヤモンド,451.0,2121.0,-1096.0,-1057.0,-472.0,-854.0,,,-907.0,10.0
中山,5,3,インパクトシー,フィエールマン,1278.0,1356.0,869.0,812.0,140.0,-349.0,,,4106.0,5.0
中山,5,4,アンガアヴィス,ルーラーシップ,52.0,1741.0,345.0,645.0,-1950.0,-4.0,,,829.0,7.0
中山,5,5,アウルムレガリア,リオンディーズ,428.0,-1814.0,-714.0,-2627.0,78.0,1038.0,,,-3611.0,13.0
中山,5,6,マリノテレージア,リオンディーズ,428.0,-1814.0,-714.0,-2627.0,78.0,1038.0,-2297.0,,-5908.0,14.0
中山,5,7,ミサトレッドダイヤ,バゴ,-1037.0,-2134.0,-586.0,-1956.0,-993.0,94.0,,,-6612.0,15.0
