場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
東京,1,未勝利,ダート,1400,良,1,ズットマツモト,2歳,長岡禎仁,竹内正洋,先行,0.0,0.0,短距離,左回り,,Lv3 ,450,,
東京,1,未勝利,ダート,1400,良,2,シアワセデスカ,2歳,田辺裕信,蛯名正義,差し,,,短距離,左回り,,Lv3 ,432,休明初戦,距離短縮
東京,1,未勝利,ダート,1400,良,3,クリプトス,2歳,丹内祐次,和田勇介,追込,,,短距離,左回り,,Lv3 ,480,,
東京,1,未勝利,ダート,1400,良,4,ルージュアマリア,2歳,菅原明良,黒岩陽一,追込,,,短距離,左回り,,Lv3 ,400,休明初戦,距離延長
東京,1,未勝利,ダート,1400,良,5,ロンデシャッセ,2歳,マーカン,加藤征弘,差し,,,短距離,左回り,,Lv3 ,452,,距離延長
東京,1,未勝利,ダート,1400,良,6,アカデミズム,2歳,柴田大知,佐藤吉勝,追込,0.0,0.0,短距離,左回り,,Lv3 ,440,,距離延長
東京,1,未勝利,ダート,1400,良,7,コスモシンテイ,2歳,野中悠太,金成貴史,先行,100.0,100.0,短距離,左回り,,Lv3 ,496,,
東京,1,未勝利,ダート,1400,良,8,エコロルキナ,2歳,松山弘平,矢野英一,差し,,,短距離,左回り,,Lv3 ,474,,距離短縮
東京,1,未勝利,ダート,1400,良,9,ジークマインド,2歳,石神深道,和田雄二,差し,,,短距離,左回り,,Lv3 ,456,休明初戦,距離延長
東京,1,未勝利,ダート,1400,良,10,ショウナンカチドキ,2歳,柴田善臣,久保田貴,差し,50.0,0.0,短距離,左回り,,Lv3 ,452,,距離短縮
東京,1,未勝利,ダート,1400,良,11,ヘルヴェティオス,2歳,ビュイッ,金成貴史,先行,100.0,,短距離,左回り,,Lv3 ,440,,距離短縮
東京,1,未勝利,ダート,1400,良,12,ジルクン,2歳,小林美駒,鈴木慎太,追込,,,短距離,左回り,,Lv3 ,408,休明初戦,距離短縮
東京,1,未勝利,ダート,1400,良,13,アイアムイチバン,2歳,戸崎圭太,奥平雅士,差し,0.0,,短距離,左回り,,Lv3 ,508,,距離短縮
東京,1,未勝利,ダート,1400,良,14,キャストロププ,2歳,石田拓郎,尾形和幸,追込,50.0,50.0,短距離,左回り,,Lv3 ,504,,
東京,1,未勝利,ダート,1400,良,15,エスパノーラ,2歳,原田和真,池上昌和,逃げ,,,短距離,左回り,,Lv3 ,468,休明2走,距離延長
東京,1,未勝利,ダート,1400,良,16,スリーソング,2歳,横山武史,伊藤圭三,差し,100.0,100.0,短距離,左回り,,Lv3 ,462,,
東京,2,未勝利,芝,1600,良,1,テンミラージュ,2歳,内田博幸,深山雅史,追込,0.0,0.0,短距離,左回り,,Lv4 ,442,,
東京,2,未勝利,芝,1600,良,2,ニシノヒルブライト,2歳,田辺裕信,稲垣幸雄,追込,0.0,0.0,短距離,左回り,,Lv4 ,468,,
東京,2,未勝利,芝,1600,良,3,マミーブルー,2歳,大野拓弥,杉浦宏昭,追込,0.0,0.0,短距離,左回り,,Lv4 ,442,,
東京,2,未勝利,芝,1600,良,4,サーマル,2歳,吉田豊,高橋文雅,追込,0.0,0.0,短距離,左回り,,Lv4 ,430,休明3走,距離短縮
東京,2,未勝利,芝,1600,良,5,コスモヴェントゥス,2歳,木幡巧也,宗像義忠,差し,,,短距離,左回り,,Lv4 ,438,休明初戦,距離短縮
東京,2,未勝利,芝,1600,良,6,ヴォルヴァ,2歳,石田拓郎,尾形和幸,先行,,,短距離,左回り,,Lv4 ,418,,距離短縮
東京,2,未勝利,芝,1600,良,7,ヒタムキ,2歳,丹内祐次,鈴木慎太,逃げ,,0.0,短距離,左回り,,Lv4 ,440,,距離延長
東京,2,未勝利,芝,1600,良,8,マロンカラノテガミ,2歳,津村明秀,清水英克,差し,,,短距離,左回り,,Lv4 ,412,,距離延長
東京,2,未勝利,芝,1600,良,9,ロケットバディー,2歳,鮫島克駿,斎藤誠,差し,0.0,,短距離,左回り,,Lv4 ,410,,距離延長
