場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
函館,1,未勝利,芝,1800,良,1,ロイヤルタイム,2歳,黛弘人,和田正一,追込,0.0,0.0,中距離,右回り,,Lv1 ,サトノクラウン,,,8,D,13.1,6.0,13.1,6.0,39.5,,36.6,,D,,,,
函館,1,未勝利,芝,1800,良,2,ジャストビート,2歳,丹内祐次,安達昭夫,追込,0.0,,中距離,右回り,,Lv1 ,デクラレーションオブウォー,,距離延長,3,C,13.0,4.0,13.0,4.0,35.7,3.0,33.9,1.0,C,B,,,
函館,1,未勝利,芝,1800,良,3,チェンドル,2歳,小林美駒,小手川準,追込,0.0,,中距離,右回り,,Lv1 ,アルアイン,,距離延長,5,D,13.0,4.0,13.0,4.0,35.7,3.0,35.4,,C,,,,
函館,1,未勝利,芝,1800,良,4,ブルームオブピース,2歳,和田陽希,北出成人,追込,0.0,,中距離,右回り,,Lv1 ,デクラレーションオブウォー,,距離延長,9,D,13.4,10.0,13.4,10.0,37.0,,35.1,5.0,C,,,,
函館,1,未勝利,芝,1800,良,5,トーセンシーギリヤ,2歳,原田和真,小野次郎,差し,0.0,,中距離,右回り,,Lv1 ,Magna Grecia,,距離延長,10,E,12.9,3.0,12.9,3.0,35.4,1.0,36.3,,C,,,,
函館,1,未勝利,芝,1800,良,6,サマーカムカム,2歳,森田誠也,和田雄二,追込,0.0,,中距離,右回り,,Lv1 ,ダノンスマッシュ,,距離延長,11,E,12.8,2.0,12.8,2.0,35.6,2.0,36.7,,C,B,,,
函館,1,未勝利,芝,1800,良,7,セレーノ,2歳,鮫島克駿,高橋亮,追込,0.0,,中距離,右回り,,Lv1 ,モーリス,,距離延長,4,D,13.1,6.0,13.1,6.0,35.9,,34.5,3.0,B,,,,
函館,1,未勝利,芝,1800,良,8,ラシッド,2歳,佐々木大,杉浦宏昭,追込,0.0,,中距離,右回り,,Lv1 ,マクマホン,,距離延長,7,D,12.5,1.0,12.5,1.0,35.8,5.0,34.6,4.0,C,,,,
函館,1,未勝利,芝,1800,良,9,スマートプリエール,2歳,武豊,大久保龍,差し,,100.0,中距離,右回り,,Lv1 ,エピファネイア,,,1,A,13.5,11.0,13.5,11.0,37.8,,33.9,1.0,B,,,,
函館,1,未勝利,芝,1800,良,10,ティブロン,2歳,北村友一,矢嶋大樹,先行,100.0,100.0,中距離,右回り,,Lv1 ,リオンディーズ,,,2,B,13.2,8.0,13.2,8.0,39.8,,35.3,,D,,,,
函館,1,未勝利,芝,1800,良,11,シャインヴィーラ,2歳,松本大輝,本田優,追込,0.0,0.0,中距離,右回り,,Lv1 ,オルフェーヴル,,,6,D,13.3,9.0,13.3,9.0,39.9,,36.0,,D,,,,
函館,2,未勝利,ダート,1000,良,1,ハイエンドモデル,3歳,小林美駒,武藤善則,先行,50.0,50.0,短距離,右回り,,Lv2 ,モズアスコット,休明3走,,1,A,11.9,1.0,12.1,1.0,34.9,2.0,37.2,5.0,C,C,C,D,
函館,2,未勝利,ダート,1000,良,2,メイショウユウモウ,3歳,和田陽希,西園正都,先行,0.0,0.0,短距離,右回り,,Lv2 ,ゴールドドリーム,,,8,D,12.2,4.0,12.2,2.0,35.3,5.0,37.1,4.0,D,C,D,E,
函館,2,未勝利,ダート,1000,良,3,オンサイト,3歳,舟山瑠泉,小西一男,先行,0.0,0.0,短距離,右回り,,Lv2 ,アドミラブル,,,7,D,12.5,9.0,12.5,6.0,36.4,,36.9,3.0,E,B,C,,
函館,2,未勝利,ダート,1000,良,4,エーデルムート,3歳,丹内祐次,矢野英一,差し,,0.0,短距離,右回り,,Lv2 ,シルバーステート,休明2走,距離短縮,9,D,12.4,6.0,13.6,11.0,35.8,,38.3,,C,C,C,C,C
函館,2,未勝利,ダート,1000,良,5,プレインコート,3歳,森田誠也,吉岡辰弥,差し,0.0,0.0,短距離,右回り,,Lv2 ,ロードカナロア,休明3走,,4,C,12.4,6.0,12.8,7.0,36.5,,36.4,2.0,C,B,B,C,D
函館,2,未勝利,ダート,1000,良,6,フォレストオール,3歳,キング,栗田徹,先行,50.0,33.33333333333333,短距離,右回り,,Lv2 ,パイロ,,,3,C,12.1,2.0,12.2,2.0,35.0,3.0,37.2,5.0,C,C,D,C,C
函館,2,未勝利,ダート,1000,良,7,タマゴ,3歳,佐々木大,鈴木孝志,先行,100.0,50.0,短距離,右回り,,Lv2 ,ルヴァンスレーヴ,休明3走,,2,B,12.1,2.0,12.2,2.0,35.2,4.0,37.2,5.0,C,D,B,C,
函館,2,未勝利,ダート,1000,良,8,バスキュラリティ,3歳,鮫島克駿,羽月友彦,差し,0.0,0.0,短距離,右回り,,Lv2 ,リオンディーズ,,,10,D,12.8,10.0,12.8,7.0,36.7,,37.3,,E,B,C,D,D
函館,2,未勝利,ダート,1000,良,9,テーオーリップマン,3歳,橋木太希,藤野健太,追込,,0.0,短距離,右回り,,Lv2 ,モズアスコット,,距離短縮,12,E,13.7,12.0,13.7,12.0,37.6,,39.3,,C,,,,
函館,2,未勝利,ダート,1000,良,10,レストプレドゥモア,3歳,斎藤新,小林真也,先行,,,短距離,右回り,,Lv2 ,モーリス,休明2走,距離短縮,5,D,12.4,6.0,12.4,5.0,36.0,,38.6,,B,C,B,,
函館,2,未勝利,ダート,1000,良,11,ブラックエンパイア,3歳,荻野琢真,松永康利,差し,,0.0,短距離,右回り,,Lv2 ,ゴールドドリーム,休明2走,距離短縮,11,E,13.0,11.0,13.0,10.0,35.6,6.0,38.8,,D,C,C,,
函館,2,未勝利,ダート,1000,良,12,フルグライト,3歳,鷲頭虎太,堀内岳志,先行,,0.0,短距離,右回り,,Lv2 ,オーヴァルエース,,距離短縮,6,D,12.3,5.0,12.9,9.0,34.8,1.0,35.8,1.0,C,D,C,C,
函館,3,未勝利,ダート,2400,良,1,ケイアイワイラーパ,3歳,武豊,野中賢二,差し,100.0,100.0,長距離,右回り,,Lv1 ,ブリックスアンドモルタル,休明2走,,1,B,12.8,2.0,13.2,4.0,37.8,5.0,37.0,3.0,C,C,D,D,C
函館,3,未勝利,ダート,2400,良,2,ライジングショット,3歳,川又賢治,吉村圭司,差し,0.0,0.0,長距離,右回り,,Lv1 ,ナダル,,,6,D,13.2,7.0,14.0,10.0,38.1,6.0,37.7,5.0,C,C,C,C,C
函館,3,未勝利,ダート,2400,良,3,アルデツヨシ,3歳,丹内祐次,田中剛,追込,,,長距離,右回り,,Lv1 ,マインドユアビスケッツ,,距離延長,8,D,12.9,3.0,13.1,2.0,36.9,3.0,38.6,,C,C,C,B,C
函館,3,未勝利,ダート,2400,良,4,ステイアンビシャス,3歳,松岡正海,堀内岳志,追込,100.0,100.0,長距離,右回り,,Lv1 ,ドレフォン,,,5,C,13.8,12.0,14.3,12.0,38.1,6.0,36.1,2.0,C,B,C,C,C
函館,3,未勝利,ダート,2400,良,5,ドルチェリターン,3歳,北村友一,池添学,逃げ,0.0,,長距離,右回り,,Lv1 ,ハービンジャー,,距離延長,3,C,12.6,1.0,14.1,11.0,38.1,6.0,37.2,4.0,C,C,C,B,A
函館,3,未勝利,ダート,2400,良,6,チョウリニア,3歳,古川奈穂,羽月友彦,追込,,,長距離,右回り,,Lv1 ,ルーラーシップ,休明初戦,距離延長,11,E,13.6,10.0,13.7,7.0,38.4,,39.3,,B,C,D,D,B
函館,3,未勝利,ダート,2400,良,7,クレヨンポップ,3歳,古川吉洋,水野貴広,先行,,,長距離,右回り,,Lv1 ,ロジャーバローズ,,距離延長,10,E,13.1,6.0,13.3,5.0,36.0,2.0,39.2,,C,D,C,C,
函館,3,未勝利,ダート,2400,良,8,マブアンドフェール,3歳,横山武史,古賀慎明,追込,,,長距離,右回り,,Lv1 ,マインドユアビスケッツ,,距離延長,2,B,13.4,8.0,13.4,6.0,37.7,4.0,35.0,1.0,C,C,D,C,C
函館,3,未勝利,ダート,2400,良,9,スナドケイ,3歳,小林美駒,尾形和幸,差し,,,長距離,右回り,,Lv1 ,ルヴァンスレーヴ,休明初戦,距離延長,12,E,13.4,8.0,13.7,7.0,38.1,6.0,39.3,,C,C,C,D,C
函館,3,未勝利,ダート,2400,良,10,メアリーバローズ,3歳,森田誠也,寺島良,差し,,,長距離,右回り,,Lv1 ,ロジャーバローズ,,距離短縮,9,E,13.0,4.0,13.1,2.0,38.8,,39.9,,C,C,B,C,
函館,3,未勝利,ダート,2400,良,11,スティレセイル,3歳,キング,福永祐一,追込,,,長距離,右回り,,Lv1 ,キズナ,休明初戦,距離延長,7,D,13.6,10.0,13.8,9.0,,,,,C,D,A,,
函館,3,未勝利,ダート,2400,良,12,ハイアップグレード,3歳,柴田裕一,谷潔,差し,,,長距離,右回り,,Lv1 ,ディーマジェスティ,,距離延長,4,C,13.0,4.0,13.0,1.0,35.0,1.0,38.1,6.0,C,D,C,C,C
函館,4,未勝利,芝,1200,良,1,ロアヴィヴィエンヌ,3歳,松岡正海,本間忍,先行,0.0,0.0,短距離,右回り,,Lv3 ,ノーブルミッション,休明3走,,11,D,12.4,7.0,12.4,4.0,34.3,5.0,34.8,5.0,C,D,B,A,B
函館,4,未勝利,芝,1200,良,2,ウェーヴレット,3歳,鷲頭虎太,菊沢隆徳,差し,,,短距離,右回り,,Lv3 ,エピファネイア,休明3走,距離短縮,8,D,13.3,15.0,13.8,15.0,36.4,,35.7,,C,C,D,D,D
函館,4,未勝利,芝,1200,良,3,マゴイチタ,3歳,丹内祐次,武英智,差し,,,短距離,右回り,,Lv3 ,ミッキーアイル,,距離短縮,2,C,12.4,7.0,12.7,8.0,35.2,,33.7,1.0,C,C,C,C,C
函館,4,未勝利,芝,1200,良,4,アンビシャスヨシノ,3歳,松本大輝,吉田直弘,先行,0.0,40.0,短距離,右回り,,Lv3 ,アルアイン,,,1,C,12.1,5.0,12.4,4.0,34.1,2.0,34.7,4.0,C,B,C,C,E
函館,4,未勝利,芝,1200,良,5,キントラダンサー,3歳,横山和生,長谷川浩,先行,0.0,,短距離,右回り,,Lv3 ,キタサンブラック,,距離短縮,3,C,11.9,2.0,11.9,1.0,34.3,5.0,35.7,,B,B,B,B,B
函館,4,未勝利,芝,1200,良,6,ブラックティンカー,3歳,吉田隼人,和田雄二,逃げ,33.33333333333333,33.33333333333333,短距離,右回り,,Lv3 ,シルバーステート,,,5,C,11.7,1.0,12.2,2.0,34.2,3.0,35.2,,C,C,D,C,B
函館,4,未勝利,芝,1200,良,7,テーオーシュターデ,3歳,橋木太希,宮徹,先行,0.0,27.27272727272727,短距離,右回り,,Lv3 ,スクリーンヒーロー,連闘,,14,E,12.0,4.0,12.7,8.0,34.0,1.0,34.9,,B,C,D,B,B
函館,4,未勝利,芝,1200,良,8,ダディーズグーグー,3歳,藤岡佑介,畑端省吾,差し,0.0,25.0,短距離,右回り,,Lv3 ,タワーオブロンドン,,,6,D,11.9,2.0,12.7,8.0,34.3,5.0,35.3,,C,C,C,A,C
函館,4,未勝利,芝,1200,良,9,ベールドインパクト,3歳,舟山瑠泉,小島茂之,先行,0.0,0.0,短距離,右回り,,Lv3 ,ダノンバラード,,距離短縮,10,D,12.4,7.0,12.4,4.0,35.1,,34.5,3.0,B,B,C,B,B
函館,4,未勝利,芝,1200,良,10,ガジュノリホワイト,3歳,小林美駒,尾形和幸,先行,0.0,0.0,短距離,右回り,,Lv3 ,リアルスティール,,,4,C,12.4,7.0,13.3,13.0,34.7,,34.9,,C,C,C,B,C
函館,4,未勝利,芝,1200,良,11,ダイヤノゴトク,3歳,森田誠也,小栗実,差し,,50.0,短距離,右回り,,Lv3 ,サトノダイヤモンド,,距離短縮,9,D,12.5,13.0,13.6,14.0,36.6,,34.8,5.0,C,C,C,D,C
函館,4,未勝利,芝,1200,良,12,ジョーブラック,3歳,浜中俊,清水久詞,差し,0.0,33.33333333333333,短距離,右回り,,Lv3 ,キタサンブラック,休明3走,,7,D,12.4,7.0,12.8,11.0,34.2,3.0,34.8,5.0,B,B,B,C,C
函館,4,未勝利,芝,1200,良,13,マーゴットジェム,3歳,古川奈穂,今野貞一,差し,,,短距離,右回り,,Lv3 ,サトノダイヤモンド,休明初戦,距離短縮,12,E,12.8,14.0,12.8,11.0,35.7,,36.7,,C,C,D,,
函館,4,未勝利,芝,1200,良,14,メイショウハボマイ,3歳,和田陽希,本田優,差し,0.0,0.0,短距離,右回り,,Lv3 ,マジェスティックウォリアー,,,13,E,12.3,6.0,12.3,3.0,34.5,,36.7,,C,A,C,C,E
函館,4,未勝利,芝,1200,良,15,ラブカマクフィー,3歳,柴田裕一,田島俊明,差し,0.0,16.666666666666664,短距離,右回り,,Lv3 ,マクフィ,連闘,,15,E,12.4,7.0,12.5,7.0,34.3,5.0,34.4,2.0,B,D,D,D,D
函館,5,未勝利,芝,2000,良,1,コンスピラシー,3歳,原田和真,本間忍,差し,0.0,0.0,中距離,右回り,,Lv2 ,アメリカンペイトリオット,,,16,E,12.3,2.0,13.7,12.0,35.6,6.0,35.0,8.0,D,C,C,B,B
函館,5,未勝利,芝,2000,良,2,アレグランサ,3歳,丹内祐次,栗田徹,先行,,33.33333333333333,中距離,右回り,,Lv2 ,イスラボニータ,,距離短縮,9,D,12.7,5.0,13.4,6.0,35.4,2.0,35.6,,D,C,C,C,B
函館,5,未勝利,芝,2000,良,3,マージャング,3歳,吉田隼人,矢作芳人,差し,,,中距離,右回り,,Lv2 ,Kameko,,距離短縮,12,E,13.4,11.0,13.4,6.0,37.7,,35.2,,C,C,,,
函館,5,未勝利,芝,2000,良,4,ラブリーリディア,3歳,横山武史,中内田充,差し,,,中距離,右回り,,Lv2 ,エピファネイア,,距離延長,2,C,13.9,15.0,14.2,15.0,36.1,8.0,33.4,1.0,C,B,,,
函館,5,未勝利,芝,2000,良,5,フィナルフェリス,3歳,古川奈穂,武市康男,差し,,0.0,中距離,右回り,,Lv2 ,イスラボニータ,休明初戦,,5,C,14.1,16.0,14.1,14.0,38.3,,34.3,3.0,C,D,,,
函館,5,未勝利,芝,2000,良,6,リュウゼツラン,3歳,小林美駒,水野貴広,差し,50.0,,中距離,右回り,,Lv2 ,ダノンバラード,,距離延長,8,D,13.1,7.0,14.3,16.0,37.3,,38.8,,C,C,C,D,C
函館,5,未勝利,芝,2000,良,7,スペースリーガ,3歳,柴田裕一,森一誠,差し,0.0,,中距離,右回り,,Lv2 ,カリフォルニアクローム,休明2走,距離延長,14,E,13.1,7.0,13.1,4.0,35.4,2.0,34.9,7.0,C,C,C,D,E
函館,5,未勝利,芝,2000,良,8,エリカブルージュ,3歳,菱田裕二,杉山晴紀,差し,,0.0,中距離,右回り,,Lv2 ,サートゥルナーリア,休明初戦,,13,E,12.7,5.0,12.7,2.0,35.4,2.0,35.6,,E,C,,,
函館,5,未勝利,芝,2000,良,9,ハクサンミラクル,3歳,黛弘人,武藤善則,逃げ,50.0,33.33333333333333,中距離,右回り,,Lv2 ,シルポート,,,3,C,12.2,1.0,13.3,5.0,34.6,1.0,35.2,,C,D,C,,C
函館,5,未勝利,芝,2000,良,10,ルージュレアリーズ,3歳,藤岡佑介,福永祐一,追込,,0.0,中距離,右回り,,Lv2 ,レイデオロ,休明初戦,,6,D,13.2,9.0,13.8,13.0,37.3,,35.0,8.0,C,B,C,,
函館,5,未勝利,芝,2000,良,11,レイナサグラーダ,3歳,和田陽希,小栗実,差し,,0.0,中距離,右回り,,Lv2 ,レイデオロ,休明初戦,,15,E,13.5,12.0,13.5,9.0,35.5,5.0,36.9,,D,D,,,
函館,5,未勝利,芝,2000,良,12,クランドゥイユ,3歳,北村友一,前川恭子,追込,,0.0,中距離,右回り,,Lv2 ,Kingman,,,10,D,12.6,4.0,12.8,3.0,36.2,,34.5,4.0,C,C,C,C,D
函館,5,未勝利,芝,2000,良,13,クックパイン,3歳,キング,堀宣行,先行,,0.0,中距離,右回り,,Lv2 ,ブラックタイド,,距離短縮,4,C,13.6,14.0,13.6,11.0,37.2,,34.0,2.0,C,C,,,
函館,5,未勝利,芝,2000,良,14,ホウオウアーネスト,3歳,横山和生,安田翔伍,逃げ,,0.0,中距離,右回り,,Lv2 ,キズナ,,,7,D,12.3,2.0,12.5,1.0,35.6,6.0,34.6,5.0,D,C,C,B,B
函館,5,未勝利,芝,2000,良,15,スイートフェアリー,3歳,鷲頭虎太,佐々木晶,差し,0.0,0.0,中距離,右回り,,Lv2 ,キズナ,,,1,B,13.2,9.0,13.4,6.0,36.4,,34.7,6.0,D,C,,,
函館,5,未勝利,芝,2000,良,16,カズナリ,3歳,佐々木大,中舘英二,差し,,,中距離,右回り,,Lv2 ,ディーマジェスティ,休明初戦,距離延長,11,D,13.5,12.0,13.5,9.0,38.3,,38.8,,C,C,C,,
函館,6,未勝利,ダート,1700,良,1,ゴールドパートナー,3歳,横山和生,嘉藤貴行,追込,,33.33333333333333,中距離,右回り,,Lv2 ,ゴールドアクター,,距離延長,4,C,13.4,10.0,13.4,7.0,36.9,4.0,35.3,1.0,C,C,C,C,
函館,6,未勝利,ダート,1700,良,2,フジュム,3歳,森田誠也,茶木太樹,追込,,0.0,中距離,右回り,,Lv2 ,ドレフォン,休明初戦,距離短縮,14,E,14.2,13.0,14.2,11.0,40.2,,42.3,,C,,,,
函館,6,未勝利,ダート,1700,良,3,ヒシカリナン,3歳,武豊,矢作芳人,差し,,50.0,中距離,右回り,,Lv2 ,サトノダイヤモンド,,距離短縮,1,B,12.7,3.0,12.7,2.0,37.5,6.0,37.5,4.0,C,C,C,C,D
函館,6,未勝利,ダート,1700,良,4,ハッピールンナ,3歳,古川吉洋,大根田裕,差し,50.0,14.285714285714285,中距離,右回り,,Lv2 ,ホークビル,,,9,D,13.1,7.0,13.6,10.0,36.9,4.0,37.8,5.0,C,B,C,,C
函館,6,未勝利,ダート,1700,良,5,モリノアミーゴ,3歳,小林美駒,鈴木伸尋,追込,,,中距離,右回り,,Lv2 ,モーニン,,距離延長,6,D,12.6,1.0,12.6,1.0,35.7,1.0,37.0,3.0,C,E,B,,
函館,6,未勝利,ダート,1700,良,6,グレインワーク,3歳,和田陽希,池添学,逃げ,,,中距離,右回り,,Lv2 ,オルフェーヴル,休明初戦,距離短縮,7,D,13.4,10.0,13.4,7.0,,,,,B,,,,
函館,6,未勝利,ダート,1700,良,7,エマージェンス,3歳,佐々木大,堀内岳志,先行,,66.66666666666666,中距離,右回り,,Lv2 ,イスラボニータ,,距離短縮,8,D,12.8,4.0,14.2,11.0,37.9,,38.0,6.0,C,C,C,C,C
函館,6,未勝利,ダート,1700,良,8,ヴァサヴォワール,3歳,舟山瑠泉,宮田敬介,差し,,,中距離,右回り,,Lv2 ,アルアイン,休明初戦,距離短縮,13,E,13.3,9.0,13.3,6.0,,,,,B,,,,
函館,6,未勝利,ダート,1700,良,9,ノイシュタット,3歳,丹内祐次,牧光二,先行,,0.0,中距離,右回り,,Lv2 ,ニューイヤーズデイ,,距離短縮,5,C,12.6,1.0,12.8,3.0,36.0,3.0,39.2,,C,C,C,B,C
函館,6,未勝利,ダート,1700,良,10,エポカリーナ,3歳,古川奈穂,土田稔,差し,66.66666666666666,60.0,中距離,右回り,,Lv2 ,エポカドーロ,連闘,,3,C,12.9,5.0,14.3,13.0,37.9,,38.1,7.0,D,C,D,C,C
函館,6,未勝利,ダート,1700,良,11,サンライズミモザ,3歳,松本大輝,安田翔伍,追込,,,中距離,右回り,,Lv2 ,ダノンレジェンド,休明初戦,距離短縮,12,E,14.2,13.0,14.6,14.0,39.5,,36.0,2.0,B,C,,,
函館,6,未勝利,ダート,1700,良,12,キムタックフェイス,3歳,菱田裕二,森田直行,追込,,,中距離,右回り,,Lv2 ,フィエールマン,休明2走,距離短縮,11,D,13.0,6.0,13.0,4.0,,,,,B,C,,,
函館,6,未勝利,ダート,1700,良,13,ザハント,3歳,横山武史,田中克典,先行,33.33333333333333,66.66666666666666,中距離,右回り,,Lv2 ,マジェスティックウォリアー,,,2,B,13.2,8.0,13.2,5.0,35.9,2.0,38.1,7.0,C,C,B,C,C
函館,6,未勝利,ダート,1700,良,14,エルフェニックス,3歳,鮫島克駿,浜田多実,差し,,0.0,中距離,右回り,,Lv2 ,マジェスティックウォリアー,,距離短縮,10,D,13.5,12.0,13.5,9.0,37.6,7.0,38.5,,D,C,,,
函館,7,自己条件,芝,1200,良,1,エスペシャリー,3歳,横山和生,四位洋文,先行,50.0,50.0,短距離,右回り,,Lv3 ,スワーヴリチャード,,,3,C,11.8,1.0,12.0,1.0,33.8,3.0,34.2,4.0,B,D,C,D,C
函館,7,自己条件,芝,1200,良,2,ブルーアイドガール,4歳,吉田隼人,吉岡辰弥,差し,100.0,75.0,短距離,右回り,,Lv3 ,キタサンブラック,休明3走,,2,B,11.8,1.0,12.3,4.0,34.7,,34.0,2.0,C,D,D,B,B
函館,7,自己条件,芝,1200,良,3,イリュージョン,5歳以上,藤岡佑介,西田雄一,先行,,,短距離,右回り,,Lv3 ,タリスマニック,休明初戦,距離短縮,12,D,12.2,10.0,12.7,10.0,35.3,,36.8,,C,C,B,C,B
函館,7,自己条件,芝,1200,良,4,シンデレラスマイル,5歳以上,黛弘人,武藤善則,差し,66.66666666666666,25.0,短距離,右回り,,Lv3 ,キンシャサノキセキ,休明初戦,距離短縮,15,E,12.0,6.0,12.8,12.0,35.0,,35.2,,D,B,B,A,B
函館,7,自己条件,芝,1200,良,5,サンポーニャ,5歳以上,佐々木大,池江泰寿,逃げ,,57.14285714285714,短距離,右回り,,Lv3 ,モーリス,休明初戦,,11,D,11.8,1.0,12.2,3.0,33.7,1.0,35.3,,B,C,D,D,D
