場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1800,重,1,ミスブランニュデイ,3歳,野中悠太,菊川正達,追込,,,中距離,右回り,ダ道悪,Lv2 ,ロードカナロア,連闘,
中山,1,未勝利,ダート,1800,重,2,ネクストダンサー,3歳,松山弘平,伊藤圭三,逃げ,33.33333333333333,33.33333333333333,中距離,右回り,ダ道悪,Lv2 ,ドレフォン,,
中山,1,未勝利,ダート,1800,重,3,ルージュメアート,3歳,吉田豊,高柳瑞樹,差し,33.33333333333333,33.33333333333333,中距離,右回り,ダ道悪,Lv2 ,American Pharoah,休明3走,
中山,1,未勝利,ダート,1800,重,4,アイスリーディング,3歳,石田拓郎,小笠倫弘,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,サンダースノー,,
中山,1,未勝利,ダート,1800,重,5,タマモミンミ,3歳,黛弘人,村田一誠,,,,中距離,右回り,ダ道悪,Lv2 ,クリエイター2,,
中山,1,未勝利,ダート,1800,重,6,シャンドネージュ,3歳,伊藤工真,青木孝文,追込,,,中距離,右回り,ダ道悪,Lv2 ,ビッグアーサー,,距離延長
中山,1,未勝利,ダート,1800,重,7,ミライヘノハナ,3歳,丹内祐次,伊藤大士,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,リアルスティール,,
中山,1,未勝利,ダート,1800,重,8,スナドケイ,3歳,中井裕二,尾形和幸,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ルヴァンスレーヴ,,
中山,1,未勝利,ダート,1800,重,9,ウィズマイマミー,3歳,舟山瑠泉,田村康仁,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ワールドエース,,距離延長
中山,1,未勝利,ダート,1800,重,10,クインズエクレア,3歳,横山武史,加藤征弘,先行,50.0,50.0,中距離,右回り,ダ道悪,Lv2 ,キズナ,休明初戦,
中山,1,未勝利,ダート,1800,重,11,リックメイン,3歳,小林美駒,武井亮,先行,0.0,50.0,中距離,右回り,ダ道悪,Lv2 ,リアルスティール,,
中山,1,未勝利,ダート,1800,重,12,トーアナカヨシ,3歳,菊沢一樹,勢司和浩,差し,33.33333333333333,33.33333333333333,中距離,右回り,ダ道悪,Lv2 ,ホークビル,休明2走,
中山,1,未勝利,ダート,1800,重,13,サツキレジーナ,3歳,丸田恭介,石栗龍彦,追込,0.0,,中距離,右回り,ダ道悪,Lv2 ,リオンディーズ,,距離延長
中山,1,未勝利,ダート,1800,重,14,ローレン,3歳,長浜鴻緒,上原博之,差し,,,中距離,右回り,ダ道悪,Lv2 ,エピファネイア,休明初戦,距離短縮
中山,1,未勝利,ダート,1800,重,15,スーパーキティ,3歳,江田照男,菊川正達,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ルヴァンスレーヴ,連闘,距離延長
中山,2,未勝利,ダート,1200,重,1,ビレッジルミエール,3歳,佐藤翔馬,伊藤圭三,先行,50.0,40.0,短距離,右回り,ダ道悪,Lv3 ,キタサンブラック,,
中山,2,未勝利,ダート,1200,重,2,アイファーシャドー,3歳,長浜鴻緒,根本康広,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,ビーチパトロール,休明初戦,距離短縮
中山,2,未勝利,ダート,1200,重,3,レジョンデロル,3歳,西村太一,加藤征弘,先行,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,オルフェーヴル,休明初戦,
中山,2,未勝利,ダート,1200,重,4,イデアニポーテ,3歳,黛弘人,矢嶋大樹,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,フィエールマン,休明3走,
中山,2,未勝利,ダート,1200,重,5,シャインシュシュ,3歳,上里直汰,小野次郎,,,,短距離,右回り,ダ道悪,Lv3 ,ゴールデンマンデラ,,
中山,2,未勝利,ダート,1200,重,6,ヒタムキ,3歳,横山琉人,鈴木慎太,逃げ,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,サトノアラジン,,
中山,2,未勝利,ダート,1200,重,7,シンフォニーシーズ,3歳,丹内祐次,清水英克,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,マクフィ,,
中山,2,未勝利,ダート,1200,重,8,アルバーチョ,3歳,石神深道,柄崎将寿,追込,0.0,,短距離,右回り,ダ道悪,Lv3 ,ルーラーシップ,休明初戦,距離短縮
中山,2,未勝利,ダート,1200,重,9,キャプティバ,3歳,小林脩斗,佐藤吉勝,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,ビーチパトロール,休明初戦,
中山,2,未勝利,ダート,1200,重,10,ヘビーキュー,3歳,内田博幸,矢嶋大樹,差し,0.0,,短距離,右回り,ダ道悪,Lv3 ,コパノリッキー,,距離短縮
中山,2,未勝利,ダート,1200,重,11,マニーシーン,3歳,菅原隆一,小手川準,先行,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,シャンハイボビー,休明初戦,
中山,2,未勝利,ダート,1200,重,12,ケイツーペニー,3歳,遠藤汰月,蛯名利弘,追込,,,短距離,右回り,ダ道悪,Lv3 ,アメリカンペイトリオット,休明2走,距離短縮
中山,2,未勝利,ダート,1200,重,13,エリカマユーリ,3歳,モレイラ,堀宣行,先行,,,短距離,右回り,ダ道悪,Lv3 ,Quality Road,休明2走,距離短縮
