場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
札幌,1,未勝利,ダート,1700,良,1,ジャストグレース,3歳,古川吉洋,大根田裕,追込,,0.0,中距離,右回り,,Lv2 ,ホッコータルマエ,,距離短縮,11,D,13.7,12.0,13.9,9.0,38.4,,38.4,,C,C,C,C,C
札幌,1,未勝利,ダート,1700,良,2,リベンジャー,3歳,石川倭,柴田卓,追込,,0.0,中距離,右回り,,Lv2 ,シニスターミニスター,,距離短縮,13,E,14.2,14.0,14.2,13.0,39.6,,38.4,,C,C,,,
札幌,1,未勝利,ダート,1700,良,3,クルビデンス,3歳,佐々木大,菊川正達,先行,100.0,100.0,中距離,右回り,,Lv2 ,アメリカンペイトリオット,,,1,B,12.8,5.0,13.2,3.0,36.5,5.0,36.1,1.0,B,C,B,C,C
札幌,1,未勝利,ダート,1700,良,4,マーゴットデウス,3歳,小沢大仁,今野貞一,追込,,0.0,中距離,右回り,,Lv2 ,ドレフォン,,距離短縮,9,D,13.5,10.0,13.5,6.0,37.4,,39.5,,C,C,B,C,D
札幌,1,未勝利,ダート,1700,良,5,メイショウシンガン,3歳,横山琉人,高橋義忠,逃げ,0.0,66.66666666666666,中距離,右回り,,Lv2 ,ニューイヤーズデイ,休明2走,,6,D,12.5,3.0,13.1,2.0,35.4,1.0,38.9,,C,B,C,C,
札幌,1,未勝利,ダート,1700,良,6,フレンチブラッサム,3歳,横山典弘,柄崎将寿,差し,0.0,33.33333333333333,中距離,右回り,,Lv2 ,ホッコータルマエ,,,2,B,12.4,2.0,14.0,11.0,35.8,2.0,37.5,4.0,B,D,C,C,
札幌,1,未勝利,ダート,1700,良,7,ショウナンタヅナ,3歳,池添謙一,武市康男,追込,0.0,0.0,中距離,右回り,,Lv2 ,ドレフォン,,,4,C,12.9,8.0,13.6,7.0,35.8,2.0,37.2,2.0,B,C,C,C,C
札幌,1,未勝利,ダート,1700,良,8,ニットウエース,3歳,浜中俊,稲垣幸雄,先行,,,中距離,右回り,,Lv2 ,モズアスコット,休明2走,距離延長,8,D,12.5,3.0,12.9,1.0,,,,,C,C,,,
札幌,1,未勝利,ダート,1700,良,9,ロードクローザー,3歳,横山和生,中舘英二,逃げ,,0.0,中距離,右回り,,Lv2 ,ナダル,休明初戦,距離延長,3,C,12.3,1.0,13.9,9.0,35.9,4.0,38.2,,C,A,C,C,
札幌,1,未勝利,ダート,1700,良,10,アンタレス,3歳,和田陽希,藤野健太,追込,0.0,0.0,中距離,右回り,,Lv2 ,キズナ,休明初戦,距離短縮,7,D,13.6,11.0,14.0,11.0,38.6,,37.4,3.0,D,C,D,,C
札幌,1,未勝利,ダート,1700,良,11,ゴーントゥファー,3歳,長浜鴻緒,小島茂之,追込,0.0,0.0,中距離,右回り,,Lv2 ,ドレフォン,,,14,E,13.8,13.0,13.8,8.0,36.9,7.0,38.0,6.0,C,C,C,C,
札幌,1,未勝利,ダート,1700,良,12,サンオブザサン,3歳,斎藤新,高橋一哉,追込,,20.0,中距離,右回り,,Lv2 ,タニノフランケル,,,5,D,12.8,5.0,14.5,14.0,37.3,,38.0,6.0,C,C,C,C,C
札幌,1,未勝利,ダート,1700,良,13,フェンリル,3歳,菊沢一樹,高木登,差し,,0.0,中距離,右回り,,Lv2 ,ドレフォン,,距離短縮,10,D,13.4,9.0,13.4,5.0,37.3,,37.6,5.0,C,C,C,C,
札幌,1,未勝利,ダート,1700,良,14,ワンダーゾルダート,3歳,松本大輝,羽月友彦,先行,0.0,25.0,中距離,右回り,,Lv2 ,ゴールドドリーム,,,12,E,12.8,5.0,13.3,4.0,36.7,6.0,38.8,,D,C,B,C,B
札幌,2,未勝利,芝,1800,良,1,マイネルラビリンス,2歳,菊沢一樹,金成貴史,追込,0.0,0.0,中距離,右回り,,Lv1 ,ダノンバラード,,,8,D,13.1,4.0,13.1,4.0,37.0,5.0,34.4,3.0,B,,,,
札幌,2,未勝利,芝,1800,良,2,オンザボー,2歳,佐々木大,田中博康,先行,100.0,100.0,中距離,右回り,,Lv1 ,コントレイル,,,4,C,13.1,4.0,13.1,4.0,38.0,,35.1,4.0,A,,,,
札幌,2,未勝利,芝,1800,良,3,イッペイ,2歳,浜中俊,松永幹夫,先行,,100.0,中距離,右回り,,Lv1 ,エフフォーリア,,,2,B,13.0,3.0,13.0,3.0,37.9,,34.3,2.0,D,C,,,
札幌,2,未勝利,芝,1800,良,4,マイネルサリーレ,2歳,斎藤新,田島俊明,追込,,0.0,中距離,右回り,,Lv1 ,ゴールドシップ,,,7,D,13.7,8.0,13.7,8.0,38.9,,35.2,5.0,B,,,,
札幌,2,未勝利,芝,1800,良,5,ローザベッラ,2歳,石川倭,西園翔太,差し,0.0,0.0,中距離,右回り,,Lv1 ,エフフォーリア,,,6,D,12.8,1.0,12.8,1.0,36.3,1.0,35.7,,D,,,,
札幌,2,未勝利,芝,1800,良,6,カリスマン,2歳,吉田隼人,武井亮,差し,,0.0,中距離,右回り,,Lv1 ,フィエールマン,,,9,D,13.5,7.0,13.5,7.0,36.8,4.0,37.1,,B,,,,
札幌,2,未勝利,芝,1800,良,7,ラヴァンドローリエ,2歳,古川吉洋,宮徹,追込,,0.0,中距離,右回り,,Lv1 ,ダノンスマッシュ,,,5,D,14.1,9.0,14.1,9.0,37.7,,35.8,,B,,,,
札幌,2,未勝利,芝,1800,良,8,ルージュロマーナ,2歳,舟山瑠泉,手塚貴徳,先行,,100.0,中距離,右回り,,Lv1 ,ウィルテイクチャージ,,,3,C,13.3,6.0,13.3,6.0,36.3,1.0,36.6,,E,,,,
札幌,2,未勝利,芝,1800,良,9,レゾンフォルテ,2歳,横山和生,昆貢,差し,100.0,100.0,中距離,右回り,,Lv1 ,エフフォーリア,,,1,B,12.9,2.0,12.9,2.0,36.4,3.0,33.8,1.0,B,,,,
札幌,2,未勝利,芝,1800,良,10,タクミオジュウ,2歳,長浜鴻緒,小島茂之,追込,,0.0,中距離,右回り,,Lv1 ,オジュウチョウサン,,,10,E,14.1,9.0,14.1,9.0,38.5,,,,B,,,,
札幌,3,未勝利,ダート,1000,良,1,ナブッコ,3歳,横山武史,橋田宜長,先行,100.0,100.0,短距離,右回り,,Lv2 ,モーリス,,,4,C,12.2,5.0,13.3,9.0,36.0,6.0,36.0,2.0,B,C,,B,D
札幌,3,未勝利,ダート,1000,良,2,フェアリーキャット,3歳,古川奈穂,鈴木慎太,差し,100.0,50.0,短距離,右回り,,Lv2 ,ディスクリートキャット,休明初戦,距離短縮,7,D,12.1,4.0,13.2,8.0,35.4,4.0,36.2,3.0,D,B,C,B,
札幌,3,未勝利,ダート,1000,良,3,ソルトアイリス,3歳,横山和生,四位洋文,差し,,,短距離,右回り,,Lv2 ,アドマイヤマーズ,休明2走,距離短縮,5,D,13.1,12.0,13.1,7.0,,,,,C,C,C,B,
札幌,3,未勝利,ダート,1000,良,4,トルークマクト,3歳,石川倭,福永祐一,差し,,0.0,短距離,右回り,,Lv2 ,ドレフォン,,,12,E,12.7,9.0,12.7,3.0,36.1,,37.0,,C,C,B,B,C
札幌,3,未勝利,ダート,1000,良,5,シルフ,3歳,松本大輝,藤野健太,差し,,0.0,短距離,右回り,,Lv2 ,ルヴァンスレーヴ,休明3走,距離短縮,9,D,13.0,11.0,13.8,10.0,36.2,,35.7,1.0,D,C,C,,
札幌,3,未勝利,ダート,1000,良,6,アニマレイ,3歳,小林美駒,須貝尚介,先行,,,短距離,右回り,,Lv2 ,ニューイヤーズデイ,休明初戦,距離短縮,2,C,12.0,2.0,13.8,10.0,36.1,,37.2,,D,C,C,C,C
札幌,3,未勝利,ダート,1000,良,7,デルマハルナ,3歳,和田陽希,天間昭一,差し,,50.0,短距離,右回り,,Lv2 ,ディーマジェスティ,,,10,D,12.7,9.0,12.7,3.0,36.1,,36.7,6.0,C,C,B,,
札幌,3,未勝利,ダート,1000,良,8,ダイユウサルターレ,3歳,佐々木大,松永康利,逃げ,,50.0,短距離,右回り,,Lv2 ,サートゥルナーリア,休明初戦,距離短縮,11,D,12.0,2.0,,,37.1,,38.5,,,C,C,C,C
