場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,ベアアッコチャン,杉浦宏昭,91.0,105.0,102.0,100.0,105.0,105.0,,,101.333,3.0
中山,1,2,ソチミルコ,宮田敬介,85.0,96.0,89.0,84.0,89.0,86.0,,,88.167,12.0
中山,1,3,ブルーアンバー,高橋文雅,108.0,95.0,100.0,102.0,102.0,102.0,,,101.5,2.0
中山,1,4,ミュージックレイン,村田一誠,62.0,75.0,69.0,61.0,76.0,79.0,87.0,,72.714,14.0
中山,1,5,アクロスメモリア,田島俊明,89.0,94.0,104.0,87.0,99.0,99.0,,,95.333,7.0
中山,1,6,フローライト,池上昌和,116.0,104.0,103.0,97.0,100.0,106.0,,,104.333,1.0
中山,1,7,ヘヴンズドライブ,和田勇介,91.0,105.0,95.0,90.0,91.0,95.0,85.0,,93.143,9.0
中山,1,8,ジェンダウィナー,青木孝文,107.0,102.0,96.0,96.0,93.0,109.0,,,100.5,5.0
中山,1,9,フクシマエクラ,的場均　,95.0,85.0,73.0,54.0,68.0,98.0,,,78.833,13.0
中山,1,10,スウィートラキ,堀内岳志,73.0,97.0,86.0,138.0,108.0,90.0,,,98.667,6.0
中山,1,11,ソワンドヴィクター,石栗龍彦,90.0,98.0,106.0,105.0,111.0,97.0,,,101.167,4.0
中山,1,12,クールフィールド,矢野英一,96.0,96.0,92.0,91.0,93.0,88.0,,,92.667,10.0
中山,1,13,マメーアップル,岩戸孝樹,93.0,84.0,93.0,87.0,89.0,86.0,,,88.667,11.0
中山,1,14,ジーティージェミル,伊藤伸一,112.0,84.0,82.0,98.0,94.0,94.0,,,94.0,8.0
中山,2,1,ニシノオトムスメ,西田雄一,109.0,107.0,104.0,116.0,91.0,99.0,,,104.333,2.0
中山,2,2,オセアフェアモント,菊川正達,82.0,101.0,90.0,84.0,92.0,95.0,,,90.667,13.0
中山,2,3,ユニゾン,菊川正達,82.0,101.0,90.0,84.0,92.0,95.0,,,90.667,13.0
中山,2,4,イチザペガサス,的場均　,95.0,85.0,73.0,54.0,86.0,98.0,61.0,,78.857,16.0
中山,2,5,ゴーフォアブローク,手塚貴久,104.0,111.0,93.0,115.0,103.0,102.0,,,104.667,1.0
中山,2,6,ハナムラサキ,和田雄二,102.0,101.0,81.0,95.0,93.0,94.0,,,94.333,10.0
中山,2,7,ツイスティドシルク,武藤善則,91.0,100.0,92.0,85.0,91.0,102.0,,,93.5,11.0
中山,2,8,ヴレクール,武市康男,87.0,82.0,84.0,99.0,96.0,88.0,,,89.333,15.0
中山,2,9,ケイツークルサード,鈴木伸尋,96.0,103.0,91.0,99.0,90.0,99.0,,,96.333,9.0
中山,2,10,イッテラッシャイ,斎藤誠　,98.0,109.0,103.0,101.0,90.0,101.0,,,100.333,3.0
中山,2,11,ガーディアンテイル,小手川準,104.0,98.0,106.0,99.0,93.0,94.0,,,99.0,4.0
