rlevel,topk,place_low_min,place_high_max,pop_min,pop_max,diff_pop_min,bets,win_roi,win_hit,place_roi,place_hit,umaren_box_bets,umaren_box_roi,umaren_box_races,umaren_axis1_bets,umaren_axis1_roi,umaren_axis1_races
2,3,1.2,3.5,2,6,0,676,80.26627218934911,0.14497041420118342,80.20710059171597,0.4260355029585799,134,83.28358208955224,112,123,90.73170731707317,112
2,3,1.2,3.5,2,6,1,293,68.53242320819113,0.11262798634812286,79.86348122866895,0.40273037542662116,34,39.705882352941174,26,30,45.0,26
2,3,1.3,3.5,2,6,0,648,80.54012345679013,0.1419753086419753,80.07716049382717,0.4182098765432099,125,69.19999999999999,103,114,75.87719298245614,103
2,3,1.3,3.5,2,6,1,286,69.1958041958042,0.11188811188811189,79.75524475524476,0.3986013986013986,33,40.909090909090914,25,29,46.55172413793103,25
2,3,1.4,3.5,2,6,0,590,82.59322033898306,0.14067796610169492,80.72881355932203,0.411864406779661,106,70.0,88,97,76.49484536082474,88
2,3,1.4,3.5,2,6,1,270,71.92592592592592,0.11481481481481481,79.88888888888889,0.3925925925925926,26,51.92307692307693,20,23,58.69565217391305,20
2,3,1.5,3.5,2,6,0,516,74.45736434108528,0.11627906976744186,78.77906976744185,0.3856589147286822,82,59.756097560975604,70,76,64.47368421052632,70
2,3,1.5,3.5,2,6,1,244,65.69672131147541,0.09836065573770492,79.6311475409836,0.3770491803278688,21,64.28571428571429,17,19,71.05263157894737,17
2,3,1.6,3.5,2,6,0,427,69.13348946135831,0.10070257611241218,78.4543325526932,0.3700234192037471,51,69.6078431372549,45,48,73.95833333333334,45
2,3,1.6,3.5,2,6,1,207,51.83574879227053,0.07246376811594203,77.92270531400966,0.357487922705314,15,0.0,13,14,0.0,13
2,4,1.2,3.5,2,6,0,688,78.86627906976744,0.14244186046511628,79.44767441860465,0.42151162790697677,150,74.4,119,134,83.28358208955224,119
2,4,1.2,3.5,2,6,1,295,68.0677966101695,0.11186440677966102,79.3220338983051,0.4,35,38.57142857142858,27,31,43.54838709677419,27
2,4,1.3,3.5,2,6,0,660,79.07575757575758,0.1393939393939394,79.28787878787878,0.41363636363636364,140,61.78571428571429,111,125,69.19999999999999,111
2,4,1.3,3.5,2,6,1,288,68.71527777777777,0.1111111111111111,79.20138888888889,0.3958333333333333,34,39.705882352941174,26,30,45.0,26
2,4,1.4,3.5,2,6,0,602,80.9468438538206,0.1378737541528239,79.85049833887044,0.4069767441860465,121,61.32231404958678,96,108,68.7037037037037,96
2,4,1.4,3.5,2,6,1,272,71.39705882352942,0.11397058823529412,79.30147058823529,0.3897058823529412,27,50.0,21,24,56.25,21
2,4,1.5,3.5,2,6,0,528,72.76515151515152,0.11363636363636363,77.82196969696969,0.3806818181818182,96,51.041666666666664,79,87,56.32183908045977,79
2,4,1.5,3.5,2,6,1,246,65.16260162601625,0.0975609756097561,78.98373983739837,0.37398373983739835,22,61.36363636363637,18,20,67.5,18
2,4,1.6,3.5,2,6,0,439,67.24373576309794,0.0979498861047836,77.3120728929385,0.36446469248291574,63,56.34920634920635,52,57,62.28070175438597,52
2,4,1.6,3.5,2,6,1,209,51.33971291866028,0.07177033492822966,77.17703349282297,0.35406698564593303,16,0.0,14,15,0.0,14
