場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,リアライズリリー,手塚貴久,104.0,111.0,93.0,101.0,104.0,102.0,103.0,,102.571,5.0
中山,1,2,ニッシンゲッポ,金成貴史,110.0,107.0,113.0,101.0,101.0,103.0,106.0,,105.857,2.0
中山,1,3,レオネッサ,池上昌和,116.0,104.0,103.0,105.0,100.0,106.0,,,105.667,3.0
中山,1,4,リンダ,田村康仁,91.0,98.0,97.0,98.0,100.0,93.0,,,96.167,11.0
中山,1,5,ファイアーワルツ,小手川準,104.0,98.0,106.0,90.0,99.0,94.0,89.0,,97.143,10.0
中山,1,6,タブロー,矢野英一,96.0,96.0,92.0,94.0,93.0,88.0,,,93.167,13.0
中山,1,7,サトノエバー,高柳瑞樹,94.0,95.0,91.0,95.0,95.0,98.0,,,94.667,12.0
中山,1,8,ベールドゥフィーユ,加藤士津,121.0,94.0,104.0,90.0,98.0,104.0,100.0,,101.571,6.0
中山,1,9,ロジステート,尾形和幸,95.0,94.0,85.0,95.0,87.0,96.0,,,92.0,14.0
中山,1,10,ポートタウランガ,嘉藤貴行,98.0,105.0,104.0,104.0,105.0,105.0,,,103.5,4.0
中山,1,11,ビレッジルミエール,伊藤圭三,86.0,95.0,103.0,103.0,101.0,101.0,,,98.167,8.0
中山,1,12,ユリオプスイエロー,武市康男,87.0,82.0,84.0,88.0,86.0,88.0,,,85.833,16.0
中山,1,13,エスシーボニー,宗像義忠,100.0,91.0,94.0,96.0,104.0,106.0,,,98.5,7.0
中山,1,14,アイアンソリッド,本間忍　,83.0,92.0,88.0,87.0,97.0,79.0,,,87.667,15.0
中山,1,15,サブアトミック,伊藤圭三,86.0,95.0,103.0,103.0,101.0,101.0,,,98.167,8.0
中山,1,16,ミートザターゲット,森一誠　,123.0,127.0,107.0,135.0,88.0,130.0,,,118.333,1.0
中山,2,1,エポカリーナ,土田稔　,81.0,70.0,68.0,69.0,82.0,86.0,,,76.0,16.0
中山,2,2,ヴァルトバーデン,嘉藤貴行,98.0,105.0,104.0,104.0,103.0,105.0,,,103.167,4.0
中山,2,3,デュピュイドローム,宮田敬介,85.0,96.0,89.0,95.0,95.0,86.0,,,91.0,11.0
中山,2,4,ブライトゲイザー,宗像義忠,100.0,91.0,94.0,96.0,99.0,106.0,,,97.667,8.0
中山,2,5,ゴットランド,斎藤誠　,98.0,109.0,103.0,103.0,90.0,101.0,97.0,,100.143,5.0
中山,2,6,デルマラメール,勢司和浩,100.0,79.0,88.0,85.0,89.0,99.0,,,90.0,13.0
中山,2,7,アイオリア,奥村武　,91.0,87.0,87.0,90.0,93.0,97.0,,,90.833,12.0
中山,2,8,リョウランナイト,小野次郎,98.0,96.0,96.0,113.0,107.0,110.0,105.0,,103.571,3.0
中山,2,9,ドラゴンバスター,萱野浩二,114.0,97.0,90.0,96.0,96.0,96.0,,,98.167,7.0
中山,2,10,カシマスウィープ,伊藤伸一,112.0,84.0,82.0,77.0,88.0,94.0,,,89.5,14.0
中山,2,11,カズナリ,中舘英二,109.0,97.0,103.0,89.0,99.0,99.0,,,99.333,6.0
中山,2,12,ペイシャヴァルワン,粕谷昌央,107.0,98.0,93.0,91.0,54.0,88.0,,,88.5,15.0
中山,2,13,シャイニーヒル,尾関知人,96.0,92.0,93.0,88.0,100.0,99.0,,,94.667,10.0
中山,2,14,オンクラウドナイン,和田正一,99.0,110.0,101.0,115.0,118.0,113.0,,,109.333,1.0
中山,2,15,スターコンパス,根本康広,109.0,116.0,108.0,107.0,106.0,105.0,,,108.5,2.0
中山,2,16,ジロラータ,久保田貴,92.0,101.0,99.0,97.0,96.0,94.0,,,96.5,9.0
中山,3,1,エテオクロス,新開幸一,95.0,97.0,95.0,89.0,94.0,96.0,,,94.333,12.0
中山,3,2,ケイツーレウ,深山雅史,125.0,105.0,98.0,100.0,106.0,113.0,,,107.833,1.0
中山,3,3,ポッドベル,和田勇介,91.0,105.0,95.0,108.0,91.0,95.0,,,97.5,11.0
中山,3,4,タッカーバリアント,田島俊明,89.0,94.0,104.0,105.0,99.0,99.0,,,98.333,8.0
中山,3,5,シヴァガミ,小野次郎,98.0,96.0,96.0,113.0,100.0,110.0,,,102.167,4.0
中山,3,6,ランブータン,的場均　,95.0,85.0,73.0,83.0,68.0,98.0,28.0,,75.714,15.0
中山,3,7,ブルーフラット,蛯名利弘,89.0,86.0,93.0,103.0,89.0,90.0,,,91.667,14.0
中山,3,8,シュレン,千葉直人,108.0,118.0,100.0,110.0,120.0,87.0,,,107.167,2.0
中山,3,9,アシャカルーク,鈴木伸尋,96.0,103.0,91.0,103.0,96.0,99.0,,,98.0,9.0
中山,3,10,トーアジョウトウ,村田一誠,62.0,75.0,69.0,81.0,76.0,79.0,,,73.667,16.0
中山,3,11,ラースアルアイン,中川公成,92.0,99.0,103.0,105.0,109.0,88.0,,,99.333,6.0
中山,3,12,フレーズボンボン,中舘英二,109.0,97.0,103.0,89.0,97.0,99.0,,,99.0,7.0
中山,3,13,ドリームパンジャ,金成貴史,110.0,107.0,113.0,101.0,101.0,103.0,106.0,,105.857,3.0
中山,3,14,ウフドゥウフ,上原博之,99.0,93.0,98.0,100.0,96.0,102.0,,,98.0,9.0
中山,3,15,ボンジュールゼン,大和田成,85.0,113.0,107.0,108.0,115.0,89.0,85.0,,100.286,5.0
中山,3,16,ヘイケ,尾形和幸,95.0,94.0,85.0,95.0,87.0,96.0,,,92.0,13.0
中山,4,1,アイスリーディング,小笠倫弘,95.0,92.0,100.0,90.0,89.0,99.0,,,94.167,12.0
中山,4,2,レジーナシルバルム,武井亮　,107.0,109.0,110.0,105.0,104.0,106.0,102.0,,106.143,2.0
中山,4,3,トリュフチョコ,林徹　　,106.0,95.0,94.0,99.0,102.0,98.0,,,99.0,6.0
中山,4,4,イスラコラソン,大和田成,85.0,113.0,107.0,108.0,96.0,89.0,,,99.667,4.0
中山,4,5,ランメルスベルグ,宮田敬介,85.0,96.0,89.0,95.0,95.0,86.0,,,91.0,13.0
中山,4,6,シャンハイナイト,村田一誠,62.0,75.0,69.0,81.0,72.0,79.0,,,73.0,16.0
中山,4,7,カールルイコ,南田美知,89.0,79.0,77.0,96.0,90.0,88.0,,,86.5,15.0
中山,4,8,ヴァイオパイシーズ,和田勇介,91.0,105.0,95.0,108.0,101.0,95.0,,,99.167,5.0
中山,4,9,ヴォーパルソード,武市康男,87.0,82.0,84.0,88.0,96.0,88.0,,,87.5,14.0
中山,4,10,ルージュメアート,高柳瑞樹,94.0,95.0,91.0,95.0,95.0,98.0,,,94.667,11.0
中山,4,11,プレシャスアセット,池上昌和,116.0,104.0,103.0,105.0,113.0,106.0,105.0,,107.429,1.0
中山,4,12,デルマアポロニア,蛯名正義,98.0,124.0,98.0,98.0,93.0,104.0,,,102.5,3.0
中山,4,13,ニシノフローレス,小手川準,104.0,98.0,106.0,90.0,93.0,94.0,,,97.5,9.0
中山,4,14,プルプレア,中川公成,92.0,99.0,103.0,105.0,85.0,88.0,102.0,,96.286,10.0
中山,4,15,イデアブリランテ,松永康利,86.0,99.0,102.0,105.0,97.0,101.0,,,98.333,8.0
中山,4,16,ラジャアンパット,林徹　　,106.0,95.0,94.0,99.0,102.0,98.0,,,99.0,6.0
中山,5,1,ホウオウスターツ,池上昌和,116.0,104.0,112.0,105.0,113.0,106.0,,,109.333,1.0
中山,5,2,フェルヴァーラ,田中博康,101.0,98.0,92.0,102.0,99.0,100.0,,,98.667,8.0
中山,5,3,ウインポラリス,畠山吉宏,104.0,97.0,93.0,96.0,105.0,97.0,,,98.667,8.0
中山,5,4,ダブルドラゴン,伊藤大士,87.0,94.0,94.0,94.0,91.0,95.0,,,92.5,16.0
中山,5,5,ダノンアンチュラス,国枝栄　,94.0,86.0,95.0,86.0,95.0,95.0,95.0,,92.286,17.0
中山,5,6,ナリノボガート,上原博之,99.0,93.0,100.0,100.0,97.0,102.0,,,98.5,10.0
中山,5,7,エリナ,戸田博文,108.0,111.0,103.0,106.0,90.0,99.0,,,102.833,6.0
中山,5,8,ベリーズブルー,鈴木慎太,108.0,109.0,111.0,110.0,107.0,110.0,,,109.167,2.0
中山,5,9,ハクサンハナビ,加藤士津,121.0,94.0,96.0,90.0,106.0,104.0,,,101.833,7.0
中山,5,10,コンテディカヴール,栗田徹　,96.0,91.0,97.0,89.0,98.0,94.0,91.0,,93.714,14.0
中山,5,11,ユーウェイン,宗像義忠,100.0,91.0,106.0,96.0,99.0,106.0,84.0,,97.429,12.0
中山,5,12,アンテニトルス,奥村武　,91.0,87.0,101.0,90.0,93.0,97.0,105.0,,94.857,13.0
中山,5,13,マイネルトラキア,上原博之,99.0,93.0,100.0,100.0,97.0,102.0,93.0,,97.714,11.0
中山,5,14,チェントポルテ,上原佑紀,114.0,95.0,111.0,102.0,105.0,118.0,,,107.5,4.0
中山,5,15,ビリングス,手塚貴久,104.0,111.0,107.0,101.0,103.0,102.0,103.0,,104.429,5.0
中山,5,16,リアライズハロック,池上昌和,116.0,104.0,112.0,105.0,113.0,106.0,105.0,,108.714,3.0
中山,5,17,ウィッシュツリー,宮田敬介,85.0,96.0,96.0,95.0,95.0,86.0,96.0,,92.714,15.0
中山,5,18,ムーンストラック,武市康男,87.0,82.0,100.0,88.0,96.0,88.0,,,90.167,18.0
中山,6,1,ロジリッキー,国枝栄　,94.0,97.0,91.0,86.0,95.0,95.0,,,93.0,15.0
中山,6,2,ジェシーテソーロ,牧光二　,96.0,96.0,104.0,106.0,111.0,104.0,,,102.833,7.0
中山,6,3,パナランギン,松山将樹,70.0,92.0,97.0,86.0,104.0,84.0,,,88.833,16.0
中山,6,4,コパノエミリア,村山明　,116.0,112.0,102.0,96.0,112.0,105.0,,,107.167,2.0
中山,6,5,エンマ,武英智　,133.0,103.0,101.0,100.0,102.0,101.0,,,106.667,4.0
中山,6,6,ソクヅモドラドラ,上原佑紀,114.0,125.0,108.0,102.0,105.0,118.0,,,112.0,1.0
中山,6,7,ウィテカービート,昆貢　　,106.0,89.0,88.0,96.0,101.0,95.0,,,95.833,14.0
中山,6,8,マウントバーノン,戸田博文,108.0,95.0,96.0,106.0,90.0,99.0,,,99.0,9.0
中山,6,9,コンアフェット,斎藤誠　,98.0,99.0,103.0,103.0,90.0,101.0,,,99.0,9.0
中山,6,10,ルグランヴァン,高木登　,102.0,94.0,106.0,106.0,109.0,102.0,,,103.167,6.0
中山,6,11,トルショー,伊藤圭三,86.0,108.0,103.0,103.0,93.0,101.0,99.0,,99.0,9.0
中山,6,12,アメージング,中舘英二,109.0,100.0,103.0,89.0,99.0,99.0,,,99.833,8.0
中山,6,13,ローズマイスター,黒岩陽一,97.0,104.0,96.0,93.0,94.0,96.0,,,96.667,12.0
中山,6,14,メリークリスマス,小手川準,104.0,91.0,106.0,90.0,93.0,94.0,,,96.333,13.0
中山,6,15,サムシャイン,鈴木慎太,108.0,98.0,109.0,110.0,107.0,110.0,,,107.0,3.0
中山,6,16,スマートシーカー,吉村圭司,103.0,102.0,108.0,107.0,96.0,110.0,,,104.333,5.0
中山,7,1,ストレイトトーカー,岩戸孝樹,93.0,98.0,81.0,88.0,89.0,86.0,,,89.167,8.0
中山,7,2,ルパヴィヨン,小手川準,104.0,91.0,78.0,90.0,99.0,94.0,,,92.667,6.0
中山,7,3,ソルエパトリオット,粕谷昌央,107.0,78.0,79.0,91.0,104.0,88.0,,,91.167,7.0
