場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,リアライズリリー,石川裕紀,108.0,97.0,100.0,99.0,101.0,,101.0,4.0
中山,1,2,ニッシンゲッポ,戸崎圭太,98.0,101.0,96.0,98.0,101.0,,98.8,8.0
中山,1,3,レオネッサ,舟山瑠泉,,,,,,,,
中山,1,4,リンダ,土田真翔,54.0,122.0,67.0,115.0,98.0,,91.2,11.0
中山,1,5,ファイアーワルツ,菅原隆一,21.0,67.0,64.0,74.0,30.0,,51.2,12.0
中山,1,6,タブロー,内田博幸,97.0,97.0,96.0,99.0,94.0,,96.6,10.0
中山,1,7,サトノエバー,三浦皇成,103.0,108.0,104.0,101.0,104.0,,104.0,2.0
中山,1,8,ベールドゥフィーユ,上里直汰,,,,,,,,
中山,1,9,ロジステート,木幡巧也,96.0,103.0,101.0,100.0,98.0,,99.6,7.0
中山,1,10,ポートタウランガ,横山和生,106.0,96.0,103.0,100.0,106.0,,102.2,3.0
中山,1,11,ビレッジルミエール,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,,100.2,6.0
中山,1,12,ユリオプスイエロー,遠藤汰月,,,,,,,,
中山,1,13,エスシーボニー,丸田恭介,116.0,98.0,108.0,103.0,106.0,,106.2,1.0
中山,1,14,アイアンソリッド,菅原明良,96.0,104.0,102.0,104.0,99.0,,101.0,4.0
中山,1,15,サブアトミック,キング　,,,,,,,,
中山,1,16,ミートザターゲット,小林凌大,108.0,87.0,99.0,94.0,97.0,,97.0,9.0
中山,2,1,エポカリーナ,杉原誠人,103.0,95.0,93.0,103.0,103.0,,99.4,8.0
中山,2,2,ヴァルトバーデン,舟山瑠泉,,,,,,,,
中山,2,3,デュピュイドローム,北村宏司,101.0,98.0,101.0,101.0,100.0,,100.2,6.0
中山,2,4,ブライトゲイザー,津村明秀,102.0,105.0,100.0,96.0,99.0,,100.4,4.0
中山,2,5,ゴットランド,キング　,,,,,,,,
中山,2,6,デルマラメール,木幡巧也,96.0,103.0,101.0,101.0,98.0,,99.8,7.0
中山,2,7,アイオリア,横山和生,106.0,96.0,103.0,104.0,106.0,,103.0,2.0
中山,2,8,リョウランナイト,上里直汰,,,,,,,,
中山,2,9,ドラゴンバスター,岩部純二,93.0,84.0,80.0,68.0,92.0,,83.4,12.0
中山,2,10,カシマスウィープ,遠藤汰月,,,,,,,,
中山,2,11,カズナリ,団野大成,82.0,94.0,108.0,105.0,101.0,,98.0,9.0
中山,2,12,ペイシャヴァルワン,木幡初也,109.0,93.0,93.0,90.0,102.0,,97.4,10.0
中山,2,13,シャイニーヒル,田辺裕信,99.0,103.0,98.0,101.0,101.0,,100.4,4.0
中山,2,14,オンクラウドナイン,藤岡佑介,215.0,112.0,107.0,109.0,107.0,,130.0,1.0
中山,2,15,スターコンパス,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,,102.8,3.0
中山,2,16,ジロラータ,吉田豊　,97.0,95.0,101.0,97.0,93.0,,96.6,11.0
中山,3,1,エテオクロス,大野拓弥,98.0,97.0,95.0,102.0,101.0,,98.6,10.0
中山,3,2,ケイツーレウ,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,,100.2,7.0
中山,3,3,ポッドベル,横山武史,99.0,100.0,92.0,95.0,98.0,,96.8,12.0
中山,3,4,タッカーバリアント,吉田豊　,97.0,95.0,101.0,99.0,93.0,,97.0,11.0
中山,3,5,シヴァガミ,上里直汰,,,,,,,,
中山,3,6,ランブータン,菅原隆一,21.0,67.0,64.0,74.0,30.0,,51.2,14.0
中山,3,7,ブルーフラット,遠藤汰月,,,,,,,,
中山,3,8,シュレン,三浦皇成,103.0,108.0,104.0,101.0,104.0,,104.0,3.0
中山,3,9,アシャカルーク,横山典弘,102.0,106.0,106.0,97.0,96.0,,101.4,4.0
中山,3,10,トーアジョウトウ,江田照男,100.0,111.0,89.0,89.0,95.0,,96.8,12.0
中山,3,11,ラースアルアイン,丸田恭介,116.0,98.0,108.0,103.0,106.0,,106.2,2.0
中山,3,12,フレーズボンボン,菅原明良,96.0,104.0,102.0,104.0,99.0,,101.0,5.0
中山,3,13,ドリームパンジャ,Ｍ．デム,109.0,111.0,104.0,109.0,107.0,,108.0,1.0
中山,3,14,ウフドゥウフ,田辺裕信,99.0,103.0,98.0,100.0,101.0,,100.2,7.0
中山,3,15,ボンジュールゼン,石橋脩　,97.0,98.0,107.0,105.0,95.0,,100.4,6.0
中山,3,16,ヘイケ,木幡巧也,96.0,103.0,101.0,100.0,98.0,,99.6,9.0
中山,4,1,アイスリーディング,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,,102.8,2.0
中山,4,2,レジーナシルバルム,団野大成,82.0,94.0,108.0,105.0,101.0,,98.0,9.0
中山,4,3,トリュフチョコ,津村明秀,102.0,105.0,100.0,96.0,99.0,,100.4,4.0
中山,4,4,イスラコラソン,丸田恭介,116.0,98.0,108.0,105.0,106.0,,106.6,1.0
中山,4,5,ランメルスベルグ,内田博幸,97.0,97.0,96.0,83.0,94.0,,93.4,15.0
中山,4,6,シャンハイナイト,江田照男,100.0,111.0,89.0,86.0,95.0,,96.2,13.0
中山,4,7,カールルイコ,石田拓郎,21.0,108.0,95.0,93.0,90.0,,81.4,16.0
中山,4,8,ヴァイオパイシーズ,横山武史,99.0,100.0,92.0,97.0,98.0,,97.2,11.0
中山,4,9,ヴォーパルソード,木幡初也,109.0,93.0,93.0,90.0,102.0,,97.4,10.0
中山,4,10,ルージュメアート,吉田豊　,97.0,95.0,101.0,97.0,93.0,,96.6,12.0
中山,4,11,プレシャスアセット,荻野極　,131.0,97.0,101.0,92.0,92.0,,102.6,3.0
中山,4,12,デルマアポロニア,松岡正海,101.0,102.0,88.0,98.0,104.0,,98.6,7.0
中山,4,13,ニシノフローレス,大野拓弥,98.0,97.0,95.0,102.0,101.0,,98.6,7.0
中山,4,14,プルプレア,原優介　,99.0,84.0,102.0,99.0,95.0,,95.8,14.0
中山,4,15,イデアブリランテ,木幡育也,75.0,114.0,99.0,107.0,106.0,,100.2,5.0
中山,4,16,ラジャアンパット,杉原誠人,103.0,95.0,93.0,103.0,103.0,,99.4,6.0
中山,5,1,ホウオウスターツ,北村宏司,101.0,98.0,105.0,101.0,100.0,,101.0,7.0
中山,5,2,フェルヴァーラ,戸崎圭太,98.0,101.0,100.0,99.0,101.0,,99.8,10.0
中山,5,3,ウインポラリス,松岡正海,101.0,102.0,108.0,98.0,104.0,,102.6,4.0
中山,5,4,ダブルドラゴン,嶋田純次,93.0,99.0,108.0,97.0,97.0,,98.8,12.0
中山,5,5,ダノンアンチュラス,横山和生,106.0,96.0,102.0,104.0,106.0,,102.8,3.0
中山,5,6,ナリノボガート,長浜鴻緒,99.0,107.0,103.0,109.0,101.0,,103.8,2.0
中山,5,7,エリナ,谷原柚希,,,,,,,,
中山,5,8,ベリーズブルー,原優介　,99.0,84.0,91.0,99.0,95.0,,93.6,15.0
中山,5,9,ハクサンハナビ,上里直汰,,,,,,,,
中山,5,10,コンテディカヴール,荻野極　,131.0,97.0,97.0,92.0,92.0,,101.8,5.0
中山,5,11,ユーウェイン,丸田恭介,116.0,98.0,98.0,105.0,106.0,,104.6,1.0
中山,5,12,アンテニトルス,石川裕紀,108.0,97.0,99.0,100.0,101.0,,101.0,7.0
中山,5,13,マイネルトラキア,木幡巧也,96.0,103.0,97.0,101.0,98.0,,99.0,11.0
中山,5,14,チェントポルテ,キング　,,,,,,,,
中山,5,15,ビリングス,ルメール,96.0,95.0,100.0,99.0,96.0,,97.2,13.0
中山,5,16,リアライズハロック,大野拓弥,98.0,97.0,107.0,102.0,101.0,,101.0,7.0
中山,5,17,ウィッシュツリー,津村明秀,102.0,105.0,104.0,96.0,99.0,,101.2,6.0
中山,5,18,ムーンストラック,江田照男,100.0,111.0,90.0,86.0,95.0,,96.4,14.0
中山,6,1,ロジリッキー,三浦皇成,103.0,98.0,104.0,102.0,104.0,,102.2,3.0
中山,6,2,ジェシーテソーロ,木幡巧也,96.0,91.0,101.0,101.0,98.0,,97.4,14.0
中山,6,3,パナランギン,原田和真,76.0,157.0,95.0,83.0,90.0,,100.2,8.0
中山,6,4,コパノエミリア,松岡正海,101.0,88.0,88.0,98.0,104.0,,95.8,15.0
中山,6,5,エンマ,藤岡佑介,215.0,104.0,107.0,109.0,107.0,,128.4,1.0
中山,6,6,ソクヅモドラドラ,ルメール,96.0,104.0,98.0,99.0,96.0,,98.6,10.0
中山,6,7,ウィテカービート,横山典弘,102.0,94.0,106.0,105.0,96.0,,100.6,5.0
中山,6,8,マウントバーノン,大野拓弥,98.0,98.0,95.0,102.0,101.0,,98.8,9.0
