場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
札幌,1,1,オーシャンステラ,丹内祐次,112.0,102.0,107.0,107.0,104.0,109.0,106.833,1.0
札幌,1,2,サザンテイオー,橋木太希,88.0,163.0,44.0,55.0,154.0,,100.8,4.0
札幌,1,3,カデナボニータ,横山武史,98.0,100.0,100.0,97.0,98.0,107.0,100.0,5.0
札幌,1,4,ペプチドエレノア,浜中俊　,109.0,103.0,107.0,103.0,103.0,114.0,106.5,3.0
札幌,1,5,モズプリフォール,ウィリア,,,,,,,,
札幌,1,6,トーセンライティア,原田和真,70.0,57.0,115.0,83.0,90.0,68.0,80.5,6.0
札幌,1,7,ユイノカタリベ,黛弘人　,112.0,108.0,102.0,108.0,109.0,102.0,106.833,1.0
札幌,1,8,ストロベリーツリー,バデル　,,,,,,,,
札幌,2,1,テーオーテバルディ,本田正重,,,,,,,,
札幌,2,2,ディクシーヴォーグ,ゴンサル,,,,,,,,
札幌,2,3,レイアポポ,丹内祐次,112.0,102.0,100.0,98.0,104.0,97.0,102.167,3.0
札幌,2,4,コッコラーレ,佐々木大,98.0,102.0,101.0,106.0,104.0,113.0,104.0,1.0
札幌,2,5,タマゴ,古川奈穂,67.0,89.0,94.0,91.0,92.0,95.0,88.0,9.0
札幌,2,6,ハイエンドモデル,小林美駒,90.0,90.0,94.0,96.0,112.0,,96.4,6.0
札幌,2,7,サツキレジーナ,古川吉洋,102.0,103.0,94.0,105.0,101.0,89.0,99.0,5.0
札幌,2,8,ファイブエム,鷲頭虎太,88.0,104.0,107.0,113.0,108.0,102.0,103.667,2.0
札幌,2,9,エスシーボニー,森田誠也,,,,,,,,
札幌,2,10,ブギウギウギ,横山和生,103.0,96.0,103.0,100.0,106.0,104.0,102.0,4.0
札幌,2,11,ジョイナーテソーロ,横山武史,98.0,100.0,92.0,95.0,98.0,92.0,95.833,7.0
札幌,2,12,グランヴァルール,橋木太希,88.0,80.0,119.0,55.0,123.0,,93.0,8.0
札幌,3,1,グランセゾン,佐々木大,98.0,102.0,103.0,98.0,104.0,115.0,103.333,5.0
札幌,3,2,アドマイヤアーデル,北村友一,122.0,108.0,102.0,102.0,105.0,102.0,106.833,2.0
札幌,3,3,リックメイン,横山武史,98.0,100.0,100.0,97.0,98.0,107.0,100.0,9.0
札幌,3,4,ハードロックスター,武豊　　,97.0,95.0,95.0,97.0,98.0,93.0,95.833,11.0
札幌,3,5,ウインキララ,丹内祐次,112.0,102.0,107.0,107.0,104.0,109.0,106.833,2.0
札幌,3,6,トルストイ,坂井瑠星,107.0,106.0,102.0,101.0,103.0,96.0,102.5,6.0
札幌,3,7,エイシンマクルーベ,柴田裕一,91.0,69.0,72.0,82.0,91.0,,81.0,12.0
札幌,3,8,アウルムレガリア,舟山瑠泉,,,,,,,,
札幌,3,9,ガジュノリホワイト,小林美駒,90.0,102.0,97.0,96.0,121.0,,101.2,7.0
札幌,3,10,フラワームーン,古川吉洋,102.0,103.0,112.0,104.0,101.0,124.0,107.667,1.0
札幌,3,11,ウインヘリオドール,ウィリア,,,,,,,,
札幌,3,12,ユナホークパワー,橋木太希,88.0,163.0,44.0,55.0,154.0,,100.8,8.0
札幌,3,13,フェアリーグレン,松本大輝,157.0,102.0,92.0,93.0,106.0,75.0,104.167,4.0
札幌,3,14,ソレエスピアージャ,戸崎圭太,94.0,101.0,100.0,99.0,101.0,93.0,98.0,10.0
札幌,3,15,ココモナカ,本田正重,,,,,,,,
札幌,3,16,ピティロディア,石川倭　,,,,,,,,
札幌,4,1,ダノンラッセル,ティータ,,,,,,,,
