場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
札幌,1,1,オーシャンステラ,ゴールドシップ,105.0,102.0,101.0,95.0,102.0,103.0,101.0,96.0,100.625,5.0
札幌,1,2,サザンテイオー,シルバーステート,95.0,92.0,104.0,96.0,97.0,99.0,96.0,102.0,97.625,7.0
札幌,1,3,カデナボニータ,イスラボニータ,90.0,103.0,113.0,109.0,94.0,102.0,,,101.833,4.0
札幌,1,4,ペプチドエレノア,サートゥルナーリア,116.0,101.0,94.0,97.0,89.0,96.0,,,98.833,6.0
札幌,1,5,モズプリフォール,モズアスコット,174.0,109.0,117.0,117.0,146.0,117.0,98.0,225.0,137.875,1.0
札幌,1,6,トーセンライティア,ロードカナロア,101.0,98.0,98.0,88.0,93.0,96.0,96.0,93.0,95.375,8.0
札幌,1,7,ユイノカタリベ,タワーオブロンドン,155.0,107.0,108.0,103.0,121.0,98.0,115.0,108.0,114.375,2.0
札幌,1,8,ストロベリーツリー,キタサンブラック,118.0,106.0,99.0,105.0,101.0,103.0,,,105.333,3.0
札幌,2,1,テーオーテバルディ,コパノリッキー,52.0,98.0,94.0,91.0,91.0,96.0,,,87.0,12.0
札幌,2,2,ディクシーヴォーグ,デクラレーションオブウォー,124.0,99.0,96.0,102.0,105.0,100.0,105.0,111.0,105.25,9.0
札幌,2,3,レイアポポ,シニスターミニスター,113.0,123.0,115.0,116.0,110.0,119.0,,,116.0,5.0
札幌,2,4,コッコラーレ,タワーオブロンドン,155.0,107.0,81.0,102.0,98.0,,,,108.6,6.0
札幌,2,5,タマゴ,ルヴァンスレーヴ,295.0,90.0,106.0,115.0,133.0,,,,147.8,1.0
札幌,2,6,ハイエンドモデル,モズアスコット,174.0,109.0,117.0,109.0,117.0,,,,125.2,4.0
札幌,2,7,サツキレジーナ,リオンディーズ,92.0,94.0,99.0,92.0,97.0,102.0,,,96.0,11.0
札幌,2,8,ファイブエム,リアルスティール,97.0,113.0,108.0,110.0,112.0,104.0,106.0,107.0,107.125,8.0
札幌,2,9,エスシーボニー,ストロングリターン,81.0,100.0,99.0,94.0,102.0,100.0,103.0,97.0,97.0,10.0
札幌,2,10,ブギウギウギ,ルヴァンスレーヴ,295.0,90.0,106.0,115.0,133.0,68.0,91.0,,128.286,3.0
