場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
札幌,1,1,オーシャンステラ,ゴールドシップ,322.0,396.0,580.0,-541.0,1279.0,1463.0,325.0,-493.0,3331.0,3.0
札幌,1,2,サザンテイオー,シルバーステート,-165.0,-2175.0,1981.0,-474.0,-864.0,-268.0,-673.0,209.0,-2429.0,7.0
札幌,1,3,カデナボニータ,イスラボニータ,-292.0,693.0,4154.0,944.0,-990.0,620.0,,,5129.0,2.0
札幌,1,4,ペプチドエレノア,サートゥルナーリア,130.0,78.0,-800.0,-499.0,-851.0,-390.0,,,-2332.0,6.0
札幌,1,5,モズプリフォール,モズアスコット,520.0,616.0,1176.0,2176.0,1155.0,1376.0,-44.0,874.0,7849.0,1.0
札幌,1,6,トーセンライティア,ロードカナロア,71.0,-606.0,-1519.0,-1354.0,-3277.0,-3552.0,-1432.0,-993.0,-12662.0,8.0
札幌,1,7,ユイノカタリベ,タワーオブロンドン,221.0,494.0,796.0,338.0,246.0,-157.0,397.0,128.0,2463.0,5.0
札幌,1,8,ストロベリーツリー,キタサンブラック,471.0,937.0,-309.0,375.0,263.0,1214.0,,,2951.0,4.0
札幌,2,1,テーオーテバルディ,コパノリッキー,-726.0,-342.0,-2742.0,-1865.0,-2463.0,-1172.0,,,-9310.0,12.0
札幌,2,2,ディクシーヴォーグ,デクラレーションオブウォー,391.0,-365.0,-1041.0,460.0,1127.0,81.0,639.0,946.0,2238.0,8.0
札幌,2,3,レイアポポ,シニスターミニスター,200.0,3492.0,9037.0,4395.0,2774.0,8102.0,,,28000.0,1.0
札幌,2,4,コッコラーレ,タワーオブロンドン,221.0,494.0,-614.0,197.0,-157.0,,,,141.0,9.0
札幌,2,5,タマゴ,ルヴァンスレーヴ,1364.0,-957.0,891.0,1262.0,3608.0,,,,6168.0,4.0
札幌,2,6,ハイエンドモデル,モズアスコット,520.0,616.0,1002.0,906.0,1376.0,,,,4420.0,6.0
札幌,2,7,サツキレジーナ,リオンディーズ,-363.0,-1814.0,-460.0,-2627.0,-1631.0,1038.0,,,-5857.0,11.0
札幌,2,8,ファイブエム,リアルスティール,-71.0,3353.0,3041.0,4033.0,3839.0,1961.0,1095.0,673.0,17924.0,2.0
札幌,2,9,エスシーボニー,ストロングリターン,-222.0,10.0,-189.0,-438.0,224.0,-23.0,184.0,-112.0,-566.0,10.0
札幌,2,10,ブギウギウギ,ルヴァンスレーヴ,1364.0,-957.0,891.0,1262.0,3608.0,-795.0,-291.0,,5082.0,5.0
札幌,2,11,ジョイナーテソーロ,フィエールマン,108.0,1356.0,342.0,292.0,140.0,-349.0,491.0,,2380.0,7.0
札幌,2,12,グランヴァルール,リアルスティール,-71.0,3353.0,3041.0,4033.0,3839.0,1961.0,,,16156.0,3.0
札幌,3,1,グランセゾン,オルフェーヴル,313.0,930.0,1764.0,1034.0,1044.0,1152.0,,,6237.0,6.0
札幌,3,2,アドマイヤアーデル,オルフェーヴル,313.0,930.0,1764.0,1034.0,1044.0,1152.0,2285.0,243.0,8765.0,4.0
札幌,3,3,リックメイン,リアルスティール,-71.0,3353.0,1953.0,4033.0,1180.0,1961.0,,,12409.0,1.0
札幌,3,4,ハードロックスター,エピファネイア,-315.0,-1602.0,-2937.0,-3588.0,-1809.0,-5692.0,,,-15943.0,16.0
札幌,3,5,ウインキララ,スクリーンヒーロー,20.0,537.0,823.0,1856.0,414.0,1488.0,802.0,403.0,6343.0,5.0
札幌,3,6,トルストイ,サートゥルナーリア,130.0,78.0,-800.0,-851.0,-390.0,,,,-1833.0,11.0
札幌,3,7,エイシンマクルーベ,ワンアンドオンリー,0.0,1061.0,510.0,351.0,687.0,812.0,295.0,-4.0,3712.0,9.0
札幌,3,8,アウルムレガリア,リオンディーズ,-363.0,-1814.0,-714.0,-2627.0,78.0,1038.0,,,-4402.0,14.0
札幌,3,9,ガジュノリホワイト,リアルスティール,-71.0,3353.0,1953.0,4033.0,1180.0,1961.0,-941.0,281.0,11749.0,2.0
札幌,3,10,フラワームーン,サートゥルナーリア,130.0,78.0,-800.0,-851.0,-390.0,,,,-1833.0,11.0
札幌,3,11,ウインヘリオドール,ゴールドシップ,322.0,396.0,580.0,662.0,1279.0,1463.0,325.0,-493.0,4534.0,8.0
札幌,3,12,ユナホークパワー,イスラボニータ,-292.0,693.0,4154.0,725.0,-990.0,620.0,,,4910.0,7.0
札幌,3,13,フェアリーグレン,ロードカナロア,71.0,-606.0,-1519.0,-1124.0,-3277.0,-3552.0,,,-10007.0,15.0
札幌,3,14,ソレエスピアージャ,キタサンブラック,471.0,937.0,-309.0,-564.0,263.0,1214.0,1530.0,48.0,3590.0,10.0
札幌,3,15,ココモナカ,ドレフォン,832.0,2712.0,-1151.0,2608.0,2178.0,2542.0,1886.0,-733.0,10874.0,3.0
札幌,3,16,ピティロディア,キンシャサノキセキ,-427.0,59.0,-1911.0,-1289.0,-322.0,855.0,,,-3035.0,13.0
札幌,4,1,ダノンラッセル,American Pharoah,291.0,444.0,507.0,201.0,-292.0,234.0,,,1385.0,7.0
札幌,4,2,サンライズミモザ,ダノンレジェンド,-30.0,229.0,4811.0,1849.0,1477.0,3179.0,,,11515.0,3.0
札幌,4,3,ニコ,ダノンバラード,648.0,-59.0,172.0,-197.0,754.0,634.0,,,1952.0,6.0
札幌,4,4,リドルトリガー,American Pharoah,291.0,444.0,507.0,201.0,-292.0,234.0,,,1385.0,7.0
札幌,4,5,タイキインドラ,サンダースノー,-183.0,3025.0,4847.0,4503.0,1191.0,4169.0,5271.0,3951.0,26774.0,1.0
札幌,4,6,アイルビリーヴ,オルフェーヴル,313.0,930.0,-224.0,1034.0,1044.0,1152.0,402.0,287.0,4938.0,4.0
札幌,4,7,ニッシンゲッポ,フォーウィールドライブ,70.0,1462.0,1178.0,-445.0,1050.0,,,,3315.0,5.0
札幌,4,8,ハイクオリティ,リアルスティール,-71.0,3353.0,3041.0,4033.0,1180.0,1961.0,1095.0,673.0,15265.0,2.0
札幌,4,9,ハッピールンナ,ホークビル,-303.0,540.0,-2825.0,232.0,401.0,-1154.0,,,-3109.0,10.0
札幌,4,10,ヴァルチャースター,サートゥルナーリア,130.0,78.0,452.0,-851.0,-390.0,-209.0,-316.0,,-1106.0,9.0
札幌,4,11,ドバイミッション,ダイワメジャー,-196.0,-1218.0,-1906.0,-775.0,-872.0,-1639.0,,,-6606.0,12.0
札幌,4,12,キタノホウセキ,ロジャーバローズ,-175.0,-1748.0,-499.0,-527.0,-1282.0,-2735.0,,,-6966.0,13.0
札幌,4,13,ビスケットマリー,マインドユアビスケッツ,321.0,-272.0,-2646.0,-2569.0,-1831.0,-2241.0,,,-9238.0,14.0
札幌,4,14,ブリスディーシャ,リオンディーズ,-363.0,-1814.0,-460.0,-2627.0,78.0,1038.0,-2297.0,337.0,-6108.0,11.0
札幌,5,1,コパノルーカス,モズアスコット,520.0,672.0,1176.0,2176.0,906.0,1376.0,,,6826.0,1.0
札幌,5,2,ディーズメンフィス,Sottsass,,,,,,,,,,
札幌,5,3,トラストサン,リオンディーズ,-363.0,743.0,-714.0,1206.0,-1631.0,1038.0,,,279.0,3.0
札幌,5,4,グリオンヴール,エピファネイア,-315.0,2172.0,-2937.0,1587.0,-3687.0,-5692.0,,,-8872.0,5.0
札幌,5,5,ミアエッテ,シルバーステート,-165.0,501.0,1981.0,-474.0,-1355.0,-268.0,,,220.0,4.0
札幌,5,6,ベラジオリン,シスキン,46.0,211.0,424.0,424.0,501.0,424.0,,,2030.0,2.0
札幌,5,7,アンデルストープ,インディチャンプ,,,,,,,,,,
札幌,5,8,コロッセウム,ポエティックフレア,,,,,,,,,,
札幌,5,9,ミスジェイド,Blame,,,,,,,,,,
札幌,6,1,サウンドサンライズ,モーリス,-225.0,-2146.0,-847.0,-400.0,-333.0,-1652.0,-1055.0,-137.0,-6795.0,13.0
札幌,6,2,チャイボーグ,シャンハイボビー,-1223.0,-819.0,-710.0,0.0,-766.0,873.0,,,-2645.0,10.0
札幌,6,3,パルティキュリエ,キタサンブラック,471.0,837.0,-309.0,2180.0,263.0,1214.0,,,4656.0,3.0
札幌,6,4,コンバットペスカ,デクラレーションオブウォー,391.0,-336.0,716.0,-2095.0,-1205.0,81.0,,,-2448.0,9.0
札幌,6,5,ダークブロンド,ハービンジャー,607.0,-1020.0,423.0,-1249.0,-1113.0,2186.0,,,-166.0,5.0
札幌,6,6,フラッシングレート,ミッキーロケット,-21.0,-54.0,715.0,21.0,346.0,111.0,341.0,,1459.0,4.0
札幌,6,7,メイショウピリカ,オルフェーヴル,313.0,1292.0,1764.0,1034.0,1044.0,1152.0,402.0,243.0,7244.0,1.0
札幌,6,8,トゥルブレンツ,サトノダイヤモンド,879.0,-1161.0,-1096.0,-472.0,-854.0,2069.0,283.0,,-352.0,6.0
札幌,6,9,トレミニョン,リアルインパクト,114.0,-174.0,151.0,-586.0,-478.0,-153.0,,,-1126.0,8.0
札幌,6,10,イリスレーン,ハーツクライ,114.0,-1690.0,-3424.0,-1673.0,-2270.0,-2972.0,,,-11915.0,14.0
札幌,6,11,エレガンシア,ルーラーシップ,-77.0,-1893.0,345.0,645.0,-1950.0,-4.0,1680.0,409.0,-845.0,7.0
札幌,6,12,イゾレエオリア,ハービンジャー,607.0,-1020.0,423.0,-1249.0,-1113.0,2186.0,-2656.0,-470.0,-3292.0,11.0
札幌,6,13,ザハーフェル,サトノクラウン,-308.0,2098.0,-1605.0,1948.0,-2706.0,-1479.0,-877.0,-612.0,-3541.0,12.0
札幌,6,14,モルビド,ブリックスアンドモルタル,613.0,2059.0,1704.0,1564.0,1306.0,-1051.0,391.0,103.0,6689.0,2.0
札幌,7,1,バスターコール,ルーラーシップ,-77.0,-1893.0,345.0,-379.0,2649.0,-4.0,1680.0,409.0,2730.0,5.0
札幌,7,2,パヴァーヌ,サトノクラウン,-308.0,2098.0,-1605.0,-221.0,-1479.0,193.0,-612.0,,-1934.0,8.0
札幌,7,3,オランジェロ,ロードカナロア,71.0,-682.0,-1519.0,1127.0,1653.0,-3552.0,-1432.0,-993.0,-5327.0,10.0
札幌,7,4,エフォートレス,エピファネイア,-315.0,-6025.0,-2937.0,-1991.0,-3687.0,-5692.0,,,-20647.0,12.0
札幌,7,5,イリスアスール,イスラボニータ,-292.0,35.0,4154.0,-480.0,3209.0,620.0,2234.0,201.0,9681.0,2.0
札幌,7,6,ニシノルアノーヴァ,リオンディーズ,-363.0,236.0,-714.0,-2627.0,-1631.0,1038.0,481.0,455.0,-3125.0,9.0
札幌,7,7,テイクイットオール,キズナ,-113.0,2350.0,4251.0,2547.0,-331.0,3253.0,5483.0,615.0,18055.0,1.0
札幌,7,8,キタノクニカラ,ダノンバラード,648.0,-531.0,1958.0,-197.0,1588.0,634.0,499.0,235.0,4834.0,3.0
札幌,7,9,サンウリエル,ディーマジェスティ,-27.0,925.0,-344.0,-181.0,363.0,869.0,,,1605.0,6.0
札幌,7,10,メリディアンスター,モズアスコット,520.0,1176.0,906.0,1376.0,,,,,3978.0,4.0
札幌,7,11,サンピアノソナタ,ニューイヤーズデイ,-250.0,70.0,572.0,244.0,-660.0,-1339.0,227.0,,-1136.0,7.0
札幌,7,12,デアリングエア,エピファネイア,-315.0,-6025.0,-2937.0,-3588.0,-3687.0,-5692.0,,,-22244.0,13.0
札幌,7,13,シャーリーゴールド,エピファネイア,-315.0,-6025.0,-2937.0,-1991.0,-3687.0,-5692.0,-3695.0,-2058.0,-26400.0,14.0
札幌,7,14,フォルテフィオーレ,ドゥラメンテ,609.0,-1786.0,-829.0,-337.0,-2927.0,-809.0,-1099.0,375.0,-6803.0,11.0
札幌,8,1,ルシタニア,レイデオロ,-199.0,-82.0,-284.0,-4861.0,-433.0,-3153.0,-1258.0,-478.0,-10748.0,9.0
札幌,8,2,リエータメンテ,ドゥラメンテ,609.0,-1786.0,-2151.0,-337.0,1044.0,-809.0,,,-3430.0,7.0
札幌,8,3,ピストルスター,アニマルキングダム,-324.0,-184.0,-736.0,-478.0,0.0,106.0,,,-1616.0,5.0
札幌,8,4,ベイラム,サートゥルナーリア,130.0,-208.0,452.0,-390.0,-572.0,-316.0,,,-904.0,4.0
札幌,8,5,フロンタルジェダイ,スピルバーグ,-155.0,-260.0,-617.0,-1704.0,-19.0,142.0,,,-2613.0,6.0
札幌,8,6,ベルフィーヌ,マインドユアビスケッツ,321.0,-2667.0,-2646.0,869.0,19.0,-2241.0,-540.0,-280.0,-7165.0,8.0
札幌,8,7,シーリュウシー,ホッコータルマエ,524.0,-598.0,965.0,-766.0,-194.0,-768.0,125.0,662.0,-50.0,2.0
札幌,8,8,ビッグベルーガ,ハービンジャー,607.0,-1020.0,-1415.0,-1249.0,172.0,2186.0,,,-719.0,3.0
札幌,8,9,リアンクトワ,ドレフォン,832.0,2702.0,5543.0,1332.0,279.0,2542.0,,,13230.0,1.0
札幌,9,1,ベラジオソニック,ロゴタイプ,-28.0,910.0,-879.0,-516.0,-1801.0,-167.0,12.0,,-2469.0,6.0
