場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
札幌,1,1,オーシャンステラ,菊沢隆徳,102.0,104.0,107.0,94.0,97.0,95.0,,,99.833,3.0
札幌,1,2,サザンテイオー,根本康広,34.0,116.0,93.0,97.0,106.0,105.0,,,91.833,7.0
札幌,1,3,カデナボニータ,小椋研介,21.0,58.0,63.0,74.0,50.0,57.0,,,53.833,8.0
札幌,1,4,ペプチドエレノア,武英智　,83.0,98.0,105.0,104.0,102.0,101.0,,,98.833,5.0
札幌,1,5,モズプリフォール,矢作芳人,96.0,101.0,99.0,107.0,99.0,102.0,,,100.667,2.0
札幌,1,6,トーセンライティア,上原博之,112.0,93.0,100.0,92.0,97.0,102.0,,,99.333,4.0
札幌,1,7,ユイノカタリベ,竹内正洋,111.0,103.0,102.0,124.0,96.0,100.0,,,106.0,1.0
札幌,1,8,ストロベリーツリー,中内田充,100.0,95.0,95.0,99.0,98.0,93.0,,,96.667,6.0
札幌,2,1,テーオーテバルディ,藤野健太,21.0,79.0,85.0,62.0,91.0,96.0,,,72.333,10.0
札幌,2,2,ディクシーヴォーグ,田中勝春,,,,,,,,,,
札幌,2,3,レイアポポ,青木孝文,135.0,102.0,96.0,101.0,93.0,109.0,76.0,98.0,101.25,2.0
札幌,2,4,コッコラーレ,鈴木孝志,69.0,91.0,104.0,98.0,92.0,100.0,,,92.333,7.0
札幌,2,5,タマゴ,鈴木孝志,69.0,91.0,104.0,98.0,92.0,100.0,,,92.333,7.0
札幌,2,6,ハイエンドモデル,武藤善則,123.0,100.0,92.0,103.0,96.0,102.0,,,102.667,1.0
札幌,2,7,サツキレジーナ,石栗龍彦,57.0,98.0,106.0,101.0,111.0,97.0,,,95.0,4.0
札幌,2,8,ファイブエム,野中賢二,103.0,95.0,100.0,98.0,92.0,104.0,98.0,91.0,97.625,3.0
札幌,2,9,エスシーボニー,浅利英明,,,,,,,,,,
札幌,2,10,ブギウギウギ,昆貢　　,101.0,87.0,88.0,96.0,90.0,95.0,76.0,94.0,90.875,9.0
札幌,2,11,ジョイナーテソーロ,畠山吉宏,81.0,97.0,103.0,96.0,90.0,97.0,,,94.0,5.0
札幌,2,12,グランヴァルール,千葉直人,21.0,118.0,100.0,110.0,120.0,87.0,,,92.667,6.0
札幌,3,1,グランセゾン,栗田徹　,82.0,91.0,97.0,89.0,98.0,94.0,,,91.833,15.0
札幌,3,2,アドマイヤアーデル,大久保龍,80.0,89.0,93.0,96.0,99.0,98.0,96.0,94.0,93.125,13.0
札幌,3,3,リックメイン,武井亮　,86.0,109.0,99.0,105.0,104.0,106.0,,,101.5,7.0
札幌,3,4,ハードロックスター,鹿戸雄一,105.0,103.0,107.0,99.0,103.0,102.0,,,103.167,3.0
札幌,3,5,ウインキララ,鹿戸雄一,105.0,103.0,107.0,99.0,103.0,102.0,,,103.167,3.0
札幌,3,6,トルストイ,杉山晴紀,75.0,106.0,106.0,106.0,106.0,105.0,102.0,113.0,102.375,6.0
札幌,3,7,エイシンマクルーベ,田中剛　,119.0,113.0,103.0,120.0,116.0,112.0,,,113.833,1.0
札幌,3,8,アウルムレガリア,池上昌和,59.0,104.0,112.0,105.0,113.0,106.0,,,99.833,9.0
札幌,3,9,ガジュノリホワイト,尾形和幸,101.0,94.0,103.0,95.0,103.0,96.0,,,98.667,11.0
札幌,3,10,フラワームーン,小林真也,119.0,97.0,94.0,105.0,98.0,105.0,,,103.0,5.0
札幌,3,11,ウインヘリオドール,梅田智之,122.0,94.0,96.0,91.0,88.0,95.0,,,97.667,12.0
札幌,3,12,ユナホークパワー,小西一男,137.0,82.0,78.0,102.0,98.0,99.0,,,99.333,10.0
札幌,3,13,フェアリーグレン,吉田直弘,65.0,93.0,92.0,101.0,97.0,101.0,,,91.5,16.0
札幌,3,14,ソレエスピアージャ,松永幹夫,107.0,108.0,99.0,108.0,106.0,107.0,107.0,102.0,105.5,2.0
札幌,3,15,ココモナカ,和田勇介,102.0,105.0,99.0,108.0,101.0,95.0,106.0,94.0,101.25,8.0
札幌,3,16,ピティロディア,西田雄一,84.0,107.0,81.0,92.0,91.0,99.0,,,92.333,14.0
札幌,4,1,ダノンラッセル,堀宣行　,90.0,107.0,105.0,101.0,102.0,103.0,,,101.333,9.0
札幌,4,2,サンライズミモザ,安田翔伍,91.0,105.0,100.0,99.0,101.0,103.0,111.0,101.0,101.375,8.0
札幌,4,3,ニコ,大和田成,114.0,113.0,107.0,108.0,96.0,89.0,96.0,108.0,103.875,5.0
札幌,4,4,リドルトリガー,小島茂之,106.0,104.0,98.0,104.0,108.0,105.0,120.0,90.0,104.375,2.0
札幌,4,5,タイキインドラ,大竹正博,100.0,107.0,91.0,97.0,95.0,91.0,95.0,86.0,95.25,13.0
札幌,4,6,アイルビリーヴ,新谷功一,90.0,96.0,96.0,96.0,97.0,97.0,,,95.333,12.0
札幌,4,7,ニッシンゲッポ,金成貴史,73.0,107.0,113.0,101.0,102.0,103.0,,,99.833,10.0
札幌,4,8,ハイクオリティ,今野貞一,121.0,83.0,98.0,89.0,91.0,91.0,,,95.5,11.0
札幌,4,9,ハッピールンナ,大根田裕,59.0,115.0,114.0,109.0,112.0,109.0,,,103.0,6.0
札幌,4,10,ヴァルチャースター,池添学　,111.0,112.0,108.0,99.0,102.0,108.0,83.0,112.0,104.375,2.0
札幌,4,11,ドバイミッション,辻野泰之,111.0,111.0,104.0,108.0,104.0,105.0,,,107.167,1.0
札幌,4,12,キタノホウセキ,畑端省吾,83.0,111.0,110.0,102.0,108.0,111.0,,,104.167,4.0
札幌,4,13,ビスケットマリー,和田雄二,138.0,101.0,81.0,108.0,93.0,94.0,,,102.5,7.0
札幌,4,14,ブリスディーシャ,小崎憲　,68.0,100.0,98.0,100.0,108.0,85.0,105.0,81.0,93.125,14.0
札幌,5,1,コパノルーカス,梅田智之,122.0,86.0,96.0,93.0,95.0,95.0,,,97.833,5.0
札幌,5,2,ディーズメンフィス,村田一誠,88.0,64.0,82.0,61.0,76.0,79.0,,,75.0,8.0
札幌,5,3,トラストサン,高橋文雅,76.0,111.0,95.0,102.0,102.0,102.0,,,98.0,4.0
札幌,5,4,グリオンヴール,宮田敬介,84.0,71.0,96.0,84.0,89.0,86.0,,,85.0,6.0
札幌,5,5,ミアエッテ,田中剛　,119.0,73.0,103.0,95.0,102.0,112.0,,,100.667,3.0
札幌,5,6,ベラジオリン,小椋研介,21.0,89.0,63.0,74.0,78.0,57.0,,,63.667,9.0
札幌,5,7,アンデルストープ,宮田敬介,84.0,71.0,96.0,84.0,89.0,86.0,,,85.0,6.0
札幌,5,8,コロッセウム,清水英克,144.0,89.0,119.0,103.0,100.0,111.0,,,111.0,2.0
札幌,5,9,ミスジェイド,杉山佳明,116.0,123.0,100.0,118.0,108.0,106.0,,,111.833,1.0
札幌,6,1,サウンドサンライズ,東田明士,,,,,,,,,,
札幌,6,2,チャイボーグ,的場均　,107.0,63.0,75.0,59.0,86.0,98.0,61.0,135.0,85.5,10.0
札幌,6,3,パルティキュリエ,小手川準,59.0,91.0,78.0,90.0,93.0,94.0,95.0,76.0,84.5,11.0
札幌,6,4,コンバットペスカ,角田晃一,100.0,107.0,110.0,104.0,107.0,100.0,,,104.667,2.0
札幌,6,5,ダークブロンド,高橋亮　,136.0,102.0,102.0,102.0,108.0,103.0,88.0,113.0,106.75,1.0
札幌,6,6,フラッシングレート,加藤公太,,,,,,,,,,
札幌,6,7,メイショウピリカ,本田優　,71.0,104.0,99.0,98.0,95.0,91.0,86.0,94.0,92.25,9.0
札幌,6,8,トゥルブレンツ,小栗実　,138.0,92.0,108.0,104.0,111.0,109.0,80.0,86.0,103.5,3.0
札幌,6,9,トレミニョン,和田勇介,102.0,90.0,99.0,82.0,101.0,95.0,,,94.833,7.0
札幌,6,10,イリスレーン,清水久詞,102.0,96.0,101.0,118.0,95.0,100.0,,,102.0,4.0
札幌,6,11,エレガンシア,高柳大輔,69.0,108.0,105.0,106.0,102.0,107.0,,,99.5,5.0
札幌,6,12,イゾレエオリア,伊藤大士,96.0,95.0,94.0,97.0,91.0,95.0,,,94.667,8.0
札幌,6,13,ザハーフェル,本間忍　,98.0,76.0,95.0,63.0,82.0,79.0,,,82.167,12.0
札幌,6,14,モルビド,中内田充,100.0,99.0,95.0,100.0,98.0,93.0,92.0,93.0,96.25,6.0
札幌,7,1,バスターコール,田村康仁,80.0,90.0,95.0,91.0,100.0,93.0,84.0,102.0,91.875,13.0
札幌,7,2,パヴァーヌ,伊藤圭三,124.0,108.0,87.0,98.0,101.0,101.0,,,103.167,8.0
札幌,7,3,オランジェロ,今野貞一,121.0,98.0,86.0,96.0,98.0,91.0,80.0,70.0,92.5,12.0
札幌,7,4,エフォートレス,嘉藤貴行,152.0,101.0,104.0,116.0,105.0,105.0,,,113.833,1.0
札幌,7,5,イリスアスール,角田晃一,100.0,107.0,110.0,104.0,101.0,100.0,,,103.667,7.0
札幌,7,6,ニシノルアノーヴァ,古賀慎明,85.0,98.0,101.0,105.0,101.0,96.0,87.0,103.0,97.0,10.0
札幌,7,7,テイクイットオール,中竹和也,138.0,104.0,113.0,103.0,102.0,106.0,,,111.0,4.0
札幌,7,8,キタノクニカラ,小島茂之,106.0,107.0,112.0,104.0,107.0,105.0,,,106.833,5.0
札幌,7,9,サンウリエル,宮本博　,128.0,94.0,103.0,95.0,98.0,110.0,,,104.667,6.0
札幌,7,10,メリディアンスター,加藤征弘,101.0,97.0,95.0,102.0,102.0,93.0,90.0,93.0,96.625,11.0
札幌,7,11,サンピアノソナタ,小野次郎,140.0,109.0,111.0,106.0,100.0,110.0,,,112.667,3.0
札幌,7,12,デアリングエア,杉山晴紀,75.0,106.0,106.0,106.0,106.0,105.0,,,100.667,9.0
札幌,7,13,シャーリーゴールド,佐藤悠太,,,,,,,,,,
札幌,7,14,フォルテフィオーレ,上原佑紀,71.0,125.0,111.0,143.0,113.0,118.0,,,113.5,2.0
札幌,8,1,ルシタニア,武幸四郎,127.0,111.0,110.0,107.0,68.0,107.0,,,105.0,3.0
札幌,8,2,リエータメンテ,佐藤悠太,,,,,,,,,,
札幌,8,3,ピストルスター,高橋亮　,136.0,102.0,95.0,98.0,185.0,103.0,,,119.833,1.0
札幌,8,4,ベイラム,武英智　,83.0,103.0,101.0,100.0,113.0,101.0,101.0,94.0,99.5,6.0
札幌,8,5,フロンタルジェダイ,高橋義忠,89.0,97.0,96.0,72.0,86.0,100.0,94.0,104.0,92.25,7.0
札幌,8,6,ベルフィーヌ,堀内岳志,108.0,82.0,86.0,96.0,75.0,90.0,,,89.5,8.0
札幌,8,7,シーリュウシー,岡田稲男,98.0,100.0,105.0,102.0,114.0,99.0,,,103.0,5.0
札幌,8,8,ビッグベルーガ,牧浦充徳,90.0,109.0,105.0,106.0,180.0,110.0,,,116.667,2.0
札幌,8,9,リアンクトワ,辻野泰之,111.0,102.0,104.0,116.0,104.0,105.0,90.0,93.0,103.125,4.0
札幌,9,1,ベラジオソニック,田中淳司,,,,,,,,,,
札幌,9,2,ドルチェミスト,小栗実　,138.0,106.0,108.0,115.0,102.0,109.0,,,113.0,1.0
