場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1200,稍重,1,ジーナグレイス,3歳,丸山元気,田中勝春,差し,,,短距離,右回り,ダ道悪,Lv2 ,キセキ,,距離短縮,12,E,13.2,12.0,13.2,10.0,36.3,7.0,37.8,5.0,C,,,,
中山,1,未勝利,ダート,1200,稍重,2,フロリスタン,3歳,原田和真,松山将樹,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,スマートファルコン,休明初戦,距離短縮,16,E,12.7,9.0,13.8,15.0,36.2,6.0,40.4,,D,C,,,
中山,1,未勝利,ダート,1200,稍重,3,ファストワーカー,3歳,菊沢一樹,伊藤大士,逃げ,,,短距離,右回り,ダ道悪,Lv2 ,ニューイヤーズデイ,休明初戦,距離短縮,13,E,12.5,4.0,13.4,12.0,37.7,,41.0,,B,B,,,
中山,1,未勝利,ダート,1200,稍重,4,マメーアップル,3歳,荻野極,岩戸孝樹,先行,100.0,50.0,短距離,右回り,ダ道悪,Lv2 ,マテラスカイ,,,3,C,12.1,1.0,12.1,1.0,35.3,1.0,38.9,8.0,C,C,,,
中山,1,未勝利,ダート,1200,稍重,5,メインテーマ,3歳,内田博幸,小手川準,逃げ,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,サートゥルナーリア,,,9,D,12.5,4.0,12.5,4.0,35.9,5.0,38.7,7.0,B,C,,,
中山,1,未勝利,ダート,1200,稍重,6,バーヴァンシー,3歳,舟山瑠泉,村田一誠,差し,,,短距離,右回り,ダ道悪,Lv2 ,リオンリオン,休明2走,距離短縮,7,D,13.3,14.0,14.2,16.0,38.8,,41.3,,D,C,C,D,
中山,1,未勝利,ダート,1200,稍重,7,ラストシャイニー,3歳,矢野貴之,千葉直人,先行,,,短距離,右回り,ダ道悪,Lv2 ,ダノンプレミアム,休明初戦,距離短縮,5,D,12.3,2.0,12.3,2.0,35.5,2.0,41.3,,B,B,,,
中山,1,未勝利,ダート,1200,稍重,8,トウシンラヴ,3歳,菅原明良,高柳瑞樹,差し,,,短距離,右回り,ダ道悪,Lv2 ,ビッグアーサー,休明初戦,距離短縮,8,D,13.5,15.0,13.5,13.0,,,,,D,,,,
中山,1,未勝利,ダート,1200,稍重,9,タマモシルエット,3歳,丹内祐次,伊藤圭三,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,シャンハイボビー,,,6,D,13.1,11.0,13.1,9.0,38.1,,37.0,4.0,C,,,,
中山,1,未勝利,ダート,1200,稍重,10,ウィザードオブマリ,3歳,石田拓郎,蛯名利弘,差し,,,短距離,右回り,ダ道悪,Lv2 ,エーシントップ,休明初戦,距離短縮,15,E,13.7,16.0,13.7,14.0,,,,,B,,,,
中山,1,未勝利,ダート,1200,稍重,11,マリノレーヴェ,3歳,横山琉人,鈴木慎太,差し,100.0,100.0,短距離,右回り,ダ道悪,Lv2 ,マテラスカイ,,,2,C,12.9,10.0,12.9,8.0,36.8,8.0,36.8,3.0,C,,,,
中山,1,未勝利,ダート,1200,稍重,12,レースクイーン,3歳,江田照男,蛯名利弘,先行,,,短距離,右回り,ダ道悪,Lv2 ,フィレンツェファイア,休明初戦,距離短縮,14,E,12.5,4.0,12.5,4.0,,,,,C,B,,,
中山,1,未勝利,ダート,1200,稍重,13,ミルトメロディー,3歳,原優介,青木孝文,先行,,,短距離,右回り,ダ道悪,Lv2 ,インディチャンプ,,距離短縮,11,D,12.5,4.0,12.5,4.0,,,,,B,C,,,
中山,1,未勝利,ダート,1200,稍重,14,フュルスティン,3歳,横山武史,加藤士津,逃げ,50.0,100.0,短距離,右回り,ダ道悪,Lv2 ,ダノンキングリー,休明3走,,1,A,12.4,3.0,12.4,3.0,35.8,4.0,36.6,1.0,C,A,B,,
