,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,140.0,125.0,,143.0,110.0,12.0,131.0,134.0,,,10.0,25.0,29.0,8.0,77.0,,49.0,67.0,28.0,52.0,11.0,82.0,137.0,19.0,16.0
2022,208.0,157.0,,167.0,179.0,19.0,167.0,198.0,2.0,,55.0,76.0,18.0,12.0,73.0,,61.0,68.0,42.0,63.0,27.0,108.0,191.0,17.0,22.0
2023,176.0,147.0,,178.0,133.0,12.0,146.0,177.0,,2.0,38.0,43.0,23.0,7.0,80.0,22.0,75.0,33.0,60.0,55.0,16.0,82.0,177.0,25.0,23.0
2024,263.0,179.0,,205.0,218.0,19.0,216.0,226.0,,,66.0,129.0,44.0,47.0,43.0,43.0,14.0,56.0,41.0,43.0,31.0,123.0,248.0,25.0,15.0
2025,354.0,281.0,,301.0,302.0,32.0,275.0,360.0,,,121.0,124.0,103.0,115.0,48.0,33.0,25.0,66.0,59.0,81.0,54.0,176.0,344.0,35.0,26.0
