場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
函館,1,1,ステラトップガン,鮫島克駿,316.0,547.0,165.0,-467.0,1916.0,-574.0,1903.0,4.0
函館,1,2,リーゼントエース,池添謙一,-474.0,457.0,301.0,-743.0,94.0,286.0,-79.0,5.0
函館,1,3,リアルジャパン,吉田隼人,13.0,8.0,-1074.0,-1870.0,-808.0,-843.0,-4574.0,6.0
函館,1,4,ショパンコンクール,丹内祐次,253.0,697.0,1654.0,-913.0,1778.0,861.0,4330.0,2.0
函館,1,5,タイフーンナイン,佐々木大,1486.0,-258.0,796.0,1158.0,332.0,1033.0,4547.0,1.0
函館,1,6,ゴートゥービッツン,遠藤汰月,,-7636.0,-3767.0,-7583.0,-3188.0,-1736.0,-23910.0,8.0
函館,1,7,アイルドフルール,河原田菜,,-2203.0,-2758.0,-2431.0,-4370.0,-1161.0,-12923.0,7.0
函館,1,8,キチロクタワー,長浜鴻緒,-159.0,-226.0,1531.0,864.0,1497.0,248.0,3755.0,3.0
函館,2,1,デルマハルナ,和田陽希,-2345.0,-541.0,2294.0,1344.0,-1469.0,777.0,60.0,3.0
函館,2,2,ラブデウザ,河原田菜,,-2203.0,-1452.0,-2431.0,-4370.0,-120.0,-10576.0,9.0
函館,2,3,ハネマン,原田和真,-2288.0,-4727.0,475.0,520.0,-1435.0,441.0,-7014.0,8.0
函館,2,4,ジャーナーリア,池添謙一,-474.0,457.0,94.0,-743.0,94.0,-203.0,-775.0,4.0
函館,2,5,ミスマラッカ,丹内祐次,253.0,697.0,54.0,-913.0,1778.0,123.0,1992.0,2.0
函館,2,6,ホワイトラバーズ,古川吉洋,-1448.0,603.0,-1063.0,-44.0,516.0,-669.0,-2105.0,7.0
函館,2,7,ミスチヴマリアンヌ,大久保友,0.0,0.0,-141.0,-379.0,-253.0,-201.0,-974.0,6.0
函館,2,8,エコロセレナ,斎藤新　,-1258.0,401.0,647.0,32.0,-1090.0,339.0,-929.0,5.0
函館,2,9,アルマフレイヤ,遠藤汰月,,-7636.0,-6073.0,-7583.0,-3188.0,-4073.0,-28553.0,10.0
函館,2,10,トルークマクト,鷲頭虎太,1184.0,488.0,2501.0,1794.0,1936.0,1091.0,8994.0,1.0
函館,3,1,サクセスゴールド,吉田隼人,13.0,8.0,-2.0,806.0,-808.0,-22.0,-5.0,7.0
函館,3,2,デルマバンダイサン,松本大輝,868.0,94.0,-39.0,-2116.0,1294.0,-450.0,-349.0,8.0
函館,3,3,ルージュリヴィエラ,横山和生,-122.0,-47.0,742.0,1042.0,1760.0,55.0,3430.0,4.0
函館,3,4,ロジクリスエス,黛弘人　,231.0,413.0,1281.0,1452.0,2261.0,-601.0,5037.0,2.0
函館,3,5,マスカルポーネ,丹内祐次,253.0,697.0,54.0,2149.0,1778.0,123.0,5054.0,1.0
函館,3,6,キヨタリート,落合玄太,,,,,,,,
函館,3,7,キセログラフィカ,佐々木大,1486.0,-258.0,-1647.0,-2305.0,332.0,-470.0,-2862.0,11.0
函館,3,8,トーレス,古川吉洋,-1448.0,603.0,-1063.0,1159.0,516.0,-669.0,-902.0,9.0
函館,3,9,ブレイズランナー,長浜鴻緒,-159.0,-226.0,786.0,1673.0,1497.0,1235.0,4806.0,3.0
函館,3,10,ドゥブルヴェ,河原田菜,,-2203.0,-1452.0,-1606.0,-4370.0,-120.0,-9751.0,13.0
函館,3,11,ホウオウファラオ,岩田康誠,-327.0,-856.0,-51.0,1457.0,386.0,-217.0,392.0,6.0
函館,3,12,スマートコーラル,舟山瑠泉,213.0,-2686.0,-37.0,2613.0,1447.0,821.0,2371.0,5.0
函館,3,13,ニシノモリミチ,横山武史,574.0,-365.0,-2781.0,-1532.0,-878.0,-952.0,-5934.0,12.0
函館,3,14,ダイユウアドバンス,斎藤新　,-1258.0,401.0,647.0,-1369.0,-1090.0,339.0,-2330.0,10.0
函館,4,1,フクチャンブラック,松本大輝,868.0,94.0,-35.0,-2116.0,1294.0,-827.0,-722.0,7.0
函館,4,2,プリュイドール,古川奈穂,98.0,-1513.0,-822.0,-1439.0,-1472.0,-1170.0,-6318.0,11.0
函館,4,3,ウインカトリーヌ,横山武史,574.0,-365.0,-119.0,-1532.0,-878.0,77.0,-2243.0,8.0
函館,4,4,フィエスタ,鮫島克駿,316.0,547.0,165.0,2084.0,1916.0,-574.0,4454.0,3.0
函館,4,5,ヤクジョ,原田和真,-2288.0,-4727.0,-1414.0,-754.0,-1435.0,-1496.0,-12114.0,13.0
函館,4,6,ワダツミ,和田陽希,-2345.0,-541.0,-3525.0,-2889.0,-1469.0,-11.0,-10780.0,12.0
函館,4,7,ギオンバヤシ,武豊　　,-16.0,-824.0,-2039.0,-958.0,-2070.0,-356.0,-6263.0,10.0
函館,4,8,レイヌドプランタン,横山琉人,0.0,-1084.0,-102.0,1717.0,27.0,-253.0,305.0,6.0
函館,4,9,コスモブラック,池添謙一,-474.0,457.0,301.0,917.0,94.0,286.0,1581.0,5.0
函館,4,10,シークレットシティ,斎藤新　,-1258.0,401.0,-2155.0,-1369.0,-1090.0,-170.0,-5641.0,9.0
函館,4,11,マコトアディントン,丹内祐次,253.0,697.0,1654.0,2149.0,1778.0,861.0,7392.0,1.0
函館,4,12,フローレンスフーガ,横山和生,-122.0,-47.0,295.0,1042.0,1760.0,-134.0,2794.0,4.0
函館,4,13,コティノス,舟山瑠泉,213.0,-2686.0,2153.0,2613.0,1447.0,1296.0,5036.0,2.0
函館,5,1,ランフォーザエイジ,浜中俊　,-161.0,225.0,1107.0,183.0,1127.0,917.0,3398.0,4.0
函館,5,2,シャムスクッカ,小沢大仁,-147.0,-800.0,-2372.0,1825.0,2344.0,384.0,1234.0,8.0
函館,5,3,フィオリアーモ,横山武史,574.0,505.0,-119.0,-1532.0,-878.0,77.0,-1373.0,11.0
函館,5,4,テンカタイヘイ,大久保友,0.0,-46.0,-464.0,32.0,-253.0,-79.0,-810.0,10.0
函館,5,5,ルージュロマーナ,横山和生,-122.0,402.0,295.0,1042.0,1760.0,-134.0,3243.0,5.0
函館,5,6,ロジアコース,岩田康誠,-327.0,136.0,36.0,1457.0,386.0,-491.0,1197.0,9.0
函館,5,7,カリスマン,吉田隼人,13.0,-539.0,-1074.0,806.0,-808.0,-843.0,-2445.0,12.0
函館,5,8,エコロルーク,佐々木大,1486.0,79.0,796.0,-2305.0,332.0,1033.0,1421.0,7.0
函館,5,9,ステラルミノーザ,長浜鴻緒,-159.0,-309.0,1531.0,1673.0,1497.0,248.0,4481.0,2.0
函館,5,10,エコロヴァルド,鮫島克駿,316.0,1138.0,165.0,2084.0,1916.0,-574.0,5045.0,1.0
函館,5,11,ラヴァンドローリエ,古川吉洋,-1448.0,-1009.0,1896.0,1159.0,516.0,1009.0,2123.0,6.0
函館,5,12,プリームスリール,斎藤新　,-1258.0,-81.0,-2155.0,-1369.0,-1090.0,-170.0,-6123.0,14.0
函館,5,13,サルトヴェローチェ,北村友一,469.0,310.0,571.0,667.0,1854.0,-185.0,3686.0,3.0
函館,5,14,ヒアカムズザサン,武豊　　,-16.0,-551.0,-2039.0,-958.0,-2070.0,-356.0,-5990.0,13.0
函館,6,1,コスモファーブロス,横山武史,574.0,-365.0,-119.0,-1275.0,-878.0,77.0,-1986.0,8.0
函館,6,2,セイカユウヒ,佐々木大,1486.0,-258.0,796.0,1158.0,332.0,1033.0,4547.0,2.0
函館,6,3,ライトオブジアース,丹内祐次,253.0,697.0,1654.0,-913.0,1778.0,861.0,4330.0,3.0
函館,6,4,ノブピースオブラブ,斎藤新　,-1258.0,401.0,-2155.0,32.0,-1090.0,-170.0,-4240.0,11.0
函館,6,5,ソワンドヴィクター,長浜鴻緒,-159.0,-226.0,1531.0,864.0,1497.0,248.0,3755.0,4.0
函館,6,6,マリノリュミエール,河原田菜,,-2203.0,-2758.0,-2431.0,-4370.0,-1161.0,-12923.0,15.0
