,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,3.0,2.0,82.0,1.0,,86.0,39.0,48.0,,,11.0,23.0,10.0,13.0,6.0,,8.0,16.0,,1.0,,61.0,1.0,25.0,
2022,7.0,1.0,84.0,,,92.0,32.0,60.0,,,15.0,21.0,7.0,13.0,4.0,,13.0,19.0,2.0,1.0,,66.0,,26.0,
2023,5.0,2.0,98.0,,1.0,104.0,32.0,73.0,,,17.0,23.0,6.0,16.0,3.0,5.0,15.0,20.0,3.0,,1.0,71.0,,33.0,
2024,4.0,4.0,92.0,1.0,2.0,97.0,33.0,67.0,,,19.0,23.0,5.0,15.0,5.0,9.0,2.0,22.0,1.0,2.0,1.0,67.0,,32.0,
2025,5.0,2.0,63.0,,1.0,69.0,26.0,44.0,,,3.0,12.0,8.0,16.0,6.0,6.0,9.0,10.0,1.0,,,48.0,,22.0,
