場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
新潟,1,1,ミトロジー,278.0,2.0,-3673.0,6.0,-4364.0,8.0,-7.759,6.0
新潟,1,2,メイショウジブリ,-1284.0,6.0,18043.0,1.0,3389.0,1.0,20.148,1.0
新潟,1,3,ヘイセイメジャー,-3185.0,9.0,-4883.0,7.0,1561.0,3.0,-6.507,5.0
新潟,1,4,シュハリ,-2837.0,8.0,5184.0,2.0,-7218.0,9.0,-4.871,4.0
新潟,1,5,トラファルガー,-2625.0,7.0,-3496.0,5.0,-3713.0,6.0,-9.834,7.0
新潟,1,6,サニーオーシャン,-362.0,5.0,,,-266.0,5.0,,
新潟,1,7,ナリタザクラ,206.0,3.0,490.0,3.0,-43.0,4.0,0.653,2.0
新潟,1,8,バラードインミラノ,1293.0,1.0,,,1861.0,2.0,,
新潟,1,9,ジューンアマデウス,-16.0,4.0,-767.0,4.0,-3810.0,7.0,-4.593,3.0
新潟,2,1,リュウノヒナギク,10334.0,1.0,,,-1471.0,5.0,,
新潟,2,2,コリエドール,3006.0,3.0,1837.0,2.0,1696.0,2.0,6.539,1.0
新潟,2,3,アリュールテーラー,-4338.0,5.0,,,-2621.0,7.0,,
新潟,2,4,ネオクイーン,7857.0,2.0,,,-2971.0,8.0,,
新潟,2,5,ゴームズ,,,-810.0,5.0,2428.0,1.0,,
新潟,2,6,リバースザトレンド,-8188.0,7.0,1574.0,3.0,-1781.0,6.0,-8.395,3.0
新潟,2,7,サバイバルナイン,-7465.0,6.0,,,-430.0,4.0,,
新潟,2,8,エイブリー,,,,,-6853.0,9.0,,
新潟,2,9,グランカッサ,-1307.0,4.0,-608.0,4.0,-38.0,3.0,-1.953,2.0
新潟,2,10,アイヨトワニ,,,1918.0,1.0,,,,
新潟,3,1,ダブルスチール,12405.0,1.0,17772.0,1.0,2834.0,4.0,33.011,1.0
新潟,3,2,アスコットアイ,8591.0,2.0,,,-1045.0,7.0,,
新潟,3,3,デザーヴ,-9072.0,11.0,2397.0,4.0,-12257.0,11.0,-18.932,6.0
新潟,3,4,ラピルスイメル,-2978.0,8.0,,,-3877.0,8.0,,
新潟,3,5,モズノセイギ,-6625.0,9.0,,,6401.0,1.0,,
新潟,3,6,ソイジャガー,,,5230.0,3.0,1062.0,5.0,,
新潟,3,7,ビーマックス,578.0,5.0,-8433.0,8.0,,,,
新潟,3,8,ブリッツアロング,5880.0,3.0,915.0,5.0,-3954.0,9.0,2.841,3.0
新潟,3,9,コパノハーン,-1866.0,7.0,-2777.0,6.0,4109.0,2.0,-0.534,4.0
新潟,3,10,ミユンガー,4934.0,4.0,10885.0,2.0,-517.0,6.0,15.302,2.0
新潟,3,11,ロッカバイベイビー,-1455.0,6.0,,,-6745.0,10.0,,
新潟,3,12,ダイメイハマダ,-8518.0,10.0,-4091.0,7.0,3242.0,3.0,-9.367,5.0
新潟,4,1,ピンポイントドロー,555.0,2.0,1120.0,2.0,3424.0,2.0,5.099,2.0
新潟,4,2,ワールドスケール,264.0,4.0,-572.0,5.0,1470.0,5.0,1.162,4.0
新潟,4,3,ブルメンダール,449.0,3.0,-5259.0,8.0,-1035.0,7.0,-5.845,8.0
新潟,4,4,ルリアン,-2541.0,8.0,18289.0,1.0,5058.0,1.0,20.806,1.0
新潟,4,5,ハーツシンフォニー,-2126.0,7.0,-4456.0,7.0,2043.0,4.0,-4.539,6.0
新潟,4,6,ファルヴォーレ,3630.0,1.0,-470.0,4.0,-2517.0,8.0,0.643,5.0
新潟,4,7,リレーションシップ,1.0,5.0,-4242.0,6.0,-786.0,6.0,-5.027,7.0
新潟,4,8,スヴァルナ,-1204.0,6.0,1023.0,3.0,2966.0,3.0,2.785,3.0
新潟,5,1,カパラミプ,848.0,5.0,-4290.0,7.0,-7047.0,12.0,-10.489,4.0
新潟,5,2,ローレルゼロ,-12024.0,12.0,,,-351.0,4.0,,
新潟,5,3,ベイビーキッス,11992.0,1.0,-5372.0,8.0,1533.0,1.0,8.153,1.0
新潟,5,4,コスモエンエン,-2264.0,8.0,-1114.0,3.0,-867.0,5.0,-4.245,2.0
新潟,5,5,タガノサダフ,-1129.0,7.0,,,-946.0,6.0,,
新潟,5,6,ハピハピハッピー,-6870.0,11.0,-4118.0,5.0,-7123.0,13.0,-18.111,6.0
新潟,5,7,カシノベティ,1115.0,4.0,,,1428.0,2.0,,
新潟,5,8,リュウノヒルド,8613.0,2.0,,,-4092.0,8.0,,
新潟,5,9,フクシマジンロッソ,71.0,6.0,-4118.0,5.0,-6550.0,11.0,-10.597,5.0
新潟,5,10,グランノーヴ,5147.0,3.0,,,-25.0,3.0,,
新潟,5,11,ワイルドゴーア,-4763.0,10.0,,,-3867.0,7.0,,
新潟,5,12,エーデルムート,,,-839.0,2.0,-4631.0,9.0,,
新潟,5,13,ハニーアイリー,-2907.0,9.0,1196.0,1.0,-4631.0,9.0,-6.342,3.0
新潟,5,14,ウイングラフトン,,,-2822.0,4.0,-12702.0,14.0,,
新潟,6,1,ヤマニンクイッカー,4823.0,2.0,18525.0,2.0,2010.0,4.0,25.358,1.0
新潟,6,2,マリンバンカー,-5640.0,5.0,4511.0,4.0,-9885.0,8.0,-11.014,5.0
新潟,6,3,サンデーヒーロー,,,2725.0,5.0,5832.0,1.0,,
新潟,6,4,ダイタジャスティス,7029.0,1.0,5026.0,3.0,2706.0,3.0,14.761,2.0
新潟,6,5,トゥピ,-5732.0,6.0,24480.0,1.0,-4355.0,6.0,14.393,3.0
新潟,6,6,ライヴァル,-724.0,3.0,-7233.0,8.0,-8495.0,7.0,-16.452,6.0
新潟,6,7,メイショウジェンマ,-3229.0,4.0,1784.0,6.0,-4259.0,5.0,-5.704,4.0
新潟,6,8,ゼンダンスカイ,,,-2841.0,7.0,3057.0,2.0,,
新潟,7,1,カエルム,3926.0,3.0,-410.0,5.0,93.0,6.0,3.609,1.0
新潟,7,2,ダズリングブレイヴ,-76.0,6.0,-1858.0,7.0,-2626.0,8.0,-4.56,6.0
新潟,7,3,リヤンドゥミラクル,-2869.0,7.0,-6143.0,9.0,2466.0,2.0,-6.546,7.0
新潟,7,4,ストーンズ,1621.0,4.0,-244.0,3.0,770.0,4.0,2.147,3.0
新潟,7,5,ロストボール,4016.0,2.0,-275.0,4.0,-1678.0,7.0,2.063,4.0
新潟,7,6,ブラックサンライズ,-6813.0,9.0,-3485.0,8.0,-5835.0,10.0,-16.133,9.0
新潟,7,7,キャンディレイ,6616.0,1.0,-10353.0,10.0,-3169.0,9.0,-6.906,8.0
