場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
新潟,1,1,スカーレットクロス,,,-6972.0,11.0,-4977.0,18.0,,
新潟,1,2,ベリーズブルー,361.0,5.0,,,4767.0,2.0,,
新潟,1,3,マイネルアレス,12438.0,1.0,5871.0,3.0,-2673.0,13.0,15.636,1.0
新潟,1,4,デンリッレハウエル,-884.0,10.0,8033.0,2.0,-1219.0,11.0,5.93,3.0
新潟,1,5,フェスティヴルキナ,-1193.0,11.0,-471.0,8.0,3093.0,4.0,1.429,5.0
新潟,1,6,ユイノオールイン,-707.0,8.0,,,2290.0,6.0,,
新潟,1,7,イスキオス,118.0,6.0,-1300.0,9.0,-3771.0,17.0,-4.953,8.0
新潟,1,8,コリカンチャ,-880.0,9.0,159.0,7.0,-1122.0,10.0,-1.843,6.0
新潟,1,9,コスモフィネス,-4669.0,14.0,,,-592.0,9.0,,
新潟,1,10,ナリノボガート,,,-6347.0,10.0,-3670.0,16.0,,
新潟,1,11,エルムラント,-4763.0,15.0,,,1270.0,7.0,,
新潟,1,12,メイショウバンデ,-285.0,7.0,,,-2250.0,12.0,,
新潟,1,13,カンナギ,-4486.0,13.0,2280.0,6.0,-3263.0,15.0,-5.469,9.0
新潟,1,14,ウインバーテックス,9921.0,2.0,,,9977.0,1.0,,
新潟,1,15,リアルサファリ,-1546.0,12.0,10718.0,1.0,-3238.0,14.0,5.934,2.0
新潟,1,16,エコログローリー,1988.0,4.0,2355.0,5.0,1197.0,8.0,5.54,4.0
新潟,1,17,メイショウゴールド,-7922.0,16.0,2536.0,4.0,3106.0,3.0,-2.28,7.0
新潟,1,18,レイヤードレッド,3164.0,3.0,,,2542.0,5.0,,
新潟,2,1,モルフェヴォロンテ,12405.0,1.0,1322.0,4.0,-3468.0,9.0,10.259,2.0
新潟,2,2,グッバイウェーブ,-2378.0,9.0,,,1490.0,5.0,,
新潟,2,3,ラブミーハーパー,,,-2777.0,8.0,-10858.0,13.0,,
新潟,2,4,トリリオンボーイ,-1455.0,6.0,2278.0,3.0,3343.0,4.0,4.166,3.0
新潟,2,5,ライブリブランコ,-5072.0,11.0,,,-6179.0,10.0,,
新潟,2,6,サマーブライド,-2120.0,8.0,-2777.0,8.0,-13450.0,15.0,-18.347,8.0
新潟,2,7,クリアクォーツ,7736.0,3.0,,,-1472.0,8.0,,
新潟,2,8,カネショウレジェン,-577.0,5.0,7763.0,2.0,4099.0,2.0,11.285,1.0
新潟,2,9,セイウンスペリオル,,,468.0,7.0,5196.0,1.0,,
新潟,2,10,ミキノオーボエ,-1712.0,7.0,,,-11242.0,14.0,,
新潟,2,11,アイアンソリッド,8591.0,2.0,540.0,6.0,-6881.0,11.0,2.25,5.0
新潟,2,12,マホウノランプ,3189.0,4.0,-8433.0,10.0,94.0,7.0,-5.15,6.0
新潟,2,13,デーモンスレイヤー,-8440.0,13.0,10005.0,1.0,1358.0,6.0,2.923,4.0
新潟,2,14,ジャスパーノベル,-2385.0,10.0,,,3572.0,3.0,,
新潟,2,15,チュラット,-6760.0,12.0,1322.0,4.0,-7651.0,12.0,-13.089,7.0
新潟,3,1,モモンウールー,-4071.0,7.0,2351.0,6.0,-358.0,7.0,-2.078,5.0
新潟,3,2,サイモンコーラル,-3020.0,5.0,4087.0,5.0,1636.0,3.0,2.703,3.0
新潟,3,3,ターコイズデュー,-3229.0,6.0,-305.0,7.0,599.0,5.0,-2.935,6.0
新潟,3,4,ハイウェイスター,-861.0,4.0,-5310.0,9.0,1597.0,4.0,-4.574,7.0
新潟,3,5,アイウィルビー,948.0,3.0,-10647.0,10.0,-579.0,8.0,-10.278,9.0
新潟,3,6,ヒロインズクレスト,,,8471.0,3.0,5245.0,1.0,,
新潟,3,7,フェルンマンボ,9624.0,1.0,8759.0,1.0,2906.0,2.0,21.289,1.0
新潟,3,8,ドレミファニー,-4322.0,8.0,6524.0,4.0,-4125.0,10.0,-1.923,4.0
新潟,3,9,ミツカネヴィーナス,7029.0,2.0,8759.0,1.0,-5927.0,11.0,9.861,2.0
新潟,3,10,ウェルキン,-8670.0,10.0,-10647.0,10.0,-3929.0,9.0,-23.246,10.0
新潟,3,11,シャリティ,-6423.0,9.0,-2410.0,8.0,-294.0,6.0,-9.127,8.0
