場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,マジカルレインボー,13438.0,1.0,-7682.0,12.0,-6276.0,15.0,-0.52,8.0
中山,1,2,ビレッジルミエール,-6957.0,14.0,-2642.0,7.0,-6989.0,16.0,-16.588,13.0
中山,1,3,シャトーペリオット,454.0,8.0,1064.0,4.0,-817.0,9.0,0.701,7.0
中山,1,4,ノエル,-1487.0,11.0,-4415.0,10.0,2531.0,5.0,-3.371,9.0
中山,1,5,サツキレジーナ,250.0,9.0,4061.0,3.0,2729.0,4.0,7.04,4.0
中山,1,6,エーデルムート,-269.0,10.0,-3660.0,9.0,-3790.0,13.0,-7.719,10.0
中山,1,7,ショウナンラリー,-3642.0,12.0,,,4346.0,2.0,,
中山,1,8,アパッシメント,5862.0,4.0,-4817.0,11.0,1311.0,6.0,2.356,6.0
中山,1,9,オスカージュディ,5387.0,5.0,64.0,5.0,4061.0,3.0,9.512,3.0
中山,1,10,リクエイ,-4539.0,13.0,,,4594.0,1.0,,
中山,1,11,チュラット,-7697.0,15.0,-2149.0,6.0,-3519.0,11.0,-13.365,12.0
中山,1,12,マーリーヒル,7397.0,3.0,8746.0,1.0,-4146.0,14.0,11.997,1.0
中山,1,13,バースフラワー,3931.0,7.0,-12078.0,14.0,-3767.0,12.0,-11.914,11.0
中山,1,14,ライズトゥザトップ,5334.0,6.0,4465.0,2.0,-25.0,7.0,9.774,2.0
中山,1,15,アイファーシャドー,,,-3547.0,8.0,-817.0,9.0,,
中山,1,16,ダングラール,10630.0,2.0,-7801.0,13.0,-460.0,8.0,2.369,5.0
中山,2,1,ヒロノエクスカリバ,-6852.0,15.0,-10071.0,11.0,-5647.0,14.0,-22.57,10.0
中山,2,2,レインボーギフト,,,,,-587.0,7.0,,
中山,2,3,オキョンピー,2988.0,4.0,-1110.0,7.0,-3948.0,11.0,-2.07,5.0
中山,2,4,フジレイメイ,-2056.0,9.0,-6185.0,10.0,1483.0,3.0,-6.758,8.0
中山,2,5,サバイバルナイン,8043.0,2.0,,,3415.0,1.0,,
中山,2,6,ジェシーテソーロ,3322.0,3.0,,,-71.0,6.0,,
中山,2,7,マンボルンバ,-3758.0,12.0,-3104.0,8.0,-3767.0,10.0,-10.629,9.0
中山,2,8,トーセンペネロペ,-2436.0,10.0,,,178.0,5.0,,
中山,2,9,オストラヴァ,2237.0,5.0,3383.0,4.0,1432.0,4.0,7.052,2.0
中山,2,10,フーイナム,-699.0,6.0,-4105.0,9.0,,,,
中山,2,11,トーアジョウトウ,-770.0,7.0,,,-16751.0,15.0,,
中山,2,12,ヴィラスターリ,-4928.0,13.0,5075.0,3.0,-4404.0,12.0,-4.257,6.0
中山,2,13,レイホープ,-1006.0,8.0,-1096.0,6.0,-2467.0,8.0,-4.569,7.0
中山,2,14,ジーティートゥルー,-2727.0,11.0,6448.0,2.0,-2783.0,9.0,0.938,3.0
中山,2,15,ヘイケ,13167.0,1.0,6918.0,1.0,-5645.0,13.0,14.44,1.0
中山,2,16,ルクスエクレール,-5134.0,14.0,1120.0,5.0,2178.0,2.0,-1.836,4.0
中山,3,1,ラヴァフォール,-3637.0,11.0,-4817.0,10.0,-248.0,7.0,-8.702,7.0
