場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
福島,1,1,セラード,-3513.0,9.0,-3159.0,7.0,-13092.0,14.0,-19.764,7.0
福島,1,2,テントウムシサンバ,-13946.0,13.0,5344.0,2.0,4456.0,2.0,-4.146,3.0
福島,1,3,ボヌールキャッツ,-8017.0,11.0,7928.0,1.0,-3580.0,10.0,-3.669,2.0
福島,1,4,レーヴレジェンド,10734.0,1.0,,,774.0,5.0,,
福島,1,5,カズノマリア,-13023.0,12.0,4057.0,3.0,-6736.0,12.0,-15.702,6.0
福島,1,6,スターアイズ,,,,,,,,
福島,1,7,ブルドッグキング,-1884.0,8.0,,,2710.0,3.0,,
福島,1,8,ウインレアリゼ,319.0,3.0,,,-2970.0,9.0,,
福島,1,9,エスパノーラ,-1141.0,6.0,,,266.0,7.0,,
福島,1,10,カリスパール,,,-166.0,5.0,5850.0,1.0,,
福島,1,11,キーソナタ,,,,,,,,
福島,1,12,モーニングスター,7622.0,2.0,-2664.0,6.0,-2826.0,8.0,2.132,1.0
福島,1,13,ホウヨウムーン,-1293.0,7.0,2393.0,4.0,-6927.0,13.0,-5.827,4.0
福島,1,14,ニッシンゲッポ,-194.0,5.0,,,774.0,5.0,,
福島,1,15,ゴメンネジロー,-2.0,4.0,,,1191.0,4.0,,
福島,1,16,クリスタルテン,-7077.0,10.0,-4248.0,8.0,-4206.0,11.0,-15.531,5.0
福島,2,1,サンムーン,,,-6622.0,7.0,,,,
福島,2,2,コットンフラワー,870.0,6.0,-1966.0,5.0,-2969.0,10.0,-4.065,5.0
福島,2,3,マルモリスパークル,3070.0,4.0,-1348.0,4.0,7408.0,2.0,9.13,2.0
福島,2,4,クリノウィリアム,-2319.0,9.0,,,1771.0,6.0,,
福島,2,5,エイシンパンタレイ,-3740.0,10.0,-6622.0,7.0,2729.0,5.0,-7.633,8.0
福島,2,6,カウンターセブン,2074.0,5.0,7823.0,2.0,-15363.0,14.0,-5.466,7.0
