場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
福島,1,1,ゴットリープ,-3229.0,9.0,-7548.0,15.0,-6097.0,14.0,-16.874,11.0
福島,1,2,ハクサンアイ,-2298.0,8.0,2244.0,6.0,506.0,3.0,0.452,5.0
福島,1,3,エスグラシア,2864.0,5.0,-4428.0,12.0,-3134.0,9.0,-4.698,6.0
福島,1,4,ダイチラファール,-7293.0,11.0,-3041.0,10.0,-4863.0,13.0,-15.197,10.0
福島,1,5,サザンレイク,,,10838.0,4.0,-1219.0,5.0,,
福島,1,6,フォートボヤール,,,-2391.0,9.0,4535.0,1.0,,
福島,1,7,シュークリーム,5221.0,3.0,-1350.0,8.0,-549.0,4.0,3.322,3.0
福島,1,8,エコロエイト,14054.0,1.0,,,-2828.0,8.0,,
福島,1,9,キャンドルベリー,-5911.0,10.0,2290.0,5.0,,,,
福島,1,10,パレフォーコン,,,-4012.0,11.0,1164.0,2.0,,
福島,1,11,カンフーダンス,-8314.0,12.0,30.0,7.0,-3473.0,11.0,-11.757,9.0
福島,1,12,ペイシャスウィフト,236.0,6.0,11584.0,3.0,-10545.0,15.0,1.275,4.0
福島,1,13,クインズポラリス,-12151.0,13.0,27489.0,1.0,-2011.0,7.0,13.327,2.0
福島,1,14,パイリヴレ,6261.0,2.0,12717.0,2.0,-1240.0,6.0,17.738,1.0
福島,1,15,シャーンゴッセ,3148.0,4.0,-4528.0,13.0,-3674.0,12.0,-5.054,7.0
福島,1,16,アウゲンブリック,103.0,7.0,-6025.0,14.0,-3134.0,9.0,-9.056,8.0
福島,2,1,マタミカンサン,,,,,1513.0,4.0,,
福島,2,2,アニラ,-14698.0,11.0,6903.0,3.0,-4782.0,14.0,-12.577,6.0
福島,2,3,ノワスティエ,-1642.0,4.0,-4240.0,9.0,-2961.0,10.0,-8.843,4.0
福島,2,4,サンコンクエスト,-1351.0,3.0,,,306.0,6.0,,
福島,2,5,チョウリニア,-5321.0,9.0,-2847.0,8.0,-2350.0,8.0,-10.518,5.0
福島,2,6,ダカラフェスティヴ,-6646.0,10.0,,,2453.0,3.0,,
福島,2,7,ナリタヒカリ,7456.0,1.0,,,3774.0,2.0,,
福島,2,8,ラブリールチア,-1807.0,6.0,2103.0,5.0,775.0,5.0,1.071,3.0
福島,2,9,ココマドンナ,-3707.0,8.0,-2755.0,7.0,-7143.0,15.0,-13.605,7.0
福島,2,10,イクアンロー,,,4476.0,4.0,-3988.0,12.0,,
福島,2,11,コトリノサエズリ,-1646.0,5.0,8114.0,2.0,-4250.0,13.0,2.218,2.0
福島,2,12,クレベール,-2265.0,7.0,,,-3776.0,11.0,,
福島,2,13,ユージュアーナ,,,17714.0,1.0,5262.0,1.0,,
福島,2,14,タドウリョク,6455.0,2.0,-1085.0,6.0,-2469.0,9.0,2.901,1.0
福島,2,15,フミマーズ,,,,,-1320.0,7.0,,
福島,3,1,エクメノポリス,6455.0,3.0,5385.0,2.0,6362.0,1.0,18.202,1.0
福島,3,2,ワンダーキュイラス,-7758.0,11.0,3512.0,3.0,-2937.0,11.0,-7.183,7.0
福島,3,3,アオイハナミチ,-14698.0,12.0,,,1454.0,5.0,,
福島,3,4,カイトヴィント,,,,,3354.0,3.0,,
福島,3,5,チュラビックタイム,-1351.0,7.0,-7249.0,11.0,-651.0,7.0,-9.251,8.0
福島,3,6,アースソーナー,,,177.0,8.0,546.0,6.0,,
福島,3,7,ベリタバグス,-78.0,6.0,745.0,7.0,,,,
福島,3,8,ノアプレスリー,6477.0,2.0,,,-1923.0,10.0,,
福島,3,9,カンタベリーバイク,3827.0,4.0,-684.0,10.0,-5836.0,13.0,-2.693,6.0
福島,3,10,ブルータス,12669.0,1.0,1287.0,5.0,-3402.0,12.0,10.554,2.0
福島,3,11,ブレスドナイル,894.0,5.0,-188.0,9.0,2409.0,4.0,3.115,3.0
福島,3,12,スパイスマン,-1646.0,9.0,3492.0,4.0,-772.0,8.0,1.074,5.0
福島,3,13,テーオーマルコーニ,,,895.0,6.0,5262.0,2.0,,
福島,3,14,ジーティートゥルー,-1642.0,8.0,5903.0,1.0,-1677.0,9.0,2.584,4.0
福島,3,15,センノアバドン,-2556.0,10.0,,,-9378.0,14.0,,
福島,4,1,ラエール,99.0,5.0,-6511.0,12.0,-4351.0,11.0,-10.763,11.0
福島,4,2,ウインエタンセル,3242.0,1.0,2393.0,3.0,3072.0,2.0,8.707,1.0
福島,4,3,パクスオトマニカ,449.0,4.0,-5177.0,11.0,1065.0,5.0,-3.663,5.0
福島,4,4,モーソンピーク,-472.0,7.0,-2556.0,8.0,-1757.0,9.0,-4.785,8.0
福島,4,5,モントライゼ,-13.0,6.0,-7404.0,13.0,3686.0,1.0,-3.731,6.0
福島,4,6,ノアフェイス,1292.0,3.0,-2419.0,7.0,-1297.0,8.0,-2.424,4.0
福島,4,7,アークデトリオンフ,-2480.0,11.0,-4189.0,9.0,2615.0,3.0,-4.054,7.0
福島,4,8,ミラクルジニア,2078.0,2.0,-1818.0,5.0,-6933.0,12.0,-6.673,10.0
福島,4,9,プラチナムレイアー,-3120.0,13.0,-2190.0,6.0,,,,
福島,4,10,ゴールデンルーキー,-1983.0,10.0,,,-6933.0,12.0,,
福島,4,11,タロントゥーズ,-1038.0,9.0,-4279.0,10.0,-1234.0,7.0,-6.551,9.0
福島,4,12,マイネルエール,-2768.0,12.0,5652.0,1.0,-3663.0,10.0,-0.779,3.0
福島,4,13,アルマドラード,,,3061.0,2.0,1902.0,4.0,,
福島,4,14,ショウナンアキドン,-626.0,8.0,436.0,4.0,312.0,6.0,0.122,2.0
福島,5,1,タイセイスラッガー,1964.0,1.0,,,511.0,5.0,,
福島,5,2,ザレストノーウェア,,,-1914.0,6.0,-1296.0,8.0,,
福島,5,3,ローディアマント,422.0,3.0,-4302.0,8.0,-1580.0,9.0,-5.46,7.0
福島,5,4,トーセンオリジン,-1981.0,10.0,-1914.0,6.0,2205.0,4.0,-1.69,4.0
福島,5,5,ワールドスケール,-568.0,6.0,-5202.0,9.0,2467.0,3.0,-3.303,6.0
福島,5,6,ニシノパプルブリリ,-1962.0,9.0,-400.0,3.0,-4973.0,10.0,-7.335,8.0
福島,5,7,インディゴブラック,1409.0,2.0,-585.0,4.0,2972.0,2.0,3.796,2.0
福島,5,8,ヤップヤップヤップ,-1139.0,8.0,3096.0,1.0,4805.0,1.0,6.762,1.0
福島,5,9,フェーレンベルク,377.0,4.0,-6018.0,10.0,,,,
福島,5,10,ガイフウカイセイ,185.0,5.0,-289.0,2.0,-594.0,6.0,-0.698,3.0
福島,5,11,アランデル,-745.0,7.0,-1460.0,5.0,-796.0,7.0,-3.001,5.0
福島,6,1,ウヌボレヤサン,-498.0,5.0,11910.0,1.0,-10254.0,14.0,1.158,3.0
福島,6,2,マクミランテソーロ,-8856.0,10.0,-4894.0,13.0,5175.0,2.0,-8.575,9.0
福島,6,3,サリュエ,-8980.0,11.0,-1050.0,4.0,3747.0,5.0,-6.283,7.0
福島,6,4,エスオーライジング,3191.0,2.0,-2471.0,9.0,1401.0,8.0,2.121,2.0
福島,6,5,スマートハンター,-4212.0,8.0,-1171.0,5.0,4871.0,3.0,-0.512,5.0
福島,6,6,アイファーファイト,-629.0,6.0,-1984.0,7.0,3117.0,6.0,0.504,4.0
福島,6,7,エコロカレン,-1523.0,7.0,-1701.0,6.0,1638.0,7.0,-1.586,6.0
福島,6,8,ウェルキン,-5990.0,9.0,-10624.0,14.0,-3242.0,11.0,-19.856,11.0
福島,6,9,エスジースパークル,5612.0,1.0,7091.0,2.0,4145.0,4.0,16.848,1.0
福島,6,10,ノーブルアクト,-14809.0,13.0,-250.0,3.0,-2683.0,9.0,-17.742,10.0
福島,6,11,カビーリア,-12549.0,12.0,-2396.0,8.0,-5090.0,12.0,-20.035,12.0
福島,6,12,ディープグラビティ,,,-3983.0,11.0,,,,
福島,6,13,タケノシンセイ,1698.0,3.0,,,6735.0,1.0,,
福島,6,14,レリッシュ,821.0,4.0,-4198.0,12.0,-3127.0,10.0,-6.504,8.0
福島,6,15,ピカレスクノベル,,,-3335.0,10.0,-5142.0,13.0,,
福島,7,1,コスモコロネット,17642.0,1.0,-12246.0,15.0,-335.0,8.0,5.061,4.0
福島,7,2,タッセル,,,1779.0,5.0,-2752.0,13.0,,
福島,7,3,ナリノボガート,,,-10506.0,14.0,-2639.0,12.0,,
福島,7,4,キングピラート,-994.0,8.0,656.0,7.0,-3687.0,14.0,-4.025,8.0
福島,7,5,ビップリアム,6042.0,2.0,-7839.0,13.0,4728.0,2.0,2.931,6.0
福島,7,6,ファンタズマ,-6199.0,13.0,-4798.0,12.0,427.0,6.0,-10.57,12.0
福島,7,7,トリュフチョコ,-5896.0,12.0,-2128.0,11.0,-405.0,9.0,-8.429,11.0
福島,7,8,ビジュードネージュ,942.0,5.0,2414.0,4.0,2008.0,5.0,5.364,3.0
福島,7,9,レイヤードレッド,757.0,6.0,,,2030.0,4.0,,
福島,7,10,アクアジェット,-1580.0,11.0,-880.0,8.0,-3869.0,15.0,-6.329,10.0
福島,7,11,スーパーホース,1221.0,4.0,1779.0,5.0,-2176.0,11.0,0.824,7.0
福島,7,12,ペップトーク,-15320.0,14.0,7736.0,3.0,,,,
福島,7,13,スノーリン,-1490.0,9.0,-1999.0,9.0,-2126.0,10.0,-5.615,9.0
福島,7,14,エーオーキング,-194.0,7.0,12157.0,1.0,-13.0,7.0,11.95,2.0
福島,7,15,ナンヨーエンペラー,3072.0,3.0,-2037.0,10.0,2135.0,3.0,3.17,5.0
福島,7,16,ベールドインパクト,-1542.0,10.0,10803.0,2.0,6148.0,1.0,15.409,1.0
福島,8,1,オオゾラヒバリ,,,2192.0,4.0,-3187.0,9.0,,
福島,8,2,エールトゥヘヴン,19027.0,1.0,-6346.0,13.0,-7034.0,15.0,5.647,3.0
福島,8,3,セントキルダ,1213.0,5.0,2994.0,3.0,-5848.0,14.0,-1.641,6.0
福島,8,4,デフィデリ,-5431.0,11.0,998.0,5.0,-5413.0,13.0,-9.846,10.0
福島,8,5,エリカソレイユ,-11898.0,14.0,924.0,6.0,-4666.0,12.0,-15.64,11.0
福島,8,6,シュシュトディエス,-5792.0,12.0,-2302.0,9.0,3870.0,1.0,-4.224,7.0
福島,8,7,クインズエルサ,743.0,6.0,6882.0,1.0,1303.0,2.0,8.928,1.0
福島,8,8,メイショウサチダケ,-3842.0,9.0,,,-2991.0,8.0,,
福島,8,9,ソアラ,6104.0,2.0,-525.0,8.0,169.0,5.0,5.748,2.0
