,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,158.0,190.0,,192.0,140.0,16.0,176.0,172.0,,,4.0,1.0,170.0,166.0,5.0,,2.0,,33.0,76.0,22.0,115.0,169.0,20.0,22.0
2022,104.0,128.0,,126.0,96.0,10.0,96.0,136.0,,,,,93.0,128.0,3.0,,8.0,,18.0,33.0,32.0,59.0,122.0,13.0,6.0
2023,256.0,254.0,,286.0,204.0,20.0,299.0,211.0,3.0,,30.0,54.0,238.0,169.0,7.0,2.0,7.0,,34.0,79.0,54.0,174.0,236.0,25.0,21.0
2024,184.0,173.0,,202.0,137.0,18.0,229.0,128.0,,,,18.0,194.0,121.0,17.0,,7.0,,20.0,43.0,36.0,105.0,180.0,16.0,20.0
2025,135.0,163.0,,153.0,122.0,23.0,154.0,144.0,,,1.0,,154.0,134.0,,7.0,2.0,,18.0,69.0,25.0,101.0,137.0,19.0,16.0
