場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
札幌,1,1,フェアーメロディ,高橋義忠,89.0,106.0,96.0,100.0,98.0,100.0,,,98.167,8.0
札幌,1,2,ミサビスケッツ,村田一誠,88.0,75.0,69.0,81.0,72.0,79.0,65.0,48.0,72.125,14.0
札幌,1,3,メイショウハマギク,藤岡健一,118.0,97.0,104.0,100.0,101.0,96.0,,,102.667,6.0
札幌,1,4,ユージュアーナ,奥村豊　,122.0,108.0,103.0,103.0,104.0,107.0,104.0,106.0,107.125,3.0
札幌,1,5,モアサナイト,小林真也,119.0,97.0,110.0,105.0,98.0,105.0,,,105.667,4.0
札幌,1,6,スタードメイソン,藤原英昭,86.0,105.0,95.0,100.0,94.0,93.0,,,95.5,9.0
札幌,1,7,ウインフルゴラ,新谷功一,90.0,96.0,96.0,96.0,97.0,97.0,,,95.333,10.0
札幌,1,8,サンダーフレア,久保田貴,63.0,101.0,99.0,97.0,96.0,94.0,91.0,105.0,93.25,12.0
札幌,1,9,オルミラベル,上村洋行,93.0,98.0,103.0,108.0,115.0,107.0,,,104.0,5.0
札幌,1,10,タヤスソーレ,岩戸孝樹,84.0,84.0,93.0,88.0,86.0,86.0,,,86.833,13.0
札幌,1,11,スマートイザナミ,谷潔　　,64.0,96.0,111.0,95.0,100.0,105.0,112.0,103.0,98.25,7.0
札幌,1,12,セレーネアステール,武幸四郎,127.0,109.0,110.0,107.0,115.0,107.0,,,112.5,2.0
札幌,1,13,ハローエンジェル,田中克典,111.0,125.0,113.0,120.0,119.0,113.0,,,116.833,1.0
札幌,1,14,アラマンダ,平田修　,93.0,96.0,95.0,91.0,99.0,92.0,92.0,91.0,93.625,11.0
札幌,2,1,コルネイユドール,千田輝彦,109.0,118.0,117.0,115.0,115.0,113.0,111.0,124.0,115.25,1.0
札幌,2,2,スイッチビスケット,森田直行,67.0,113.0,100.0,108.0,111.0,107.0,,,101.0,10.0
札幌,2,3,シーオン,奥平雅士,162.0,97.0,110.0,95.0,100.0,112.0,,,112.667,3.0
札幌,2,4,エクラドネージュ,奥村豊　,122.0,108.0,107.0,103.0,106.0,107.0,99.0,113.0,108.125,7.0
札幌,2,5,ロードステイタス,四位洋文,97.0,102.0,107.0,103.0,106.0,107.0,,,103.667,9.0
