場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
札幌,1,1,フェアーメロディ,舟山瑠泉,,,,,,,,
札幌,1,2,ミサビスケッツ,丹内祐次,112.0,102.0,100.0,107.0,104.0,97.0,103.667,7.0
札幌,1,3,メイショウハマギク,小林美駒,90.0,90.0,97.0,96.0,112.0,,97.0,9.0
札幌,1,4,ユージュアーナ,斎藤新　,131.0,102.0,102.0,97.0,102.0,109.0,107.167,3.0
札幌,1,5,モアサナイト,佐々木大,98.0,102.0,101.0,98.0,104.0,113.0,102.667,8.0
札幌,1,6,スタードメイソン,和田陽希,,,,,,,,
札幌,1,7,ウインフルゴラ,黛弘人　,112.0,108.0,110.0,108.0,109.0,91.0,106.333,5.0
札幌,1,8,サンダーフレア,吉田隼人,86.0,97.0,96.0,99.0,96.0,99.0,95.5,10.0
札幌,1,9,オルミラベル,藤岡佑介,116.0,112.0,107.0,109.0,107.0,105.0,109.333,1.0
札幌,1,10,タヤスソーレ,柴田裕一,91.0,96.0,72.0,82.0,108.0,,89.8,11.0
札幌,1,11,スマートイザナミ,鮫島克駿,101.0,107.0,105.0,107.0,106.0,113.0,106.5,4.0
札幌,1,12,セレーネアステール,森田誠也,,,,,,,,
札幌,1,13,ハローエンジェル,北村友一,122.0,108.0,100.0,102.0,105.0,96.0,105.5,6.0
札幌,1,14,アラマンダ,荻野琢真,98.0,125.0,104.0,101.0,112.0,107.0,107.833,2.0
札幌,2,1,コルネイユドール,舟山瑠泉,,,,,,,,
札幌,2,2,スイッチビスケット,和田陽希,,,,,,,,
札幌,2,3,シーオン,古川奈穂,67.0,89.0,91.0,91.0,92.0,78.0,84.667,12.0
札幌,2,4,エクラドネージュ,斎藤新　,131.0,102.0,98.0,103.0,102.0,105.0,106.833,3.0
札幌,2,5,ロードステイタス,吉田隼人,86.0,97.0,96.0,91.0,96.0,93.0,93.167,10.0
札幌,2,6,ベルシャイニー,柴田裕一,91.0,69.0,104.0,82.0,91.0,,87.4,11.0
札幌,2,7,ウィンビュー,古川吉洋,102.0,103.0,112.0,105.0,101.0,124.0,107.833,2.0
札幌,2,8,ハーフェン,丹内祐次,112.0,102.0,107.0,98.0,104.0,109.0,105.333,5.0
札幌,2,9,ウインボニータ,黛弘人　,112.0,108.0,102.0,99.0,109.0,102.0,105.333,5.0
札幌,2,10,ユキノエミリオ,松岡正海,152.0,102.0,108.0,101.0,104.0,120.0,114.5,1.0
札幌,2,11,キャナルクルーズ,横山武史,98.0,100.0,100.0,95.0,98.0,107.0,99.667,9.0
札幌,2,12,ダークメモリー,松本大輝,157.0,102.0,92.0,104.0,106.0,75.0,106.0,4.0
札幌,2,13,スピリットサージ,佐々木大,98.0,102.0,103.0,106.0,104.0,115.0,104.667,7.0
札幌,2,14,ピースフルゴールド,小林美駒,90.0,102.0,94.0,96.0,121.0,,100.6,8.0
札幌,3,1,ニコ,古川奈穂,67.0,89.0,94.0,90.0,92.0,95.0,87.833,12.0
札幌,3,2,セイスイミリオン,松岡正海,152.0,102.0,88.0,98.0,104.0,99.0,107.167,4.0
札幌,3,3,カフェブーケット,横山典弘,114.0,106.0,106.0,105.0,96.0,109.0,106.0,7.0
札幌,3,4,ロングロングロング,荻野琢真,98.0,125.0,104.0,101.0,112.0,107.0,107.833,3.0
札幌,3,5,ブラックレーション,松本大輝,157.0,102.0,103.0,93.0,106.0,90.0,108.5,2.0
札幌,3,6,マークオブゾロ,鷲頭虎太,88.0,104.0,107.0,101.0,108.0,102.0,101.667,9.0
札幌,3,7,サザンブラック,橋木太希,88.0,80.0,44.0,55.0,123.0,,78.0,13.0
札幌,3,8,アルテボーイ,斎藤新　,131.0,102.0,102.0,97.0,102.0,109.0,107.167,4.0
札幌,3,9,ボールドハーテッド,和田陽希,,,,,,,,
札幌,3,10,タイキフィアリーベ,川又賢治,87.0,95.0,100.0,86.0,95.0,106.0,94.833,11.0
札幌,3,11,オンクラウドナイン,藤岡佑介,116.0,112.0,107.0,109.0,107.0,105.0,109.333,1.0
札幌,3,12,ルグランシャリオ,小林美駒,90.0,90.0,97.0,96.0,112.0,,97.0,10.0
札幌,3,13,ジャスティンアロー,北村友一,122.0,108.0,100.0,102.0,105.0,96.0,105.5,8.0
札幌,3,14,ミユンガー,鮫島克駿,101.0,107.0,105.0,107.0,106.0,113.0,106.5,6.0
札幌,4,1,ピティロディア,横山武史,98.0,100.0,100.0,97.0,98.0,107.0,100.0,7.0
札幌,4,2,ディアイライザ,佐々木大,98.0,102.0,103.0,98.0,104.0,115.0,103.333,5.0
札幌,4,3,トルストイ,斎藤新　,131.0,102.0,98.0,97.0,102.0,105.0,105.833,2.0
札幌,4,4,サイモンイロハニー,小林美駒,90.0,102.0,97.0,96.0,121.0,,101.2,6.0
札幌,4,5,ヨヒーン,鮫島克駿,101.0,107.0,103.0,107.0,106.0,98.0,103.667,4.0
札幌,4,6,カリビアンブルー,松本大輝,157.0,102.0,92.0,93.0,106.0,75.0,104.167,3.0
札幌,4,7,メテオレーナ,丹内祐次,112.0,102.0,107.0,107.0,104.0,109.0,106.833,1.0
札幌,4,8,ハードロックスター,舟山瑠泉,,,,,,,,
札幌,4,9,アルファシリウス,古川奈穂,67.0,89.0,91.0,90.0,92.0,78.0,84.5,8.0
札幌,5,1,マリノリュミエール,舟山瑠泉,,,,,,,,
札幌,5,2,シンデレラガール,斎藤新　,131.0,102.0,98.0,97.0,102.0,105.0,105.833,1.0
札幌,5,3,ユイノカタリベ,小林美駒,93.0,102.0,97.0,96.0,121.0,,101.8,5.0
札幌,5,4,レイサンソク,佐々木大,98.0,117.0,103.0,98.0,104.0,115.0,105.833,1.0
札幌,5,5,マイネルシンベリン,丹内祐次,112.0,79.0,107.0,107.0,104.0,109.0,103.0,4.0
札幌,5,6,サンセットゴールド,鮫島克駿,101.0,120.0,103.0,107.0,106.0,98.0,105.833,1.0
札幌,6,1,ジャスパーソレイユ,北村友一,122.0,101.0,100.0,100.0,105.0,96.0,104.0,3.0
札幌,6,2,ピクラリーダ,鷲頭虎太,88.0,104.0,107.0,113.0,108.0,102.0,103.667,4.0
札幌,6,3,カップッチョ,黛弘人　,112.0,112.0,110.0,99.0,109.0,91.0,105.5,2.0
札幌,6,4,ペレグリン,小林美駒,97.0,90.0,94.0,96.0,112.0,,97.8,6.0
札幌,6,5,テイオームサシ,荻野琢真,98.0,103.0,104.0,130.0,112.0,107.0,109.0,1.0
