場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,ジェイエルグリーン,アニマルキングダム,33.0,608.0,536.0,925.0,-634.0,2169.0,-674.0,172.0,3135.0,7.0
中山,1,2,シシリアンキッス,イスラボニータ,2615.0,2297.0,-33.0,762.0,2310.0,2721.0,594.0,456.0,11722.0,2.0
中山,1,3,ニシノギャルズ,セイウンコウセイ,,,,,,,,,,
中山,1,4,ラブカニュー,ニューイヤーズデイ,442.0,190.0,643.0,-135.0,1193.0,630.0,-231.0,575.0,3307.0,6.0
中山,1,5,アインプロージット,クリソベリル,669.0,-600.0,-541.0,,-1064.0,299.0,,-256.0,-1493.0,11.0
中山,1,6,オーシャンステラ,ゴールドシップ,-895.0,-923.0,-658.0,-890.0,-1465.0,-1154.0,-697.0,-626.0,-7308.0,14.0
中山,1,7,アイムインディ,インディチャンプ,-378.0,1391.0,448.0,,800.0,530.0,,-472.0,2319.0,8.0
中山,1,8,キタノエンブラ,ハッピースプリント,,,,,,,,,,
中山,1,9,マジェステラ,ディーマジェスティ,612.0,1859.0,1746.0,1911.0,560.0,984.0,,1439.0,9111.0,4.0
中山,1,10,ミュージックレイン,マテラスカイ,1302.0,-202.0,-432.0,,108.0,580.0,,-130.0,1226.0,9.0
中山,1,11,マリノレーヴェ,マテラスカイ,1302.0,-202.0,-432.0,,108.0,580.0,,-130.0,1226.0,9.0
中山,1,12,ゴーゴーマンゴー,カリフォルニアクローム,-280.0,2027.0,1351.0,1522.0,3334.0,2271.0,,1330.0,11555.0,3.0
中山,1,13,アシャカロッケ,シニスターミニスター,303.0,2541.0,6646.0,2818.0,2149.0,5699.0,,1639.0,21795.0,1.0
中山,1,14,カプリースカラー,ホークビル,-390.0,96.0,-982.0,299.0,9.0,175.0,,-768.0,-1561.0,12.0
中山,1,15,タカラエイティ,リアルスティール,339.0,1582.0,893.0,3343.0,967.0,1651.0,,-1072.0,7703.0,5.0
中山,1,16,パストゥザスターズ,ルーラーシップ,-93.0,638.0,-1150.0,-87.0,849.0,-959.0,,-1220.0,-2022.0,13.0
中山,2,1,ピグマリオン,アメリカンペイトリオット,-532.0,-1521.0,-1683.0,-1602.0,-622.0,829.0,-815.0,-588.0,-6534.0,12.0
中山,2,2,タニセンローマ,シャンハイボビー,-1380.0,-379.0,-1987.0,-852.0,-2570.0,-1849.0,,-1009.0,-10026.0,15.0
中山,2,3,セニング,ニューイヤーズデイ,442.0,190.0,643.0,-135.0,261.0,630.0,,575.0,2606.0,3.0
中山,2,4,ターフクリスタル,インカンテーション,,,,,,,,,,
中山,2,5,ツキノコブネ,タリスマニック,-870.0,113.0,-183.0,81.0,-463.0,-459.0,821.0,-313.0,-1273.0,5.0
中山,2,6,ロードプレリュード,ダノンプレミアム,51.0,248.0,-1053.0,,-1725.0,987.0,-284.0,-787.0,-2563.0,7.0
中山,2,7,マイネルゼーロス,ダノンバラード,-2889.0,-367.0,15.0,221.0,608.0,-594.0,,33.0,-2973.0,8.0
中山,2,8,ホウオウファラオ,American Pharoah,284.0,-1148.0,152.0,-456.0,-415.0,138.0,-820.0,301.0,-1964.0,6.0
中山,2,9,トレンドマーチ,サトノアラジン,-433.0,-337.0,-1132.0,-740.0,-1169.0,-1019.0,1081.0,-815.0,-4564.0,10.0
中山,2,10,マコトアタキギリ,サンダースノー,1914.0,3456.0,3648.0,3139.0,820.0,2869.0,,1991.0,17837.0,1.0
中山,2,11,アンシュウマト,マクフィ,-1250.0,-1525.0,-583.0,-1344.0,-448.0,-1262.0,-1588.0,-944.0,-8944.0,14.0
中山,2,12,サクセスドラム,ディスクリートキャット,812.0,657.0,958.0,51.0,18.0,2361.0,,1200.0,6057.0,2.0
中山,2,13,ミリオンヴォイス,ゴールドドリーム,-677.0,-1742.0,-1839.0,-984.0,534.0,-277.0,,-2969.0,-7954.0,13.0
中山,2,14,ベルウッドバモス,ビッグアーサー,36.0,-951.0,-1290.0,-1681.0,-146.0,286.0,-693.0,-41.0,-4480.0,9.0
中山,2,15,キセログラフィカ,ナダル,239.0,-99.0,1069.0,-1027.0,1034.0,-791.0,1253.0,-473.0,1205.0,4.0
中山,2,16,ノーブルスナイパー,サトノクラウン,-12.0,-1807.0,73.0,-837.0,-2698.0,-755.0,365.0,640.0,-5031.0,11.0
中山,3,1,アイファーセラピー,タニノフランケル,,,,,,,,,,
中山,3,2,マサノピンクレディ,ダノンレジェンド,829.0,-66.0,3873.0,1930.0,3216.0,3060.0,,1003.0,13845.0,2.0
